release_group,name,artist_credit,type
id-1152509,I,id-968978,1
id-683516,The Auburn Collection,id-500905,1
rec-462276-dup-1,Planet Bowlex,id-156020,2
rec-462276-dup-0,Planet Boe1ex,id-156020,2
id-861366,Gigantochelonia,id-635005,1
rec-812543-dup-1,B5okah / Umpuajir,id-600115,2
rec-812543-dup-0,Brokah / Umpuqjir,id-600115,2
id-974082,Babatundè,id-730302,2
id-281141,Sweet Modern Fairy Tales,id-197516,1
id-2492607,Medication,id-2819365,2
id-545525,Demo,id-385736,
id-954024,Trump EP,id-710015,3
id-721418,Dis Is It / Azonic,id-471172,2
id-516642,水色サスペンダーといちご水,id-360503,2
id-540108,MASK,id-380453,2
id-1108109,He Is My Defense,id-745306,1
id-998948,Calicoco - Fox Trot / Umbrellas to Mend - One-Step,id-748713,2
id-265555,Burkina-Faso,id-188387,
id-1268457,Generation of the Hopeless,id-2342752,1
id-1237186,Wil Maddams EP1,id-1122143,3
id-585209,感情指揮-マインド・コンタクト-,id-380454,1
id-940063,The Power Of Love 1 Lovesongs With Panflute,id-698809,1
rec-1127067-dup-1,No More Fiowers,id-594813,2
id-382063,Welcome Jupiter Demo EP,id-268759,3
id-940069,Sorry Kid.,id-698808,1
id-683422,Songs for a Friend,id-372694,3
id-375061,Skeleton Empire,id-263272,3
id-498457,Walking Through the Jungle,id-347195,11
id-678085,Blueprint EP,id-358953,3
rec-1218401-dup-0,Secrst,rec-1098875-dup-0,
id-499329,歌舞伎町デモンストレーション,id-347749,2
id-930343,PDM,id-210770,1
id-256458,No Need,id-182710,1
id-896288,Gold Digger,id-230968,2
id-1023239,Eyes,id-770743,2
id-557947,TSOOmDL,id-397185,1
id-52031,Really Great,id-34854,
id-1271499,Game Over,id-1170413,2
id-1402663,מאפיה של אישה אחת,id-283206,1
rec-2493079-dup-0,Switvh City,id-2819824,2
id-983267,Beef Man Blues / Throw Me in the Alley,id-1018137,2
id-585823,Remembrance Live at the Village Vanguard,id-103911,1
id-1266580,Telephone / R-Love Is Approaching Critical Mass,id-1162631,2
id-690365,Dance the Night Away,id-363127,2
id-1042936,No Chance,id-737983,2
id-864670,Let Go,id-637521,2
id-1062128,Those Are Mountains,id-799816,3
id-878755,Yeah You,id-142903,2
id-864675,Dreams Turned to Ashes,id-607463,3
id-1284036,Trappin Outta Russia,id-1191894,1
id-942288,EP,id-700600,3
id-1043115,In the Space of Seven Breaths,id-786594,1
id-1016757,Mariachi Christmas,id-763872,1
id-1237699,Breeze pass,id-1122902,2
id-529647,Fine Time,id-40059,2
id-1278844,One Life,id-1182016,2
id-950321,The Sea Is My Soul,id-360083,2
id-1182632,A Whiter Shade of Pale / Roll Over,id-373428,2
id-270200,EP 2004,id-185050,3
id-657581,Eigenleben,id-475792,1
id-549517,Growlanser Generations,id-1426491,1
id-1246917,Time  Sensibility EP,id-777180,3
id-1108748,Sloppy Chic,id-670346,3
id-1249155,McDROID,id-1137415,1
id-1106376,Home EP,id-731768,
id-1071440,Dancin  Singin,id-795248,3
id-2114188,Viel zu große Schuh,id-2372034,
rec-595774-dup-0,CloudsSoundd,id-426126,3
id-1266603,Rise  Fall,id-1162685,2
id-738888,The Aquarius,id-376878,2
id-756928,Bustier,id-486574,2
id-370814,Hooked on Swing,id-216007,
id-1011286,Prophecy of Doom,id-758871,3
id-1062688,New Dawn,id-800665,
id-1108541,Rituals,id-880135,3
id-1661969,Debut,id-3006207,1
id-724683,Electronic Music,id-231148,1
id-946628,Intact,id-704075,3
id-596392,Svart kaffe,id-426510,1
id-663099,The Beach,id-481417,3
id-1174084,Takes EP,id-744948,3
id-968614,Let It Out,id-725979,1
rec-849861-dup-1,Housy Groovea,id-626034,2
id-1093756,Dispatches From the Chernaya Rechka,id-856829,2
id-415281,A Race Called Man,id-292534,3
rec-340560-dup-1,It Could Be Worse,id-237186,3
id-619205,Can You Take Me,id-442814,3
id-965097,サラサラサマー・アリアリアリィー～港のヨーコ・ヨコハマ・ヨコスカ～,id-723065,2
id-823366,Fall Chapter 1 The Fall of Darewell Mountain Hold,id-608142,3
id-19805,Multispin,id-10306,
id-973088,Change,id-452859,2
rec-1527448-dup-1,De werelcl van Klaas Vaak,id-1406092,2
id-1014056,Im a Revolution,id-761371,2
id-1263971,What...,id-233017,1
id-449600,A Brief History of Dentistry,id-315104,1
id-1093888,Girl at a Party With Siren,id-856929,2
id-961241,Arupajhana / Sorrow,id-717548,3
id-968571,In Absence of Light,id-725954,1
id-1164541,Sparks / Wishing,id-370915,2
id-546267,The Cinematik EP,id-207659,3
id-1124198,Total Joke Era,id-920946,1
id-1202896,EP No. 01,id-1042114,3
id-387305,A Mighty Tugboat EP,id-272525,3
id-672506,トライガン エンディング・テーマ,id-162234,2
id-1295328,Live im ORF Radiokulturhaus,id-1209947,1
rec-1167123-dup-1,Ik rij op mn rps over de prairie,id-465557,2
id-280253,The Republic,id-92282,3
id-1334663,Running It Now,id-1259166,2
id-732564,Rain Sounds for Sleep and Relaxation,id-537894,1
id-596935,Emotional Notion,id-426789,3
id-933792,Passagers,id-681191,1
id-859611,Out of Orbit,id-633755,1
id-1179135,Get Amazed,id-1021381,
id-1150106,Till the Dawn,id-965344,3
id-946712,Happy Feeling,id-704151,2
id-882333,Master Piece single,id-649839,2
id-776880,Arabica,id-447350,1
id-1010174,Requiem,id-757899,3
id-970767,The KnownUnknown Sessions  Moving Shadow,id-110605,
id-432076,Another Stage EP,id-304571,
id-920765,White Sulphur Springs,id-683289,1
id-422273,Teatrodellopera E.P.,id-297744,3
rec-935266-dup-0,The Legend of Zelda,id-694759,3
id-713746,The King Jazz Story Volume 1 1945 Blood on the Moon,id-481003,1
id-2684374,Cars Hiss by My Window,id-3006315,2
id-826684,Meet Us at Tonca,id-72625,2
id-714426,Fire Viser,id-524290,3
id-2745282,Fiat Lux,id-3074404,3
id-535197,In My Shoes Demo,id-375546,3
id-3074051,Talk To Me,id-3396315,2
id-435713,Baliwood 2,id-94983,
id-2336263,DANCE to HARDCORE E.P.,id-2648789,3
id-1306381,Mirage,id-1223290,3
id-1202099,dangerous game,id-1064318,2
id-922947,Kater Karlo Will Hinaus,id-684853,3
id-2976270,Refuse Radiology VIP mix,id-3303027,2
id-1271954,Tryin to Mess My Mind/Shes the One,id-499646,2
id-2491505,TOY,id-2818162,2
rec-1380181-dup-0,Until Eteenity Ends...,id-1317722,3
id-733389,Salvi EP,id-538526,3
id-809631,Pure Love / While Our Hearts Are Young,id-598024,2
id-1184130,Think of Tomorrow,id-771873,3
id-773586,Hence Lawrence,id-570569,3
id-2613736,Inside of Every Demon Is a Rainbow From Hazbin Hotel,id-2143438,2
id-1122865,The Next Step,id-913148,1
id-2612393,Explosion,id-2810976,2
id-414627,Shine like the Sun,id-292201,
id-396472,Calculated Extravagant Licentiousness EP,id-165622,3
id-510154,Hard to Kill,id-170126,1
id-1130270,Erb / Baker / Zerang,id-1740628,1
id-648669,Sanctuary,id-53312,2
id-783767,My Private Lounge Ibiza Chillout Feelings,id-130495,1
id-826220,Maxi Single Ride,id-610287,1
id-904523,This Love,id-669771,2
id-1199458,Lost Mind / Mist,id-1059504,
id-1216237,Break Into Me,id-1086847,2
id-1898144,Rinse And Repeat,id-1845787,2
id-1058080,Feel the Music,id-797148,3
id-992277,Placebo Effect,id-672266,3
id-653839,I Used to Be a Liberal,id-121229,2
id-371996,The Shocker,id-261156,
rec-148369-dup-1,Extasla,id-115587,
id-1272332,Devils in the Details,id-1171562,1
id-492583,Ínampli,id-343206,3
id-379222,Enemies E.P.,id-151336,3
id-1006824,Feliz Navidad Con,id-755064,3
id-450233,The Supreme Truth,id-168758,2
id-346191,Tackhead Tape Time,id-2357285,1
id-2897376,Faking,id-2239744,2
id-1212788,Complete Recordings,id-1081627,1
id-1531321,Blinded by the Light,id-1486081,2
id-896670,Demotape,id-662959,3
id-570461,Granular Plateaux,id-322110,3
id-784149,We Decide / Kemikal Renegade,id-534463,2
id-2074155,Camp Pain,id-2325022,1
id-1969239,Black rose,id-2214974,2
id-768964,Undulaciones EP,id-567364,3
id-937301,The Calocybe Collection,id-696352,1
rec-1232438-dup-1,Deno II,rec-1114252-dup-0,3
id-1250750,Carnet de voyage,id-1139648,3
id-335290,Vous êtes ici,id-232815,
rec-2162967-dup-0,If He Dis It for Me,id-2422753,2
id-957641,Glocknerhof Polka / Gitarrenwalzer,id-713483,2
id-1171038,Belly Dance - Orient Vol. 22 - Solos de derbake,id-1003101,1
id-882242,The Felcher / Mung,id-262892,2
id-1471816,Bleat It,id-1403503,3
id-811404,Death on the Moor,id-599327,3
id-487112,Velvet Ember,id-339364,1
id-639107,Live at Monkey Chews December 2006,id-460256,
id-780860,Impertinenz,id-575736,1
id-997658,Balance,id-747511,2
rec-884966-dup-0,Jet Girl Retu4ns,id-651638,3
id-1257393,Spit on ME,id-1149120,3
id-1057332,Your Clone,id-796540,2
id-825233,World Music,id-609707,2
id-334359,Save Me,id-177193,2
id-829792,Mist EP,id-567909,3
id-962726,Lets Stay Together,id-721028,2
id-1058792,Dont Believe in Love,id-797723,2
id-1060023,Introught the Night,id-798532,2
id-693229,Nuits,id-508368,3
id-1058791,Im Lonesome Tonight,id-797722,2
id-1058796,All My Love,id-797724,2
id-923607,Bringin It Thegither,id-685360,1
id-1039650,untitled,id-783281,3
id-963648,Lifebound,id-689071,2
id-477640,Evolution Compadre,id-332870,1
rec-294929-dup-1,Christjas Carols,id-207122,
rec-1075316-dup-0,Its A Goocl Thing,id-566499,2
id-588069,Duet Standards,id-420778,1
id-561155,3am,id-260195,2
id-1157938,Call Me Mr. Telephone,id-383228,2
id-724528,Electronic Illusions,id-531093,3
id-963240,Madman,id-721450,2
id-1055105,How Long Has This Been Goin On / The Beggar,id-795190,2
id-776570,New Truth,id-513355,3
id-781594,The Valiant Thieves,id-576428,1
id-1298201,Promo 2010,id-1213587,1
id-843930,Catharsis,id-620928,3
id-1737650,Long Distance,id-268930,1
id-338400,Tinman,id-2383838,1
id-607465,Are You Really That Good,id-434288,2
id-884966,Jet Girl Returns,id-651638,3
id-786909,Symposium of Sickness,id-580593,11
id-1533474,Twin Snakes,id-1285787,2
id-1808779,Death Wish,id-1652991,2
id-1379753,Belenggu Kelam,id-1307406,3
id-1207062,Peace Love and the Lack Thereof,id-1073730,
id-528874,Bleed Together,id-369843,1
id-200283,Batman and Robin,id-146269,1
id-2334388,CVTVLYST,id-2528929,2
id-957911,Morgen ja morgen,id-713731,2
id-1294278,It Just Dont Faze Me / Da Hand That Robs the Craddle,id-1208470,2
rec-800150-dup-0,Let It Flow,id-590938,2
id-664170,Salamander,id-482307,1
id-822102,Het beste van Slome Japie,id-257941,1
id-1532073,February,id-1487440,2
id-926742,Melodic 2000,id-687777,1
id-440008,A Must While So Near,id-199865,3
id-857216,Where the Bright Lights Bloom,id-223125,3
id-67173,Take That Train,id-41840,1
id-1063109,Through the Looking Glass,id-800941,3
id-1084310,Zillatron,id-843792,2
id-885375,False Advertising,id-651969,2
id-859310,Rehearsal,id-633534,3
id-680231,Indomitus,id-497866,3
id-680232,Naked on You,id-95990,2
id-894252,Fallen Empire,id-227966,3
id-1115600,Time Has Come,id-775101,1
id-2897239,No Love,id-3223795,2
id-1159400,Arctic EP,id-980026,3
id-1046226,Draw A Line,id-788829,2
rec-976599-dup-1,Đợi tới ba0 giờ,id-732351,2
id-1058559,Lovin Times,id-58502,2
id-779275,Big Bad World / Mr.Heartbreak,id-304727,2
id-1221419,2007-02-07 40 Watt Club Athens GA USA,id-1096771,
id-1865971,Lunar Cult Society,id-2083231,1
id-834769,Razorwave,id-616023,3
id-1058553,Ending Minutes Sinking,id-797544,1
rec-1635440-dup-0,Flaga Book of Angels Volume 27,id-2368555,1
id-466703,Built In Anger,id-268633,1
id-696345,n nuwe begin,id-510879,1
id-728353,Tar EP,id-534299,3
rec-683516-dup-0,The Auburn Collectiom,id-500905,1
id-409170,Keep the Frequency Clear,id-288399,2
id-748249,Which Way Now,id-550406,1
id-1059912,T.C.P-SELECTED,id-798464,3
id-986843,Married to the Sea,id-740432,3
id-991931,Do the Dont,id-2296401,1
id-569711,Bit Hop Kima Video Project,id-140441,3
id-2336004,Scriptures of Sorrow,id-2648528,1
id-662596,Big Rock,id-208440,2
rec-1174135-dup-1,Afterhours Session5 05 Raumskaya,id-1009132,3
id-675180,Stirs and Whips,id-493488,3
rec-1059395-dup-0,T.S.O.P.,id-798105,2
id-1833870,Crooked Calypso,id-2635008,1
id-1028577,Funky Fucker,id-774798,
id-1063044,Deadbyfiveoclock,id-800910,3
id-480264,Hardphunk,id-334669,2
rec-802283-dup-0,Earthquake,id-592873,2
id-140374,A Medieval Banquet,id-2833527,1
id-1170503,Spacer,id-1001958,2
id-463390,Demo,id-323287,3
id-2563761,Synchronicity,id-2891599,1
id-889499,Count in My Head,id-553078,2
id-181605,Deaf  Dumb,id-111706,1
id-1297782,The Alfresco EP,id-1213141,3
id-1148513,Tonight,id-962380,2
id-1527434,Soul Sucker,id-759217,2
id-170068,The Mystic Sea,id-128862,
rec-2216185-dup-0,How I Wouod Like,id-2485446,1
id-944714,Mondo Cane,id-265078,1
id-1008754,Ghosts of Montpelier,id-756582,2
id-498203,Joyphilter,id-347011,
id-914279,Jazz Powa Tribute to the Loft,id-205778,2
id-936942,Di Da Di Dam Africaan Beat,id-307798,2
id-581143,Now Youre Gone,id-412521,2
id-1054420,Pantera Keep The Faith,id-201778,2
id-1076110,Horizontal Ground 02,id-832590,2
id-2490832,Get That Muscle Get That Money,id-2668298,2
id-650131,北風,id-469727,2
id-1054424,I.O.U.,id-102126,2
id-675078,Mental Escape,id-493364,3
id-587489,Axum,id-417943,3
id-563100,Demo,id-401515,11
id-899158,Valladolor Sound Special,id-665238,
id-507478,Just Leaving Acton,id-350467,3
id-1680600,Solos by Peoples Artist Kim Myong Duk,id-1689633,1
id-149953,Revlon 9,id-116612,1
id-1247544,American Colour,id-1135300,1
id-264324,Do the Right Thing,id-58123,2
rec-743786-dup-0,Music and Lyrixs,id-546677,3
id-1464601,Songs From Saturn Valley,id-1393390,3
id-638454,Anymore,id-459736,2
id-327513,XO,id-228114,1
id-1055402,Statues,id-795340,2
id-343909,Soundtrak EP,id-240579,3
id-618843,In a Second Orbit,id-442523,1
id-541465,Versioning,id-223538,3
rec-876969-dup-0,Relax You4 Body,id-428092,2
rec-2744269-dup-0,Janies Got Res9lution demo,rec-3073391-dup-0,2
id-833921,Men in Search of the Perfect Weapon,id-283928,3
id-1504164,King of the Dancefloor Volume 2,id-1290206,1
id-852778,La Música de Al-Andalus La Muwassaha,id-628229,1
id-1183473,Chaotic Filesystem EP,id-1030682,3
id-605387,Bridge That Leads Nowhere,id-432907,1
id-698268,In the Home of My Ancestors,id-512358,1
id-410507,Not Bad Enough,id-102690,2
id-1210573,Equatorial,id-1077847,1
id-1293594,Well Its About Time,id-434848,1
id-2686581,Не забуду Io non dimentico,id-2369053,2
id-548260,STARGAZER 〜星の扉,id-388072,2
id-878057,Swingerclub,id-407937,2
id-2257283,Fire,id-2537528,2
id-852336,Skåpmat,id-627877,3
id-762858,Glitter,id-335232,1
rec-1254621-dup-0,Bits  Bvtes,id-454234,3
id-887576,Six Pack / Soul Fiesta,id-582660,2
id-79511,Nature,id-304809,1
id-39329,Four April Fools,id-23246,
id-523614,A Nihilation,id-365550,11
id-1809914,You Never Know,id-2005948,2
id-577069,Dragon,id-144222,3
id-1063822,CAMAGA Concert September 16 2007 Atlanta,id-801551,
id-749441,Brother The Point / To Re remixes,id-551371,
id-1219843,The Voice of Q,id-1092958,2
id-207916,Centennial,id-2417534,
rec-1028990-dup-0,Lines Breakin9 Circles,id-710171,1
id-253128,King of Pop,id-31155,2
id-499188,Lõhkuge müür,id-341868,3
id-732701,The Unsecret Stories of Lady M.,id-537986,3
id-676614,Save Your Own Life,id-191983,2
id-243284,Enjoy Yourself,id-147952,2
id-1033079,Im a Flirt for You,id-627103,3
id-567061,Shore Story,id-404554,3
id-765495,Hold Me Baby / Im Gonna Pour Me a Drink,id-54019,2
id-942347,Crimson,id-700658,3
id-500975,Chakra Lounge Volume 2,id-91568,1
id-370790,Live at the Eagles Clubs,id-260213,1
id-1284025,All The Seas,id-1172253,2
id-1023177,Leonard,id-365145,3
id-1170376,S.O.S,id-911152,2
id-12313,No Me 7,id-6511,
rec-1174135-dup-0,Afterhours Seasions 05 Raumskaya,id-1009132,3
id-891543,Daydreaming,id-658282,1
id-417991,Expenditure of Excess Energy,id-240207,3
id-704672,Januário 78 RPM,id-517194,1
id-1064232,Anon Ftwrk,id-801925,3
id-1016222,Promo,id-763311,3
id-1068185,Captives on the Carousel,id-804621,3
id-1296437,SkuwaSaty,id-1211446,
id-885850,Helix,id-652433,1
id-2117936,the shadow neekeri,id-2194492,2
id-1465246,kONE,id-1394307,1
id-964039,Circle,id-722160,2
id-913049,Something Unreal,id-163433,3
id-1383450,Psalm Zero,id-1321985,3
id-628211,No Way,id-450878,2
id-850147,Patterns,id-108807,1
id-2897689,Generations,id-3224328,2
id-810707,The Soundworks,id-598899,2
id-1202427,Premonitions,id-1064845,3
id-1806367,R.F.K,id-2005040,1
id-1534222,Steal My Kiss,id-1490544,2
rec-1289715-dup-0,Thymp  Bump of It EP,id-1202345,3
rec-688215-dup-0,Hunter / G0ld,id-180611,3
id-256026,Bang A Gong,id-182539,1
id-416720,Relaxing With Jazz,id-293442,
id-2120812,New Waves,id-1979142,2
id-560465,Talking on the Phone,id-234468,2
id-998288,Freed of This Flesh,id-534603,3
rec-577812-dup-0,Famtasy for Dreamers,rec-412373-dup-0,2
id-429450,La La Funkie,id-302709,2
id-1261834,Nautic Impression EP,id-1155343,3
id-694290,Q  A,id-509281,2
id-311018,Your Place or Mine,id-218128,2
id-1306788,To Die and to the Stars Ascend,id-1223776,1
id-345155,EP,id-241710,3
id-1060022,Baby Dont You Know,id-798531,2
id-1082068,Buddies,id-772713,2
id-2616125,Going Places,id-2938633,2
id-783373,Take 1 / Take 2,id-1043063,2
id-2255633,Bad Boys,id-2535250,1
id-930373,Do U Know / Funky 4 U,id-690673,
id-1720549,Solid Gone,id-716726,1
id-663719,DTM002,id-480704,3
id-789266,Bandana Klezner,id-582594,1
id-479540,Bon y los enemigos del silencio,id-334081,1
id-784687,Images,id-181740,2
id-1010013,Sincere Void,id-757742,1
id-296498,Bright Black,id-208125,1
id-1288833,Beat Resort,id-148878,1
id-1147032,Stupid Me and My Smart Computer,id-960454,3
id-393962,The Human Condition,id-188968,1
id-16412,Work So Hard,id-8742,1
id-653899,The Last Vista Session,id-472606,
id-1807167,Funky Nassau / Im a Man,id-2001991,2
id-1212311,Drunk Star,id-1080553,1
id-673065,Follow Me,id-491368,
id-1096530,Tras Nubes,id-521914,2
id-1086252,untitled,id-365006,3
id-1087224,Speechless,id-148326,3
id-772765,One Day Millennium,id-465216,1
id-849829,Its Too Bad / I Found Myself a Brand New Baby,id-254627,2
id-879491,Sunny Trumpets,id-331191,2
id-879497,Lucky,id-648007,2
id-175615,Show Me a Sign,id-132089,2
id-989686,Prickly Pear,id-742200,1
id-897384,Phone Call / Polka Rock,id-663569,2
id-897385,Sittin and a Gabbin / Nobody Knows How I Feel,id-663570,2
id-732553,Supersonic,id-50571,3
rec-1241175-dup-0,Heartbreaker/Cajght My Eye,id-394826,2
id-634305,Friday Night Nation EP,id-456201,3
id-1077604,Its a Beautiful Game,id-834799,2
id-279244,December Drive ep,id-196394,3
id-858028,Lonely Saturday Night / Goldilocks,id-165521,2
id-745758,O Ultimo Adeus / Cantos Populares de Porto,id-548235,2
id-3074280,The Bluegrass Stage,id-2957726,1
id-697214,White Noise,id-511459,
id-953847,Livin in Sin,id-709798,1
id-1529604,Seizure Rave ,id-1413605,1
id-608253,Dirka Dirka,id-434691,3
id-1027520,Stay Awake,id-724774,2
id-904622,Givin It Up,id-310946,2
id-985848,boy wonder,id-739608,3
id-657825,Camera Tricks,id-476032,3
id-2115177,The 34th Rule Adapted,id-3379596,11
id-940689,サヨナラの空,id-699383,2
id-674268,Mediterrane Impressionen,id-2804229,1
id-1503711,The Fall,id-1443915,1
id-1163316,Incunabula,id-342072,1
id-1121015,Demo 1,id-906479,1
id-1124532,Teenage Lust,id-921488,2
id-1246107,Nintendo Sonatina in C Major,id-1133373,3
id-666614,Eine kleine Schlachtmusik,id-484997,1
id-118979,Hivemind EP,id-83307,
id-616119,Remedy Remixes,id-440292,
rec-917085-dup-0,Mountain Top / Djmbwaya,id-680055,2
id-915599,Drop the Base / It Goes Like,id-678806,2
id-733392,Bounce Dat Thing,id-538528,2
id-1167377,The Kids Are Trouble,id-997017,2
rec-683956-dup-0,Heart of Giue,id-501276,2
id-1225462,LSD Battle For The Mind,id-1102832,
id-1402854,The Path of Black Sun,id-1347115,1
id-1130221,Pretty Face,id-254941,2
id-2635317,Nicas Dream,id-2954512,1
id-1289057,Grimace,id-1201070,3
id-1285085,Vol. 2,id-721774,3
id-603253,rree,id-431387,
rec-982428-dup-0,Its N0t Fair,id-737025,3
id-1021950,Last Days Of Humanity is for pussies,id-769418,2
id-1033471,Cihuatl Ce,id-778256,1
id-434101,Pirata de bokita,id-305930,1
id-669517,The Renaissance EP,id-488082,3
id-1288053,Rock  Role Playing,id-602992,1
id-1289633,Le Babar EP,id-965766,3
id-1807766,Music for Programming 48 Michael Hicks,id-1372856,11
id-1308849,Demo 2012,id-1226254,1
id-1051892,Red Wings Over Baron,id-596648,1
id-2162750,In meinem Kopf,id-2422551,2
id-1046853,Phillip Ganoung EP,id-789242,3
id-956782,Carbonate,id-226980,3
id-767084,Breakfast EP,id-565960,3
id-177624,Superman on Radio,id-133167,
id-1009279,Good Life / Give It Up Re-Edits,id-292929,3
id-2899712,Enchanting Songs of Thailand and Cambodia,id-3226118,1
id-665588,Music for Tough Guys,id-483914,3
id-973691,London Zoo / Strawberry Jam,id-132442,2
id-830520,No loss in solitude,id-613366,3
id-973692,Caped Crusader / Karachi Kops,id-730052,2
id-280825,Christmas EP,id-197280,3
id-1298361,The Clifford Brown Sextet in Paris,id-619127,1
id-3068566,Hope,id-1702397,2
id-1180037,Beautiful,id-60089,2
id-514245,My Lovely Pixel,id-266939,3
id-125442,The Paul Bley Quartet,id-91136,1
id-1087041,Andromeda,id-231127,2
id-1152975,Rendezvous,id-969581,2
id-2337878,Bunk,id-2318755,2
id-1045586,Sleeping Giant,id-788511,2
id-1098830,Ceca,id-863112,3
id-768951,Fist  Excuses,id-567345,3
id-122708,Prime Sinister,id-87912,1
id-159869,Fabulous Like You,id-123170,1
rec-936204-dup-0,Supernatvral Jazz,id-71057,1
rec-936204-dup-1,Supernaturao Jazz,id-71057,1
id-128363,X-Files,id-415974,2
id-1032665,Benefits / Friends With Benefits,id-777800,2
id-1105796,JAIME,id-875650,11
id-2118259,Odysseys,id-2376316,2
id-905004,Ultimate,id-489352,2
id-1214612,The Lock Shot,id-654634,2
id-1193534,Electronic environment,id-851334,3
id-1130175,I Need Your Love,id-936865,2
id-1038843,One More Than Ten,id-782611,1
id-1451922,Vision2020,id-1377142,2
id-1058783,Ride My Bike,id-701471,2
id-406934,Boredom,id-286671,11
rec-34850-dup-0,Beautiful Birdwong,id-10149,
id-889206,Boys  Sex EP,id-655856,3
id-1190716,To Return,id-1044143,2
id-1928924,SINGLES,id-2161075,2
id-1171614,Backbeat,id-983167,2
id-775350,Fly Casual,id-571742,3
id-1217678,Lost,id-1089165,2
id-475815,Calling on Love,id-331638,1
id-1013284,Μ όλα τα χρώματα στην τσέπη,id-760572,1
id-1424502,やさしい花びら,id-1366025,2
rec-772597-dup-0,King of R0ck,id-48008,3
id-812543,Brokah / Umpuajir,id-600115,2
id-867038,Frozen Water EP,id-639553,3
id-838107,Douceur de pluie,id-618013,1
id-1298210,Demo 2013,id-1213597,1
id-937006,Disambiguation,id-696050,1
id-993261,Ready Remixes EP,id-433981,3
id-425552,Sign of Victory,id-300058,11
id-83054,Who Killed King Tubby,id-50650,
id-667282,The Ring - Songs From Middle Earth,id-1263568,1
id-962679,Pentagrams All Up in My Bling Bling,id-720988,
id-963897,Missed Beat,id-106930,2
id-578086,Смерти нет,id-412635,2
rec-912348-dup-0,Nurs3,id-581191,2
id-3071343,Tanners arms,id-3394187,2
id-514889,New World Prosecution,id-358908,2
id-333101,Make up your mind,id-231272,
id-2896584,Lets Watch the Show From OK K.O. Lets Be Heroes,id-3223121,2
id-2494851,Mehr Als Nur Ein Like,id-2822025,2
id-344051,The Eaves,id-240671,1
rec-3073751-dup-0,Blibding Lights,id-3396073,2
id-1001842,Dot II,id-702006,3
id-928537,Nun With a Gun,id-689336,1
id-1899500,Lets Give Up,id-2005822,2
id-2970030,サンドオブタイム,id-2674405,1
id-825645,Travelogue,id-90624,2
id-1236485,Float,id-1121297,2
id-898766,ElapsedRemaining EP,id-664880,3
id-1210508,Early Frost,id-693655,1
id-861965,Slowly,id-635504,2
id-410268,Escape From South London,id-289102,3
id-1308441,Edge of Brutality,id-1225942,1
id-935958,Vomitron,id-220684,1
id-343018,Its Gonna Be Alright,id-117066,2
id-475734,Stranger Still,id-455235,2
id-2894324,Lost in Monsun Tokio Hotel vs. Sister Sledge,id-3058477,2
id-751329,Love on the Rails,id-2792862,1
id-1028605,Cape Verde,id-618480,1
id-1304728,Unleash Your Wrath,id-1221448,1
id-292552,Owlflight,id-205390,1
rec-1302750-dup-0,Il paese dei balpcchi,id-1218714,2
rec-208396-dup-1,Neurot8ca,id-151067,3
rec-27538-dup-0,I Wonder clemo,id-14263,
id-1076047,I Keep It to Myself,id-832478,2
id-1035388,Todestreib,id-779896,3
id-1180926,Accordi e Disaccordi,id-1025493,1
id-214361,Plena Libre,id-154997,1
id-563774,Гиперборейская диалогия,id-1654705,
id-1224470,La Dérive des Condiments,id-779778,1
id-1159334,Get Up,id-979874,2
id-572704,Revolution No. 1,id-211905,1
id-364034,Discobug 97,id-255303,2
id-1056871,No Sense of Place,id-265567,3
id-2491794,Te casaste,id-2818437,2
id-1093731,Song for Her,id-851363,3
id-398145,Catholic Comb EP,id-280131,3
id-947294,勇気凛凛,id-704586,2
id-702251,Pretty,id-515265,3
id-331724,Algorhythms,id-380457,1
id-600285,Maybe Home,id-334821,2
id-42406,Begin,id-30318,
id-538671,Looking for a Dame / Coming Through the Floor,id-379066,2
id-148369,Extasia,id-115587,
id-1134012,BREAK YOUR LEGS,id-942611,2
id-1182073,You Cannot Help,id-1027819,
rec-253128-dup-0,Kimg of Pop,id-31155,2
id-361574,Eye of the Tiger,id-112289,2
rec-1308391-dup-0,Aetber,id-623973,3
id-498231,En Mekanisk Resa,id-347037,
id-1192628,Equinox Henrik Schwarz 2009 Mixes,id-343808,2
id-839078,proceed positron,id-618751,3
id-1182079,B Side / Small Fry,id-1027840,2
id-827296,Ya se Fue,id-611008,1
id-978097,Beyond Midnight,id-733561,3
id-936204,Supernatural Jazz,id-71057,1
id-420989,The Morris Jesup Rise,id-259848,3
id-493791,Fire Station,id-344040,1
id-936208,Propellor Time,id-2469955,1
id-905024,Out of Mind 2006,id-283625,2
rec-810489-dup-0,Goedernorgen,id-598713,2
id-1205516,Viviendo,id-146391,
id-943286,Cool Strut,id-701372,2
id-1526448,Jesus Won,id-1477997,2
id-458877,ICH BIN EIN STAR Holt Mich Hier Raus,id-152349,3
id-969509,Subsounds 009,id-726747,3
id-2176976,Sabu,id-1404951,1
id-1195161,Friday Night,id-1052207,3
rec-1130184-dup-0,Groove Ig to Your Body,id-936869,2
id-813115,Meditainment Nature Be at One With Nature,id-600575,11
id-132672,Im in Love,id-102517,2
id-732821,Desintegração,id-538113,1
id-491336,Great Escape,id-2097151,1
id-706028,Insurgency Soul,id-181731,3
id-605157,Get Back to Me / Any Day Now,id-378262,2
