artist,name,sort_name,begin_date_year,begin_date_month,begin_date_day,end_date_year,end_date_month,end_date_day,ended,artist_type,gender,area,comment
id-1041397,Odom,Odom,,,,,,,f,Person,Male,,
id-550124,Hill Bowen and His Orchestra,Bowen Hill and His Orchestra,,,,,,,f,Orchestra,,,
id-731068,Infra Black,Infra Black,,,,,,,f,Group,,,
id-1418786,DJ True Tone,True Tone DJ,,,,,,,f,Person,,,
id-170913,Econoline,Econoline,2000,3,,,,,f,Group,,,
id-396063,Henker,Henker,,,,,,,f,Group,,,French death metal band
id-579221,Anhedonia,Anhedonia,2007,2,,,,,f,Group,,,Ukranian doom metal band
id-710171,As We Draw,As We Draw,,,,,,,f,Group,,,
id-106428,Ofasia,Ofasia,,,,,,,f,,,,
id-704151,Cecil Lyde,Lyde Cecil,1948,9,20,,,,f,Person,Male,,
rec-813324-dup-1,Reni Mimvra,Rerii Mimura,,,,,,,f,,,,
rec-813324-dup-0,Reni Mijura,Reni Mimvra,,,,,,,f,,,,
rec-959829-dup-0,Listh Bills,Lix Bills,,,,,,,f,,,,
rec-959829-dup-1,Lish Bijls,Lix Bills,,,,,,,f,,,,
id-689426,Carla Baptista Alves,Carla Baptista Alves,,,,,,,f,Person,,,
id-122613,Members of Plasma,Members of Plasma,,,,,,,f,Person,,,
id-1783443,Ferdinand Kühne,Kühne Ferdinand,1858,,,1939,,,t,Person,Male,,
id-122964,Tanya Goodman Sykes,Sykes Tanya Goodman,,,,,,,f,Person,Female,,
id-641808,Musical Massage,Musical Massage,,,,,,,f,Group,,,
id-731283,Dust Is Noise,Dust Is Noise,,,,,,,f,Group,,,
id-367720,Apman  Nojja,Apman  Nojja,,,,,,,f,Group,,,
id-521484,Marco Rigamonti,Rigamonti Marco,,,,,,,f,Person,,,
id-962613,Dee Krier,Krier Dee,,,,,,,f,,,,
rec-789286-dup-0,GDadrie,GDaddie,,,,,,,f,Person,Male,,Michaliz Papoulakos
rec-789286-dup-1,GDatie,GDadd:e,,,,,,,f,Person,Male,,Micha|is Papoulakos
id-804091,Larry Sparks and the Lonesome Ramblers,Sparks Larry and the Lonesome Ramblers,,,,,,,f,Group,,,
id-102517,John The Whistler,John The Whistler,,,,,,,f,,,,
id-1242378,﻿ｓｋｙ 空,﻿ｓｋｙ 空,,,,,,,f,Person,,,
id-771261,Phonotronix,Phonotronix,,,,,,,f,,,,
id-156020,Tweeter,Tweeter,,,,,,,f,,,,
rec-292571-dup-0,Frwakazoid,Freakaxoid,,,,,,,f,Group,,,
id-749680,Esteban Aye,TPWAL,1972,5,15,,,,f,Person,,,
id-612014,Jah Vengeance,Jah Vengeance,,,,,,,f,Person,,,
id-596648,The Red Wings,Red Wings The,2006,,,,,,f,Group,,,
id-1190040,Uncle Reece,Uncle Reece,,,,,,,f,,,,
id-259407,Cliché,Cliché,,,,,,,f,Group,,,
rec-546860-dup-0,Flash Caklahan,Callahan Flasth,,,,,,,f,,,,
rec-1856466-dup-0,SQWAD,SQWAD,,,,,,,f,Group,,,French producjng duo
id-745196,Digital Devotion,Digital Devotion,,,,,,,f,Group,,,UK trance group main song Heaven
id-681592,オハラマヤ,Ohara Maya,,,,,,,f,Person,,,
id-700658,Crimson,Crimson,,,,,,,f,Group,,,Wirarama of Vermillia and David Logan of Disappearance of Anna
id-316319,Tese,Tese,,,,,,,f,,,,
id-972911,The Ecstatics,Ecstatics The,2012,10,,,,,f,Group,,,
id-735616,Pariah Beat,Pariah Beat,,,,,,,f,Group,,,
id-575736,Er Selbst,Er Selbst,,,,,,,f,Person,,,
id-187063,Fried,Fried,2001,,,,,,f,Group,,,
id-564560,Angel Demar,Demar Angel,,,,,,,f,Person,,,
id-513365,Recapture,Recapture,2001,,,,,,f,Group,,,
id-460256,Show Without Punch,Show Without Punch,2006,7,1,,,,f,Group,,,
id-467575,OBGB,OBGB,,,,,,,f,Group,,,
id-606637,Joiners Friends,Joiners Friends,,,,,,,f,Group,,,
id-799551,Darla Day,Day Darla,,,,,,,f,Person,,,Christian singer/songwriter
id-1822351,Calvin Kagenda,Calvin Kagenda,1999,6,22,,,,f,Person,Male,id-23656,American-British rapper
id-565960,Benny Blanco,Benny Blanco,,,,,,,f,Person,,,aka John Benshop
id-565961,E.P,E.P,,,,,,,f,Person,,,
id-645035,Bryan Lubeck,Lubeck Bryan,,,,,,,f,Person,Male,,Guitarist
id-1173267,Every Atlas,Every Atlas,,,,,,,f,Group,,,
id-645033,We Three Strings,Strings We Three,2007,,,,,,f,Group,,,Linstead Lubeck and Michaud
rec-668426-dup-0,ROCKATRENCH,ROCKATRENCH,2005,,,,,,f,Group,,,
id-857758,Roy Herrington Band,Roy Herrington Band,,,,,,,f,Group,,,
id-537459,Shako-Pani,Shako-Pani,,,,,,,f,,,,
id-210554,Cyber People,Cyber People,,,,,,,f,,,,
id-210557,Dr. Sohmer,Dr. Sohmer,,,,,,,f,,,,
id-1036845,Gym Bod,Gym Bod,,,,,,,f,Person,,,
id-497982,Frank FM,Frank FM,,,,,,,f,Person,,,
id-240527,Savia,Savia,,,,,,,f,,,,
id-517194,Januário,Januário,,,,,,,f,Person,,,
id-635005,Redagain P,Redagain P,,,,,,,f,Person,,,
id-92836,De Nuit,De Nuit,,,,,,,f,,,,
id-2005751,518,518,,,,,,,f,,,,electronic music associated with Kikapu Net.Label
id-2005750,Joel,Joel,,,,,,,f,,,,electronic music associated with Kikapu Net.Label
id-114264,Luckie Strike,Luckie Strike,1996,,,2002,,,t,Group,,,
id-417943,Sandiego,Sandiego,,,,,,,f,Person,,,
id-598430,Mangolino,Mangolino,,,,,,,f,Group,,,
id-260213,Fundamental Order of Bleufish,Fundamental Order of Bleufish,,,,,,,f,Group,,,
id-155178,Terrorize,Terrorize,,,,,,,f,Person,,,
id-1598520,COLDCLOUD,COLDCLOUD,1998,2,7,,,,f,Person,Male,id-86081,Russian rapper
id-1398241,Violin Melody,Violin Melody,,,,,,,f,,,,
id-36434,MusicBrainz Test Artist,MusicBrainz Test Artist,1001,1,1,1099,12,31,t,Other,Not applicable,,Special Purpose Artist - MusicBrainz Test Artist
id-950105,Dai-Hard,Dai-Hard,,,,,,,f,Person,Male,,j-rap
id-72625,Tonca Boys,Tonca Boys,,,,,,,f,Person,,,
id-928197,Sunflare,Sunflare,,,,,,,f,,,,Portuguese psychedelic rock group
id-405255,GYM,GYM,,,,,,,f,Group,,,
id-115244,Carl Holmes,Holmes Carl,,,,,,,f,,,,
id-906786,Champagne Riot,Champagne Riot,,,,,,,f,,,,
id-786594,husc,husc,,,,,,,f,Group,,,
id-767060,Green Roach,Green Roach,,,,,,,f,,,,
id-76967,Les Hommes,Hommes Les,,,,,,,f,Group,,,
id-1012083,Suntrapp,Suntrapp,2013,,,,,,f,Group,,,Active from 2013
id-326563,Paul Fejko,Fejko Paul,,,,,,,f,,,,
id-610308,Federleicht,Federleicht,,,,,,,f,Group,,,
id-655662,Phunkateerz,Phunkateerz,,,,,,,f,,,,
id-487677,All of Fifteen,All of Fifteen,,,,,,,f,Group,,,
id-619938,Uptown/Downtown,Uptown/Downtown,,,,,,,f,Person,,,
id-526682,양파,Yangpa,1979,3,17,,,,f,Person,,,
id-894638,Octavio Tshelebi,Octavio Tshelebi,,,,,,,f,,,,
id-945545,Dragons Cave,Dragons Cave,,,,,,,f,Group,,,
id-145892,Lodestar,Lodestar,1996,,,,,,f,Group,,,British progressive rock band
rec-1417876-dup-0,Tylo4 Maurer,Maurer Tylor,,,,,,,f,Person,,,
id-910218,Aa Gym,Aa Gym,,,,,,,f,Person,,,
id-661126,Black Acid,Black Acid,2007,,,,,,f,Group,,,Richard Fearless
id-1583677,Lemonick,Lemonick,,,,,,,f,Person,Male,id-95670,
rec-699044-dup-0,Surfin Wa9ner,Surfin Wagmer,,,,,,,f,,,,
rec-699044-dup-1,Surfin Wagner,Surfin Wagmer,,,,,,,f,,,,
id-651638,ДжетЪ,ДжетЪ,,,,,,,f,,,,
id-737504,Chronic Twins,Chronic Twins,,,,,,,f,Group,,,
id-704434,Capítulo 7,Capítulo 7,,,,,,,f,Group,,,
id-511730,Gen,Gen,,,,,,,f,,,,Drum  Bass Artist
id-329583,3 Dollar Knob,3 Dollar Knob,,,,,,,f,Group,,,
id-744018,DJ Skillkid,Skillkid DJ,,,,,,,f,Person,,,
id-188387,Tahirou Djembé,Tahirou Djembé,,,,,,,f,,,,
id-211990,Daniel Cox,Cox Daniel,,,,,,,f,,,,worked with Haywire
id-267976,Skinner Box,Skinner Box,,,,,,,f,Group,,,
id-687947,Zondagmorgen,Zondagmorgen,,,,,,,f,,,,
id-1599699,Madi Wolf,Madi Wolf,,,,,,,f,Person,,,
id-40012,Introspective,Introspective,,,,,,,f,,,,David Brants Peter Schiettekatte  Stefan Melis trance
id-153632,T.Kolai,T.Kolai,,,,,,,f,Group,,,
id-103911,The Harper Brothers,Harper Brothers The,,,,,,,f,,,,
id-366914,Over the Counter,Over the Counter,2000,,,2007,,,t,Group,,,
id-540217,Crux Caelifera,Crux Caelifera,1999,,,,,,f,,,,
id-103919,Bloodclaat Gangsta Youth,Bloodclaat Gangsta Youth,,,,,,,f,Person,,,
id-1045016,Under Club Project,Under Club Project,,,,,,,f,Group,,,
id-332870,Migracion,Migracion,,,,,,,f,,,,
id-332691,Kelly Dalton,Dalton Kelly,,,,,,,f,Person,,,
id-738553,Daggerfish,Daggerfish,,,,,,,f,,,,
id-603288,Thousandaires,Thousandaires,,,,,,,f,Group,,,
id-1511359,//// RARE FUTURES,Rare Futures,,,,,,,f,Group,,,
id-474278,STATS,STATS,2004,,,,,,f,Group,,,
id-189323,V.L.A.D.,V.L.A.D.,,,,,,,f,,,,IDM producer
id-655290,DJ Armati,DJ Armati,1977,9,,,,,f,Person,,,DJ Armati Likes To Party
id-403316,John Yoko,John Yoko,,,,,,,f,Group,,,
id-500623,Barry Hughes,Hughes Barry,1937,12,31,2019,6,2,t,Person,Male,,
id-101045,The Gladiolas,Gladiolas The,,,,,,,f,Group,,,
id-141572,Remake Remodel,Remake Remodel,,,,,,,f,,,,
id-1048285,Paco Lesotto,Paco Lesotto,,,,,,,f,,,,Peter Horrevorts
id-2339689,Dxrk ダーク,Dxrk ダーク,,,,,,,f,Person,,id-7319,
id-1581295,Dyzphoria,Dyzphoria,,,,,,,f,,,,
id-1048280,Autopilot,Autopilot,,,,,,,f,,,,D Lerius S. Skills
id-199084,Bobby Tuggle,Tuggle Bobby,,,,,,,f,Person,,,
id-213420,Webcam,Webcam,,,,,,,f,Group,,,
id-280140,Ateriavia,Ateriavia,,,,,,,f,,,,
id-230220,Delicado,Delicado,,,,,,,f,,,,
id-2339172,Polyark,Polyark,,,,,,,f,,,,
id-1197081,Ezo,Ezo,,,,,,,f,Person,Female,,
id-377111,Board of Directors,Board of Directors,2003,,,,,,f,Group,,,
id-766297,Brett Domino,Domino Brett,,,,,,,f,Person,Male,,
id-20415,Mighty Force,Mighty Force,,,,,,,f,,,,
id-850315,Selenium,Selenium,,,,,,,f,Group,,,Almería Spain band
id-766740,Dead Elvis,Dead Elvis,1994,,,1996,,,t,Group,,,
id-479557,City Hall,City Hall,,,,,,,f,Group,,,
id-1853128,徐梦洁,Xu Mengjie,1994,6,19,,,,f,Person,Female,id-9066,
id-1658507,Gussie,Gussie,,,,,,,f,Person,Female,,Indie Rock
id-174759,She Was Only 17,She Was Only 17,,,,,,,f,,,,
id-1601902,Los Hijos de Hernández,Hijos de Hernández Los,,,,,,,f,Group,,,
id-708248,James Owen Fender,Fender James Owen,,,,,,,f,Person,,,
id-1473965,Juniper,Juniper,,,,,,,f,Group,,,a lot of the same members as The Mondo Crescendo
id-1199253,Fono,Fono,,,,,,,f,Person,Male,,Brighton UK dance producer
id-2182550,Wesley Joseph,Wesley Joseph,,,,,,,f,,,,
id-921021,Square Room Heroes,Square Room Heroes,,,,,,,f,,,,
rec-303246-dup-1,Se Shell,She Sbell,1999,1,,2001,,,t,Group,,,
id-433076,Prints,Prints,,,,,,,f,Group,,,
id-152589,Bender Boys,Bender Boys,,,,,,,f,,,,
id-1869353,Max Embers,Embers Max,,,,,,,f,Person,Male,,
id-243275,Raw Jawz,Raw Jawz,,,,,,,f,,,,
id-218881,DJ Flying Dutchman,Flying Dutchman DJ,,,,,,,f,,,,
id-520235,Mighty Alliance,Mighty Alliance,,,,,,,f,Group,,,
id-309186,DJ Costa,Costa DJ,,,,,,,f,,,,
id-750276,BunChakeze,BunChakeze,2010,9,,,,,f,Group,,,
id-173972,Electrobikinis,Electrobikinis,,,,,,,f,Group,,,
id-847771,Bredasblar,Bredasblar,,,,,,,f,,,,
id-577582,K.R. Wood  The Fathers of Texas,Wood K.R.  Fathers of Texas The,,,,,,,f,Person,,,
id-405411,J.T.,J.T.,,,,,,,f,Person,,,breaks/electro artist Joseph Toomey key track I Love Music
id-245059,Discorama,Discorama,,,,,,,f,,,,
id-2214938,Sparkos,Sparkos,,,,,,,f,Person,Male,,
id-306923,Megan Bowman,Bowman Megan,,,,,,,f,Person,,,
id-1556174,Golya Guzman,Golya Guzman,2001,1,17,,,,f,Person,Male,id-14223,Rapper
id-239766,Trilogue,Trilogue,,,,,,,f,,,,
id-998348,Daniel Adomako,Adomako Daniel,,,,,,,f,Person,Male,,
id-327157,Anne Lida,Lida Anne,,,,,,,f,Person,,,
id-1595691,Santiago Monge,Monge Santiago,2007,,,,,,f,Person,Male,id-115850,
id-541545,Mushi Mushi,Mushi Mushi,,,,,,,f,Group,,,
id-7132,Om,Om,,,,,,,f,Group,,,early 90s trance/techno collaboration
id-317784,Sacred System,Sacred System,,,,,,,f,Group,,,
id-891951,4TrakZ,4TrakZ,,,,,,,f,,,,
id-155912,Studio X,Studio X,,,,,,,f,Group,,,house Los Kings del Mambo / Join the Tribe
id-2127394,Michael Kito,Kitoo,,,,,,,f,Person,Male,,
id-973468,Italik Dubree,Italik Dubree,,,,,,,f,,,,
id-194910,Yahadanai,Yahadanai,,,,,,,f,,,,
id-539087,Tidal Wave,Tidal Wave,,,,,,,f,Group,,,contra dance band
id-113321,Sugar Daddy,Sugar Daddy,,,,,,,f,Person,Male,,reggae-pop singer
id-113320,戴曉蓮,Dai Xiaolian,1963,,,,,,f,Person,,,
id-1343191,Flaga,Flaga,,,,,,,f,,,,Craig Taborn Christian McBrid Tyshawn Sorey
id-234067,International Foot Language,International Foot Language,,,,,,,f,Group,,,
id-506525,Puerto Rican Myke,Puerto Rican Myke,,,,,,,f,Person,Male,,
id-506529,Estornel / Pucher,Estornel / Pucher,,,,,,,f,Group,,,
id-506528,Estornel/Tutera,Estornel/Tutera,,,,,,,f,Group,,,
id-228283,El Coco,Coco El,,,,,,,f,,,,
rec-402815-dup-1,Deville Thrlttle,Devilje Throttle,2003,,,,,,f,Group,,,
id-234069,Im Not a Gun,Im Not a Gun,,,,,,,f,Group,,,
id-843602,Steven Gruskin,Gruskin Steven,,,,,,,f,Person,Male,,
id-2074882,星見プロダクション,Hoshimi Production,,,,,,,f,Group,,,IDOLY PRIDE
id-219130,Brandon Samuel,Brandon Samuel,,,,,,,f,,,,
id-355584,Tommy Rasmussen,Rasmussen Tommy,,,,,,,f,Person,Male,,Danish pianist  keyboardist
rec-788508-dup-0,Wavetesg,Wavete5t,,,,,,,f,,,,
id-915129,diStantion,diStantion,,,,,,,f,,,,
id-915128,Olegario,Olegario,,,,,,,f,,,,
id-2127172,Captain Drugbuster,Captain Drugbuster,,,,,,,f,,,,
id-2127173,The Zorchmen,Zorchmen The,,,,,,,f,Group,,,
id-790219,티블루 T-Blue,티블루 T-Blue,,,,,,,f,Group,,,
id-321214,Mister Willy,Mister Willy,,,,,,,f,Group,,,
id-652469,Crazy Chris and the Flying Tomato Brothers,Crazy Chris and the Flying Tomato Brothers,,,,,,,f,Group,,,
id-739272,Sharfla,Sharfla,,,,,,,f,,,,
id-563965,Arnie Somogyis Ambulance,Arnie Somogyis Ambulance,,,,,,,f,Group,,,
id-653599,PADRES,PADRES,,,,,,,f,Group,,,
rec-1862847-dup-0,Lorenzo Gonez Oviedo,Ovirdo Lorenzo Gomez,,,,,,,f,Person,Male,,
id-752286,Seilaesencia,Seilaesencia,,,,,,,f,Person,,,
id-389068,Broadways Not Ready,Broadways Not Ready,,,,,,,f,Group,,,
id-655856,Boys  Sex,Boys  Sex,,,,,,,f,,,,
id-755064,Los Granadians,Granadians Los,,,,,,,f,Group,,,
id-1832909,Johnny  Jackey,Johnny  Jackey,,,,,,,f,,,,
id-755067,Psico Rude Boys del Espacio Exterior,Psico Rude Boys del Espacio Exterior,,,,,,,f,Group,,,
id-2252837,Vhstokyo,Vhstokyo,,,,,,,f,,,,
id-530710,Serafin  Roman Bruderer,Serafin  Bruderer Roman,,,,,,,f,,,,
id-181731,Louis Digital,Digital Louis,,,,,,,f,,,,
id-786690,Soft Mountain,Soft Mountain,,,,,,,f,,,,Soft Machine-related project avant jazz
id-669649,Sound Asleep,Sound Asleep,,,,,,,f,Group,,,
id-751957,Mario Archer Chamlee,Chamlee Mario Archer,1892,5,29,1966,11,13,t,Person,Male,,american tenor
id-1748675,Entire,Entire,,,,,,,f,Group,,,drumnbass producer
id-342849,Legen,Legen,,,,,,,f,,,,
id-2115949,The Wanted,Wanted The,,,,,,,f,Group,,,Canada
id-571830,Svenska Kürkan,Svenska Kürkan,,,,,,,f,Person,,,
id-183385,Houseguests,Houseguests,,,,,,,f,Group,,,
id-489527,Imagene Peise,Peise Imagene,,,,,,,f,Person,,,
id-276364,Christine Levine,Levine Christine,,,,,,,f,Person,,,
id-1710061,Luthi,Luthi,2009,10,,,,,f,Group,,,
id-1390231,Jonathan Zelter,Zelter Jonathan,,,,,,,f,Person,Male,,German Schlager
id-1210970,Jeff Kanzler,Kanzler Jeff,,,,,,,f,Person,Male,id-262,
id-22812,Alex Crackerz,Alex Crackerz,,,,,,,f,,,,
id-167279,Chonda Pierce,Chonda Pierce,,,,,,,f,,,,
id-357973,Time Stretch Armstrong,Time Stretch Armstrong,,,,,,,f,Group,,,
id-786472,Pelegrinno,House,2010,2,2,2011,2,2,t,,,,
id-89359,Doug  Melvin Williams,Williams Doug  Melvin,,,,,,,f,,,,
id-261359,The Littlemen,Littlemen The,,,,,,,f,,,,
id-529072,The Obeah Men,Obeah Men The,,,,,,,f,Group,,,
id-370137,Cries Beautiful,Cries Beautiful,2006,2,13,,,,f,Group,,,
id-329919,Satura Lanx,Satura Lanx,2001,,,,,,f,Group,,,
id-573347,Malìa,Malìa,2001,,,,,,f,Group,,,
id-730140,Cruel Folk,Cruel Folk,,,,,,,f,Group,,,
id-569159,Sunil Sawani,Sawani Sunil,,,,,,,f,Person,,,
id-787878,Heat-Ray,Heat-Ray,,,,,,,f,Group,,,
id-611229,Samothrace,Samothrace,,,,,,,f,Group,,,
id-457012,Voodooshock,Voodooshock,2000,,,,,,f,Group,,,
id-361129,Brasilia Modern Six,Brasilia Modern Six,,,,,,,f,Group,,,
id-558497,松田亮治,Matsuda Ryouji,,,,,,,f,Person,,,
id-613518,The Joy Tomato,Joy Tomato The,,,,,,,f,Group,,,
id-340229,Ter↔Mo,Termo,,,,,,,f,Person,,,
id-378491,Simply Put,Simply Put,,,,,,,f,Group,,,
id-264322,Warblade,Warblade,,,,,,,f,,,,
id-436341,Dancelwerk,Dancelwerk,,,,,,,f,Person,,,
rec-292534-dup-0,A Race Callecl Man,Race Ca|led Man A,,,,,,,f,,,,
id-503551,T  T,T  T,,,,,,,f,,,,
id-630682,Idle Sunder,Idle Sunder,,,,,,,f,Group,,,
id-1173408,HI-GH,HI-GH,,,,,,,f,Group,,,
id-119496,Cari Howe,Howe Cari,,,,,,,f,Person,,,
id-247819,Find Him and Kill Him,Find Him and Kill Him,,,,,,,f,Group,,,
id-632485,Substep Infrabass,Substep Infrabass,,,,,,,f,,,,Death Metal / Down-tempo / Dub
id-585219,Radio Gabucci,Radio Gabucci,,,,,,,f,Group,,,
id-797296,DHL,DHL,,,,,,,f,Group,,,
rec-962338-dup-0,Alex Bladx,Bla Alex,,,,,,,f,,,,
id-274069,Itsari,Itsari,,,,,,,f,Group,,,
id-617163,The Little Millionaires,Little Millionaires The,,,,,,,f,Group,,,
id-792517,Mimosa  Moize,Mimosa  Moize,,,,,,,f,,,,
id-943520,Cyrine Abdel Nour,Cyrine Abdel Nour,,,,,,,f,,,,
id-943521,Summer Fades Away,Summer Fades Away,,,,,,,f,Group,,id-865,时过夏末
id-729313,D2D,D2D,,,,,,,f,Group,,,
id-943523,Amber,Amber,,,,,,,f,,,,Chinese post-rock band
id-455776,The Winter Ship,Winter Ship The,,,,,,,f,Group,,,
id-320373,Jackie Harris  The Exciters,Harris Jackie  Exciters The,,,,,,,f,Group,,,
id-1514726,Soundmanipulator,Soundmanipulator,,,,,,,f,,,,techno artist
id-730552,Infetu,Infetu,,,,,,,f,Person,,,
id-2121257,サニーピース,SUNNY PEACE,,,,,,,f,Group,,,IDOLY PRIDE
rec-2144549-dup-0,Bill Filipiak,Filip8ak Bill,,,,,,,f,Person,Male,,Americana singer/songwriter vide0 director
id-202280,The Commission,Commission The,2005,6,,,,,f,Group,,,
id-987337,Spilt Milk,Spilt Milk,,,,,,,f,,,,
id-114506,SynSyl,SynSyl,,,,,,,f,,,,
id-573020,UpnDown,UpnDown,,,,,,,f,Group,,,
id-694615,Limozine,Limozine,,,,,,,f,Group,,,
id-546670,The Pantheon,Pantheon The,2000,,,,,,f,Group,,,
id-546677,Kinky Justice,Kinky Justice,,,,,,,f,Person,Male,,Justus Köhncke
id-370865,Mike Magill,Magill Mike,,,,,,,f,,,,
rec-774535-dup-1,Skywave System5,Skywave System5,,,,,,,f,Person,,,
rec-774535-dup-0,Skywave Syztems,Sckywave Systems,,,,,,,f,Person,,,
id-795746,Spectreman,Spectreman,,,,,,,f,Group,,,
id-2340399,Thee Church Ov Acid House,Thee Church Ov Acid House,,,,,,,f,Group,,,
rec-1937974-dup-1,Gotan Clvb,Gotan Clup,,,,,,,f,,,,
rec-1937974-dup-0,Gotan Clup,Gotan C1ub,,,,,,,f,,,,
id-1348561,Constrict,Constrict,,,,,,,f,Person,Male,,
id-850819,Tequila Brass,Tequila Brass,,,,,,,f,,,,
id-1461830,Hot Shade,Hot Shade,,,,,,,f,,,,Dance Club Electro
id-462515,MC Bernhard,Bernhard MC,,,,,,,f,Person,,,
id-403407,mike got spiked,mike got spiked,,,,,,,f,Group,,,
id-471558,Kenotia,Kenotia,,,,,,,f,Group,,,
id-1044162,The Ragnarok Prophecy,The Ragnarok Prophecy,,,,,,,f,Person,Male,,
id-1419143,Vivian Hicks,Hicks Vivian,,,,,,,f,Person,Female,,
id-782209,Beau Badrick,Badrick Beau,1993,1,7,,,,f,Person,,,
id-885781,Certified 35,Certified 35,,,,,,,f,,,,
id-885785,Poor People,Poor People,,,,,,,f,Group,,id-116788,
id-505692,Blueborn,Blueborn,2002,,,,,,f,Group,,,
id-405886,So Fly,So Fly,,,,,,,f,Group,,,
id-120891,Jim Clarke,Clarke Jim,,,,,,,f,,,,techno/trance
id-235048,Chick Habit,Chick Habit,,,,,,,f,,,,
id-345232,Lost Treasures,Lost Treasures,,,,,,,f,Group,,,
id-524785,Billy Heins,Heins Billy,,,,,,,f,Person,,,
id-1051392,Silvio Simone,Simone Silvio,,,,,,,f,Person,Male,,
id-253301,216,216,,,,,,,f,,,,hip-hop
id-578511,Kid Alaska,Kid Alaska,,,,,,,f,,,,
id-766350,The Pins,Pins The,,,,,,,f,Group,,,Pop / Rockabilly 3-piece bad from London UK
id-142309,Das Capital,Capital Das,,,,,,,f,,,,
id-1241589,Rotten Light,Rotten Light,,,,,,,f,Group,,,
id-421396,DJ Lötkolben,Lötkolben DJ,,,,,,,f,Person,,,
id-498313,Dan March,March Dan,,,,,,,f,Person,,,
id-637968,Les Flames,Les Flames,2002,5,,2004,,,t,Group,,,Leeds based band
id-1589388,Psychic Shins,Psychic Shins,,,,,,,f,,,,
rec-1512919-dup-0,Oliver Whiyehouse,Whitehovse Oliver,1998,11,9,,,,f,Person,Male,,
id-432064,The Slack Republic,Slack Republic The,2003,,,2007,,,t,Group,,,
id-1309377,Tsuko G.,G. Tsuko,,,,,,,f,Person,Male,,
id-579209,Virtual Reality,Virtual Reality,,,,,,,f,Group,,,90s UK breakbeat duo
id-80186,Loggi,Loggi,,,,,,,f,Person,,,
id-152397,Goodnight Streetlight,Goodnight Streetlight,,,,,,,f,Person,,,
rec-7726-dup-0,Tom B  Kijak,Tom B  K0jak,,,,,,,f,,,,
id-1180104,High Tyde,High Tyde,2011,12,28,,,,f,Group,,,
id-469644,Call Off Sick,Call Off Sick,2007,,,,,,f,Group,,,
id-349690,Thinkpol,Thinkpol,2006,1,9,,,,f,Group,,,
id-434691,Dirka Dirka,Dirka Dirka,,,,,,,f,Group,,,
id-487058,307,307,,,,,,,f,Group,,,
id-461099,clione-index,clione-index,2003,10,,,,,f,,,,
id-554793,Brigette,Brigette,,,,,,,f,Person,,,
id-854869,Mig Dfoe,Dfoe Mig,,,,,,,f,,,id-98700,
id-1210364,Alexa Ayaz,Ayaz Alexa,,,,,,,f,Person,,,
id-599182,Team Ant,Team Ant,2009,2,14,2009,3,,t,Group,,,
rec-374081-dup-1,Eujynik,Eukenik,,,,,,,f,Group,,,
rec-1239844-dup-0,$WAGGOT,SWAGGOT,,2,14,,,,f,Person,Male,,electronic/darckwave
id-851143,Greg Rekus,Rekus Greg,,,,,,,f,Person,Male,,
id-620024,Fancy Mammals,Fancy Mammals,,,,,,,f,Group,,,
id-263198,Origami Republika,Origami Republika,,,,,,,f,Group,,,
id-556797,Frozen Flame,Frozen Flame,2008,5,1,,,,f,Group,,,gothic metal band from Argentina
id-507051,Westend Ghetto,Westend Ghetto,,,,,,,f,Group,,,
id-674601,Burn Hollywood Burn,Burn Hollywood Burn,,,,,,,f,,,,
id-665238,Funkforward,Funkforward,,,,,,,f,Person,,,
id-596621,Avenue,Avenue,,,,,,,f,,,,80s synth pop
id-414235,Jannicke Kruuse,Kruuse Jannicke,,,,,,,f,Person,,,
id-394016,Ninthe,Ninthe,1985,3,13,,,,f,Person,,,
id-554860,The Tiki Two,Tiki Two The,2004,,,,,,f,Group,,,
id-1032384,Jill McMark,Jill McMark,,,,,,,f,,,,
id-661932,Jamaica 69,Jamaica 69,,,,,,,f,,,,
id-348610,Social System,Social System,,,,,,,f,Group,,,
id-193939,Harde Smart,Harde Smart,,,,,,,f,Group,,,
id-1018048,BloodKlot,BloodKlot,,,,,,,f,Group,,,
id-710015,Meroz,Meroz,2008,,,,,,f,,,,
rec-640768-dup-1,Heliopavse,Heliopaus,2006,,,,,,f,Group,,,
id-2207232,Project Z,Project Z,1994,,,1994,,,t,Group,,,Belgian techno
id-679820,Glaciers,Glaciers,,,,,,,f,Group,,,post-rock band from Oakland California
id-715865,Sheik Chinna Moulana,Sheik Chinna Moulana,1924,,,1999,,,t,Person,Male,,
id-1921155,Evie Clair,Clair Evie,2003,12,2,,,,f,Person,Female,id-81762,AGT Season 12 Finalist Indie Singer Songwriter Pianist
id-129413,Abdullah Ibrahim Trio,Ibrahim Abdullah Trio,,,,,,,f,Group,,,
id-379137,Endlessly,Endlessly,,,,,,,f,Group,,,
id-525075,David Kates,Kates David,,,,,,,f,Person,Male,,
id-1183105,GSTFS,GSTFS,,,,,,,f,Person,Male,,
id-531878,Son of Mississippi,Son of Mississippi,,,,,,,f,Person,,,
id-1179832,LVTHER,LVTHER,,,,,,,f,Person,,,
id-2123232,emvious,emvious,1995,4,6,,,,f,Person,Male,,Sippin Monster Makin Music
id-1604997,Rowjay,Rowjay,,,,,,,f,Person,,,Québécois rapper
id-179612,Lui Pui‐yuen,Lui Pui‐yuen,,,,,,,f,Person,Male,,
