medium,release,position,format,track_count
rec-1032375-dup-0,id-1032375,1,1,2
id-469868,id-469868,1,1,12
id-758288,id-758288,1,12,2
id-1055504,id-1053408,1,,4
id-351365,id-351365,1,1,6
id-691492,id-691492,1,1,20
id-771993,id-771993,1,1,5
id-910659,id-910659,1,,8
id-899383,id-899383,1,,3
id-3900708,id-3580257,1,12,1
id-163890,id-163890,1,1,8
id-1949211,id-1831924,1,12,97
id-738370,id-738370,1,12,4
id-453223,id-453223,1,12,2
id-453222,id-453222,1,12,3
id-878860,id-878860,1,1,14
id-927658,id-927658,1,,3
id-524359,id-524359,1,1,1
id-1108788,id-1099198,1,31,11
id-672296,id-672296,1,12,3
id-1194572,id-1173571,1,1,2
id-1147549,id-1133038,1,33,4
id-739000,id-739000,1,1,4
id-2561868,id-2365535,1,1,11
id-953278,id-953278,1,,3
id-1084575,id-1078907,1,31,4
id-1209185,id-1186468,1,1,2
rec-940389-dup-0,id-940389,1,1,8
id-1218013,id-1194043,1,1,2
id-1209670,id-1186929,1,12,3
id-694045,id-694045,1,12,1
id-182710,id-182710,1,1,5
id-703292,id-703292,1,1,3
id-3262734,id-2997618,1,12,1
id-651769,id-651769,1,31,2
id-658109,id-658109,1,31,4
id-1037586,id-1037586,1,,3
id-1037581,id-1037581,1,1,12
id-844063,id-844063,1,,9
id-672071,id-672071,1,1,3
id-569897,id-569897,1,1,5
id-626260,id-626260,1,31,2
id-1184483,id-1165050,1,12,3
id-505751,id-505751,1,1,13
id-1010151,id-1010151,1,,1
id-33200,id-33200,1,,5
id-556925,id-556925,1,12,5
id-763152,id-763152,1,1,8
id-850572,id-850572,1,1,17
id-1045930,id-1045362,1,1,11
id-554276,id-554276,1,12,4
id-1113632,id-1103331,1,,1
id-1165984,id-1149229,1,31,8
id-1276146,id-1244897,1,1,2
id-1014813,id-1014813,1,,1
id-1976406,id-1855276,1,1,16
id-823305,id-823305,1,12,1
rec-2617412-dup-0,id-2415739,1,12,1
id-1308632,id-1273040,1,1,7
id-656237,id-656237,1,1,10
id-855433,id-855433,1,,1
id-402229,id-402229,1,1,5
id-1370793,id-1327336,1,1,3
id-951539,id-951539,1,,12
id-1346125,id-1305779,1,29,2
rec-951961-dup-0,id-951961,1,,3
id-83599,id-83599,1,1,8
rec-454886-dup-0,id-454886,1,1,7
id-857349,id-857349,1,,2
id-1032353,id-1032353,1,1,3
id-464589,id-464589,1,12,3
id-757670,id-757670,1,29,2
id-1322349,id-1285015,1,12,3
id-43405,id-43405,1,31,6
id-1318065,id-1281292,1,31,3
id-3439155,id-3157615,1,12,1
id-817402,id-817402,1,31,2
id-1326500,id-1288651,1,31,2
id-1001677,id-1001677,1,,7
id-823828,id-823828,1,31,2
id-1374330,id-1330516,1,12,5
id-1130569,id-1118076,1,1,15
id-401338,id-401338,1,31,3
id-180894,id-180894,1,1,11
id-1269676,id-1239582,1,12,3
id-1158083,id-1142354,1,31,4
id-785785,id-785785,1,,3
id-603329,id-603329,1,12,4
id-807211,id-807211,1,1,9
id-870992,id-870992,1,,1
id-2617831,id-2416125,1,31,13
id-808126,id-808126,1,1,2
id-1490911,id-1432468,1,12,1
id-720156,id-720156,1,12,7
id-52043,id-52043,1,,2
id-1024664,id-1024664,1,1,5
id-244544,id-244544,1,31,4
id-530271,id-530271,1,1,4
id-889781,id-889781,1,,4
id-3257147,id-2992587,1,12,1
id-835125,id-835125,1,31,3
rec-202132-dup-0,id-202132,1,,6
id-868333,id-868333,1,,1
id-242619,id-242619,1,,5
id-1171830,id-1154225,1,12,5
id-293699,id-293699,1,1,7
id-359804,id-359804,1,1,3
id-592402,id-592402,1,1,1
id-2249564,id-2091163,1,,1
rec-702952-dup-0,id-702952,1,12,1
id-436697,id-436697,1,1,2
id-1206413,id-1184018,1,29,2
id-1694802,id-1611263,1,12,18
id-448614,id-448614,1,1,4
id-1597647,id-1527240,1,1,17
id-583243,id-583243,1,31,3
id-549270,id-549270,1,,3
id-337365,id-337365,1,34,4
id-1369362,id-1326091,1,12,7
id-605160,id-605160,1,31,4
id-657484,id-657484,1,31,4
id-605168,id-605168,1,31,2
id-1060418,id-1057667,1,31,3
id-2241430,id-2084052,1,,1
id-590567,id-590567,1,31,11
id-2106408,id-1967965,1,1,13
id-3260469,id-2995601,1,12,1
id-73612,id-73612,1,12,9
id-1123252,id-1111698,1,12,10
id-1267938,id-1238200,1,1,4
id-224613,id-224613,1,,7
id-203199,id-203199,1,1,6
id-1361425,id-1319168,1,12,3
id-470711,id-470711,1,12,1
id-1110901,id-1101057,1,33,5
id-955943,id-955943,1,,4
id-1292930,id-1259428,1,12,5
id-1162017,id-1145765,1,29,2
id-1208115,id-1185547,1,12,3
id-1305907,id-1270715,1,1,3
id-836313,id-836313,1,31,2
id-836315,id-836315,1,31,2
id-200911,id-200911,1,,10
rec-214735-dup-0,rec-214735-dup-0,1,,5
id-1228896,id-1203566,1,1,6
id-1359603,id-1317542,1,8,2
id-903701,id-903701,1,,19
id-380865,id-380865,1,31,2
id-785646,id-785646,1,1,13
id-805537,id-805537,1,12,3
id-1321331,id-1284132,1,12,3
id-845215,id-845215,1,,3
id-1374532,id-1330694,1,31,6
id-1665617,id-1579823,1,1,19
id-878495,id-878495,1,,1
id-1248329,id-1221020,1,12,4
rec-464963-dup-0,id-464963,1,1,10
id-1063805,id-1060640,1,7,2
id-1064674,id-1061410,1,12,1
id-531077,id-531077,1,7,1
id-977791,id-977791,1,,2
id-1218972,id-1194876,1,12,2
id-482341,id-482341,1,1,5
id-934476,id-934476,1,,4
id-442149,id-442149,1,31,6
id-484823,id-484823,1,31,2
id-1030297,id-1030297,1,,4
id-1370545,id-1327109,1,12,11
id-408608,id-408608,1,1,10
id-1175631,id-1157328,1,31,5
id-1175630,id-1157327,1,31,5
id-1298768,id-1264476,1,12,4
id-347829,id-347829,1,1,2
id-1250344,id-1222809,1,1,4
id-234454,id-234454,1,,3
id-172399,id-172399,1,31,2
id-719009,id-719009,1,31,2
id-3655054,id-3353822,1,,1
id-124641,id-124641,1,,4
id-2113433,id-1974030,1,12,1
rec-480367-dup-0,id-480367,1,1,23
id-1238647,id-1212446,1,1,10
id-1367728,id-1324722,1,29,2
id-777251,id-777251,1,12,8
id-504343,id-504343,1,31,3
id-1318270,id-1281483,1,12,3
id-833695,id-833695,1,1,5
id-518357,id-518357,1,12,2
id-553941,id-553941,1,12,4
id-518352,id-518352,1,1,11
id-486088,id-486088,1,12,1
id-946180,id-946180,1,,3
id-570677,id-570677,1,30,2
id-207694,id-207694,1,1,2
id-435780,id-435780,1,7,2
id-245088,id-245088,1,,4
id-437871,id-437871,1,1,8
id-753345,id-753345,1,12,4
id-643751,id-643751,1,1,4
id-631300,id-631300,1,29,2
id-854936,id-854936,1,12,3
rec-1238937-dup-0,id-1212693,1,1,13
id-1083562,id-1077991,1,1,11
id-311960,id-311960,1,7,4
id-978554,id-978554,1,,3
id-665679,id-665679,1,1,8
id-2111387,id-1972281,1,12,1
id-1306506,id-1271224,1,,2
id-1213528,id-1190223,1,31,10
id-3867265,id-3549600,1,1,10
id-1207742,id-1185221,1,12,3
id-662802,id-662802,1,1,6
id-86728,id-86728,1,,12
id-1692336,id-1609165,1,12,1
rec-240084-dup-0,id-240084,1,12,2
id-707886,id-707886,1,,5
id-967261,id-967261,1,,1
id-1080460,id-1075248,1,31,2
id-985662,id-985662,1,,4
id-664678,id-664678,1,12,4
id-3869315,id-3551503,1,12,4
id-3903096,id-3582407,1,12,1
id-1014038,id-1014038,1,30,4
id-1190135,id-1169975,1,12,2
id-1372971,id-1329285,1,1,4
id-430579,id-430579,1,12,4
id-1153512,id-1138367,1,12,4
id-891936,id-891936,1,,1
id-779206,id-779206,1,31,3
id-873650,id-873650,1,,4
id-247956,id-247956,1,1,5
id-641663,id-641663,1,31,5
id-951671,id-951671,1,,11
id-232375,id-232375,1,42,16
id-706221,id-706221,1,31,14
id-857620,id-857620,1,,1
id-525203,id-525203,1,31,2
id-1183095,id-1163881,1,1,14
id-868811,id-868811,1,,3
id-1035748,id-1035748,1,12,4
rec-927853-dup-0,id-927853,1,,10
id-1252255,id-1224456,1,12,2
id-897993,id-897993,1,1,3
id-1690864,id-1607870,1,12,1
id-602107,id-602107,1,12,4
id-25377,id-25377,1,29,2
id-816644,id-816644,1,1,17
id-1333158,id-1294400,1,1,12
id-867838,id-867838,1,,5
id-2696134,id-2488378,1,12,1
id-3767079,id-3457234,1,12,1
id-3767076,id-3457231,1,12,1
id-750878,id-750878,1,31,5
id-646909,id-646909,1,12,1
id-874562,id-874562,1,,4
id-1075119,id-1070525,1,1,14
id-1361634,id-1319362,1,1,12
id-842459,id-842459,1,,2
id-1360611,id-1318431,1,1,1
id-1017385,id-1017385,1,,2
id-1233802,id-1207939,1,33,3
id-256403,id-256403,1,7,2
id-321972,id-321972,1,7,3
id-563534,id-563534,1,1,6
id-980709,id-980709,1,,2
id-351300,id-351300,1,1,1
rec-373531-dup-0,id-373531,1,12,5
id-964186,id-964186,1,,8
id-619372,id-619372,1,31,2
id-1081218,id-1075889,1,31,3
id-2873700,id-2646316,1,12,1
id-693611,id-693611,1,1,11
id-544784,id-544784,1,12,3
id-1245636,id-1218674,1,1,2
id-145740,id-145740,1,,4
id-2559073,id-2363019,1,12,1
rec-511614-dup-0,id-511614,1,31,4
id-1266093,id-1236627,1,1,3
id-1117820,id-1106895,1,1,14
id-1205749,id-1183442,1,1,3
id-981204,id-981204,1,,23
id-920998,id-920998,1,,4
id-2341982,id-2171705,1,12,1
id-878802,id-878802,1,,4
rec-929380-dup-0,id-929380,1,,2
id-844880,id-844880,1,,1
id-864122,id-864122,1,,2
id-101244,id-101244,1,,3
id-926894,id-926894,1,1,15
id-3353548,id-3080803,1,12,1
id-441930,id-441930,1,1,3
id-3353544,id-3080799,1,13,1
id-478157,id-478157,1,31,2
id-1214430,id-1191032,1,33,2
id-2337117,id-2167399,1,12,1
id-1238251,id-1212085,1,1,5
id-718214,id-718214,1,,3
id-991682,id-991682,1,,1
id-1040184,id-1040184,1,,4
id-141448,id-141448,1,,8
id-157498,id-157498,1,1,11
id-221165,id-221165,1,1,16
id-333498,id-333498,1,,3
id-740970,id-740970,1,29,3
id-899908,id-899908,1,1,5
id-1489120,id-1430881,1,12,1
id-354233,id-354233,1,31,3
id-1009320,id-1009320,1,,4
id-884849,id-884849,1,,2
id-520292,id-520292,1,1,10
id-665445,id-665445,1,1,2
id-353227,id-353227,1,7,2
rec-2620380-dup-0,id-2418463,1,12,1
id-1144948,id-1130752,1,1,2
id-635516,id-635516,1,12,2
id-606517,id-606517,1,31,2
id-213657,id-213657,1,29,2
id-819009,id-819009,1,29,2
id-147422,id-147422,1,31,3
id-925495,id-925495,1,,8
id-730637,id-730637,1,1,12
id-741775,id-741775,1,7,2
id-1304085,id-1269198,1,1,5
id-1332439,id-1293753,1,12,3
id-1494631,id-1435343,1,1,15
id-461518,id-461518,1,1,5
id-814897,id-814897,1,12,1
id-3655249,id-3354004,1,12,1
id-492309,id-492309,1,31,2
rec-55248-dup-0,rec-55248-dup-0,1,1,11
id-843883,id-843883,1,,5
id-176700,id-176700,1,,3
id-296283,id-296283,1,1,8
id-1114848,id-1104404,1,12,22
id-525087,id-525087,1,,4
id-1164878,id-1148309,1,12,4
rec-404206-dup-0,id-404206,1,1,9
id-859748,id-859748,1,,5
id-371826,id-371826,1,31,4
id-2553284,id-2357761,1,12,1
id-3086153,id-2839021,1,12,1
id-85710,id-85710,1,12,5
rec-951524-dup-0,id-951524,1,,2
id-1032375,id-1032375,1,1,2
id-599756,id-599756,1,29,2
id-1229775,id-1204338,1,12,1
id-289682,id-289682,1,,6
rec-1194890-dup-0,id-1173858,1,12,6
id-2753625,id-2539392,1,12,1
id-1353193,id-1311944,1,1,4
id-501676,id-501676,1,,5
id-1250668,id-1223088,1,12,1
id-1129580,id-1117225,1,8,6
id-2751845,id-2537814,1,,7
id-71571,id-71571,1,,4
id-198370,id-198370,1,1,11
id-1654407,id-1575841,1,,12
id-1013388,id-1013388,1,,3
id-904498,id-904498,1,1,12
rec-3085831-dup-0,id-2838709,1,12,1
id-1316873,id-1280233,1,12,1
id-843260,id-843260,1,,1
id-534037,id-534037,1,1,2
id-591223,id-591223,1,7,2
rec-1206895-dup-0,rec-1184455-dup-0,1,12,1
id-791810,id-791810,1,31,2
id-982724,id-982724,1,,2
id-574234,id-574234,1,7,2
id-743738,id-743738,1,12,4
id-1297436,id-1263366,1,12,4
rec-3659882-dup-0,id-3358310,1,1,14
id-924913,id-924913,1,,5
id-868312,id-868312,1,,5
id-1207331,id-1184847,1,,3
id-586615,id-586615,1,1,5
id-411126,id-411126,1,31,2
id-693112,id-693112,1,,1
id-344395,id-344395,1,29,3
id-705250,id-705250,1,12,3
id-859418,id-859418,1,,4
id-399220,id-399220,1,7,2
id-877407,id-877407,1,,2
id-399224,id-399224,1,7,2
id-877158,id-877158,1,1,7
rec-310948-dup-0,id-310948,1,29,2
id-1079410,id-1074295,1,1,12
id-1382938,id-1337968,1,31,3
id-1382939,id-1337969,1,31,2
id-454115,id-454115,1,,3
id-320963,id-320963,1,12,2
id-838889,id-838889,1,,4
id-481477,id-481477,1,1,9
id-311778,id-311778,1,7,2
id-374010,id-374010,1,31,6
id-568088,id-568088,1,1,9
id-490492,id-490492,1,12,4
id-490491,id-490491,1,1,13
id-2247116,id-2089075,1,12,1
id-1296744,id-1262735,1,31,3
id-1296746,id-1262737,1,12,3
id-779546,id-779546,1,,1
id-896033,id-896033,1,,6
id-792644,id-792644,1,12,5
id-1656442,id-1577669,1,,2
id-468835,id-468835,1,12,5
id-1188988,id-1169017,1,29,2
id-772301,id-772301,1,12,2
rec-802517-dup-0,id-802517,1,12,3
id-703174,id-703174,1,1,4
id-436017,id-436017,1,7,6
id-1340048,id-1300430,1,12,3
id-1043098,id-1042959,1,1,11
id-503427,id-503427,1,7,2
id-869808,id-869808,1,,1
id-2181386,id-2032284,1,12,7
id-1008019,id-1008019,1,,3
id-939125,id-939125,1,,1
id-798495,id-798495,1,31,4
rec-2340896-dup-0,id-2170741,1,12,1
id-200933,id-200933,1,,4
id-945885,id-945885,1,,6
id-523456,id-523456,1,7,2
id-1204680,id-1182505,1,31,2
id-546032,id-546032,1,1,4
id-686088,id-686088,1,1,2
id-629492,id-629492,1,31,2
id-990933,id-990933,1,,4
id-740143,id-740143,1,12,3
id-990930,id-990930,1,1,12
id-950229,id-950229,1,,5
id-787103,id-787103,1,,5
id-787108,id-787108,1,,6
id-327691,id-327691,1,31,2
id-2248558,id-2090366,1,,7
id-1280349,id-1248318,1,1,3
id-801532,id-801532,1,8,2
id-1384036,id-1338895,1,1,5
id-373531,id-373531,1,12,5
id-801536,id-801536,1,12,2
id-1380066,id-1335464,1,12,9
id-1254494,id-1226474,1,,14
id-305314,id-305314,1,1,10
id-629722,id-629722,1,1,3
id-1010293,id-1010293,1,,4
id-402521,id-402521,1,1,4
id-1234233,id-1208317,1,1,13
id-1009087,id-1009087,1,,2
id-686885,id-686885,1,12,1
id-225488,id-225488,1,31,3
id-440981,id-440981,1,1,4
id-3085831,id-2838709,1,12,1
id-871383,id-871383,1,,5
id-2556644,id-2360785,1,12,11
id-860002,id-860002,1,,12
id-2870257,id-2643242,1,12,1
id-2338699,id-2168827,1,1,1
id-942050,id-942050,1,,3
id-554043,id-554043,1,31,2
id-3900060,id-3579666,1,12,1
id-359686,id-359686,1,31,4
id-550210,id-550210,1,7,2
id-1284426,id-1251899,1,31,2
id-550747,id-550747,1,,3
id-505549,id-505549,1,30,2
id-837357,id-837357,1,12,2
id-3258685,id-2993987,1,12,1
id-1655146,id-1576509,1,12,7
id-1351904,id-1310835,1,31,2
id-603212,id-603212,1,1,13
id-1371632,id-1328072,1,1,13
id-908561,id-908561,1,,2
id-981564,id-981564,1,,1
id-596417,id-596417,1,31,3
id-1083371,id-1077824,1,1,9
id-784486,id-784486,1,1,5
id-434414,id-434414,1,1,4
id-2113677,id-1974262,1,,1
id-999408,id-999408,1,,3
id-824899,id-824899,1,12,1
id-938940,id-938940,1,,12
id-803493,id-803493,1,1,4
id-1357095,id-1315353,1,1,8
id-438884,id-438884,1,7,2
id-152266,id-152266,1,,3
id-1311893,id-1275879,1,12,3
id-833031,id-833031,1,12,1
id-279476,id-279476,1,1,4
id-301873,id-301873,1,,4
rec-1351886-dup-0,id-1310817,1,31,3
id-2688164,id-2481442,1,12,1
id-978208,id-978208,1,,3
rec-1247552-dup-0,id-1220347,1,12,1
id-474670,id-474670,1,31,3
id-763342,id-763341,2,1,17
id-1692354,id-1609179,1,12,1
id-1233273,id-1207462,1,1,4
id-904808,id-904808,1,,5
id-1002427,id-1002427,1,,6
id-967248,id-967248,1,,9
id-1141277,id-1127517,1,,1
id-259800,id-259800,1,1,2
id-320157,id-320157,1,1,8
id-460036,id-460036,1,31,3
id-732245,id-732245,1,1,5
id-352960,id-352960,1,31,2
id-3258775,id-2994076,1,1,17
id-3651384,id-3350412,1,12,1
id-834624,id-834624,1,7,2
id-1654360,id-1575796,1,,5
rec-939562-dup-0,id-939562,1,,8
id-1094355,id-1087117,1,,11
id-809982,id-809982,1,,4
id-1094358,id-1087120,1,12,3
id-632983,id-632983,1,,6
id-3769608,id-3459614,1,12,1
id-855606,id-855606,1,1,24
id-3084303,id-2837286,1,12,1
id-937911,id-937911,1,1,11
id-175936,id-175936,1,31,2
id-528956,id-528956,1,12,2
id-1178531,id-1159900,1,31,2
id-866780,id-866780,1,,1
id-108537,id-108537,1,1,12
id-525220,id-525220,1,31,2
id-1141646,id-1127838,1,,1
id-639533,id-639533,1,1,4
id-717734,id-717734,1,1,8
id-454347,id-454347,1,1,6
id-678085,id-678085,1,1,4
id-1157983,id-1142257,1,29,2
id-1222020,id-1197479,1,12,4
id-476521,id-476521,1,31,2
id-670703,id-670703,1,1,11
id-1360588,id-1318408,1,1,7
id-1382743,id-1337802,1,1,8
id-1699531,id-1615224,1,12,1
id-937628,id-937628,1,1,6
id-261835,id-261835,1,31,2
id-2556343,id-2360500,1,12,1
id-2556341,id-2360498,1,12,1
id-161220,id-161220,1,1,6
id-340641,id-340641,1,31,4
id-797082,id-797082,1,7,2
id-527808,id-527808,1,29,2
id-3868226,id-3550509,1,12,1
id-265066,id-265066,1,1,2
id-1208108,id-1185540,1,12,1
id-2753380,id-2539171,1,1,8
id-3900525,id-3580084,1,12,1
id-807005,id-807005,1,7,2
id-842921,id-842921,1,,13
id-1182125,id-1163030,1,1,4
id-727708,id-727708,1,31,2
id-1087493,id-1081350,1,1,11
id-1297601,id-1263490,1,31,2
id-1189442,id-1169404,1,1,6
id-618156,id-618156,1,1,3
id-618157,id-618157,1,12,4
id-1012628,id-1012628,1,,3
rec-2104891-dup-0,id-1966640,1,12,18
id-874183,id-874183,1,,1
id-162185,id-162185,1,,4
rec-1698990-dup-0,id-1614745,1,12,4
id-1111406,id-1101402,1,12,2
id-451085,id-451085,1,12,5
id-381778,id-381778,1,31,2
id-1200667,id-1179001,1,33,4
id-586422,id-586422,1,7,4
id-101326,id-101326,1,12,4
id-452465,id-452465,1,12,4
id-650140,id-650140,1,31,2
id-650147,id-650147,1,31,4
id-1293181,id-1259657,1,31,3
id-3089011,id-2841669,1,,1
id-1260364,id-1231569,1,12,2
id-589392,id-589392,1,1,5
id-110079,id-110079,1,,10
id-874815,id-874815,1,1,3
id-738620,id-738620,1,7,2
id-924873,id-924873,1,1,12
id-942190,id-942190,1,,3
id-1692915,id-1609664,1,31,10
id-1692912,id-1609661,1,31,2
id-824392,id-824392,1,31,2
id-580703,id-580703,1,7,10
id-953504,id-953504,1,1,13
id-1132662,id-1119974,1,12,5
rec-1195594-dup-0,id-1174490,1,1,3
id-507538,id-507538,1,12,4
rec-1612407-dup-0,id-1539920,1,,1
id-1000904,id-1000904,1,7,11
id-1381070,id-1336329,1,12,4
id-1313558,id-1277335,1,1,8
id-806557,id-806557,1,12,3
rec-1052470-dup-0,id-1050833,1,12,6
id-3767941,id-3458060,1,12,1
rec-835373-dup-0,id-835373,1,1,3
id-84020,id-84020,1,1,1
id-1267690,id-1237994,1,1,6
id-1299605,id-1265233,1,31,4
rec-631300-dup-0,id-631300,1,29,2
id-1098667,id-1090794,1,33,6
rec-402229-dup-0,id-402229,1,1,5
id-1236345,id-1210397,1,12,3
id-532337,id-532337,1,7,2
id-147406,id-147406,1,31,3
id-147366,id-147366,1,1,2
id-1655626,id-1576932,1,,14
id-383736,id-383736,1,,1
id-503654,id-503654,1,1,8
id-503655,id-503655,1,,1
id-1193837,id-1172914,1,1,9
id-504009,id-504009,1,7,3
id-1050391,id-1049007,1,12,1
id-1040305,id-1040305,1,1,10
id-520102,id-520102,1,1,3
id-1073579,id-1069231,1,12,3
rec-372410-dup-0,id-372410,1,7,2
id-347989,id-347989,1,1,5
id-969104,id-969104,1,1,5
id-3765765,id-3455993,1,12,1
rec-223354-dup-0,id-223354,1,31,3
id-604791,id-604791,1,1,1
id-1178254,id-1159645,1,1,4
id-2694870,id-2487191,1,12,1
id-362874,id-362874,1,29,2
id-939486,id-939486,1,,4
id-2694878,id-2487199,1,12,1
id-746395,id-746395,1,44,6
id-272356,id-272356,1,29,2
id-1287375,id-1254576,1,,3
id-3651573,id-3350577,1,12,1
id-1288887,id-1255893,1,12,25
id-2440131,id-2259047,1,12,10
id-3080436,id-2833728,1,12,1
id-1696325,id-1612586,1,12,1
id-860276,id-860276,1,,7
id-342004,id-342004,1,12,6
id-62562,id-62562,1,31,4
id-1226032,id-1201008,1,,4
id-1019904,id-1019904,1,,4
rec-682358-dup-0,id-682358,1,1,4
id-1322307,id-1284978,1,31,2
id-401518,id-401518,1,1,8
id-1353176,id-1311927,1,1,9
id-922912,id-922912,1,,5
id-669323,id-669323,1,1,2
id-913804,id-913804,1,,5
id-846927,id-846927,1,,3
id-1283852,id-1251374,1,1,3
id-3354640,id-3081794,1,12,1
id-239454,id-239454,1,,2
rec-649226-dup-0,id-649226,1,1,10
id-3655387,id-3354137,1,12,2
id-155429,id-155429,1,,3
id-901978,id-901978,1,,1
id-1150618,id-1135763,1,31,4
id-552804,id-552804,1,1,4
id-847253,id-847253,1,29,2
rec-835252-dup-0,id-835252,1,1,3
id-513842,id-513842,1,1,3
id-1039143,id-1039143,1,,3
id-293526,id-293526,1,1,6
id-1386459,id-1341012,1,1,10
id-1161809,id-1145567,1,31,4
id-799472,id-799472,1,12,3
id-481004,id-481004,1,31,4
id-175235,id-175235,1,1,13
id-1091058,id-1084388,1,31,4
id-498003,id-498003,1,7,2
id-1368294,id-1325220,1,1,3
id-963370,id-963370,1,,2
rec-282368-dup-0,id-282368,1,12,3
id-533673,id-533673,1,1,17
id-533676,id-533676,1,1,2
id-1602080,id-1531025,1,,12
id-411147,id-411147,1,12,1
id-997306,id-997306,1,,4
id-1283501,id-1251043,1,12,9
id-534083,id-534083,1,12,1
id-718804,id-718804,1,1,1
id-763805,id-763805,1,1,3
id-1330905,id-1292478,1,12,2
id-1269436,id-1239388,1,,12
id-76791,id-76791,1,,8
id-542867,id-542867,1,,6
id-1006335,id-1006335,1,,4
id-76024,id-76024,1,,8
id-1131257,id-1118708,1,1,10
id-896785,id-896785,1,,5
id-151617,id-151617,1,,12
id-1327503,id-1289494,1,12,1
id-319125,id-319125,1,31,3
id-1132472,id-1119803,1,12,4
id-1007067,id-1007067,1,,3
id-544884,id-544884,1,1,2
id-666948,id-666948,1,31,2
id-374566,id-374566,1,1,4
id-1336087,id-1296952,1,1,9
rec-1374330-dup-0,id-1330516,1,12,5
id-963886,id-963886,1,1,16
id-802517,id-802517,1,12,3
id-495190,id-495190,1,31,2
id-713352,id-713352,1,12,1
id-653228,id-653228,1,12,1
id-788796,id-788796,1,7,3
id-563724,id-563724,1,7,2
id-494583,id-494583,1,1,2
id-736882,id-736882,1,1,10
id-240554,id-240554,1,1,3
rec-490782-dup-0,id-490782,1,31,5
id-1606350,id-1534712,1,,2
id-611626,id-611626,1,29,2
rec-646817-dup-0,id-646817,1,12,4
id-748775,id-748775,1,54,2
id-1486351,id-1428414,1,12,1
rec-1386281-dup-0,id-1340873,1,1,3
id-650081,id-650081,1,,1
id-25034,id-25034,1,,1
id-424871,id-424871,1,,4
id-396942,id-396942,1,31,3
id-941763,id-941763,1,,11
rec-1204014-dup-1,rec-1181875-dup-1,1,1,3
id-150356,id-150356,1,,3
id-44785,id-44785,1,1,11
id-1281903,id-1249636,1,31,2
id-454135,id-454135,1,31,4
id-632377,id-632377,1,1,3
id-1130468,id-1117990,1,31,3
id-455669,id-455669,1,1,9
id-270852,id-270852,1,1,1
id-455889,id-455889,1,1,7
id-415278,id-415278,1,1,3
id-146280,id-146280,1,,7
id-1106949,id-1097714,1,1,12
rec-1230111-dup-0,id-1204653,1,,4
rec-300902-dup-0,id-300902,1,1,2
id-898876,id-898876,1,,6
id-2337635,id-2167882,1,12,7
id-1598025,id-1527559,1,12,9
id-3352208,id-3079585,1,12,1
id-1011450,id-1011450,1,,1
id-69639,id-69639,1,,4
id-314386,id-314386,1,1,2
id-314387,id-314387,1,15,1
id-78972,id-78972,1,,2
id-90277,id-90277,1,,3
id-1132642,id-1119954,1,12,1
rec-1244468-dup-0,id-1217609,1,12,5
id-507968,id-507968,1,1,13
id-651685,id-651685,1,31,2
id-942037,id-942037,1,1,12
id-1075428,id-1070823,1,12,20
id-291830,id-291830,1,12,1
id-972274,id-972274,1,,3
id-3900081,id-3579687,1,12,1
id-272638,id-272638,1,1,11
id-359154,id-359154,1,1,11
id-3900088,id-3579692,1,12,1
id-388946,id-388946,1,1,12
id-947608,id-947608,1,,14
rec-1606423-dup-0,id-1534773,1,1,11
id-1027035,id-1027035,1,,4
id-1325603,id-1287884,1,29,5
id-349471,id-349471,1,31,3
id-1111955,id-1101845,1,1,8
id-461237,id-461237,1,12,3
id-826706,id-826706,1,12,4
id-1375623,id-1331664,1,12,4
id-876419,id-876419,1,,4
id-705697,id-705697,1,12,1
id-588491,id-588491,1,31,5
id-302419,id-302419,1,1,4
id-977067,id-977067,1,,7
id-824560,id-824560,1,31,3
id-824561,id-824561,1,31,2
id-273760,id-273760,1,,6
id-803472,id-803472,1,1,3
id-530346,id-530346,1,1,2
id-957670,id-957670,1,33,6
id-942441,id-942441,1,,4
rec-597442-dup-0,id-597442,1,1,10
id-24672,id-24672,1,,3
id-504924,id-504924,1,1,4
id-296666,id-296666,1,31,2
id-1690403,id-1607476,1,1,8
id-269556,id-269556,1,1,7
id-893129,id-893129,1,,8
id-1189058,id-1169056,1,1,5
id-1371010,id-1327529,1,1,12
id-3285329,id-3018398,1,31,7
id-461948,id-461948,1,1,1
id-257862,id-257862,1,7,2
id-1140565,id-1126954,1,,2
id-1328684,id-1290534,1,12,5
id-1328682,id-1290532,1,1,5
id-1282593,id-1250242,1,12,2
id-732223,id-732223,1,1,3
id-450936,id-450936,1,12,3
id-828707,id-828707,1,12,5
id-1270032,id-1239884,1,1,1
id-565581,id-565581,1,1,7
id-740766,id-740766,1,1,3
id-1099218,id-1091190,1,,6
id-3239656,id-2976993,1,1,16
id-431919,id-431919,1,31,3
id-726894,id-726894,1,12,6
rec-564958-dup-0,id-564958,1,7,2
id-775610,id-775610,1,1,5
id-425395,id-425395,1,7,2
id-811650,id-811650,1,,8
id-420346,id-420346,1,31,4
id-857194,id-857194,1,,5
rec-1020086-dup-0,rec-1020086-dup-0,1,,6
id-1136491,id-1123376,1,1,5
id-1376542,id-1332477,1,1,4
id-1376543,id-1332478,1,1,4
id-1376545,id-1332480,1,1,4
id-193532,id-193532,1,,3
id-476540,id-476540,1,8,5
id-3435609,id-3154455,1,1,1
id-769405,id-769399,2,1,15
id-1699807,id-1615465,1,12,1
