label,name,label_type,area,ended
id-133747,Un-Deux-Trois,Original Production,,t
id-138065,Minimal Techno Records,,,f
id-221478,Thrillars Music,,,f
id-75048,A Terre,,,f
id-210099,Lateral Fragments,,,f
id-187317,Enhanced Music Publishing,Publisher,,f
id-104738,Del Funk Boy Music,Publisher,,f
id-65305,Een Lantaarnpaal Is Ook Van IJzer Records,,,f
id-64303,Kooyp,,,f
id-113796,Rhyme Dawah,,,f
id-190288,CNM LDN,,,f
id-210329,Winds Quiet Sound,Publisher,,f
rec-181760-dup-0,Prom Dosko,,,f
id-215924,Moon Pie Music,Original Production,,f
id-241103,Vizions Records,,,f
id-241102,LA Memorial,,,f
id-51236,Chris Soundtrack Corner,Original Production,,f
rec-145268-dup-0,Edition Macbt  Rebell,Publisher,,f
id-64013,flask,,,f
id-86168,Bantaba World  Dance Music,,,f
id-140101,Counter Rhythm Works,Production,,f
rec-152269-dup-0,White Rabbit,,,f
id-240749,www.itracks.biz,,,f
id-137667,Bigga Sounds,Production,,f
id-148839,41065 Musikverlag,Publisher,id-69322,f
id-108483,Júnior Record,,,f
id-248517,Chefhain Weltrekords,,,f
id-108712,Carnaby Street Records,,,f
id-219631,ücke,,,f
rec-105646-dup-0,WOLV,Production,,f
id-179854,Versus Productions,,,f
rec-172030-dup-0,Boot Recprdings,,,f
rec-82335-dup-0,FRW-Rekords,,,f
id-248223,Herrick KDK Music,Publisher,,f
id-107115,Mechanical,,,f
id-6651,Throne Records,Original Production,id-111604,f
id-76419,SongCast,,,f
id-81645,MoonRat Productions,,,f
id-58147,Sin City Recordings,,,f
id-78656,Fancy Animal Records,,,f
id-138880,Prospective Music Magazine,,,f
id-46710,Aphilliates,,,f
id-221728,Supercool Management inc,,,f
id-71728,Goat Skull Records,,,f
id-48995,JahMen Music Group,,,f
id-221721,Play it louder,,,f
id-148908,Kingdom of Dirt,Production,,f
rec-32691-dup-0,Etition High Deez,,,f
id-169316,Etern Records,,,f
id-15331,Otá Records,,,f
id-165249,Max Music,Publisher,,f
rec-76311-dup-0,Family Communikations,,,f
id-76563,With Love Music Spinnin,,,f
id-39427,Slammin Muzik,,,f
id-149748,Johnny Griffin,,,f
id-58575,Typhoid Mary,,,f
rec-232413-dup-0,Blerider Records,,,f
rec-140669-dup-0,Underkover Artists,Publisher,,t
id-97134,Chariscourt Ltd.,Publisher,,f
id-232317,Maggnata Productions,,,f
id-145654,Papertown Songs,Publisher,,f
id-235704,Industrial Propaganda Recordings,Original Production,,f
id-208975,FONA Verlag,Publisher,id-96050,f
rec-71268-dup-0,OneFkve,,,f
id-144595,Madd Records,,,f
id-98516,Tribesman Records,,,f
id-126266,setif,,,f
rec-165249-dup-0,Ma Music,Publisher,,f
id-158995,Red Tent Records,Publisher,,f
id-203232,Deranged Music,,,f
id-203234,Towa Records,,,f
id-148768,Rose Records,,,f
id-2549,Indies Scope Records,Production,id-4289,f
id-59194,Club Shmed Studios,,,f
id-202729,Lowery Music,Publisher,,f
id-82699,Koumbeat Music,,,f
id-42520,Doumtak,Original Production,,f
rec-82243-dup-0,St. Vitus Reclrds,,,f
id-117530,Four Tee Gee,,,f
id-164690,Monobuster Records,,id-97338,f
id-221420,IFEEL,Original Production,,f
id-141570,Aparataje Music Group,Production,,f
id-84133,Sleepless Records,,,f
id-206727,Live Wire Entertainment,Production,,f
rec-173169-dup-0,TVL Reco5ds,,,f
id-205398,BKRSCLB,,,f
rec-185173-dup-0,Omgowa Poweah,,,f
id-116757,TRAPE,,,f
rec-212112-dup-0,PUPR,,,f
id-204864,Corduroy Recordings,,,f
id-113144,4-Elements-Records,,,f
rec-108414-dup-0,Two Thumhs,Original Production,,f
id-213168,N8aktiv Records,,,f
rec-186449-dup-0,Slenterpriste,,,f
id-164927,Magic Key International Ltd.,Publisher,,f
id-225144,Evil Records,,,f
id-175623,Musikberieb,Production,,f
id-233591,TILT Records Ltd.,,,f
id-220787,Lebemann Unterhaltung,,,f
id-62652,Music  Entertainment Network,,,f
id-230316,Love People Records,,,f
id-236417,Nightworks,Production,,f
id-55697,AMP Music,,,f
id-55696,Sister Morphine,Bootleg Production,,f
id-121171,AGI USA,,,f
id-157536,Uspenterprises,,,f
id-142056,Mar-Lee Records,Original Production,id-117842,f
id-138270,Diggin Disco Deep,Original Production,,f
id-142054,Turner Entertainment,Holding,,f
rec-48973-dup-0,Badco Musix Inc.,Publisher,,f
id-69301,SONGO Records,,,f
id-247114,JTO Records,,,f
id-190100,Mangini Muzica,,,f
id-169839,Music Candy,Original Production,,f
rec-145212-dup-0,Gemin'l Music Library,,,f
id-171050,Redux 138,,,f
id-105500,Lysergic Emanations,,,f
id-133684,Guitar Art Festival,,,f
id-239935,Sports Records,,,f
id-196512,Orange House Records,,,f
id-218403,Cinderblock Records,,,f
id-197023,Warped Science,,,f
id-218405,Nervous Records,,,f
id-187271,Deutsche Phono Philharmonie,,,f
id-104819,Squirrel Record,,,f
id-241429,South Pacific Pictures,,,f
id-58161,Panbas Records,,,f
id-68656,The Last Label,,,f
id-210527,ALLES WIRD HOOD,,,f
id-148913,El pan de mis niñas S.L.,,,f
id-76393,WOMMUSIC,,,f
id-156868,Jah Wobble Records,,,f
id-2148,Heart Attack Records,,,f
rec-39427-dup-0,Slammin Muaik,,,f
id-244709,Rio Zen Music,Publisher,,f
id-251254,iETWORKS,,,f
id-246966,Various Parties,,,f
rec-173056-dup-0,Here Muzic,,,f
id-98342,FINCA,,,f
id-132489,MTM productions,Production,,f
id-201977,Rapper Media Central,Production,,f
id-185659,Platinum Hands Productions,,,f
id-188713,Technothing,,,f
id-58589,Unjustified Records,,,t
id-224702,Emy Production,Original Production,id-95814,t
id-91111,erbp,,,f
id-149173,Edel Records Austria GmbH,,,f
id-232325,Moon Town,,,f
id-184257,Shark Records,,,f
id-173779,Blue Asteroid Records,,,f
id-185389,Ligero Records,,,f
id-41465,Aquarian Nation,,,f
rec-243071-dup-0,DJ Nabs Prodvctions,Production,,f
id-99838,Vječni Rat,,,f
id-225499,SRBR Music,,,f
id-126259,Wlastelin Records,,,f
id-171609,Great Record Co.,,,f
id-189022,Roadrunner Records Australia,,,f
id-149978,Elëfant,,,f
id-77024,Blackwinds Productions,,,f
rec-237732-dup-0,1AD,,,f
id-88007,Junglelivity,Original Production,,f
id-234660,Pequeña Criatura,Production,,f
id-153998,Hot Tape Studio,,,f
rec-60899-dup-0,Its Gpod Music,,,f
id-213508,Winslow Dynasty Records LLC,Production,,f
id-165484,IDE International Design  Entertainment GmbH,,,f
id-44524,Dancing Horse,Bootleg Production,,f
id-95453,Storm Music,Publisher,,f
id-141565,Trade Mark,,,f
id-119822,Login Records,,,f
id-182385,Kai Matthiesen Music,,,f
id-50811,Amnesia Records,,,f
id-91330,Euro Traxx,,,f
id-188959,Nachtmensch Records,,,f
id-191089,Blue Angel Films,,,f
id-155439,TH Tar Hallow,,,f
id-33499,Sugo Recording,,,f
id-191713,CYB3RPVNK Publishing B.V.,Publisher,,f
id-33492,JMP Productions,,,f
rec-64013-dup-0,flazk,,,f
id-220287,Happy Owl Records,Production,,f
id-209883,The Secret Life of Trees,,,f
rec-204864-dup-0,Corduroy Recordings,,,f
id-172644,Weaponry,Original Production,,f
id-125861,CCA,,,t
id-234474,Principe Actif Productions,,,f
id-190444,Light Loss,,,f
id-224451,廣州文化音像出版社,Holding,,f
rec-142279-dup-0,Flowerink Night,,,f
id-242395,Ashley Mark Publishing,,,f
rec-82783-dup-0,Fauvel snd Tale,,,f
id-230363,Terrified Swan Records,Imprint,,f
id-135787,EMK Records,,,f
id-140393,General Recording Corporation,,,f
rec-229882-dup-0,KevStar Recordst,,,f
id-185825,Glitch Records,,,f
id-173900,ARCD,,,f
id-70650,Kash Point Records,,,f
id-205278,Endless Process,Imprint,,f
id-225937,Födweg,Distributor,,f
id-217728,Morpho Music,,,f
id-106668,Acid Rain Records,,,f
rec-96187-dup-0,Sodapop Rwcords,,,f
id-86364,New Music Productions,,,f
id-125043,Cam  China,,,f
id-63409,Empowerment Produções Musicais,,,f
id-201160,Grove Town Tunes,,,f
id-204459,Chill Lounge Music Factory,,,f
id-204452,ULTRATECHNIQUE,,,f
id-190961,ZFK Records,,,f
id-123948,Filmoteka Narodowa,,,f
id-84679,Free Records,,,f
rec-21957-dup-0,Holophonuc Records,,,f
id-128362,king dread record company,Publisher,,t
id-244398,Loop Discos,,,f
id-104938,Apex Next Music,Publisher,,f
id-90691,Benjammin Music,,,f
rec-184525-dup-0,PM Entertaonment,,,f
rec-138059-dup-0,World Aetists Recordings,Bootleg Production,,f
rec-182385-dup-0,Kai Mattiesen Music,,,f
id-104806,Time Blues,,,f
id-83292,U.cntrl,Original Production,,f
rec-156167-dup-0,Bato Disdos S.A.,Imprint,,f
id-109463,O1O Sound,,,f
id-88587,Zone de Confusion,,,f
id-108117,My Jamaican Music,,,f
id-248241,Alto Records,,,f
id-219053,Nur Original,,,f
id-171459,Continental Maple-Leaf Records,,,f
rec-207438-dup-0,Dark Havits,Imprint,,f
id-245959,Libra Phone Music Verlag GmbH,Publisher,,f
id-227560,Division Street Sounds,Reissue Production,,f
id-211079,Young Tycoons,,,f
id-186711,Hellbig Music,,,f
id-175289,Hallucinatti22 Music,Publisher,,f
id-169790,MANDARA RECORDS,,,f
id-241704,Producciones Fonograficas Felito,,,f
id-226289,Rock A Shacka,,,f
id-119557,Have We Got Music for You LLC,Publisher,,f
id-233870,T.A.U,,,f
id-168454,Darkcore France,,,f
id-235984,Tech Avenue Records,,,f
id-133813,Yazgol Music,Publisher,,f
id-210623,Masaryks,Production,,f
id-73841,PussPuss Records,,,f
id-137310,Kunstkopf-Stereophonie,,,f
id-72082,Shadooby Records,,,f
id-42855,Punch Drunk Records,,,f
id-126803,D. Prosper Music,Publisher,,f
id-229882,KevStar Records,,,f
id-247151,WMBB Records,,,f
id-234909,WOOLY ARTS,,,f
id-211912,Antishok Fresh Records,,,f
id-219679,Eclipsemusic,,,f
id-199210,The Walt Disney Company Germany GmbH,,,f
id-106987,Adidjahiem,,,f
id-129965,Virtual Vinyl Records,,,f
id-77562,Millennium Classics,,,f
id-54619,Amygdala Music,Original Production,,f
id-99240,Resonecia,Publisher,,f
id-77037,Crossworld Vintage,,,f
id-246601,Loki Artist Group LLC,,,f
id-222109,Paradine Global,,,f
id-195197,Electric Pow Wow,,,f
id-222298,Black Road Music Inc.,Publisher,,f
id-243071,DJ Nabs Productions,Production,,f
rec-61756-dup-0,Rubber Dubber Record5,,,f
id-98222,Sebring Arts,,,f
rec-175395-dup-0,Escoris Records,,,f
id-182628,Proof Avenue,,,f
id-75984,Sun Bliss Music,Publisher,,f
id-172236,Happy Fish Music,,,f
id-242252,Teamwrk Records Pty Limited,,,f
id-173630,Leftoverz,,,f
id-176086,Ascapuzi,Publisher,,f
rec-73276-dup-0,Brocken Man,,,f
rec-175623-dup-0,Musikbeneb,Production,,f
id-202677,Bob Abbott Music Inc.,Publisher,,f
id-205886,Cookie Jar Music LLP,Publisher,,f
id-227962,Spooky Never Sleeps,Production,,f
id-187707,Excentrix Records,,,f
id-187701,Black Jesus,,,f
id-106279,Benjamin Booker Music Publishing,Publisher,,f
id-64043,Positive Youth Promotions,,,f
id-245637,Sergio Daniel,,,f
id-238298,Robinhill Music,Publisher,,f
rec-203470-dup-0,Mythgeiii Ltd.,Holding,,f
id-78035,Spot Records,,,f
rec-106668-dup-0,Acid Rain Refords,,,f
id-153549,Mellowtone Records,,,f
id-243496,La Pépite,,,f
id-120570, Records,Original Production,,f
id-140794,Spookytree Music,Publisher,,f
id-106475,Silvernoise Records,,,f
id-79293,Sexy Beast,,,f
id-134959,Amélie Aime le Cinéma,Distributor,,f
id-116174,Fuchsteufelswild Records,,,f
id-151728,Musica Sancta ltd.,,,f
rec-151482-dup-0,JSEM Mujic,,,f
id-235186,Platform B Recordings,,,f
id-205261,Pass n Fly Records,,,f
id-156010,Tin Man Games,,,f
id-31226,Nova Express,,,f
id-214992,Out The Blue Records,,,f
id-189859,L. H.,,,f
rec-208798-dup-0,Dr Awkward Publixing,Publisher,,f
id-135311,Tender Heart Records,,,f
id-152033,Match Music,,id-54410,f
id-249727,Southside Jamaica,,,f
id-155283,BRUCH,,,f
id-231733,Muerte al silencio,,,f
id-163714,My Animal Home,,,f
id-84486,Cattail Music,,,f
id-182126,Shift Music Publishing,Publisher,,f
id-250649,Lenin Comps,,,f
id-125456,Jinn Records,Original Production,,f
rec-108742-dup-0,Ice Recorcls,,,f
id-245382,Terrace  Maky,Original Production,,f
id-128375,Big Jay McNeely Masters,,,f
rec-154182-dup-0,Housebubs Records,Imprint,,f
id-165017,Intersong,,,f
id-227408,ZMF,,,f
id-121622,Dify Records,Production,,f
id-82233,SOD Records,,,f
id-215376,Reup Recop Recordz,,,f
id-175167,Slam Jam Productions,,,f
rec-237617-dup-0,East Asia Mvsic,,,f
id-143781,Dream,,,f
id-213258,Gods Will,,,f
id-64427,Awesome Sauce,,,f
rec-182252-dup-0,The Old Professord Music,Publisher,id-83858,f
id-216594,K2ID PRODUCTIONS,Imprint,,f
id-67154,Terror Squad Records,,,f
id-67037,Yao Music,,,f
rec-179958-dup-0,Happiest Place Recprds,,,f
id-177630,Morabeza Records,,,f
rec-124280-dup-0,V12Studi0s,,,f
id-68478,Witch Sermon,,,f
id-201628,Totenkopf Records,,,f
id-184650,Run Away Inflation Music,Publisher,,f
id-198828,At Large Records,,,f
id-234865,Curve Records,Original Production,,f
id-85194,Music Power,,,f
id-155122,Martian Bass Records,,,f
id-69813,Modus Operandi,Original Production,,f
id-208346,Artec Media,,,f
rec-231300-dup-0,EDMPN,Distributor,,f
id-126655,Gallo,,,f
rec-238305-dup-0,XL ENTERTAINMENT,Original Production,,f
id-58295,Back Home,,,f
id-232041,FlatWell Records,,,f
id-205697,Big Gilson,,,f
rec-116946-dup-0,Grahlan Management Ltd.,,,f
id-222626,EON5,,,f
id-249131,Lot 6 Records,,,f
id-131792,Roger Waters Music Limited,Publisher,,f
id-211471,Buddham Jazz,,,f
rec-233591-dup-0,TILT Recordz Ltd.,,,f
id-181521,Tallest Tree Music,Publisher,,f
id-189737,Estate of Moondog,,,f
id-68855,UKE Got It Records,,,f
id-211678,Flex N Flow Music,,,f
id-246836,Cady Groves Songs,Publisher,,f
id-235888,All In/GG Music,,,f
rec-201160-dup-0,Grove T0wn Tunes,,,f
id-48973,Badco Music Inc.,Publisher,,f
rec-210099-dup-0,Lateral Frakments,,,f
id-58431,GrooveTraxx,,,f
id-160943,Why So Series,,,f
rec-59734-dup-0,Acheron,Original Production,id-80933,f
id-61645,All Naked Records,,,f
rec-164927-dup-0,Magic Key Internationak Ltd.,Publisher,,f
id-103923,DIMSA,,,f
id-126348,Maurice Senart,Publisher,,f
id-183638,Pinehill,,,f
id-246721,Girl Brothers Music,Publisher,,f
id-246056,Quatermass Music Ltd.,Publisher,,f
id-59256,CQ Records,,,f
id-168384,Creature Music Ltd.,Publisher,,f
rec-103965-dup-0,Visiob,,,f
id-83717,SusannaSonata,,,f
id-212112,PUPR,,,f
id-216124,Machine Entertainment Group LLC,Holding,,f
id-237004,Underground Longhorns Records,Distributor,,f
id-61002,Bag Lady Records,,,f
id-206176,Zero Hour Music,Original Production,,f
id-74847,Compost Records,,,f
id-66062,ObesoPacanins,,,f
id-194740,Johnny Blue,,,f
id-189995,Turbobandit Records Ltd,,,f
rec-250649-dup-0,Lenin Com0s,,,f
rec-227877-dup-0,Francbise,,,f
id-166313,Grimes Creative Corporation,Holding,,f
id-165846,aLIVE ENTERPRISE,,,f
id-61262,Martyr Inc.,,,f
rec-223056-dup-0,Gr3at Escape Records,,,f
rec-83764-dup-0,Exit Priduction,,,f
id-232679,Fresh,Original Production,,f
id-238731,Madeira Music,,,f
id-71815,Opera Memphis,,,f
id-213080,Urban Angels Music Group,Publisher,,f
rec-137667-dup-0,Bigga Sounts,Production,,f
id-92062,Glitter Productions,Production,,f
id-137969,Walking Frog Records,Publisher,id-27941,f
id-92660,Dictators Multimedia,,,f
id-242283,Silent Beat Records,,,f
id-212739,49 Digits LLC,,,f
id-217700,De Plein Vent,,id-51824,f
id-70695,Echotone Records,,,f
id-193221,Modern Trips,,,f
id-187110,Satin Doll Productions,,,f
rec-145664-dup-0,Sexy Un'lts,,,f
rec-113796-dup-0,Rjyme Dawah,,,f
id-175011,Hellfish Family,,,t
id-134431,Wax N Lyrical Records,,,f
id-60246,Sharp Attack Records,,,f
id-235080,InTheCityMusic,,,f
id-47197,Aliénor,Original Production,id-45294,f
rec-155652-dup-0,Digital Expenence,,,f
rec-83717-dup-0,SusanriaSonata,,,f
id-40990,Union Songs Music,Publisher,,f
id-113840,Company of Greatness,,,f
id-214143,Violet Nights Recordings,,,f
id-135198,Chocolatada,,,f
id-179388,Phonogram Records Pty. Limited,Distributor,,f
id-179380,Cymusic Inc.,Holding,,f
rec-198541-dup-0,Warenouse Rave,,,f
id-122855,Smashed Records,,,f
id-62914,Donkey Show Records,,,f
id-198304,Vinyl Records,,,f
id-134052,AQM,Original Production,,t
id-105420,Manatt Phelps  Phillips LLP,Publisher,,f
id-147451,LG  DE Ltd.,,,f
id-107154,Premium Series A.G.,,,f
id-218071,SHOE BOXX MONEY DREAMS ENT,,,f
id-179490,Origin Audio,Imprint,,t
rec-108605-dup-0,Muldi Level Records LLC,,,f
id-115064,Edition Artist Station,Publisher,,f
id-223698,Rare Scrilla,,,f
rec-210014-dup-0,LNDKHN,,,f
id-161768,GOLDKID Records,,,f
id-223056,Great Escape Records,,,f
rec-218071-dup-0,SHOE BOXX MONEY DREAMS ENT,,,f
id-216437,Coast II Coast Records,,,f
id-111104,Zóna,,,f
id-45130,Pacific Entertainment,Publisher,,f
id-88816,Are Records,,,f
id-46332,Pockets Linted Entertainment,Original Production,id-22346,f
id-175393,Selo RISCO,,,f
id-109407,D3 Music Group,,,f
id-175395,Escoria Records,,,f
id-173723,Orbital Media Ltd.,,,f
rec-188248-dup-0,Tap Recorcls,Bootleg Production,,f
id-133903,Digital Banana,Bootleg Production,,f
id-252661,Little Rocket Tunes,,,f
rec-164690-dup-0,Monopuster Records,,id-97338,f
rec-128375-dup-0,Big Jay McNeely Maxters,,,f
id-59734,Acheron,Original Production,id-80933,f
id-46935,Music Mirror,,,f
id-66850,EMI Studio DRM,Imprint,,f
id-206426,Bradshaw Music Inc.,Publisher,,f
id-149327,Rough House Rosie,,,f
id-184829,Shoemansky,Distributor,,f
id-118220,U Betta Like My Muzic,Publisher,,f
id-82894,Dog Daze Tapes,,,f
id-237160,The Azaura Music Group,Publisher,,f
id-73486,Recap Records,,,f
rec-169463-dup-0,Limitiess Audio,,,f
id-130927,Aggressive Rock Produktionen,,,f
id-66696,Obscur Noise,,,f
id-145212,Gemini Music Library,,,f
id-203470,Mythgem Ltd.,Holding,,f
id-74470,Master Jazz Records,Reissue Production,,f
id-98804,Allmade Records,,,f
id-146273,Working Partners Limited,,,f
id-185173,Omgowa Power,,,f
id-172091,OZO Records,,,f
rec-46710-dup-0,Apilliates,,,f
id-198541,Warehouse Rave,,,f
id-172419,White Plastic Bag,Publisher,,f
id-121357,Chloe Reynolds Music,,,f
id-68049,Atum Records,,,f
rec-63409-dup-0,Empoweahment Produções Musicais,,,f
rec-80548-dup-0,Silenced Voice5 Recordings,,,f
id-229117,Vibrato Musique,,,f
id-33229,Hi Tech,,,f
id-163214,Swamp Records LLC,Holding,,f
id-242636,Stone Age Records,,id-28318,f
id-232667,NINJAS WORLDWIDE,,,f
id-252580,Magosha Records,,,f
rec-166818-dup-0,Trendzetter4Life,Distributor,,f
id-81387,Pine Hill Records,,,f
id-197440,Street Rats Records,,,f
id-190326,Radioactive Kids,Original Production,,f
id-241197,PXP Music,,,f
id-116399,ECHOES OF SWING PRODUCTIONS,,,f
rec-178439-dup-0,Belgian Waffles Reclrds,,,f
id-221224,Bitz Records,,,f
id-198156,Esg Records,,,f
id-245763,Old Maid Entertainment Inc.,,,f
rec-250033-dup-0,Hogwaxe Music,,,f
id-125611,At Home International Music,Distributor,,f
id-233625,ㅍㅍㅍㅍㅍㅍㅍ,,,f
id-242299,CLS Music Publishing,Publisher,,f
id-196935,WhyNo†,,,f
id-124529,Order Records,Publisher,,f
id-211244,Nosferatu,,,f
rec-61400-dup-0,Blacktoor Records,,,f
id-204486,Side Door Records,,,f
id-136995,Primary Wave Publishing,Publisher,,f
id-129585,V.I.S.,,,f
id-230629,littleredroomdissign,,,f
id-183136,Kongride Music Ltd.,Publisher,,t
id-105548,Medicine Records,,,f
id-226813,Little Sharpster Music,Publisher,,f
id-160220,Red Island Recordings,Distributor,,f
id-63634,Zapata Soundz,,,f
rec-62670-dup-0,Lum'ln,,,f
id-237768,Maison Magique,,,f
id-70976,Axe Wound Records,,,f
id-218446,S.O.L. Records,,,f
id-245180,Soothe Records,Original Production,,f
id-159389,Molten Jets,,,f
rec-21661-dup-0,Final Houah Entertainment,Original Production,,f
id-190814,Hitz Only Sound,,,f
id-160796,Tiny Rebel Records,,,f
id-250759,White Ash,,,f
id-160315,Ikaros,,,f
id-108414,Two Thumbs,Original Production,,f
id-207023,SPV Schallplatten,Holding,,f
id-223466,Elektlyze,,,f
id-107146,Paco Media Inc,,,f
id-159095,Pafata Productions,,,f
id-244295,Nobile Musikverlag,Publisher,,f
id-122206,Mbop Direct-River Records,,,f
id-240594,D. Pearson,Publisher,,f
rec-138443-dup-0,Common Reco4ds,,,f
id-109343,HOME Music Company,,,f
id-184107,Camdon Music,,,f
rec-233625-dup-0,ㅍㅍㅍㅍㅍㅍㅍ,,,f
id-198807,eOne Urban,,,f
id-38615,BT Media,,,f
id-195839,12 Records,,,f
rec-130632-dup-0,Mazedude Mujic,,,f
rec-216437-dup-0,Coast II Coast Rec0rds,,,f
id-219718,Warfare Recordings,,,f
id-161754,Hairs aBlazin,,id-26185,f
id-251218,Strojovna,Holding,,f
id-195759,3rd Silo Records,Original Production,,f
id-45102,Big Ugly Fish,,,f
id-237541,OmegaMode,Publisher,,f
id-232067,NeAstra Music,,,f
rec-241027-dup-0,INE Rekords,,,f
id-78773,Multivizion Music,,,f
id-162956,Natural Resource,Original Production,,f
id-112706,Orpal,,,f
id-77240,Exitable Recordworks,Bootleg Production,,f
id-246454,Tidens sanger,,,f
rec-108961-dup-0,Groovu Garden,,,f
id-246459,Fantastic Cat,,,f
id-172384,Shawna Edwards Music,Publisher,,f
rec-227933-dup-0,Idyljic Noise,,,f
id-208256,Señor Music,Publisher,,f
id-109239,Magnate Music,,,f
id-250980,Tacit Records,,,f
id-236176,Sistema Records,,,f
id-80548,Silenced Voices Recordings,,,f
id-115548,HEET,Imprint,,f
rec-190814-dup-0,Hitts Only Sound,,,f
id-250298,Kilauea,Publisher,,f
id-201754,AREA 94,Publisher,,f
id-201757,Deko,,,f
id-61661,Oy Huti Ab,,,f
id-195654,Spyglass Entertainment Group LLC,Holding,,f
rec-194970-dup-0,Gibson Mus9c,Publisher,,f
id-114095,Jo Ta Ke Ekoizpenak,,,f
id-200661,New Dark Age,,,f
id-45852,Sister Ray,,,f
id-73302,Red Stick,,,f
id-189403,Celo Project,,,f
id-77667,Phoenix 10,,,f
id-166247,Windham Hill Records Inc.,,,f
id-188914,수빈컴퍼니,Imprint,,f
id-146263,Frankly Scarlett Music,Publisher,,f
id-243646,Eleuthera Music,Publisher,,f
id-237022,The Bangkok Five LLC,,,f
rec-169582-dup-0,Folklore Recoeds,,,f
id-236395,Bound Records,,,f
id-117389,Ravens / Tunice Records Corporation,Holding,,f
id-225113,Healter Skelter Records,,,f
rec-158532-dup-0,loyalkode,Distributor,,f
id-142345,Decasian Records,,,f
id-242605,Winnie Hunt Records,,,f
rec-205278-dup-0,Endless Proce5s,Imprint,,f
rec-66629-dup-0,Lucky 7 Recorts,,,f
id-154055,Digital Conscious,,,f
id-180300,CWB Muzic,,,f
rec-124903-dup-0,Dak0ta Records,,,f
rec-220287-dup-0,Happy Osl Records,Production,,f
id-194308,Divinorum Neglectus,Publisher,,f
id-153226,The Jewel Music Co. Ltd.,Publisher,,f
rec-158799-dup-0,Asp  Lyke,,,f
id-250502,Many Hats Music,Publisher,,f
id-79959,VaDoM,,,f
id-238394,Hacker Records,,,f
id-225205,Cedarwood Pub. Co. Inc.,Publisher,,f
rec-202819-dup-0,Black Heart Gank,,,f
id-212715,LOUIS CULTURE,,,f
id-243824,Spoon Music,Publisher,,f
rec-59673-dup-0,Big Time Clup,,,f
id-53143,Lloyd Prices Turntable,,,f
id-65438,Darkman Records,,,f
id-100498,Ladyland Records,,,f
id-186449,Slenterprise,,,f
id-118884,Keine Manieren Produktion,Production,,f
id-171002,Turntable Records,,,f
id-121129,Steve Carroll,,,f
rec-209632-dup-0,Declaratioh Records,Original Production,,f
id-134693,Funkenflug Recordings,,,f
id-217494,Working Girl Records,,,f
id-181878,Skinny Gangsta Music Corp.,,,f
id-249406,Timeground Music,,,f
id-231672,Casa Vega Music,,,f
id-215835,beat battalion music,Publisher,id-22961,f
rec-207882-dup-0,Candkelight Records USA,Bootleg Production,,f
id-52479,Reel Up,,,f
id-123878,Sheer House,Production,,f
rec-74847-dup-0,Compost Rekords,,,f
rec-76608-dup-0,Slowboy Recorcls,,,f
id-228417,Demi Lovato Publishing,Publisher,,f
id-1312,Obscure Plasma Records,Original Production,id-19805,t
id-249083,Blue Cat Tales,Publisher,,f
id-64418,Sasquatsch Wax Enterprises,,,f
id-185889,DDLK,,,f
id-70309,Elliptical Sun Recordings,,,f
id-160362,Twinkle Toes Records,,,f
id-214234,Alimiya Music Group INC,,,f
id-107174,Lonely Planet Productions Inc.,Publisher,,f
id-230934,Randys,,,f
id-159771,1022PM,Imprint,,f
id-68420,Letidiscos,,,f
id-53018,Sita Records,,,f
id-97219,Hardebaran Records,,,t
rec-248241-dup-0,Alto Recordst,,,f
rec-91080-dup-0,eDiets.kom Inc.,,,f
id-179907,Jigu Records Corporation,,,f
id-196326,Evanescence,,,f
id-165223,Flying Tiger Records,,,f
id-145904,Thunderpoint Pty Ltd.,Holding,,f
id-68731,LJN Music,,,f
id-241459,Battery Music,,,f
id-184029,BBNO Music Inc.,Holding,,f
id-184204,Cha$ik Production,,,f
id-109202,Winter Palace Records,,,f
id-146677,Negarit Music Shop,,,f
id-222327,Suite P Records,,,f
id-177414,minimal funk record,,,f
rec-94726-dup-0,Waldfrieden Redords,Original Production,id-72277,f
id-66271,Sinine Teater,,,f
id-103465,Terrace Music,Publisher,,f
id-219633,Miramax Home Entertainment,,,f
id-218729,Silent Songs,,,f
id-208798,Dr Awkward Publishing,Publisher,,f
id-165533,Merguez Recordz,,,f
id-247029,Pacamac Bonsai Ent.,,,f
id-169402,G-Tech Records,,,f
id-67619,Keep It Together,,,f
id-146587,Highcroft Records,,,f
id-72558,Crow Hill Publishing,,,f
id-105332,Rock the Mike Music,Publisher,,f
id-61613,Fulltone Records,,,f
id-232266,Music Hall Records,,,f
id-127578,SubTonRecords,,,f
rec-63237-dup-0,Cultvral Foundation,,,f
id-232268,Tri-Phi Records,,,f
id-45846,Black Magick Inc.,,,f
id-185792,JMR Jazz Metal Recordings,Original Production,,f
rec-184790-dup-0,Song Garden Muzic Group,,,f
id-149587,Amra Records,Publisher,,f
rec-208455-dup-0,Ret Ted Entertainment,Original Production,,f
rec-145904-dup-0,Thundeahpoint Pty Ltd.,Holding,,f
id-195003,Straight Up Records,Original Production,,f
id-146454,Taos Records,,,f
id-66872,Critical Sun Recordings,,,f
rec-180300-dup-0,CWB Music,,,f
rec-215785-dup-0,Truestorh ENT,,,f
id-220944,Cosmic Records Store,,,f
id-83764,Exit Production,,,f
id-199153,Clipia,,,f
id-200387,Trevor Lang,,,f
id-241851,Apollo Music Belgium,Original Production,,f
