release_group,name,artist_credit,type
rec-986912-dup-0,Eldbegän9else,id-1,1
rec-400431-dup-0,Hammering tbe Gates of Soul,id-1,1
id-934374,Tårnet,id-218240,1
id-615751,Symphonies Nos 8 9,id-2119937,1
rec-1084246-dup-0,The Singles Collectoon,id-829731,1
rec-1084246-dup-1,The Singles C0llection,id-829731,1
rec-150577-dup-0,Fly,rec-3126-dup-0,1
id-919286,Latino Party,id-1,11
rec-2420457-dup-0,僕等がいたサウンドトラック 軌跡,id-748814,1
id-2120943,1080 Spuren,id-536653,1
id-600161,The Luck,id-90312,1
rec-869096-dup-0,Aasman,id-51269,1
id-677792,Karekare,id-495829,1
id-60961,Live 1980–86,id-9655,1
id-1908929,Flieg nicht so hoch mein kleiner Freund,id-49606,1
id-1185130,Gone Country,id-1,11
id-787045,Miehen tie,id-222939,1
id-995012,שירים שנשארים חלק ד,id-432499,1
rec-1183711-dup-0,Imagws,id-1031164,1
id-2493667,Ornate Culmination,id-2820346,1
id-588435,Homecoming,id-175989,1
id-1249335,Its All About Love,id-1137639,1
id-1192942,We Eat Industry Beats Vol 1,id-1048257,1
id-397165,20th Century Rocks 60s Rock N Roll Tossin  Turnin,id-1,1
id-272607,Such Unlikely Covers,id-1517,1
id-2122101,Aus der Anstalt,id-2380356,1
id-2165076,Basso Valdambrini Plus Dino Piana,id-2425010,1
id-827222,Winterweihnacht mit Panflöte,id-1,1
id-723609,Die Spreu vom Weizen,id-530510,1
id-846063,Bedtime Songs,id-623416,1
id-571356,A Live Record,id-10170,1
rec-596190-dup-0,PunkBillySmaCore,id-152519,1
id-9623,Trouble Yesterday,id-5170,1
id-290756,Chains Addiction,id-139354,1
id-560236,Our Blue Rainbow,id-301865,1
id-638095,Русский Романс Часть I,id-353328,1
id-273082,One Two,id-81933,1
id-524398,Wits End,id-108064,1
id-980025,Get That Jive Australian Pop of the 70s,id-1,1
id-524394,BURITORA GOLDEN BEST,id-366012,1
rec-1247183-dup-0,Taktico 19771997,id-1134928,1
id-95663,Vivaldi I virtuosi di Roma,id-24465,1
id-847795,19740119 afternoon show Hollywood Sportatorium Hollywood FL USA,id-824483,1
rec-2115442-dup-0,Ljuva Nostalgi  The Amerjcan Songbook,id-1,1
rec-2115442-dup-1,Ljuva Nostalgi  The American S0ngbook,id-1,1
rec-1238568-dup-0,Philosophy and Religion in the West,rec-1123468-dup-0,11
rec-83001-dup-0,Consonant,rec-50617-dup-1,1
rec-1078953-dup-0,Great Composers  Disc B,id-9414,1
id-1235260,Ko,id-384944,1
rec-799714-dup-1,Scratch,id-69537,1
rec-825992-dup-0,Mario Mano,id-160765,1
id-1194263,Austin  Ally,id-3224385,1
id-579767,The Country Collection,id-6083,1
id-921402,Raamattu Vanha testamentti II osa Historialliset kirjat II,id-683889,11
id-1085024,Extraordinary Tale,id-122247,1
id-573042,New Words,id-4292,1
id-1295388,Chante en Espagnol Nº 2,id-175317,1
id-2339646,Unforgettable Melodies,id-2652525,1
id-177015,Musiques de transe,id-102489,1
id-378623,Properties,id-3992,1
id-801241,On the Beach 4 Las Salinas Ibiza,id-1,1
id-829750,Timeless Classics,id-22492,1
id-2216065,Burning The Deal,id-866411,1
id-1059396,Mighty Quinn,id-642954,2
id-328595,Blazin,id-1,1
id-302358,Con amor eterno,id-20217,1
id-1080765,Philosophy in Song,id-435011,1
rec-722408-dup-0,Old Loves Die Hard,id-50776,1
id-912543,The Price I Pay,id-32723,2
id-2425145,LŒuvre dorchestre Vol I,id-2935875,1
id-1202614,Classics and Collectibles,id-40061,1
id-291570,Triângulo sem bermudas,id-1,11
id-953922,The Gas Chair,id-242481,1
id-999497,Ω Γλυκύ μου έαρ,id-168945,1
rec-54760-dup-0,Good News for Moderj Man,id-36220,1
id-357543,Badmen Butchers and Bleeders,id-101721,1
rec-2494072-dup-1,Songs in the langua9e of mushrooms,id-2820974,1
id-167036,Record X,id-119584,1
rec-263383-dup-1,Dezemberträume,rec-57018-dup-1,1
rec-263383-dup-0,Dezemberträume,rec-57018-dup-0,1
id-2613359,Novotnik 44,id-2936280,1
id-860987,Päevakera,id-634733,1
rec-942743-dup-0,Spicy G8itar Roots,id-659497,11
rec-490145-dup-0,And Alk That Could Have Been,id-347,1
id-10716,Effortless Regurgitation The Torture Sessions,id-5680,1
id-1083455,Frankie Plays,id-842775,1
id-778162,Play Music,id-444772,1
id-338220,Gorelics,id-287087,1
rec-912543-dup-0,The Price I Pqy,id-32723,2
rec-2979833-dup-1,Masters of Jazz Vol 5 192u,id-2461,1
id-530229,Hard to Handle,id-12078,1
rec-681571-dup-0,In OK,id-186433,1
id-328822,Blood  Vomit,id-191522,1
id-2116502,Having a Wonderful Time,id-2374488,1
id-977895,Zilte zee en zure bommen,id-104351,1
rec-313068-dup-0,Untuckes,id-153565,1
id-1053894,Змеелов,id-794336,1
id-652604,Conjunction,id-105616,1
id-2162141,Minor Head Injury,id-2421846,1
rec-1053114-dup-0,Its Sw'lng Time,id-1,1
id-711994,Back Among the Old Folks Once Again,id-340748,2
rec-2218862-dup-0,IT Chapter Two Original Mot:on Picture Soundtrack,id-413959,1
id-678227,Culture Industry,id-496193,1
id-901139,Developing Technologies,id-71296,11
id-319844,The Original Guitar Hero,id-4539,1
id-2893744,Only The Best,id-3220286,1
id-363011,DJ Feelgood presents the F111 House Session,id-152811,1
rec-814101-dup-0,ic,id-5907,1
id-854831,Άγια Βραδιά,id-629949,1
rec-888806-dup-0,Alternative T'lmes Volume 35,id-1,1
id-105499,Knuffelrock 8,id-1,1
id-2744372,session,id-3073420,1
id-18447,The Moon  Antarctica,id-62,1
rec-1126659-dup-0,Θα είμαι εδώ,id-930960,1
id-1013522,Le Passage Précisément,id-556943,1
id-1130270,Erb  Baker  Zerang,id-1740628,1
rec-377204-dup-0,Hell0 Spiral,id-200478,1
id-466960,The Art of Not Blending In,id-325469,1
id-785945,D on huono T Don Huonojen parhaat studiossa  livenä,id-23459,1
rec-141360-dup-0,Jerf,id-5033,1
rec-648403-dup-0,This Is Ejgland,id-1,1
id-361349,Blade Halo,id-253056,1
id-808264,One Life to Love,id-597146,1
id-999126,Two Thousand Miles From Here,id-748849,3
id-915788,Operation Nordcore Part 2 We Call It Hartcore,id-1,1
rec-468376-dup-0,Você E Ev,id-816111,1
rec-425315-dup-0,Volume VI Collscting Rocks,id-137835,1
rec-693286-dup-0,PROBABLY THE BEST,id-40924,1
rec-313789-dup-0,Raus mit cler Sprache,id-187683,1
id-767762,Still,id-566491,1
rec-291570-dup-0,Triânhulo sem bermudas,id-1,11
id-1139032,How to Disintegrate  Seven Ways to Kill a Tree,id-949701,3
id-2335026,The Love Album 2004,id-1,1
rec-736175-dup-0,Dense Mu5ic,id-115891,1
id-1237384,Anatomi71  Radioskugga,id-1122389,1
id-958355,Latino Pop,id-1,11
id-2166242,Sandman,id-1674801,1
rec-718460-dup-0,Tender Bruise5 and Scars,id-281507,1
id-829064,Visual,id-612300,1
rec-948303-dup-0,Więcej żagli,rec-705359-dup-0,1
id-1086732,Camino a la Luz,id-847646,
id-178317,Extendemo,id-77028,3
id-218359,Ultra Chicks Volume 6 Vous dansez Mademoiselle,id-1,1
id-2664399,ActionThriller 1  Film Trailer Music,id-2776081,1
id-205103,RBG Revolutionary but Gangsta,id-55592,1
id-651802,Closer Than Ever 1989 original offBroadway cast,id-51209,1
rec-458988-dup-0,Marco Antonio Solís,rec-37180-dup-0,1
rec-458988-dup-1,Marcp Antonio Solís,id-37180,1
id-1966972,Up On The Lowdown  Drive You Home Again,id-22590,1
id-753116,Promo 2005,id-336924,11
id-2495156,Schutzpatron,id-2822231,11
rec-717814-dup-1,The Hollow 0f Morning,id-62438,1
rec-591141-dup-1,Absolute1y Live,id-422905,1
id-244047,Warkult,id-4841,1
id-1966208,Awakening,id-937552,1
rec-10304-dup-0,Celebration,id-5507,
rec-171313-dup-0,Giving Somethihg Back,id-1515970,1
id-951884,Rock gegen ZOG – hepp hepp  und noch einmal,id-52277,1
id-1142951,The Blueprints of Frank Zappa  The Original Recordings by the Original Artists,id-1,1
id-401008,Bravo Hits 4,id-1,1
rec-212109-dup-0,Génération Bioman,rec-153657-dup-0,1
id-1291429,Kaikki ikivihreät,id-30544,1
rec-2743570-dup-0,Survival Mus'lc 4,id-3072755,3
id-1908787,Tusen nålar,id-948799,1
rec-1029450-dup-0,This Time I Know,rec-775437-dup-0,1
id-317473,I grandi successi originali,id-66983,1
id-736175,Dense Music,id-115891,1
id-906065,Es werde Sound,id-671306,1
id-268674,Napoleon Dynamite Original Motion Picture Soundtrack,id-1,1
id-332730,Bh,id-231026,1
id-794622,Everyone Has Changed Place,id-586435,1
id-147594,Oro incenso  birra,id-2422391,1
rec-296685-dup-0,Secret Sleeping Birdd,id-103924,1
id-885482,Electric Suzy,id-48979,3
rec-739649-dup-0,Bitd Nest on the Ground,id-265209,1
id-1282337,The Best Of,id-21791,1
rec-10039-dup-0,A Closer Look,rec-5368-dup-1,1
id-616874,Girls and Boys,id-362053,1
id-872455,Desperate Living,id-115618,1
id-529523,Swap EP,id-168462,3
rec-958464-dup-1,Daft Fubk,id-1,11
rec-432976-dup-0,Get Rich or Die Tryin Musif From and Inspired by the Motion Picture,id-1,1
rec-341562-dup-1,Dos garclenias,id-40349,1
rec-866146-dup-0,Mambo of the Tirnes,id-381176,1
rec-751456-dup-0,Mad Weight,id-552995,1
rec-1965752-dup-0,Night Comes Down 60s British Mod RB Freakbeat  Swinging London Nuggets,id-1,1
rec-646959-dup-0,Wigstock The Mobie,id-1,1
id-251462,Uptown,id-179285,1
id-1387541,Für alle Zeiten,id-260042,1
rec-1380643-dup-0,Trip Two Isle Od Mabrax,id-1318209,1
rec-492813-dup-0,The Very Best of Rosanne Cash,rec-43631-dup-0,1
id-241373,The Power of Rhythm,id-33469,1
rec-239444-dup-0,Static in Stereo,rec-171700-dup-0,1
rec-729200-dup-1,Cuerpo,id-535220,1
id-367995,Lähes kaikki silmäni,id-258213,1
id-506740,Left for Dead,id-6983,1
id-363766,Shining in the Light,id-21002,
id-1808042,Live At 930 Club Washington DC,id-20770,
id-1287731,Isarno Brennos,id-1198107,1
id-111197,Then is the New Now,id-75514,1
id-1149027,Du hast mir total gefehlt  16 grosse SingleHits,id-59092,1
id-931672,Antimatière,id-238570,1
id-1465150,Power Works,id-525598,
rec-2115654-dup-0,Feeet,rec-430245-dup-1,1
id-522858,Eternal Pyre,id-4742,2
id-224812,Signifying Blues,id-6595,1
id-53791,Gloria,id-143,1
id-1184874,Summer Splash,id-1,11
id-974722,Meisterstücke,id-137596,1
id-451770,Flags,id-807921,1
id-1114180,Resurrection,id-891918,1
id-1010593,Ars Tialonis The Art of Retaliation,id-346396,1
id-761137,Slow Down,id-203525,1
rec-1239227-dup-0,For Our Hip Hoppers,rec-1124886-dup-0,1
id-829273,Heiliger Krieg,id-612447,1
rec-420023-dup-1,Romāna var0nis,id-277791,1
rec-420023-dup-0,Romāna yaronis,id-277791,1
id-1223437,Armada Progressive Trance Tunes Volume 5,id-1,1
id-895504,Voicing the Classic Part 3,id-1,11
id-962049,Osti bi,id-1007775,1
id-54040,Advantage,id-22008,1
id-143294,Ill Gotten Gains,id-67425,1
rec-414245-dup-1,100 Chanxons dor,id-71452,1
id-347203,Metal Massacre XI,id-1,1
id-847332,20080811 The Ambassador Dublin Ireland,id-33682,1
id-1381407,Crow,id-968953,1
rec-480467-dup-1,攻殻機動隊 STAND ALONE COMPLEX OST z,id-38012,1
rec-480467-dup-0,攻殻機動隊 STAND ALONE COMPLEX OST 2,id-38012,1
id-1527765,System,id-1479605,3
id-1244247,Live,id-999877,1
id-631758,untitled,id-75525,3
id-1183711,Images,id-1031164,1
rec-449116-dup-0,The Hir3d Hand,id-295268,1
id-1239955,Hot Guitar Rock Volume 4,id-1125181,11
rec-1774498-dup-1,Logan Original Motion Picture Souridtrack,id-82973,1
id-1149449,The Axe Attack New Zealand Metal Vol1,id-1,1
id-420642,Kjære landsmenn Bjelleklangs beste,id-126909,1
rec-3073525-dup-0,Mary Anri  My Melancholy Baby,id-3395855,2
rec-1303092-dup-1,featurjng Jack Fine,id-663546,1
rec-1303092-dup-0,featuring Jack Flne,id-663546,1
id-123300,Yall Caught The Ones That Got Away,id-1637,1
id-1104290,Amico è I successi,id-142950,1
rec-1190587-dup-0,Contraband,rec-2002661-dup-1,1
rec-1190587-dup-1,Contrahand,id-2002661,1
id-1560649,The Other Side of Triviality,id-1526978,1
id-1534530,Песни к кинофильму Иван да Марья,id-162979,1
id-198883,Maps of Tacit,id-161962,1
id-693688,Happy as Larry,id-508834,1
rec-1790277-dup-0,Memories Complete Album Collection,id-111875,1
id-2340165,Mischievous Sigyn 1923,id-1288319,11
id-1898241,Music With No Name Volume One,id-1,1
id-466564,Book of Mutations,id-96253,1
id-444101,Alien Dust 1,id-1,1
id-955417,Freshly Squeezed,id-711620,11
id-372203,20 Chad Morgan Greats,id-261289,1
id-725463,Promo Only Mainstream Club July 2008,id-1,1
id-1377113,Sonic Antarctica,id-556358,1
id-2977491,Reda Caire chante le soleil,id-3303993,1
id-529256,One Life for the Family,id-111402,
id-490145,And All That Could Have Been,id-347,1
rec-514993-dup-0,Sua vain hän kaipaa,rec-623136-dup-1,1
id-788915,The Warning,id-157138,1
rec-218868-dup-1,Wolfs Lajr Abyss,id-39801,3
id-954114,ID,id-1,11
id-725469,Ciencia Ficción en Atalaya,id-531926,1
id-778417,MJ Style,id-569781,1
rec-1298616-dup-1,Suomirockin kultainen 8oluku,id-1,1
id-1265392,Oboe Concertos of the Classical Era,id-1165038,1
id-939783,Last Corruptive Smile,id-698519,1
id-1381536,Complete Mozart Edition,id-11285,1
id-79646,Bubble and Scrape,id-34914,1
rec-417719-dup-1,Cool Rhythms 97 Samba so Brasil,id-1,1
id-960496,The Anatomy of Timo Räisänen,id-234128,1
id-373484,Nervous on the Road  The New Favourites Of,id-113554,1
id-990992,Chemistry,id-44954,1
id-1112003,Classical 1,id-1,11
id-403676,The Day The Happy Valley Imploded,id-284133,1
rec-860991-dup-0,Endgame,rec-1104-dup-1,1
rec-946074-dup-0,hug,rec-499983-dup-0,1
rec-782631-dup-0,More Vocals iri the Monitors,id-399604,1
rec-540365-dup-0,Magic Voices,id-131633,1
id-2896196,Navrhuju Krysy,id-241126,1
id-2490871,LOESS  LÖSS,id-383784,1
id-778386,Volume 2 La lune a besoin de toi,id-573873,1
id-1108221,枝雀落語大全 第二十四集,id-873177,1
id-816630,RIP A 12 Collection,id-32837,1
rec-756879-dup-0,Vacaciones al sol,rec-557547-dup-1,11
id-864734,3030,id-637572,1
id-295647,Bil Boquet,id-207574,1
id-1038253,Альтернативыnet,id-465718,1
rec-1153079-dup-0,Convenienc3 2000 original cast,id-969660,1
id-238945,of Dreams and Magic,id-171495,1
rec-955722-dup-0,Dance Hovse,id-1,11
id-1283616,Candombe,id-1191346,1
rec-757373-dup-0,Metamorfos9,id-376087,1
rec-1151247-dup-0,Angeo Eyes,id-966791,2
id-249511,Brainwashing and Heartists Blue Life Stripes,id-177681,1
rec-798893-dup-0,DeFalla,rec-527350-dup-0,1
rec-604303-dup-0,Porous Orchrstra,id-432147,1
id-960789,Colpo rovente,id-69442,1
id-619143,One Fine Morning,id-281399,1
id-649747,Demo Tape 9293,id-12640,3
id-813374,Música LatinoAmericana,id-600831,1
id-28784,100 Fun,id-9578,1
id-1304683,The Tokyo Tapes,id-31074,1
id-2120980,Tereza Tarouca,id-2379200,1
rec-706892-dup-0,The W0rks,id-1,
id-984240,No One Gets Out,id-106040,1
rec-706892-dup-1,The Wlrks,id-1,
id-405932,Time Slips Away,id-108251,1
id-2120989,Kaos Theory,id-54,1
id-2121691,The Wing Zero EP,id-1310104,3
id-792004,An American Journey,id-349372,1
rec-1132486-dup-0,Sassy Wisdom,rec-652385-dup-1,1
rec-130264-dup-1,VA,rec-97868-dup-0,1
id-341562,Dos gardenias,id-40349,1
rec-1047256-dup-0,Back to the 60´s,rec-359569-dup-0,1
rec-804670-dup-0,Dande Dance,id-86461,1
id-175470,14 éxitos de Fernandito Villalona,id-56786,1
id-10304,Celebration,id-5507,
id-577267,Attention,id-325744,3
rec-1232121-dup-1,White Fzng,id-1113796,1
id-1288563,The Kevin Manthei Invader Zimphony Special,id-46373,12
id-592255,Phoenix Metabolism,id-957714,1
rec-949427-dup-1,Magic Synthétise8rs,id-339575,1
rec-949427-dup-0,Magic Synthétiseurs,id-339575,1
rec-10304-dup-1,Celebrstion,id-5507,
id-3841,Beats Rhymes and Life,id-92744,1
rec-2615515-dup-0,A la vie à la danse,rec-2426485-dup-0,2
id-61173,Prophesy,id-15177,1
id-1858353,各師各法,id-170587,1
id-157474,Unreleased Energy,id-11411,1
id-1156817,Nonstop,id-32020,1
id-417719,Cool Rhythms 97 Samba do Brasil,id-1,1
id-417718,Movietone,id-123898,1
id-1538941,E•MO•TION,id-608462,1
id-971482,Rumos O Brasil em 9 CDs,id-1,1
id-1232162,Le Salon des refusées,id-353887,1
rec-2340165-dup-0,Mischievous Sityn 1923,id-1288319,11
id-1766600,April A Monthly Skatterbrain Mix,id-1,1
id-941273,Helena v Lucerně Největší hity 1,id-192540,1
rec-1240438-dup-0,Antiquated Love,rec-536103-dup-1,1
id-930423,青春歌年鑑 87 BEST30,id-1,1
id-1812528,SUPER ROBOT WARS Z III ORIGINAL SOUNDTRACK,id-1,1
id-933112,青春歌年鑑 戦後編 5 昭和31年〜32年,id-1,1
rec-810697-dup-0,Orierital Art Music,id-454021,1
id-981728,Chicago,id-2784,1
id-870368,Warner Bros SFX,id-105725,11
id-1121320,Eje excéntrico del ritmo español o el nacimiento de la música sincro,id-907110,1
rec-2335026-dup-1,The Love Album 20o4,id-1,1
id-550074,The Sound of Bread Their 20 Finest Songs,id-12679,1
id-1298616,Suomirockin kultainen 80luku,id-1,1
rec-549298-dup-0,Woh Lamhe Rocking yi Desi Hits,id-1,1
rec-276244-dup-0,The Promise,rec-38607-dup-0,1
id-1534267,Eels,id-1339561,1
rec-745902-dup-1,In Living Black ajd White,id-12151,1
rec-745902-dup-0,In Living Black and Whitd,id-12151,1
id-130264,VA,id-97868,1
rec-994811-dup-0,Bump Jump Jive Volume z,id-1,1
id-704609,Sound Design,id-1,1
id-844165,Visitors Meet the 2 Dollar Egg,id-1465469,3
rec-1247776-dup-1,The Completr Psalms,id-1294661,1
id-953988,Do Not Tailgate,id-54762,1
id-2744762,▲WI╪CHBØØK▲ Presents COVENFVCK,id-1,1
id-157311,Windows Of Home,id-37144,
id-217326,The Bossa Nova Exciting Jazz Samba Rhythms Volume 3,id-1,1
id-999311,Promo Only Mainstream Radio October 2010,id-1,1
id-1027965,Dolçaines en festa,id-774371,1
id-92224,The Life and Times of Mike Fanning,id-1261448,1
id-451837,Language of the Soul,id-276570,
id-663759,Earthen,id-470993,1
id-1030741,Dawny Darko,id-70573,1
rec-143294-dup-0,Ill Gotten Gains,rec-67425-dup-0,1
rec-966624-dup-1,Elkion and Friends Summer Sampler 2003,id-1,1
id-619095,Terunggul,id-359679,1
id-622688,Immolation  Ameliorations 19952005,id-174368,1
rec-994811-dup-1,Bump Jump Jlve Volume 2,id-1,1
id-850852,Not Fade Away,id-1528,1
rec-171389-dup-1,Live at the Performance Center,id-129490,1
rec-799714-dup-0,Scratcb,id-69537,1
id-1968377,Pillars of Eternity II Deadfire Original Soundtrack,id-2213780,1
id-2122159,Midnight Candy,id-1201585,1
id-1078953,Great Composers  Disc B,id-9414,1
id-2895854,Phoenix EP,id-526113,3
id-1176040,Modeselektion Volume 02,id-85261,1
id-1139486,Dörrterror Glöm Dä,id-950455,3
rec-844990-dup-1,The Complete Music for Solo Piano Volume 38 Les Préludes  Concert Études  Episodes from Lenaus Faust,rec-1151503-dup-1,1
id-737424,Set It Off,id-3690,1
id-994198,Charlie St Cloud,id-92267,1
id-187750,Ocker 18,id-139439,1
id-426412,Revientan los parlantes,id-300592,1
id-879382,To Kill a Mockingbird,id-1816516,11
id-1114982,The Complete Good Time Jazz Recordings,id-892911,1
id-509154,5 Minutes More A Tribute,id-839547,1
id-1811265,Die letzte Flucht,id-2007922,11
rec-1113793-dup-1,The Expiorers Hold,id-891223,3
id-810899,Get the Picture,id-101940,1
id-2684834,Liberation Blues,id-1137915,1
rec-2978519-dup-1,Zenitb,id-1471032,1
id-137877,The Complete John Waite Volume One Falling Backwards,id-1,1
id-1125048,222,id-922354,1
rec-180810-dup-0,Last Kixs,id-190,2
id-2336830,THE ANXIETY,id-3128934,1
id-1070327,Spring is here,id-627408,1
id-2612292,The Complete Capitol Live Recordings Of George Shearing,id-3461,1
id-804019,The Best of the BBC Recordings 19992006,id-16196,1
rec-259001-dup-1,34th  85h,id-34681,1
rec-259001-dup-0,34th  86h,id-34681,1
id-8210,Hollywood Palladium 195455 8,id-4453,1
id-893587,Strictly Jingles Volume 1,id-1,11
rec-904041-dup-0,Jazz in Paris Harlem Piano in Mlntmartre,id-1,1
id-2683540,Gunderssongs,id-3005240,1
id-160706,Rhythm  Blues Goes Rock n Roll Volume 1,id-1,1
id-1533855,De lor entre les mains,id-193055,2
id-574006,Club V Volume 2,id-1,1
id-521601,ie,id-351826,1
id-1234127,Down and Out,id-1116989,3
id-1115905,This Silence Kills,id-894565,1
rec-641874-dup-0,Combustible 07,rec-462569-dup-0,3
id-497145,Humpty Dumptinshite Fencezine Volume 2  1,id-374331,1
rec-826058-dup-0,Les Chansons dAragon chantéex par Léo Ferré,id-9617,1
id-266118,The Golden Wedding,id-4542,1
id-306284,Bossa Nova Concert,id-38905,1
rec-2215841-dup-0,Barn Dsnce,id-2484968,1
id-1903479,Narin Yarim,id-175905,1
id-942800,Industry  Leisure  Pop,id-1,11
rec-1173573-dup-0,Jarnmo ja,id-109609,1
id-1164409,Seriously Trippin,id-52512,3
rec-1246449-dup-0,Ashentide,rec-1134179-dup-0,3
id-1901310,Live in Germany 1985,id-10302,1
id-611477,Dance to the Radio Something I Learned Today,id-1,1
id-212555,Lulu,id-22644,1
id-1378476,Forties Guys  Dolls,id-1,1
id-238317,En la brevedad de los días,id-981430,1
id-2613769,Die Gabel die Hexe und der Wurm  Geschichten aus Alagaësia Band 1 Eragon,id-1538365,11
rec-185055-dup-0,No Punchds Pulled,id-137894,1
rec-1228717-dup-0,Reoe,id-142742,1
id-735904,Blanco y Negro Bebo y Cigala en vivo,id-1104471,1
rec-185055-dup-1,No Punches Pulled,id-137894,1
id-112977,Sings Neapolitan Songs Volume 1,id-77021,1
id-767758,Purcell Dido and Aeneas  Galliard Pan and Syrinx,id-2180785,1
id-473195,Brainville,id-1114,2
rec-122279-dup-0,Annie Ross Singa a Handful of Songs,id-4304,1
id-2122575,String Quartets op 9 op 10 op posth,id-2380781,1
rec-264044-dup-0,Blue Catheclral,id-110322,1
id-2122573,Complete String Quartets Volume 6,id-2380758,1
id-123581,Logical Progression,id-2331,1
id-831677,Beautiful Melodies of Our Time,id-175299,1
rec-754766-dup-0,Next Year iri Zion,id-852453,1
id-1296707,Kind of Reinhardt,id-3332,1
id-1256812,Crescent,id-187268,1
id-372863,Fire The Story of Arthur Brown,id-71557,1
id-428319,Hydroplane,id-735675,1
id-583123,Evolution The New Breed of Electronic Pop,id-1,1
id-1176462,Last to Speak,id-934614,1
id-256870,Rolling Stone Rare Trax Volume 23 Funk Off Black Grooves From the 70s,id-1,1
id-666019,Murder at Five Finger Light,id-484485,11
rec-543804-dup-0,Den Tapre Landsoldat  I kri9 og kærlighed,id-366942,1
id-123903,This Is Acid Jazz Original Raw Soul,id-1,1
id-764959,mK Hoordosis 3,id-1,1
rec-1201391-dup-0,Till Nibht Comes Again,id-1063238,1
id-1305459,Or Is He,id-1222230,3
id-2893489,Mine  A Minecraft Parody,id-1399941,2
id-1901001,Mystic Wayz,id-1178437,1
id-228010,Tous les rêves,id-148632,1
rec-853073-dup-1,The Best of The Damned Mafvellous,id-2254,1
id-1156671,Bien acompañado,id-223042,1
id-1774498,Logan Original Motion Picture Soundtrack,id-82973,1
id-889559,Under the Sun,id-578737,1
id-232963,Blues du jour,id-168175,1
id-239570,Plunge Into Oblivion,id-8431,1
id-12722,Jérusalem,id-1207775,1
id-739649,Bird Nest on the Ground,id-265209,1
rec-1176636-dup-1,Cello Concerto in B minor  Rondo  Silent Woods,rec-1015560-dup-0,1
rec-1176636-dup-0,Cello Concerto in B mimor  Rondo  Silent Woods,id-1015560,1
rec-543804-dup-1,Den Tapre Landsoldat  I krig og kærligh3d,id-366942,1
id-825992,Mano Mano,id-160765,1
id-734124,Il grande silenzio,id-34311,1
rec-894521-dup-0,Natural Scierice,id-41239,11
id-552724,19980510 Metropolis Montreal QC Canada,id-9239,1
rec-1018969-dup-0,Music to Ki|l By,id-724789,1
id-3073198,ブレイブ フロンティア オリジナルサウンドトラック,id-3395537,1
id-995641,At the End of This Road,id-746216,1
id-1267576,El folklore de Chile según Violeta Parra,id-132698,1
id-448384,Chau,id-14917,1
id-918344,Gutterth Compilation One,id-1,1
id-514993,Sua vain hän kaipaa,id-623136,1
rec-911934-dup-1,R0uge Résultat,id-1,3
rec-865892-dup-0,Stokes Field Guide to Bircl Songs Western Region,id-1072154,11
id-430668,Jest  Earnest,id-165686,1
id-197016,Passenger,id-67631,1
id-877168,WHAT IS THE LOVE  POP,id-335114,1
id-2491023,Classicos Eternos  O Globo,id-1,11
id-1084210,The Platinum Collection,id-272229,1
id-2495033,No Moor Bad Days,id-2550641,1
id-450359,Dreaming Guitars,id-1,1
id-2979646,Towards Isolation,id-3111503,2
id-82260,Stomp 442,id-9125,1
id-115357,World Circus,id-79388,1
id-681172,Do We Really Want to Hurt You,id-97073,1
id-317681,Dixieland Party,id-222040,1
id-276244,The Promise,id-38607,1
id-463854,Empty My Mind,id-323514,1
id-1898501,Satans Poop,id-2715371,3
rec-302574-dup-0,Strutn Get Up Funl<y Fat Slices of Groove Cut from Blue Note,id-1,1
id-862553,DMC Complete DJ Collection,id-1,1
id-1899050,Relaxing Bossa Lounge 16,id-1,1
id-903311,High Atmosphere,id-1,1
id-610100,Crápula,id-336433,1
rec-1334778-dup-0,Remixed Memorie5,id-1036947,1
id-974286,El cartel,id-119241,1
rec-1381705-dup-0,Triple Scoop,rec-1319512-dup-0,1
id-381246,Ligo Akoma,id-290579,1
id-1035720,Stravinsky Conducts  The Firebird Suite  Petrushka Ballet Suite,id-23395,1
id-706607,Masters of Brutality Volume 2,id-1,1
id-195446,Brave New World,id-1214580,1
id-404479,Ark,id-284787,1
id-2101442,Das magische Baumhaus Folge 51 Der König der Mayas,id-2225335,11
id-888288,Aşk İnsanı Değiştirir,id-58532,1
rec-786607-dup-0,Classicos Do Fink,id-1,1
rec-1237949-dup-0,You Know My Steez,rec-32726-dup-0,2
rec-1237949-dup-1,You Knovv My Steez,id-32726,2
id-552342,Volume 84 Dominant Seventh Workout,id-38915,1
id-869096,Aasman,id-51269,1
id-1166121,Alive  Rockin,id-1436,1
rec-940839-dup-0,Barabara Hendricks sings Ellington,rec-50527-dup-0,1
id-430716,Sanctuary,id-282821,1
rec-549086-dup-0,Sabuha,rec-101262-dup-0,1
id-218548,Lord Garbage,id-250495,1
rec-257937-dup-1,We Git By,id-10356,1
id-319482,Festa Para Um Rei Negro,id-120909,1
id-477180,Ghana Popular Music 19311957,id-1,1
rec-842115-dup-0,New York Airport,rec-620714-dup-0,2
id-231704,The Servant,id-129143,1
id-896848,Comedy Classics,id-871679,11
rec-1183803-dup-0,Key to the Kuffs,id-1031252,1
rec-733274-dup-0,Parti3 Traumatic,id-470256,1
rec-733274-dup-1,Partie Traumatjc,id-470256,1
id-1528465,Silver,id-35006,1
id-1206120,Rêves doux rêves fous,id-1072166,
id-702858,Four Temperaments,id-1684445,1
