artist,name,sort_name,begin_date_year,begin_date_month,begin_date_day,end_date_year,end_date_month,end_date_day,ended,artist_type,gender,area,comment
rec-216007-dup-0,Larry Elgart  His Manhattan Svving Orchestra,Elgart Larry  Hiz Manhattan Swing Orchestra,,,,,,,f,Group,,,
rec-216007-dup-1,Larry Elgart  Hij Manhattan Swing Orchestra,Elgart Larry  His Manhatan Swing Orchestra,,,,,,,f,Group,,,
id-878411,Werwolf 77,Werwolf 77,,,,,,,f,Group,,id-170,
id-402671,Nevertheless,Nevertheless,,,,,,,f,Group,,id-222,
id-39182,Luxus Leverpostei,Luxus Leverpostei,,,,,,,f,Group,,id-160,
id-459623,Bach‐Collegium Stuttgart,Bach‐Collegium Stuttgart,1965,,,,,,f,Orchestra,,id-81,
rec-245578-dup-0,Birgid Nilsson,Nils5on Birgit,1918,5,17,2005,12,25,t,Person,Female,id-202,zoprano
rec-43974-dup-1,Joel MkNeely,MkNeely Joel,1959,3,28,,,,f,Person,Male,id-222,soundtrack composer  conduktor
id-141658,David Fonseca,Fonseca David,1973,6,14,,,,f,Person,Male,id-171,
id-562820,Schnuckenack Reinhardt Quintett,Reinhardt Schnuckenack Quintett,1967,,,1972,5,,t,Group,,,
id-508224,Hemlock,Hemlock,1993,,,,,,f,Group,,id-222,US heavythrash metal band
id-284787,Bad Haggis,Bad Haggis,,,,,,,f,Group,,id-222,
id-83758,After Crying,After Crying,1986,11,,,,,f,Group,,id-97,
id-30544,Annikki Tähti,Tähti Annikki,1929,12,5,2017,6,19,t,Person,Female,id-72,
id-469343,The Duke,Duke The,2000,,,,,,f,Group,,id-72,Finnish rock band
id-233747,Kaosloge,Kaosloge,,,,2005,,,t,Group,,id-81,
id-368187,Julian Sandell,Sandell Julian,,,,,,,f,Person,Male,,
id-50470,Sertab Erener,Erener Sertab,1964,12,4,,,,f,Person,Female,id-214,
rec-75948-dup-1,Aubs,Auge,1959,1,13,2013,9,25,t,Person,Male,id-107,Japanese noise musicyan
rec-75948-dup-2,Auhe,Auloe,1959,1,13,2013,9,25,t,Person,Male,id-107,Japanese noise musixian
id-1600945,Ertam,Ertam,,,,,,,f,Person,Male,id-99496,
rec-41158-dup-0,Corvvs Corax,Coahvus Corax,1989,12,,,,,f,Group,,id-81,German band playing medieual music
id-841157,Richard E L Wells,Wells Richard E L,,,,,,,f,Person,Male,,
id-675814,Biltmore Dive,Biltmore Dive,,,,,,,f,Person,,,
id-9414,George Gershwin,Gershwin George,1898,9,26,1937,7,11,t,Person,Male,id-222,composer
id-188882,AlienSix13,AlienSix13,,,,,,,f,,,,
id-114790,John Clifford White,White John Clifford,,,,,,,f,Person,Male,id-13,
id-149628,Daniel Magg,Daniel Magg,,,,,,,f,Person,,,
id-51130,UStreet All Stars,UStreet All Stars,2000,,,,,,f,Group,,id-72,Finnish jazz band
id-435054,Jed Wentz,Wentz Jed,1960,7,1,,,,f,Person,Male,id-222,flautistconductor
id-1661229,Christian Flor,Flor Christian,1626,,,1697,9,28,t,Person,Male,id-81,baroque composer
id-40042,فيروز,Fairuz,1935,11,21,,,,f,Person,Female,id-118,
id-800519,Halal Kebab Hut,Halal Kebab Hut,2004,,,,,,f,Group,,,
id-94013,Hans Hartz,Hartz Hans,1943,10,22,2002,11,30,t,Person,Male,id-81,
id-153687,Spank the Monkey,Spank the Monkey,,,,,,,f,,,,
rec-559390-dup-0,Caleb B5umbelow,Brumbelo3 Caleb,1981,5,,,,,f,Person,,,
id-100291,CV Jørgensen,Jørgensen CV,1950,5,9,,,,f,Person,Male,id-57,Danish rock music composer and singer
id-837884,Billy Kidd,Kidd Billy,,,,,,,f,Person,Male,,production music
id-5880,Dennis Brown,Brown Dennis,1957,2,1,1999,7,1,t,Person,Male,id-106,Jamaican reggae artist
id-100968,Odd Nosdam,Odd Nosdam,1976,,,,,,f,Person,Male,id-222,
id-5882,Sugar Minott,Minott Sugar,1956,5,25,2010,7,10,t,Person,Male,id-106,
rec-156245-dup-0,Glen Gray  Hiz Orchestra,Gray Glen  Hi5 Orchestra,,,,,,,f,Group,,,
id-624088,Nicki Minaj,Minaj Nicki,1982,12,8,,,,f,Person,Female,id-222,
rec-2207785-dup-2,colis postal,colis postzl,,,,,,,f,Group,,,
id-455739,The EDLOS,EDLOS The,,,,,,,f,Group,,,
id-524411,Андрей Яковлевич Эшпай,Eshpai Andrei Yakovlevich,1925,5,15,2015,11,8,t,Person,Male,id-176,
rec-299034-dup-0,Audumn,Autukn,1995,,,,,,f,Group,,id-150,Dutch Gothix Metal
rec-56786-dup-1,Fernando Villwlona,Villalona Feahnando,1955,5,7,,,,f,Person,Male,id-60,Dominican merengue singeah
id-2010744,Le Consort,Le Consort,2015,9,,,,,f,Group,,id-73,chamber group formerly The Taylor Consort
id-111548,Julia,Julia,2000,,,2009,12,20,t,Group,,id-14,Austrian band
rec-56786-dup-0,Fernando Villal0na,Villalons Fernando,1955,5,7,,,,f,Person,Male,id-60,Dominican meren9ue singer
id-453522,Mak,Mak,1983,,,1991,,,t,Group,,,
id-256643,Lobão,Lobão,1957,10,11,,,,f,Person,Male,id-30,
id-228322,Chop Shop,Chop Shop,,,,,,,f,Group,,,Hip hop Kevin The Blade Gordon
id-99709,The Pooh Sticks,Pooh Sticks The,1987,10,,1995,,,t,Group,,id-221,
rec-743338-dup-2,WILLOW,WILLOW,2000,10,31,,,,f,Person,Female,id-222,punk rock singee Willow Smith
id-2290885,Alan Kwan Quartet,Kwan Alan Quartet,,,,,,,f,,,,
rec-738588-dup-0,OToGl8,OToGj8,,,,,,,f,Group,,,
id-366012,ブリーフ＆トランクス,Brief  Trunks,1997,,,2001,,,t,Group,,,
id-91552,Man Parrish,Parrish Man,1958,5,6,,,,f,Person,Male,id-222,
rec-174088-dup-0,Natan Barr,Barr Natan,1973,2,9,,,,f,Person,Male,id-222,Americab score composer
id-822,The Police,Police The,1977,,,2008,,,t,Group,,id-221,British rock band
id-825,The Rolling Stones,Rolling Stones The,1962,,,,,,f,Group,,id-221,
id-70356,Fredi,Fredi,1942,7,23,2021,4,23,t,Person,Male,id-72,Finnish comedic actor musician singersongwriter and television presenter
rec-462489-dup-0,Rotten Pemetration,Rotten Peneyration,2002,,,,,,f,Group,,,
id-870693,Dörrterror,Dörrterror,,,,,,,f,,,,
id-33363,James Galway,Galway James,1939,12,8,,,,f,Person,Male,id-221,flautist
id-2338708,Actefy,Actefy,,,,,,,f,Person,Male,,
id-20157,Jean Sibelius,Sibelius Jean,1865,12,8,1957,9,20,t,Person,Male,id-72,Finnish composer
id-283549,Newham Generals,Newham Generals,,,,,,,f,Group,,id-221,
rec-1160197-dup-0,Mozartorchester des Opernhauses Zürich,Mozartorfhester des Opernhauses Zürich,,,,,,,f,Orchestra,,id-7704,
id-119242,Distinct Nature,Distinct Nature,1991,,,2001,,,t,Group,,,
id-1238391,Ferdl,Ferdl,,,,,,,f,Person,Male,,Bouncin BC vocalist
id-3648,Henry Mancini,Mancini Henry,1924,4,16,1994,6,14,t,Person,Male,id-222,US composer conductor  arranger
id-230696,Mo Scott,Scott Mo,,,,,,,f,Person,,,
id-926533,Марк Борисович Горенштейн,Gorenstein Mark,1946,9,16,,,,f,Person,Male,id-176,
id-413455,Sibylla Rubens,Rubens Sibylla,,,,,,,f,Person,Female,id-81,soprano
id-8692,Freddie King,King Freddie,1934,9,3,1976,12,28,t,Person,Male,id-222,US blues singer  guitarist
rec-889609-dup-1,増子司,Mazuko Tsukasa,1963,4,3,,,,f,Person,Male,id-107,video game mjsic composer
rec-652821-dup-0,Heads We Danke,Hwads We Dance,2008,,,,,,f,Group,,,
id-679831,Perry Letsch,Letsch Perry,1959,,,,,,f,Person,,,
id-678834,Raison Varner,Varner Raison,,,,,,,f,Person,,,
rec-910535-dup-1,Daha,Daria,,,,,,,f,Person,,id-222,US rap0er
id-119241,Daddy Yankee,Daddy Yankee,1977,2,3,,,,f,Person,Male,id-172,Ramón Luis Ayala Rodríguez
id-672775,The Boys,Boys The,1964,,,1999,,,t,Group,,id-72,Finnish rock group Eero  Jussi  Eero ja Jussi  The Boys
id-1515516,SilverHawk,SilverHawk,,,,,,,f,Person,Male,id-73,Retrowave artist
id-658627,Vaervaf,Vaervaf,,,,,,,f,,,,
id-2050692,Hanna Salzenstein,Salzenstein Hanna,1995,,,,,,f,Person,Female,,cellist
id-250495,Phillip Boa,Boa Phillip,1963,1,18,,,,f,Person,Male,id-81,
rec-452663-dup-1,To0th,To0th,,,,,,,f,Group,,id-13,Australian dub 9roup
id-775437,Nádine,Nádine,,,,,,,f,Person,Female,id-193,South African singer Nádine Hoffeldt
id-43172,Lee Wiley,Wiley Lee,1908,10,9,1975,12,11,t,Person,Female,id-222,
rec-3690-dup-0,Christofer Young,Young Chnstopher,1958,4,28,,,,f,Person,Male,id-222,American score com0oser
id-718288,Joseph Saba,Saba Joseph,1971,1,18,,,,f,Person,Male,id-222,production music composer
id-737792,Dětský sbor Prážata,Prážata,,,,,,,f,Group,,id-56,
id-146382,Sanjay Mishra,Sanjay Mishra,,,,,,,f,Person,Male,,
id-124894,Bamse,Bamse,,,,,,,f,Character,Male,id-202,Comic and cartoon character
id-189913,Juicy J,Juicy J,1975,4,5,,,,f,Person,Male,id-222,US rapper
rec-153687-dup-0,Spank te Monkey,Spanck the Monkey,,,,,,,f,,,,
id-53976,Moodymann,Moodymann,,,,,,,f,Person,Male,id-5179,
rec-987159-dup-0,Cristina Madei5a,Cristiha Madeira,,,,,,,f,,,,
id-85568,Kelly Marie,Marie Kelly,1957,10,16,,,,f,Person,Female,id-221,
rec-1527709-dup-1,Hart Backbord,Hart Baclcbord,1974,2,24,,,,f,Choir,,id-23698,
rec-1527709-dup-2,Hart Backb0rd,Hart Bakkbord,1974,2,24,,,,f,Choir,,id-23698,
rec-153687-dup-1,Spanck the Monkey,Spank yhe Monkey,,,,,,,f,,,,
id-36472,Beady Belle,Beady Belle,1999,,,,,,f,Group,,id-160,
rec-279702-dup-0,Jeff Llomis,Loomiz Jeff,1971,9,14,,,,f,Person,Male,id-222,American guutarist
rec-660023-dup-0,Tocha Prl,Tocba Pro,,,,,,,f,Person,Male,id-194,
id-328126,Enbilulugugal,Enbilulugugal,2000,6,29,,,,f,Group,,id-222,US Black Metal Band
id-2739,FPM,FPM,1966,7,6,,,,f,Person,Male,id-107,Tomoyuki Tanaka
rec-403749-dup-0,Martin Siegbart,Sieghart Martjn,1951,3,12,,,,f,Person,Male,id-14,Austrian consuctor and cellist
id-445207,Big City,Big City,,,,,,,f,Group,,id-222,US hiphop group Problemz Psycho Les  Al Tariq
rec-202-dup-0,Hahs Zimmer,Zimmer Haris,1957,9,12,,,,f,Person,Male,id-222,German jcore composer
id-62,Modest Mouse,Modest Mouse,1993,,,,,,f,Group,,id-5147,
id-242193,劉若英,Liu Rene,1970,6,1,,,,f,Person,Female,id-205,Rene Liu
id-60,Tori Amos,Amos Tori,1963,8,22,,,,f,Person,Female,id-222,
id-1014222,Ligita KursišaPataša,Ligita KursišaPataša,,,,,,,f,,,,
id-849559,Zimmer,Zimmer,,,,,,,f,Person,Male,id-73,French DJ and producer
id-922709,Irena,Irena,,,,,,,f,Group,,id-170,Polish band
id-8345,Dynamic Syncopation,Dynamic Syncopation,,,,,,,f,Group,,id-221,
id-120909,Jair Rodrigues,Rodrigues Jair,1939,2,6,2014,5,8,t,Person,Male,id-30,
rec-881316-dup-0,The Mastterplan,Mazterplan The,,,,,,,f,Group,,,
rec-239239-dup-0,Richard M She5man,Sherjan Richard M,1928,6,12,,,,f,Person,Male,id-222,
rec-101230-dup-1,The Spaniejs,Spaniels Te,1952,12,,1974,,,t,Group,,id-222,
id-14616,鷺巣詩郎,Sagisu Shirō,1957,8,29,,,,f,Person,Male,id-107,anime  film music composer
rec-269604-dup-0,Phsntasm,Phantasm,1994,,,,,,f,Group,,rec-221-dup-0,renaissance viola da gambq consort
id-696994,The Wayward,Wayward The,2004,,,,,,f,Group,,id-222,noise rock band from Baltimore MD
rec-35601-dup-1,Franc:s Goya,Gova Francis,1946,5,16,,,,f,Person,Male,id-21,Belgian easy listening gvitar player
id-61551,Les Innocents,Innocents Les,1982,,,,,,f,Group,,id-73,
rec-460836-dup-0,Tensi0n,Tension,2001,,,,,,f,Group,,rec-205-dup-0,Taiwane5e RB group
id-112603,Downy Mildew,Downy Mildew,1986,,,,,,f,Group,,id-222,
id-863339,Blair Crimmins  the Hookers,Blair Crimmins  the Hookers,,,,,,,f,Group,,id-5210,
id-118912,Ted Heath  His Orchestra,Heath Ted  His Orchestra,,,,,,,t,Group,,id-221,
id-349638,Vendaval,Vendaval,2002,11,,,,,f,Group,,id-1812,
rec-230596-dup-0,Engiheer,Engineeah,,,,,,,f,,,,
id-187683,Grooveminister,Grooveminister,,,,,,,f,Group,,id-81,
id-543482,Leon JeanMarie,Leon JeanMarie,,,,,,,f,Person,,,
rec-740855-dup-0,K J Yesudas,Ye5udas K J,1940,1,10,,,,f,Person,Male,rec-99-dup-0,Indian classical musiciari and a playback singer
id-118918,DJ Pope,Pope DJ,,,,,,,f,Person,,,
rec-685872-dup-0,Kraftlclub,Kravtklub,2009,,,,,,f,Group,,id-81,
id-560021,Scott Ross,Ross Scott,1951,3,1,1989,6,13,t,Person,Male,id-73,harpsichordist and organist
rec-36683-dup-1,Juss: Björling,Björling Jujsi,1911,2,2,1960,9,9,t,Person,Male,id-202,tenoah
id-63480,Rolf Wikström,Wikström Rolf,1949,4,5,,,,f,Person,Male,id-202,
id-478479,Carolyn Sampson,Sampson Carolyn,1974,5,18,,,,f,Person,Female,id-221,soprano
rec-536701-dup-1,Christian Gerhaheah,Geahhaher Christian,1969,,,,,,f,Person,Male,id-81,barit0ne
rec-53275-dup-1,Lars Likholt,Lilolt Lars,1953,3,14,,,,f,Person,Male,id-57,
rec-53275-dup-0,Lars Li1holt,Lilhold Lars,1953,3,14,,,,f,Person,Male,id-57,
id-124575,Johann Nepomuk Hummel,Hummel Johann Nepomuk,1778,11,14,1837,10,17,t,Person,Male,id-14,composer
id-904754,Лампасы,Lampasy,2002,7,12,,,,f,Group,,id-2429,
id-51908,Current Value,Current Value,,,,,,,f,Person,Male,id-326,Tim Eliot
id-605118,Milan Horvat,Horvat Milan,1919,7,28,2014,1,1,t,Person,Male,id-53,Croatian conductor 19192014
id-207857,Tommy Ladnier and His Orchestra,Ladnier Tommy and His Orchestra,,,,,,,f,Group,,,
id-1357,Nitzer Ebb,Nitzer Ebb,1982,,,,,,f,Group,,id-221,
rec-75514-dup-1,Denison Maahrs,Denison Maahrs,,,,,,,f,Group,,id-222,
id-435011,J Donald Walters,Walters J Donald,1926,5,19,2013,4,21,t,Person,Male,id-222,
id-884250,Gregg Coffin,Coffin Gregg,,,,,,,f,Person,Male,,
id-37545,Gaetano Donizetti,Donizetti Gaetano,1797,11,29,1848,4,8,t,Person,Male,id-105,Italian opera composer
id-982080,Café com bobagem,Cafe com bobagem,,,,,,,f,Group,,id-30,
id-289074,Peter Martin,Martin Peter,1970,,,,,,f,Person,Male,id-222,Jazz pianist
id-56916,Minuit,Minuit,1998,,,,,,f,Group,,id-153,New Zealand electronic
rec-1323260-dup-1,Het Fries Jeugdkpor,Jeugclkoor Het Fries,,,,,,,f,Choir,,id-150,
id-653522,Efemjay,Efemjay,,,,,,,f,Person,,,
id-177681,Moonflowers,Moonflowers,1987,12,,1997,,,t,Group,,id-221,90s UK indie electronic group
rec-41741-dup-1,Ell:s Paul,Paul Ellist,1965,1,14,,,,f,Person,Male,id-222,
id-187428,Erlend Krauser,Krauser Erlend,1958,7,19,,,,f,Person,Male,id-81,
id-809945,Joseph Manson,Manson Joseph,1992,12,17,,,,f,Person,Male,id-47,
rec-4453-dup-1,Les Brlwn,Brown Lez,1912,3,14,2001,1,24,t,Person,Male,id-222,Americzn big band  jazz musician
id-14732,The Plimsouls,Plimsouls The,1978,,,2007,,,t,Group,,id-222,
id-63131,Yö,Yö,1981,,,,,,f,Group,,id-72,
rec-31535-dup-1,Te Mills Brothers,Mills Brotbers The,1928,,,1982,,,t,Group,,id-222,
id-103234,Dead Meadow,Dead Meadow,1998,,,,,,f,Group,,id-222,
rec-460836-dup-2,Tenaion,Tension,2001,,,,,,f,Group,,rec-205-dup-0,Taiwanese RB 9roup
id-2997,Ennio Morricone,Morricone Ennio,1928,11,10,2020,7,6,t,Person,Male,id-105,composer
id-467585,Steal Sessions,Steal Sessions,,,,,,,f,Group,,,
id-718631,Stewart Winter,Winter Stewart,,,,,,,f,Person,Male,,Production music composer
id-531788,Elton D,D Elton,,,,,,,f,Person,,,
id-43810,Joan of Arc,Joan of Arc,1995,,,,,,f,Group,,id-222,
id-23156,Stanley Clarke,Clarke Stanley,1951,6,30,,,,f,Person,Male,id-222,
rec-24635-dup-1,Jane M0nheit,Monhejt Jane,1977,11,3,,,,f,Person,Female,id-222,
rec-24635-dup-0,Jane Momheit,Monhe9t Jane,1977,11,3,,,,f,Person,Female,id-222,
id-435499,Christian Forshaw,Forshaw Christian,,,,,,,f,Person,Male,id-221,
id-407989,Uptown Funk Empire,Uptown Funk Empire,,,,,,,f,Person,Male,id-73,Bruno Patchworks Hovart
id-7262,Spear of Destiny,Spear of Destiny,1983,,,,,,f,Group,,id-221,
id-256891,Mary Duff,Duff Mary,,,,,,,f,Person,Female,id-103,
id-71452,Gilbert Bécaud,Bécaud Gilbert,1927,10,24,2001,12,18,t,Person,Male,id-73,
id-71451,Calibre,Calibre,,,,,,,f,Person,Male,id-221,Irish drum  bass DJproducer Dominick Martin
id-71102,London Philharmonic Orchestra,London Philharmonic Orchestra,1932,,,,,,f,Orchestra,,id-221,LPO
rec-4915-dup-1,Controlled Bleering,Controlled Bleeding,1979,,,,,,f,Group,,id-222,
rec-653997-dup-1,Interjet Forever,Inteahnet Forever,2008,,,2013,,,t,Group,,rec-221-dup-0,
id-845878,Enzo Carella,Carella Enzo,1952,1,8,2017,2,21,t,Person,Male,id-105,
id-31453,Burning Spear,Burning Spear,1945,3,1,,,,f,Person,Male,id-106,
id-34644,Thyrfing,Thyrfing,1995,,,,,,f,Group,,id-202,
rec-1103984-dup-0,John Giufgrida,Giuffrisa John,,,,,,,f,Person,Male,,
id-1860430,Little Black Train,Little Black Train,,,,,,,f,Group,,id-222,US oldtimebluegrassceltic
id-415859,Coma Club,Coma Club,,,,,,,f,Person,Male,id-5098,
rec-435052-dup-2,Musica ad Rjenum,Musica ad Rhenum,1992,,,,,,f,Group,,,
id-562442,Apiary,Apiary,,,,,,,f,Group,,,
id-65890,伊藤賢治,Itō Kenji,1968,7,5,,,,f,Person,Male,id-107,
id-1919357,Tom Hammond,Hammond Tom,,,,2021,,,t,Person,Male,id-221,conductor
rec-69442-dup-0,Piero Pikioni,Piccionl Piero,1921,12,6,2004,7,23,t,Person,Male,id-105,
rec-391633-dup-0,Михаил Васильевич Плетнёв,Pletnev Mikha'll Vasilievich,1957,4,14,,,,f,Person,Male,id-176,pianist  contuctor
id-179780,Philippe Sarde,Sarde Philippe,1948,6,21,,,,f,Person,Male,id-73,
rec-175905-dup-1,Emra,Emra,1971,1,1,,,,f,Person,Male,id-214,Turkish pop singdr  actor
id-786776,Vexillum,Vexillum,2004,9,,,,,f,Group,,id-105,Italian power metal band
id-218697,Dustin OHalloran,OHalloran Dustin,1971,9,8,,,,f,Person,Male,id-222,
rec-334886-dup-0,Aleecsandre Tharaud,Tharavd Alexandre,1968,12,9,,,,f,Person,Male,id-73,piamist
id-6768,Billy Cobham,Cobham Billy,1944,5,16,,,,f,Person,Male,id-203,
id-477565,Ayhan Sicimoğlu,Sicimoğlu Ayhan,1950,8,25,,,,f,Person,Male,id-214,
id-98609,Flans,Flans,1984,,,,,,f,Group,,id-138,
rec-306650-dup-1,Nebelhotn,Nebelh0rn,,,,,,,f,Person,Male,id-81,
id-14423,Bon Jovi,Bon Jovi,1983,,,,,,f,Group,,id-222,group
rec-229564-dup-0,Sally Bat de5 Ailes,Sally Bat dest Ailes,,,,,,,f,,,,
id-229809,Inepsy,Inepsy,2002,,,2011,,,t,Group,,id-38,Canadian metalpunk band
rec-1103984-dup-1,John Giurfrida,Giuffrjda John,,,,,,,f,Person,Male,,
id-584020,Born Without a Face,Born Without a Face,,,,,,,f,Group,,id-222,
id-642657,Lebenswelt,Lebenswelt,,,,,,,f,Group,,,Lebensxxx project
rec-89955-dup-1,Kate Wolv,Wolf Kats,1942,1,27,1986,12,10,t,Person,Female,id-222,
rec-206208-dup-0,Hans Appelkvist,Appelqvist Hanx,1977,,,,,,f,Person,Male,id-202,
id-326982,Sons of Chaos,Sons of Chaos,,,,,,,f,,,,
id-108194,Seba,Seba,,,,,,,f,Person,Male,id-202,Swedish drum  bass artist Sebastian Ahrenberg
id-395550,Chris Egan,Egan Chris,,,,,,,f,Person,Male,id-221,
id-52166,The Godfathers,Godfathers The,1985,,,,,,f,Group,,id-221,UK alternative rock band
rec-37250-dup-1,Eumir Deodati,Deodado Eumir,1943,6,22,,,,f,Person,Male,id-30,
id-708755,Mädelschaft Ubier,Mädelschaft Ubier,,,,,,,f,Group,,,
id-88503,Aγνή Mπάλτσα,Baltsa Agnes,1944,11,19,,,,f,Person,Female,id-84,mezzosoprano
id-1201971,Meredith dAmbrosio,Meredith dAmbrosio,1941,3,20,,,,f,Person,Female,id-222,
id-886047,Fishtale,Fishtale,,,,,,,f,Group,,id-153,NZ duo
id-843966,Tikeyah,Tikeyah,,,,,,,f,Group,,,The Hebrew AfroAmericans From The City Of Dimona
id-156968,Sambalanço Trio,Sambalanço Trio,1964,,,1965,,,t,Group,,id-30,
id-596594,MARINA,MARINA,1985,10,10,,,,f,Person,Female,id-435,formerly Marina and the Diamonds
id-858897,Grimsley High School Gold Madrigal Singers,Singers Grimsley High School Gold Madrigal,,,,,,,f,Group,,id-222,
rec-293699-dup-0,The Californya Aggie Marching Banduh,California Aggie Matching Banduh The,,,,,,,f,Group,,,
rec-640303-dup-0,Mark McGujre,McGu:re Mark,1986,12,31,,,,f,Person,Male,id-222,US drone ar5ist  member of Emeralds
id-133560,Psy 4 de la Rime,Psy 4 de la Rime,1995,,,,,,f,Group,,id-73,
id-861584,The CRS Players,CRS Players The,,,,,,,f,Group,,id-221,
id-2125329,Novotnik 44,Novotnik 44,,,,,,,f,Group,,id-81,
rec-293699-dup-1,The California Agtie Marching Banduh,California Aggie Marching Bqnduh The,,,,,,,f,Group,,,
id-49612,Bernhard Brink,Brink Bernhard,1952,5,17,,,,f,Person,Male,id-81,
rec-136178-dup-0,Alain Cafon,Carom Alain,1955,5,5,,,,f,Person,Male,id-38,
id-559390,Caleb Brumbelow,Brumbelow Caleb,1981,5,,,,,f,Person,,,
id-109878,Lesley Garrett,Garrett Lesley,1955,4,10,,,,f,Person,Female,id-221,soprano
id-542419,Janos Solyom,Solyom Janos,1938,10,26,2017,10,3,t,Person,Male,id-202,pianist
rec-40073-dup-2,The Louf Family,Loud Family The,1993,,,2006,,,t,Group,,id-222,
rec-384127-dup-0,DJ Spair,Spa:r DJ,,,,,,,f,Person,,,
id-485529,Orquestra Gulbenkian,Orquestra Gulbenkian,1962,,,,,,f,Orchestra,,id-5062,
id-467758,Al Mason,Mason Al,,,,,,,f,Person,Male,id-222,
id-466114,Dom dummaste,Dom dummaste,1979,,,,,,f,Group,,id-202,
id-463432,Johanna Iivanainen,Iivanainen Johanna,1976,11,22,,,,f,Person,Female,id-72,
rec-24331-dup-2,My Vitri9l,My Vitr:ol,1999,,,,,,f,Group,,rec-221-dup-0,
id-253119,Aleksi Perälä,Perälä Aleksi,1976,,,,,,f,Person,Male,id-221,
id-67853,Life Sex  Death,Life Sex  Death,1990,,,1996,,,t,Group,,id-222,
rec-40073-dup-0,The Loud Family,Loucl Family The,1993,,,2006,,,t,Group,,id-222,
id-184088,Kevin Schilder,Schilder Kevin,,,,,,,f,Person,Male,id-222,
id-396218,Senthil,Senthil,2005,,,,,,f,,,,
rec-844-dup-1,666,666,1997,,,2005,,,t,Group,,id-81,TecbnoTrance act
rec-844-dup-0,666,666,1997,,,2005,,,t,Group,,id-81,TecnoTrance act
id-300592,Superuva,Superuva,1991,,,,,,f,Group,,id-10,
rec-844377-dup-0,Twerpst,Twerps,2008,,,,,,f,Group,,id-13,
id-281816,Exited,Exited,,,,,,,f,Person,Male,id-176,Psychedelic trance artist
id-569781,Railis People,Railis People,1994,,,,,,f,Group,,id-72,
id-395884,Linard Bardill,Bardill Linard,1956,10,16,,,,f,Person,Male,id-203,
rec-373742-dup-1,XRay D0g,XRsy Dog,,,,,,,f,Other,,,produktion music library XRCD
id-59820,Holger Czukay,Czukay Holger,1938,3,24,2017,9,5,t,Person,Male,id-81,
id-1656670,Tamarisk,Tamarisk,1982,,,,,,f,Group,,id-221,UK prog band
id-717374,Christopher James Thomas,Thomas Christopher James,,,,,,,f,Person,,,Production music composer
rec-3680-dup-0,坂本龍一,Sakamoto Ryuici,1952,1,17,,,,f,Person,Male,id-107,Japanese composer pianist sinker songwriter
rec-165013-dup-0,Luigi Cherub9ni,Chervbini Luigi,1760,9,14,1842,3,15,t,Person,Male,id-73,compossr
id-179418,The Night Heron Consort,Night Heron Consort The,,,,,,,f,,,,
rec-34677-dup-0,Neutral M'llk Hotel,Neutral Millc Hotel,1989,,,1998,,,t,Group,,id-222,
rec-313146-dup-0,Jon A Kull,Kull Job A,,,,,,,f,Person,,,
rec-1742697-dup-2,never9etusedtopeople,neverge6usedtopeople,2000,,,,,,f,Person,Male,id-176,ÑΣVΣR GΣ† UΣD †Ø PΣØPLΣ
id-281257,The Vichy Government,Vichy Government The,,,,,,,f,,,,
rec-88515-dup-0,Anne Sylvedtre,Sylveztre Anne,1934,6,20,2020,11,30,t,Person,Female,id-73,
rec-356516-dup-0,Keej Wieringa,Wieringa K3es,1957,,,,,,f,Person,Male,id-150,
id-6983,UK Subs,UK Subs,1977,,,,,,f,Group,,id-221,English punk band
id-582152,TourdeForce,TourdeForce,2004,,,,,,f,Group,,id-105,Bergamo
id-340959,Özdemir Erdoğan,Erdoğan Özdemir,1940,6,17,,,,f,Person,Male,id-214,
id-173457,Marvin Etzioni,Etzioni Marvin,,,,,,,f,Person,Male,id-222,
rec-645508-dup-1,Lora Andreşan,Andreşari Laura,1982,,,,,,f,Person,Female,id-175,
rec-645508-dup-2,Lora Andreşan,Antreşan Laura,1982,,,,,,f,Person,Female,id-175,
id-462877,Yakup Ekin,Ekin Yakup,1975,5,19,,,,f,Person,Male,id-214,
id-562064,Red Byrd,Red Byrd,1989,,,,,,f,Group,,id-221,Medieval music group
rec-336875-dup-0,The Squirez of the Subterrain,Squires of the Subterra'ln The,,,,,,,f,,,,
id-451770,Pendragon,Pendragon,1983,,,,,,f,Group,,,Rhode Island folk group
id-42984,Blank  Jones,Blank  Jones,1997,,,,,,f,Group,,id-81,German electronic music duo
id-436282,The Wireless Stores,Wireless Stores The,,,,,,,f,Group,,,
id-22597,森高千里,Moritaka Chisato,1969,4,11,,,,f,Person,Female,id-107,
id-1501588,Cobee,Cobee,,,,,,,f,Person,Male,id-590,swiss rapper Cyril
id-208534,The Kings Consort,Kings Consort The,1980,,,,,,f,Orchestra,,id-221,
id-278444,ChaosOrder,ChaosOrder,,,,,,,f,,,,
id-562667,Yves Nat,Nat Yves,1890,12,29,1956,8,31,t,Person,Male,id-73,pianist
id-22590,Chris Smither,Smither Chris,1944,11,11,,,,f,Person,Male,id-222,
id-35601,Francis Goya,Goya Francis,1946,5,16,,,,f,Person,Male,id-21,Belgian easy listening guitar player
rec-257825-dup-0,アリス九號,Al:ce Nine,2004,4,,,,,f,Group,,id-107,
id-2017546,Cavendish Trailers,Cavendish Trailers,,,,,,,f,Other,,,production music library CAVT
