release_group,gid,name,artist_credit,type
442695,92b28af617ef3aff9b9adeb38e69c1f5,Taking Snapshots Volume 1,78507,1
155433,d46d008872483b61be66398f209ff5f3,Journeys to Glory,802,1
2490143,1bbe14c5a32140bf853cf00063d78881,Savage Mode II,1689130,1
558416,55bf5bbcb93d3f6fa8cab3aa4876214c,Hermano Lobo,124509,1
430183,b563e4b1e5353fe1ab9161d86cfeb48f,Enfants de la lune,133560,1
150577,ea4cbb51803a366fad829638ebec4fdc,Fly,3126,1
1151247,9d944003b0bb4daab4e2783d074208f2,Angel Eyes,966791,2
322597,5cf6c36ac1c635de91c2e852bdeb1a9b,Iron Curtain Innocence,217909,1
1165293,f5b0cbe2aae54d5285893c7bb887bce6,Sabil,2001620,1
736400,0152245f5bc33971a571d6e773fb0bf2,New Maps of Hell,779,1
2338717,c66b9f624f2e49dab0da0a4220af0538,Liebe  Sehnsucht  Seine größten Hits,21160,1
2899090,2131585a83094ae49e6ec39906656778,Starrsong,441819,1
1107942,dcebbfc544154a0282e709ed40def874,Degenerate Gamer,97546,11
685072,b6d6d52dd5493f43821bbd338741bf49,Архив Высоцкого Записи Константина Мустафиди Оригинал шестой  Сон мне снится,162979,1
932829,66fb60810ac74068913cf9800ca3fc69,Top Hits USA T124,1,1
1357811,9128b25bebf3400d8fb7ac70059b9e59,Big Baroque Box,1,1
101237,c517ee05356e3944b13f8d505a4012cb,Coney Island Baby,2494,1
1008545,a0985302169b48c1b6d989f4ccfb151d,The Absolute Power,5123,1
404479,26ff905cf91d36d0a58c1a742f65d900,Ark,284787,1
35977,f7199dad066e3ef89ed9aa86e4865f17,Why Do They Rock So Hard,528,1
805820,ab04af1378db32dd911543d0e03f6216,Klapp  Lek,595515,1
1295388,b8664c55a1484a19b2bde3a7a5c24ce0,Chante en Espagnol Nº 2,175317,1
936448,c64e3ef17d514dd3a025e55ec38980df,The Covers,823507,1
209673,4b97f2e9529a3b03b2c2970ecc841ae1,Slightly Dangerous,151918,1
1211773,5558204733db47d0bb8c79a835200cf4, ha visorna tänkt  14 visartister sjunger Nils Ferlin,1,1
1074727,7881a3be8aab4b6cb3b112d1a72e493d,Songs for Inspiration and Meditation,57991,1
899674,90780a1f790a4c369a40e8885034f221,La Bible en musique,805842,1
848141,3bdb3516cf154d6cb7df288998051c0c,Love Walked In,4326,1
461958,8cbdc0e5014a3b0dbde8e835a2967ee9,Going Nuts,322524,1
7835,8d31c120bd603ca594884dbf44a5e99e,Harold Arlen Songbook,4294,1
704609,daa26f50e5a739e5ae4cf1b529a3c8b9,Sound Design,1,1
431398,0d139e668bca399d81701e771e784597,Dramatize,266918,1
1073406,04521ec9b7d444c2a4d11fe078f55fe1,Change,827936,1
922023,483170982df34e33b08dde1cb4be6fcd,Timeless Third,684308,1
2547292,18290462af8a415193e775b92ee33914,Вечерочкиночки,2875245,1
1195585,dedebb96a8734f81ba1dcf99b5301b88,Talking on Cliffs,726431,1
881979,4582175e71be4d559b9d5182856acd16,Bye Bye Bayou,96025,2
2744043,5ed03ab9735a4c1aa51103fd49729f3c,Mørkere,2496484,1
1086673,ca17d09dceb44f308dc4a57d8b5f4e9e,King,34681,1
466295,102020c22e303440b0f83cbcf2612c23,No Blue Skies,12470,2
53295,78d128e24fdc39e8b171b32cc5e0aa1f,Introducing Nitin Sawhney,15177,1
586576,aa2eb738ccf03f2fa75ddbe83533db32,Selva morale e spirituale,2027329,1
447211,e26ef40b2593390bb36fe8e887f19808,19910427 late show Washington DC USA,3154673,1
334832,9a2f7b0e8d92366a8d8a31e118c2cfcf,Racolage,232395,1
2617983,e4fd109c8394406eb7748ce812525887,The Collection,244,1
836090,967edf8e9937381e83ebc94216766b86,Scandinavia 4,489649,1
224812,f2f90de56051307abfdd58fc02aeabed,Signifying Blues,6595,1
311143,14bca58315a93c7b889e6a4766a35bde,Halfway Between Tomorrow and Yesterday,124312,1
1117613,1ba5f03cb5e049d2880fe79c6ecee47b,Finding Our Way Home,451770,
362696,5b0cbc5e79a63dbabc917cbc9c33ce47,The Complete Motown Singles Volume 1 19591961,1,1
1148039,a9698a673645477d9e03ea1785481c76,Hot Club of 52nd Street,961623,1
616171,8c321504aefa3e3fb3c80264fe623156,Radiocafé 986 Milliók reggelire Volume 2,1,1
285354,391a78e1c0c93e82b73d1cdca49e7230,Golden Classics,79575,1
574553,f77688734ed83d54b84a00dadb0f2aba,Club V Volume One,1,1
837898,0861e16f6a9f3587bf38bfbedb2f5ac2,For Once in My Life,15666,1
603919,7a113c4fc3ce38a1bed144e6e0cfce89,אבק של כוכבים,6823,1
1271492,6b83bbeeab7441ddb793ee22ee2d1943,Mona Lisa,51987,1
250884,3c08a4e32670396fa5e56a162de9d7ac,Whos the Hottest,2213608,1
304604,1dc211015c7830ea9928fbb0b51c6cca,In Concert,213889,1
180174,ff29c85995033a0186ab1cfff9233cc0,Forrest Gump Original Motion Picture Score,21443,1
1806152,bc5ab4a8a6bb480ba53f5babef8f6df4,Soaked,1695251,1
616199,59d9dc94a00d32af8c90da2ca897594b,The Outer Marker,129755,1
105579,6399826b62543e43b49b22b181d7a4b1,Burner,46256,1
124724,61e93537962f367d8e6a8c9d7914d235,Dead Ends and Girlfriends,16054,1
118423,e731b4086e203070b8bc06b06183243e,El Dorado,82519,1
799714,52f728d1f9be37648811551228c706a9,Scratch,69537,1
140712,68467eb922ea391f9846956bd87293de,Shot Forth Self Living,31126,1
1020069,90bb984752f7431fb817d8971b6ae730,Dub My Funky Groove,462008,1
315964,8d160ac8fcfb31c2aba70cc72486e83a,Dreams Never Leave You,221029,1
171806,a996a81fb434381dbb7cda8d0afb5979,Favorite Camp Songs,1949659,
1153677,35b8caa8f65044aaa3a88dd4d2cbf20c,Star Trek Voyager 6x13 Virtuoso complete score,16016,
12768,b640685631253e72baa05d0d637b2c1d,The Music of Madagascar Classic Traditional Recordings of the 1930s,1,1
443088,c07f84fc39e13aedbddf65c7a988ffbc,XTremely Fun Aerobic Intervall Nonstop Volume 2,1,1
1139991,4c92bf0ec0e246a3b35ae3dbad0fa7c9,Paste mPlayer 33,1,1
963644,25d0faf9f9bb467ab55fd13fb6c839e9,Historical Series Vol1,2630132,11
891920,7fcc94b4d5404e9c9d5315a15a63e1c2,Partitas 1 5  6,1283919,1
319246,acbbc1a86b273f819da1ced42ccd5991,Everyones Beautiful Outtakes,2503,11
1192165,8b5ff03d5b6140c8a7fc72aa1d3a2b9d,Stereo Loves You,940268,1
1052922,a29b867717fe4fc6bf4b8f1ac80dc47b,Messthetics 6,1,1
1115067,050bad16ff274de1bab2f5224ad7f922,Ora e per sempre,63517,1
1059480,f73a9ab63fe64bf6926bf2aae31d1bdf,Je naime pas le jazz mais ça jaime bien ,1,1
1171890,f1eafef13eeb49fc82e530e90118eea1,Home,763476,1
1262767,b3e64bc5a79743bb830ba1294ece5dce,En Stund,1156688,1
928784,b37dd855f31f49d2a9b1d78af550f1ad,Endzeit Bunkertracks Act V,1,1
490911,afd4342f36023b0087b76a4bb7f44f7e,Karjalan Sissit,145082,1
1228711,742cb5cbdf4c458b8e168d52b7b4f6b0,Play Harder,971571,3
1201391,f23f43f91cc44de3b49be380dc8d049e,Till Night Comes Again,1063238,1
1529376,8427dde301f1485b8abc3e3088b23680,Numero 2,1215812,1
905793,6db34c3f63ac4a078e304c93108f0b87,Ηρώδειο Ζωντανή ηχογράφηση,611682,1
344024,f9d59fc3e19339fa8596ba0041d84a91,Le Red Soul Communitte,240662,1
57446,4f243b444bbd339cbd4ef550074de358,Days of Purgatory,9388,1
575625,57dfdbdf355332a6a2ae6c85865a155c,In Formation,411020,1
1534090,3a46834c18d84fb492c584753e062ac8,Mestre,1490341,1
229422,ab6efab29a6138779bfdd62a5228f388,No One Can,2546,2
928232,a997d9e0bcd448ed87956e228681722d,Εμπάργκο,198616,1
914398,94744f87a1644ab3ba90c9099b6e908f,Bring It Down Now,37454,1
958709,bf31ca6e1fcd435bb71550546062c39d,The Mighty Turbans,1,11
1295706,6fcb3bf7410f45db9729ddf90c6f33c9,Saal 3,1210523,1
17249,c4eeb193a0c4324681a9e69ceaa02a85,Rubberneck,9163,1
1076761,f93f113a790a40d3a0d7419751d1e19b,Catherine Sauvage chante les poètes,187887,1
959891,a82cd26569fa4997affd70493143b648,Dead on Arrival A Punk Rock Anthology,7233,1
1248463,afe90373748d4188ace54e37e43ddbda,Betrayal of Hearts,1136302,1
830836,817952999f263f45b8b6033304866f6d,Phoenix of My Heart,565957,2
432908,1834ca43793f3755b1319ee88a3f22bc,Ruiner,153620,1
309003,5a3b7dc5cd673710b4770a07cd399908,Portret,82095,1
2489200,32aeec4ebc0b4265a89fe36f230c1eaa,Premonition,2161974,1
1078257,ed07229059a54b90b414eb554986678e,Yrjö Saarnion polkkayhtye,835732,1
933574,69d38a9edd1e402fa1c4ef101aa1e8a4,Makin Changes,566691,1
645937,197320397fc5303597d89603efbec1a3,Adrenaline Rush 2007,50270,1
362476,ae8c2325ebed399cae89049f98f3ef51,DharmaKarma,253931,1
971559,2720914046dd44ff93f039dbc1fcafa5,Provocative Piano,71177,1
468739,e910d77fc0e13ecdacd9f6452d268a28,Imitations Of Life,23993,1
3073021,af75ee3a07a3429cae2d275780c89d00,Live at Hollywood Forever Cemetery  Los Angeles CA 8192022,938548,1
158216,4a8e069ccb583a87be7ed92427344bb7,Hear Me Now,122202,1
1527477,b55c618cee4248bd8308959f84c92978,Magnolia,1479180,1
171056,986c3c0277863a0883871ddb8a9ee82f,Vitriol,129334,1
206697,402dfe8970f4398981950d31b71acae1,Love on My Mind,143633,1
1898282,01e7227df1894a0098ed2fdb3228e49b,The World Is a Ball,12643,1
220064,a322e95a96123a9b97c9af175086eed1,Amp up the Holidays,1,1
1003967,bc584ad13f864a36a2b07e42d7aa8eb3,Die kompletten Werke,2327,1
1276115,1347d88f98e64a9f9ea0ce7b4c443d47,Innersound  Hang  Sax,1177990,1
470009,d118d75029cf31ab8dfac7c5a14c6bc3,Elysian Forest,1137448,1
2685941,c195072027294a0d871c77fc38f7f86b,The Darkest Remixes,2984484,1
92020,ef9a6d8737f13a7ead5c0a2b882ec5dc,Album 1700,33120,1
67268,322f503626163ff2b3880522825711b7,Pure,2798,1
508760,28d7253d679f370ab95a7fd4b03c428b,Было солнце,806067,1
951265,b2dc45c4436a43229a34df704ef48f78,Countrys Best Untamed and True 2,1,1
1242390,7c3ce26f4d784c2698cfdba9f87f633b,Paulus op 36  Oratorium nach Worten der Heiligen Schrift,1128675,1
980378,5b3c55ac2ecd4f7ebb9d0f79c9c74a31,Suburban Home Mix Tape 5 Someones Gonna Die,1,1
1966229,1f69aabbb7e54986b6095b084d7c480f,Fakebit World,218120,1
784748,c11d30f30cd43f3fba65240f40ef9071,Beleza Pura,1,1
368609,7d1a154075a73d88a920b048d342744c,Eclipsed,258727,1
776505,79cecea7735233718cd17fa820d2730a,Soy Tu Luz,572463,1
2120943,5f9fda6916cd44a696d7ee749453ab50,1080 Spuren,536653,1
1179242,8329f7ab3c3c41debc6fd435624ee7ec,Škrtni zápalkou,1021667,1
980481,e956af4de3b14fcfab7f07b3dd59e3d9,Double Back,49687,1
895288,ae8e03c233284113bd8e3ab06d59bd80,Monty Python Live at Drury Lane,356,1
1149789,1deb827648c445889adcc0eaffa527be,City Boy,327350,2
59719,eb2c9b807b9533b3a59427b369a8a84d,Thats Life,38453,1
146045,430df68b3e6d3d098d2806a281d1ce88,Hotbox,114094,1
1208194,3f8a418c47bc4bc987199c94a383fcb2,20050924 Le Galaxie Amneville France,998,1
574722,d91e23e21bc23f509df378eb25e5cb80,Hidden Stash III,42710,1
2684117,317b846ff18a49d19543b770a8ba3edd,roadlier days,3005965,1
572686,db895c614dcb37afb9b9c211dda75448,The Perfect Christmas Holiday Music 2006,1,1
1027165,22b9bb44e4904c7f97b46555bd3c6387,Hasta Que Los Bares Nos Separen,355790,1
855278,7f6c46d4b2ed4914a0665cd9fc62d9cd,Det bästa av Povels mångsidor Karamelodier i kategorier,65507,1
1590541,9a528abd21814e4f83c2a9f03ce8ae99,YAYAYI,1831968,1
1107941,dff845111600437da624d4a527e36de5,Sex Sells,97546,11
512802,46aa7995ebd53779877e166c4c88f7fe,Kaj bi mi brez nas,357309,1
466088,6b8cf08b95e631ae8431be45109ddc54,Latinsville,144977,1
7169,c9c2d11a0a553e9782afa7db47737a94,Open Fire,3933,1
901258,ef08d25513c54d7c95a026c25da0200e,Ancient Civilisations,247797,11
1144252,9861b419678c4fe387efec00be274f6a,Le Bal des Enfoirés 2012,42951,1
142174,0d339a96a7a83d9a81c2a54c02d343d9,Shu•bi•dua 10,1004611,1
377175,de7ca2099c893e7a8bfc45aa51eba560,Crossing the Bridge The Sound of Istanbul,1,1
605503,a756fbe763e433bdaf9488fc2a9b6cff,Fiesta Carlos,98071,1
864443,cddb327393324260a9b0c047419f9501,Twisted Memorabilia,135073,3
808406,0e25887b6f183323bcae38f0526f8092,Best of the Blues,1,1
658837,5e32379da90d3f219bce857e4ceea8d7,Tož vitajte ogaři,457323,1
1532788,665fcec6c8cc4e77946365dd025197f6,7910,14530,11
540141,98a9b1a14d8c3a10aea3c1e8ffdcb475,EP1,380489,3
1078521,e7c779a28e864675a0464651838dcfad,Now and Then,171101,1
1304436,05d45035b1a542eb89b018fa7ec8f0dc,Screaming Again,1221059,3
1113141,796e2231ed9e4fe18914d9678a51991a,Birds of Lima,890311,3
1131050,2922432c73b14daca092d9ec4c34dd00,Drunk at Sherlocks,938633,1
789714,1a28a09f92f23173888d1ca0840ee8e4,Edition Lied Volume 1 Come Again Sweet Love,1,1
635339,60da01c5c8963224b618fc817123cc98,The Fourth Wise Man,58199,1
793468,948dbf09066c3c36bb3709d215068e74,Planetary Music Live at Osnabrück Planetarium,432202,1
837460,81b227160fe73d6e905d145090c073d6,Latin American Music,1,1
556993,07f2bb9e9db5328e805dd370400d91e6,Pickin on Wilco Casino Side A Bluegrass Tribute,319388,1
279115,63eb36d371a93f1f8715a7677189cd46,Rise of the Great Machine,129688,1
939242,6cf54cbae09a43b3ae249ee6a413b3e9,Gomma Galactic No 2,1,1
1481168,6a78124380054bdca92b6996c281bc3c,Nope Is Dope Volume 9,1,1
842046,96c99c5cce6a4621b131b83a432797c7,Двадцать лет спустя,821495,1
766570,f44c179124353d19a4d8127213af8336,Legs Part 1  Let My People Go,206971,2
606265,5868d47bcb5630baa154b30880414980,Soul City,433355,11
1203629,441912bd361546e3a1d23481f430fb96,A Hero Named Hope,1067202,
976862,4767366f5e6548609b21e5811a63583e,Value  Bonus,56537,1
1190391,4b4d973d35c24579a89277c1f49e2cd8,Marriage in Modern Jazz,1043635,1
605636,4c25611283c13c41befb4459eb8d808b,19920210 The Nordeutscher Hamburg Germany,10790,1
914916,3f734f84853d4656b65380a3b21902df,Hellsound 6,1,1
970744,87ed8e4979a64cc381cdf98ad38a4b61,All You Pretty Girls,1192,2
638103,6c95303c1888398590a51bdea52a5728,Peer GyntSuiten Nos 12,1156753,1
1259485,0f94a9ed4bec4e10af853b92eb39782b,Legendary,277216,1
963479,41aa8d03843a4c0484026c514dd17e9b,Lena Sings the Standards,21791,1
1276359,81b2b70435ef4e1f8682d6d8bda562d1,I Married a Monster from Outer Space  The Atomic City,1178318,1
1296530,93f2b9a0f1554a0f886f3f106d8dff22,Music for Great Films of the Silent Era,1213693,1
147804,2b2fd0db78df3f818a7bbf6f3a0093fc,Dread,1120,1
927827,2d3a433334084b19b2907f6303aa262b,The Medieval Romantics French Songs  Motets 13401440,1172719,1
1010477,519f3fdbd6d74dad9319647666a31fd9,Basic Instinct 2,446440,1
152382,9738b9a0e2fe3ab8a50064f212c51a5a,Closure,102772,1
313068,4b662b77345e37cab190b60d117c9a39,Untucked,153565,1
950405,3988ef0e8b244024b2ee8f143adc760e,Strangers,159357,1
817979,b79c80de19c03cf1b307e4f3c7888bb6,All or Nothing,172457,1
983547,25892dd60dfe47948183897d3dbf8cc4,Caron  Ecay  Lockwood,811672,1
294864,e2190ef5903439ca9305432b3b9a2444,Le Voyage Estate,3074577,1
742825,dc2d6fbaa62539a7be37d51a4e35ea2f,Songs About Feelings,545963,1
1216653,78e9d4f478f8438995977cb1c60f8cf6,Le varie sfumature del viola,1087409,1
631212,317be353493b392e9d2104aa74999138,Trust,453457,1
547172,e7feb29c3b69372e9502e27a70449ba4,Five Men in a Hut As Bs  Rarities 19982004,2131,1
1038417,4c05949e045c4e8888f1427057979101,情歌沒有告訴你,177719,1
132880,367db70acc213e0da5b7b41002b5e087,Col Bruce Hampton  The Aquarium Rescue Unit,102793,1
357535,d8f0a8a8b1193d238386fb9a3f259f20,Boy‐Cott‐In the Industry,146866,1
699937,939f34496792350c98a686f286a424ff,Méandres,2249356,1
942762,4f426c788a994fefb482224bfb333fd3,Tastes of the World,383315,11
1302932,426bb0b001bf4861ab32ed7a7450504b,The Springtime Fool,1218878,1
294303,319e4972e1d936d69363b72d84519b7f,Noxious Reeds,206652,1
1274025,7e46ad2607334ba9aba43390d1ba9b0c,Yammat kompilacija,1,1
724772,fbc0f39f29973f76b8f4fb637723dcbc,Женитьба,296438,1
1904156,c65809566c1544c6a54743943e1157cc,20080924 Rams Head Live Baltimore MD USA,44,
922240,9f5c522fe3314212836ea4e4abaf1d38,If Love Was a Train,11279,3
458801,4499674a93073faa870e1ce369d160c8,開眼,311917,1
562385,f19a075e872b3cbd8a13b02e1f826442,Message From Planet Earth,400911,1
732653,af801edded343633947dda3536fa2bc0,20080614 Download Festival 2008 Donington Park UK,296923,1
1255716,36ed588be769416182b0fa96536e9a8e,Full Of War,507972,1
1903346,bbec715945034dbcab765d4e18a4f418,Weihnachtliche Musik aus der UNESCO City of Music Hannover,1,1
1050587,dabacc2cf0994640a79085bf735e3c6f,A Path Through Haze,1654687,1
2218905,6d65692d8c1544f98f3dce72151893b3,The First Summer,1556396,2
1809058,1939bc8bb20a403c991a56007af4684b,Bach Easter  Ascension Oratorios,2327,1
413536,96cbde7c4f253fd0aeb379a7d142d70b,The Very Best of Bobby Vee,23231,1
1156145,4031727537d3497386f657552569d8e7,Piano Themes,974338,11
990061,b53ba835ed1444e2bf2bac7c46a32bc9,19870628 Croke Park Dublin Ireland,197,1
842282,e850cc6d44eb42ba94ba090c3468552d,Woofer,373742,11
290756,0cc96b3121a533d68ccdb523bf883360,Chains Addiction,139354,1
437638,dbf093fa258c36c595e62e0e02e99b1a,Total Dance 3,1,1
297703,8dab8b8e37073a649ce8feee99229de3,Jamaica Farewell,2169,1
447757,096f6b3768c93beea60d68a27febe8f6,Move,46629,1
2217254,008c87407ac34e3fb17e444d2e2e98de,Sunset Cities,2486775,1
251658,4f85c7dc1d3e33879b218cc53eec0765,Dubz From de Higher Regionz,67002,1
553150,7a14fbcf36fc38e9857d2f6891a84fd9,Fire It Up,338696,1
1195613,44cf9822b540427794088d0f07434c30,Romantic Collection,2997,1
145199,59786cf1af383775b7b2388f7948bb47,Baby Dont Go,89688,2
1339920,bfbb41090f2e40df960dee3806267359,The Age of Reason,638641,1
1023634,4c01591f605a4a9285ae97b933960004,The Drop Zone,638008,1
1157379,085531af95dd442999377c5acc2605a5,The Encyclopedia of Jazz Part 35 Big Bands  The Giants of the Swing Big Band Era,1,1
581954,cc50be29c9a83e818859ec5b704dba59,Coma Club,415859,1
176552,77200e0d77b834a0850cd7f700914e62,Starboard Rail,132529,1
426189,64cdf8c2b5983d4bb8ca12aed5756ff7,All the Hits and More The Definitive Collection,12651,1
950324,5a5101dbd4784ea4a7baacc36c567261,Chilled Trip Hop,39940,11
246979,f1ea3bfbc9d63c4b99770e48151b4b20,Gräjtaste Hittar,176025,
1136636,a382d97afbb34574933aff78c72630ce,20100918 Stade de France Paris France,197,1
803803,dc178b09c3673bcfa86c2a8e4a5d58f2,Weekend,876,2
682712,b2f7b81a52a93742935e8a6a796e30a7,100 Dream Volume 2,1,1
293409,7e04dd1a632a352bb7d45da90cc52cab,Vägen till Jerusalem,206078,11
178815,cfe2b4f6c4623f05b0b04ea46879dd29,Shake It Off,133847,1
1211538,f837488443e1413b958e61fff9ffd3a4,Childrens Favourites From Acoustics,773770,1
996244,dfb10dc6705b4299af6af94f2f08879b,Sound Design Volume 1,97546,11
2114202,f20969f56d6847649e1f5e3b9a819317,Extra Cool 97 Die Zweite,2372044,1
1184649,21b80c15f6d44fd184f1bc539bc54da3,Feedback  The Hip Hop Album,1033050,1
530233,a18d31aad07b3692ade197bd143b695f,Blues,1,1
828981,145538f82c5435e59404ab5c09909d33,Always,430778,2
890662,bb582833fc6e419596f688bb8704ec8b,Inspirations,61102,1
1252669,e6ec35eacd454e039a0ca54722c18ae7,Raw Pie,2344788,1
874382,228d6274fd5b47a6b5fbfbd3c9f6b4f6,Центр циклона,109880,1
85346,308ddb42dbc2365396a5293b46cc4145,Live at Wacken,52092,1
656823,90b18bb645ce39ad984ab7a89eacaca6,Dohrála hudba,267507,1
870184,79054ca7afcf43e19d92a6bd92607125,19981229 Heading For Planet X Irving Plaza NY NY USA,154555,1
958557,350031f158db49bea468673a7d4a0cd0,Shorts Solo Instruments  FX,1,11
143713,e23e79c060a53527b0eafd2e646c9034,Version Galore,3167670,1
1381385,08ee60b97c6f4505b54f8c354007fb5d,Fruited Other Surfaces,1,1
1000644,05406c82aab54bb6a2a7d09e5678494b,Acoustic Breeze Volume 3,1,11
1204535,760618a2557d4a7ca8453e332527873a,Jab Tak Hai Jaan,36611,1
148571,b0521cce3199304095f6ba755ca0bc0e,Twenty Years of Dirt The Best of The Nitty Gritty Dirt Band,11201,1
2114606,c28d5f9bcfe34ec19891d8e42082b4a9,Grimlenz,2372469,1
666112,b7cc84f569683ec98f17de99662ec426,Good Will Hunting  Black Beauty,204,1
803399,c2e56883d59b3bafb3e4136db658f5f2,Die Wilden Hühner und die Liebe,135346,11
388161,5d4486c3e15d3f3f947732149904a786,A Series of Unfortunate Events Book 11 The Grim Grotto,128737,11
578092,c649d45571bd31e0b9a83a9971ca60c0,Célène,412642,1
924606,2b2da332668647b1898277f3345bf71d,Silence,817538,1
1184775,1bd1ca5f8def4925a268f91a2c9083dc,MME  Nightscenes  Atmospheric,1,11
303354,340fe03eaeb23ccf89c70cd014080deb,Push Comes to Shove,506093,1
95104,489f410a11a132fe8f0ec28d794cfd89,Robyn Is Here,2417,1
2336802,4b77da96793c477e9e424588a3a25655,Klassikot,148462,
805647,8d874254c9f53f2583d897253152300a,Thamos König in Ägypten,1855781,1
549882,946325663eda3adb93b33321ed8e9602,The No1 Trance Classics Album,1,1
2898435,b6213fadb3e2497898467f42fd2cf8da,Testimonios rebeldes,2517812,1
1000719,bc04000928004a21a06d7e386ee6e8f4,VISITED,1,11
848532,a552c5c8a16c40f79b0818b0932fb4c1,Vodka Bear Matreshka,559275,3
274654,722c959c5a3f351d8da99d6514f800e5,Black Clouds Determinate,51178,1
978298,8b13ccda7cc44b56b584c192a2d20566,De Falla  Gimenez  Toldra  Vives  Turina,1730747,1
342377,f6fa6805294338e4a33cd86395ad976b,The Best Of,239056,1
1254429,0122d892171d483fb8b78eadb5be63df,Left to Burn,584584,1
116791,6368403641c730b6bba6fc73630fc919,BBC Sessions,1435,1
1184705,89da126b7d1542a88b790997f32e500e,Brand  Attitude,1,11
10039,6f9fbde798fe370fa0fb5077fe452cb1,A Closer Look,5368,1
512547,8896b45d1c343e68afb0924e3f4c863b,Stop Motion,143504,1
402963,5c4e4a382c1331c08e4152d8e6c23558,Guitar Lesson,813927,1
208353,e5bb78eb70363c4d890f049412aac776,Out of the Blue,151051,1
136180,d41b7a95e6293a369c66dfee7e83d784,Everything Is Good HerePlease Come Home,106939,1
659493,532ffe120f7a3340bb89b35a4f7c4cb5,Still,12153,1
1303092,54739925117f45c6ae73f326e47c8b51,featuring Jack Fine,663546,1
1420173,40781bfecebe4ddb9804206d726754a3,I Believe in Music,30359,1
793164,53c6a525ff8531f1b7772ce2f00c3533,February 2009,525984,11
136279,0c42dcbbe9cd32ecb5e113a674e4be34,Tricarico,74504,1
262403,a11816f8fc5c352a8e0abed9d9641041,Chicken Zombies,48298,1
575028,5e0bd500df743939aa846e3d6a0f9962,Go When the Morning Shineth,48137,1
431601,4ed1cd25d6983ad192c3cbb84eeec185,Wir sind da,304260,1
639414,c002424829c83f788f43fede25d56b95,Xecutioners Return,16042,1
1020690,b2d0f0e462ce4a258163f3ff09d14081,Hereafter,404810,1
639041,d74812b601773f26b817ef79d5f07dc0,Mayor  The Pimp,1138559,1
1126621,7a62349808e045e3b12684f968e55fed,Some Lessons Learned,255919,1
1903361,8b8fbbfcb0db4b6d92971383f524db40,Out of Vogue – The Early Material,204430,11
1257244,8c26a9cc2629447ba58441db9de413bc,Finger on the Trigger,1148984,3
3073525,f5dc0c5d67c140e0a51007a2cda0376c,Mary Ann  My Melancholy Baby,3395855,2
383370,49fd7a775e2638038aae854661b71705,Beluga Pop,269783,1
698873,97575679960834c6b3d7fa05f957b111,Treny,424983,1
1532012,0a771b91a3f740c083d212442f643c7d,Mysticism,1472482,1
712362,fba84108877235a9b67701a7fff96d1f,FruitsRoots,156695,1
343446,0dbb8a63a0413c19ae05778164e4a27d,Live  Remix,120773,1
1115829,336dda0e09df44f8a80df83b6fcd7f7e,Cigarettes and Cinnamon,564073,1
486365,3b68b71674043773ac1920c4cdb19557,Death of a Player,148908,1
315537,2668ff1de2583f87a95316d2c5b2faa7,Smile,45280,1
468908,d51c477afe763a9295f42a638a523555,The History of No Future,1,1
305836,669653cb49183f6f9eabd83024b9643a,Cold Steel World,994311,1
916012,1815d035f3d9428e8d80e9d58b120185,Freedom Rhythm  Sound Revolutionary Jazz  The Civil Rights Movement 196382,1,1
698350,6e599cefe62f39e9bf86425c4e66c2ab,Kramgoa låtar 13,130380,1
1094069,1bfbb6651591474c9a7d9749c31c93b1,Carnival of Monsters,543716,1
292330,792804d2c44a3031a7c38aae49553f98,Reason to Resist,130532,1
48729,616a1d8083d03234bf71fe3de8109f99,Violent Femmes,344,1
792072,05b8721ccdd33b24a6961a5d9390ff9d,Trnsmssn0014,256352,1
1671927,447ffca41f1344f88f0ecb292af13e85,prismatic infinity caratii,648247,1
835386,738dff85a4cf3af7814ef1b4b702aad8,沿志奏逢,579321,1
919381,584b49c0849649e99e84538b6bb7184f,Happyland,217785,11
213112,6ed99389fbae3e2db691c5aa4aa3ce74,Lepaca Kliffoth,4825,1
2617363,f551abf55c2c40248338eb8ad3512b18,19261940,8818,1
1049165,24f0173e19f54b3e967be3f4739ec249,Scenic Beats,1,11
1011943,c121dc6448634dedb1899ccaa940c3e8,I miss you,759373,2
1072652,32b01213f0354749999fcfd08e1b984f,New Antics EP,826639,3
827729,eb25e5f7f85439c493219db73cff3aaa,Junior hraje klasiky české dechovky,611354,1
525135,f80d1e106fa0349dbf2ca8ab932d8a46,GardenBox,363716,1
310457,a0e82ee4d75f38a98907f5f30e927636,Er der mere citronmåne Dr Bonhår,217873,1
382747,f9a59b55a7a53663ac2efea05caa4763,Trobar,815264,1
940916,0f64df0df02d4200ba7791e4cc8793a1,Odditties 2,830303,1
317681,a3854b039dad3b2db1d278cbc48cb292,Dixieland Party,222040,1
255971,a3d493788c383eafa93a18c2b92da8aa,With the Invisible,129143,3
1967772,2b414db6e5424286a362b00c2f95fc5d,Baroque Ensemble No 1–No 5,2213079,1
846062,86db5aa27ecb47e68a7306f9c2292099,Игрушки,623415,1
576490,41afa8dc20a3388c8b7696328426a7d1,Aeon 3,365813,1
2210924,7bd99d252aed450caee12bc8bfb05d2d,The World of Gabber,70057,1
1155346,730186833169407fbf383c77858220c5,The Complete Joseph King Oliver 192331 Vol 3 192628,88833,1
1126933,c6d16125ae164d5c9994389ebb6f27a7,神蹟,931747,1
