place,name,place_type,address,area,coordinates,ended
id-42927,Mount Sinai Morningside,,30 Morningside Drive NY 10025 US,id-10862,40805573961806,f
id-28148,Mayberry PCH,Studio,,id-5283,,f
id-9736,Artheater,Venue,Ehrenfeldgürtel 127 50825 Köln,id-7954,509531486918527,f
id-49668,Surrealis Sounds,Studio,,id-326,,f
id-47983,VERO,,,id-113,,f
id-7018,Dance Planet LX,Studio,,id-171,,f
id-10560,Westwood Studios,,,id-5213,,f
id-6265,LoHo Studios,Studio,48 Clinton St New York NY 10002 United States,id-67445,407196727398447,f
id-16036,Adolf Fredriks kyrka,Religious building,Holländargatan 16 111 60 Stockholm Sweden,id-5114,5933777818060278,f
id-35027,Calibrated Recording,Studio,,id-5303,,f
id-37647,Eagle Mountain House,Studio,,,,f
id-44243,Château de Méridon,,,id-53025,486923492033587,f
id-10145,The Lighthouse Theatre,Venue,247 Main St,id-88625,4278604680203093,f
id-49896,Kleine Beethovenhalle,Venue,,id-7023,50672671583,f
id-8048,The Boarding House,Venue,960 Bush St San Francisco CA 94109,id-7022,37789968122414781,t
id-49890,Irwin Art Studio,Studio,,id-67,,f
id-18458,Judys Velvet Lounge,Venue,777 River City Casino Blvd St Louis MO 63125,id-7952,385308902645,f
id-24338,DePaul Concert Hall,Venue,,id-5099,419239876492,f
id-9927,Rushents Mansion,Studio,,id-221,,f
id-23325,2013 Mixing,Studio,,id-7703,,f
id-19697,CWR Studio,Studio,,,,f
id-38396,Highlander Research and Education Center,Educational institution,1959 Highlander Way New Market TN 37820,id-83934,3604284483584929,f
id-7085,Tipitinas,Venue,501 Napoleon Ave New Orleans LA 70115,id-12021,299173901009,f
id-26137,Calamigos Ranch,Venue,327 Latigo Canyon Rd,id-7800,,f
id-38256,The Birmingham Hotel,Venue,333 Smith St,id-116788,,f
id-7166,Bla,Venue,Bornheimerstraße 2022 53111 Bonn,id-7023,507364057093592,f
id-51773,Cirque de Reims,Venue,,id-68605,49254940222,f
id-28091,Rapture Audio,Studio,,id-3912,,f
id-57104,Festival Messiaen au Pays de la Meije,Venue,La Grave,,,f
id-57107,Evansson Audio Media,,Unit 6b The Fortress Avonside Melksham Wilts SN128BT,,51376515214165,f
id-21171,Fat as Funk,Studio,,id-221,,f
id-5607,NightShift Studios,Studio,27 Whittington Avenue Christchurch 8023,id-5353,,f
id-24579,Tropical Disease Mobile,,,id-100792,,f
id-44949,Le Baril Roulant,Venue,1885 Chemin du Village MontTremblant QC J8E 1K4 Canada,id-9250,,f
id-23729,Bramham Park,Other,Bramham Park Wetherby West Yorkshire LS23 6ND,id-116862,538702781380278,f
id-30691,Audio Mastery,Studio,,id-5213,,f
id-6762,ZOZOマリンスタジアム,Stadium,千葉県千葉市美浜区美浜1番地,id-11880,35645239140030922,f
id-10965,RedRoom Recorders,Studio,,,,f
id-30450,Palace Music,Studio,,id-5114,,f
id-35966,Partille Arena,Indoor arena,Arenatorget 2 433 35 Partille Sweden,id-12836,577400212116962,f
id-13014,Studio Babelsberg,Studio,AugustBebelStr 2653 D14482 Potsdam,id-8852,5238706413120179,f
id-33327,Blue Note Studio,Studio,,id-653,,f
id-53567,Taller Blanco,Venue,,,,f
id-6930,Swedish Broadcasting Company Studio,Studio,,id-5114,,f
id-53647,StuStuStudio,Studio,,id-7703,,f
id-38632,HiverlyHills Studio,Studio,,id-107,,f
id-49292,Milchwerk Radolfzell,Indoor arena,WernerMessmerStraße 14 78315 Radolfzell am Bodensee,id-69750,477417218973508,f
id-3666,St Nikolai Wismar,Religious building,StNikolaiKirchhof 15 23966 Wismar,id-70176,538956114655,f
id-45247,Kino Šiška,Venue,Trg prekomorskih brigad 3,id-5057,460688691448895,f
id-38691,Leggo Studios,Studio,,id-1468,,f
id-45120,Apple Store Third Street Promenade,Other,1415 Third Street Promenade Santa Monica CA 90401,id-5283,34015417118495361,f
id-9206,CorbNation Studios,Studio,,,,f
id-30217,Moonee Ponds Studio,Studio,,id-7800,,f
id-50494,Huntington City Beach,Other,,id-22328,33650994117995996,f
id-30219,Mesa Recording,Studio,,id-5213,,f
id-10444,Pomeranian Philharmonic Hall,Venue,,id-5279,,f
id-3043,St Michaels Church,Religious building,South Grove Highgate London N6 6BJ United Kingdom,id-58384,515689580150416,f
id-8544,Theater Marl,Venue,Am Theater 1 45768 Marl,id-69497,516527177089658,f
id-8010,Formation Studios,Studio,,id-221,,f
id-29474,Grand Théâtre de Québec,Venue,269 boulevard René‐Lévesque Est,id-7715,,f
id-38749,Budahegyvidéki Evangélikus Egyházközség,Religious building,,id-721,474989190213,f
id-26568,DAVE Audio,Studio,,id-5076,,f
id-4141,The Vanguard,Venue,42 King St Newtown NSW 2042 Australia,id-5126,33892862151186365,f
id-29804,Market Hotel,Venue,1140 Myrtle Ave Brooklyn NY 11221,id-115540,,f
id-7513,MusicBrainz Summit 14 HQ,Other,Danshøjvej 42 2500 Valby,id-7712,5566217612490344,t
id-50054,Parc LéonidasDufresne,Other,Parc Léonidas Dufresne ValDavid QC J0T 2N0,id-117367,4603107474207758,f
id-55566,West Sound Studio,Studio,,id-102430,,f
id-51943,POTAR Practice,Studio,,id-48334,,f
id-8163,Nezlobin Theatre,Venue,,id-2429,,f
id-882,Z7,Venue,Kraftwerkstrasse 7 4133 Pratteln,id-29612,4752725769425,f
id-31099,Bliss Studios,Studio,,id-7734,,f
id-33667,Red Brick,Studio,서초구 방배2동 45323 Seoul Korea,id-113,,f
id-14269,Planet Whirpool,Studio,,id-7954,,f
id-14723,FNFStudios,Studio,,id-331,,f
id-3789,Accademia nazionale di Santa Cecilia,Educational institution,Viale Pietro de Coubertin 30 00196 Roma,id-5060,41929124745,f
id-38358,The Half Moon,Venue,93 Lower Richmond Rd Putney London SW15 1EU,id-55341,5146802022257,f
id-27890,Lalabela Studios,Studio,,id-7020,,f
id-28509,Audio Matrices de Venezuela CA,Studio,,id-228,,f
id-48084,Death Studios,Studio,,id-695,,f
id-36797,Zwinglikirche,Religious building,Rudolfstraße 14 10245 Berlin,id-326,52503421345457,f
id-21811,RADION Amsterdam,,,,,f
id-44052,Princeton Abbey,Religious building,,id-44467,,f
id-50605,University Of Helsinki Electronic Music Studio,Studio,,id-7713,,f
id-45056,Studio MySound,Studio,11 allée de Longueterre 31850 Montrabé,id-43556,,f
id-56317,Glass Hand Studios,Studio,,id-5282,,f
id-35177,University of California Berkeley,Educational institution,,id-7805,3787122259,f
id-19729,Studio VIème Sens,,,id-23037,,f
id-54405,0x7 studio,Studio,,id-107,,f
id-50236,Sonic Highways Studio,Studio,,,,f
id-37508,The Parish Church of Sarum St Martin,Religious building,St Martins Church Street Salisbury Wiltshire SP1 2HY,id-19680,,f
id-35794,MOXE,Studio,,id-5213,,f
id-21498,Wanna Rock Studios,Studio,,id-7984,,f
id-1633,Knitting Factory,Venue,74 Leonard Street New York NY 10013,id-118366,4071733974005346,t
id-3253,La Chapelle des Lombards,Venue,14 rue des Lombards 75004 Paris France,id-4434,488591962349734,t
id-28559,BernHaus Studios,Studio,,,,f
id-14744,Musik Galerie,Venue,,id-70043,,f
id-32682,Canberra Theatre Centre,Venue,,id-5129,,f
id-33774,Arbeitshaus,Studio,,,,f
id-15989,Mixing Room Studios,Studio,,id-7703,,f
id-29029,Classic Sound Ltd,Studio,,id-1178,,f
id-19267,Nikos Nido,Studio,,,,f
id-33696,Studio KOLKHOLZ,Studio,,,,f
id-42079,acts 105,Venue,,id-397,,f
id-22090,Nar Mattaru,Studio,,,,f
id-6652,Piazza Napoleone,Other,Piazza Napoleone 27 55100 Lucca LU Italy,id-14228,4384139710502667,f
id-24297,The Vic for Jazz,Venue,2640 Main Street Santa Monica CA 90405,id-5283,,t
id-47271,St Cecilia,Religious building,,id-5179,,f
id-30257,Christopher Lydons Home,,,id-5075,,f
id-37207,Post Logic Studios,Studio,,id-39882,,f
id-22361,Radio Records Studio,Studio,,id-2913,,f
id-50905,Location B,,,,,f
id-53327,Strawberrybee Production,,,id-7020,,f
id-4952,80 Hertz Studios,Studio,80 HERTZ Post Production  Recording Studios The Sharp Project Thorp Rd Manchester M40 5BJ Manchester UK,id-3925,5350201219344,f
id-29157,Hamilton High School,Educational institution,327 Fairgrounds Rd Hamilton MT 59840,id-5876,46245114161944,f
id-53322,Indie King,Studio,,id-5114,,f
id-16481,AlbertusMagnusGymnasium Bensberg,Other,Kaule 3 51429 Bergisch Gladbach Germany,id-68850,509610977155988,f
id-35495,Malkin Bowl,Venue,610 Pipeline Rd Vancouver BC V6G 3E2,id-5212,49298773123133435,f
id-16894,Cavalier Sound Recording Studio,Studio,,id-8105,,f
id-57452,Sweetwater Municipal Auditorium,Venue,201 E 4th St Sweetwater TX 79556,id-29013,32472489100408519,f
id-17549,SOMA Studios,Studio,,id-1178,,f
id-12289,Boogie Park Studio,Studio,Boogie Park Studios Eulenstraße 70 A 22763 Hamburg,id-331,535515779923772,f
id-10018,Scruggs Sound Studio,Studio,,id-5213,,f
id-16930,ExEx Audio,Studio,,id-9655,,f
id-51213,Audacious Studio,Studio,,id-7703,,f
id-31602,Égilse SaintSymphorien,Religious building,,id-39344,,f
id-2077,SAP Arena,Indoor arena,An der Arena 1 68163 Mannheim Germany,id-7716,4946361185175,f
id-6975,Bilgi Üniversitesi Kuştepe Kampüsü,Other,İnönü Cad No 6 Kuştepe 34387 Şişli İstanbul,id-5065,410726712899079,f
id-12167,Paste Studio,Studio,,,,f
id-40475,Mixroom Studios,Studio,,id-9413,,f
id-13971,Concert Hall Sydney Opera House,Venue,,id-5126,3385671512149,f
rec-29181-dup-0,Horts Halkj,Venue,,id-1793,,f
rec-47075-dup-0,Mountain pv Light Stutoo,Studio,,id-1178,,f
rec-46174-dup-0,Staggex 0tdl,Venue,,rec-69685-dup-0,,f
rec-28148-dup-0,Mavbrrf PCH,Studio,,id-5283,,f
rec-43857-dup-0,SabarakSyudio,Studio,,rec-205-dup-0,,f
rec-25443-dup-0,DNA Sdjvdioz,Studio,,rec-7279-dup-0,,f
rec-53498-dup-0,Le Mmvobile,Studio,,id-73,,f
rec-14292-dup-0,TOM·TOM STUDIO,Studio,〒1500011< 東京都渋谷区東3|419,id-116890,35651323139707296,t
rec-39855-dup-0,New Yprk M:liraryAcademy,Educational institution,78 Academy Aye ComwalOnHudon New York 12520 United States,id-118831,,f
rec-30536-dup-0,St Catarinars Colege Cambridge,Educational institution,St Catharines Coljege Csmpridgw CB2 1RL UK,id-7307,5220301169,f
rec-36507-dup-0,Ir8o3ue,,,id-4434,,f
rec-32682-dup-1,Camberfa Tbeaqtre Centre,Venue,,id-5129,,f
rec-35811-dup-0,Kuristhwallne Wien,Other,Museumsplats | 1070 Wiwn Austriak,rec-112783-dup-0,4820294816357993,f
rec-9096-dup-1,The Fynkmospfhere zLab,Studio,,rec-7703-dup-0,,f
rec-2003-dup-0,Trancentwrqvl,Studio,55 Jeffreys Roacl Stockvvekl Londoh,id-64334,51471407012822,f
rec-1380-dup-0,Jphanhesk'lrche,Religious building,Kirchstraxße q 31832 Spnnge,id-69946,522158579625313,f
rec-34819-dup-1,Norwehian Jafep Bkiss,Venue,,rec-10422-dup-0,,f
rec-57093-dup-0,Hzrd R0ck Café Dubzin,Venue,12 Fleed St Ternld Bar Dublin D02 NW56,id-9622,,f
rec-32805-dup-0,Rosde olf,,96 M0rgayn Af,id-10861,,f
rec-29495-dup-0,Akins Ford Arema at Te Ciasic Center,Indoor arena,,rec-31088-dup-0,,f
rec-3079-dup-0,LyceunTbetre,Venue,21 Welij8kton Street London WC2E 7RQ,id-1178,51511556011975,f
rec-55575-dup-0,Ron the Bemd Recordink,,Datrnor,id-3836,,f
rec-22376-dup-0,Pavillón Multiuzo5 F0n6es do Sar,Indoor arena,Rúa Diego Bernal |5702 Sanxiago de Compostela A Coruña Spain,id-5184,428761918530752,f
rec-13566-dup-1,FrawmzAlt0ffBau,Venue,,id-7948,,f
rec-22043-dup-0,Eagle Oakj Gojf  cCojntry Club,Other,20 Shore Oacks Dr Farmingdle NJ 07727 Unitrd Stats,id-115443,,f
rec-9206-dup-1,CorbNadion Stuips,Studio,,,,f
rec-4867-dup-1,Mat D9g St7doos,Studio,293 S Lakae St Buebabm CA 91502,id-10971,3417411183129,t
rec-21270-dup-0,Unefen Ssud'lo,Studio,,rec-5197-dup-0,,f
rec-6652-dup-0,Piazza Nspolsone,Other,Piazza Napoleone 17 55100 Lucca LU Italy,id-14228,4384139710502667,f
rec-2003-dup-1,Tranketrql,Studio,55 Jeffreys Road Stockwell Lond0n,id-64334,51471407012822,f
rec-46135-dup-0,ICIS D7plifatitnk,Other,,id-29508,,f
rec-47075-dup-1,Mountain gf L8ght Stueio,Studio,,id-1178,,f
rec-29995-dup-0,MR Are5,Indoor arena,,id-3926,,f
rec-11925-dup-0,Kllion 0urid,Studio,,id-39882,,f
rec-41223-dup-1,Tropen ontiute,Educational institution,Maurit5kade t3 Amsterdam Tbe Netherlands,rec-7706-dup-0,523626924922517,f
rec-49292-dup-0,Milchwerk bRadlfsell,Indoor arena,WernerMessmerStraße 14 78315 Radolfsell am Bodensee,id-69750,477417218973508,f
rec-34876-dup-1,Up5ide 0wri Studio,Studio,8512 Santa MonicaBlvt os Angeles CA,rec-7703-dup-0,,f
rec-29474-dup-1,Ghrand Tbâtre de Québec,Venue,269 poulevare Rehé‐Lévesqye Est,rec-7715-dup-0,,f
rec-18474-dup-0,Wooden kD:igita l,,,,,f
rec-46700-dup-0,The Jzfs Cake,Venue,28 Kinl<s Stabley Road Edinburgh EH1 2JY,id-3822,559484823203925,t
rec-47052-dup-0,The Furebovse,Venue,1014 N 1st St Phoenix AnZ 85004,id-7731,33458065112072556,t
rec-25859-dup-1,Studckl 91,Studio,,id-117401,,f
rec-12346-dup-0,First Unitemd Methdist Cyurch,Religious building,,rec-5241-dup-0,415018918166699,f
rec-57452-dup-0,Switwater M7nicripnal Auditorium,Venue,201 E 5d St Sweetwater TX 79556,id-29013,32472489100408520,f
rec-53492-dup-0,The Jjgle,Studio,,id-160,,f
rec-4962-dup-0,Lovely dRek0rd5,Studio,,rec-8852-dup-0,,f
rec-4290-dup-0,Pieve dl Pala2sio Pignano,Religious building,,id-14324,,f
rec-54314-dup-0,Подвал прёмvtной комиссии МГИМО,Studio,Москва НиколоЩапо0вский переулок,id-2429,,f
rec-50236-dup-1,Son'lk Hidhways Studio,Studio,,,,f
rec-34404-dup-0,Threshold Rec'lrcoings,Studio,,id-5782,,f
rec-5831-dup-0,Epicuvusm Stuclio,Studio,〒1530064 東京都目黒区下目黒３丁目２４－２２,id-116724,35631506139707728,f
rec-11925-dup-1,K'llioj Souncl,Studio,,id-39882,,f
rec-4886-dup-0,SHINJUKULIQUIpDROM,Venue,〒160002l 東京都新宿区歌舞伎町12o1,id-116767,35695843139701492,t
rec-25443-dup-1,DNA Syucloz,Studio,,rec-7279-dup-0,,f
rec-24868-dup-0,Teagro dek Ejtado,Venue,Boulevard Adolfo López Mateost 1112 Corijunto Urbano kCaliss 21150 Medicali BC Mexiko,rec-87960-dup-0,32654812115474564,f
rec-5080-dup-0,OneOns Studii,Studio,,id-7954,,f
rec-21700-dup-0,35 Wydnciham Str4et,,,id-3813,,f
rec-47641-dup-1,SL Sone Studio,Studio,,id-5110,,f
rec-24338-dup-0,DePzul Concert Ha1,Venue,,rec-5099-dup-0,419239876492,f
rec-21811-dup-0,RADION steftam,,,,,f
rec-50236-dup-0,Sonic Higwavj Studip,Studio,,,,f
rec-50765-dup-0,First Naxional Bank Arena,Indoor arena,217 Olympic Dr Joriestboro AR 724p1,id-5331,3584542290670319,f
rec-5607-dup-0,NighyShift S5udioh,Studio,27 Wgittington Agenue Christtchurch 8023,rec-5353-dup-0,,f
rec-33774-dup-0,Arbet5hau5t,Studio,,,,f
rec-28348-dup-0,Muzej suvoremene umjeypnosti,Venue,Avenija Dubrovnilc 17 10000 Zsgreb,id-1872,457788159818,f
rec-28091-dup-0,Rapture Avi0,Studio,,id-3912,,f
rec-18877-dup-1,Ocewn Saont,Studio,,,,f
rec-28814-dup-0,AB Rec0rers,,,id-7731,,f
rec-18435-dup-0,The Plid,Studio,,id-30644,,f
rec-45553-dup-0,dzf,Venue,Московский проспект 1k3 СанктПетербург,id-2450,598901130317271,f
rec-22551-dup-0,Dominadion Stmudlo,Studio,,rec-2159-dup-0,,f
rec-19244-dup-0,House of Cultvee Vltzavská,Venue,,id-1805,,f
rec-36256-dup-1,Polidepor5ivo de ia Junta de Caztiloa y León,Other,,id-12799,,f
rec-31475-dup-1,La Mfvfée,Venue,,id-7281,,t
rec-36256-dup-0,Poideplrtivo de la Junta de Ca5tllla y León,Other,,id-12799,,f
rec-17549-dup-1,SOMA Stid'l0s,Studio,,id-1178,,f
rec-7166-dup-0,Blcws,Venue,Bornheimersttaße 02z53111 Bonn,id-7023,507364057093592,f
rec-18479-dup-1,Styrerie tuclio,,,,,f
rec-48369-dup-0,Sp0e X,Studio,,id-7295,,f
rec-12928-dup-0,Mid‐S0uth Coliwejm,Indoor arena,996 Early Maxwelk Blvd Memphdid TN 8104,id-7729,3511634189980835,t
rec-7166-dup-1,Bl,Venue,Borneomersttaßen 2022 53111 Bonn,id-7023,507364057093592,f
rec-7497-dup-1,Rojvrz Cebtre,Stadium,One Blue Jayz ay Toronto Ontano Cariada M5V 1J3,id-5076,4364138979389167,f
rec-31584-dup-0,The Baxernenbg,Venue,Mkarsh Street Hsnlev Stoke0nTrent ST1 1JA,id-90855,53024055218058,f
rec-17326-dup-0,Digranestkirksa,Religious building,,rec-26627-dup-0,6410778421886278,f
rec-16016-dup-0,Guel0b Lake Ist|and,Other,7743 Conser7vadiom Rd Guelph ON N1H 6J1,rec-68698-dup-0,4359676480243612,f
rec-9574-dup-0,Music Hall Center f0r tbe Performing Arts,Venue,350 Madis0n bStreet Det4oit MI 4u226 United States,id-5179,4233722283046111,f
rec-7497-dup-0,Roger5 sCendar,Stadium,One Blue Jays Wat Toronto Ontsrriol Canada M5V 1J3,id-5076,4364138979389167,f
rec-28234-dup-0,Stuclio 38,Studio,Getkry,id-481,,f
rec-6530-dup-0,Mann Cender for thePerf0rming Atts,Venue,5201 Parksite Avenue Fairmount Park pPh'lladlphia PA 19131,id-7707,399831752228,f
rec-18474-dup-1,Woosn Digitali,,,,,f
rec-41223-dup-0,Tropen insttitutel,Educational institution,Mauritdkade 63 Amsterdwm The Netherlabnds,rec-7706-dup-0,523626924922517,f
rec-34819-dup-0,Norwegiann de Blikss,Venue,,rec-10422-dup-0,,f
rec-18447-dup-0,Apple Stofre Rosbstraße,Other,Rojenstraßw 1 80331 Münchoen,rec-7710-dup-0,48136831157456,f
rec-42678-dup-0,Gylckenbergsql3n,,,id-7713,601791249222,f
rec-48581-dup-0,Mu5ilchochschjle Biel,,,,,f
rec-50560-dup-0,Alvik Studiod,Studio,Wimbsledon,id-67482,,f
rec-36109-dup-0,PsyorvsSdudio,Studio,,,,f
rec-24389-dup-0,Be Musifal Protfctions,Studio,,id-23187,,f
rec-49213-dup-0,Ulconx tvadio,Studio,,,,f
rec-18377-dup-0,横浜産ホール,Venue,〒231o823 神奈川県横浜市中区山下町2,rec-11811-dup-0,35446944139646112,f
rec-4867-dup-0,Mad Do9u Studios,Studio,293 S Lake St Bvrbank CA 91502,id-10971,3417411183129,t
rec-39071-dup-0,Nint W9ld Sytudios,Studio,,id-12988,,f
rec-31099-dup-1,Blis5Stvtios,Studio,,id-7734,,f
rec-6930-dup-0,Swedis Broadcastint C0mpanv Studio,Studio,,id-5114,,f
rec-45056-dup-0,Studii MfbSound,Studio,11 allée de Longuetre 31850 Mxontabé,id-43556,,f
rec-4141-dup-1,The Vam9voard,Venue,42 King St Newt0wn NSW k2042 Avstralia,id-5126,33892862151186364,f
rec-15386-dup-0,CineStarGzbrbsen,,Rathausgpl 2 30823 Garbsen Geriiyany,id-69096,,f
rec-32805-dup-1,Roze Gkl,,96 Morfaeit Ave,id-10861,,f
rec-29495-dup-1,A1<ins Ford Arena at Tbe Claxxic Center,Indoor arena,,rec-31088-dup-0,,f
rec-51310-dup-0,Ntugget Events Ceter,Venue,,id-81685,,f
rec-18039-dup-1,The Attsc,Venue,170 High Str:t Cgeltenham,id-29508,519007522074432,t
rec-10444-dup-0,Poeranyan Pilharmonic Halk,Venue,,id-5279,,f
rec-24852-dup-0,808zumcls,Studio,,,,f
rec-28234-dup-1,Studi0 38,Studio,Getiqng,id-481,,f
rec-54820-dup-1,uHickory So0unt Recording,Studio,,id-21907,,f
rec-32716-dup-0,Lansdowmf4 Hotel,Venue,26 City Road Chippendale NSWo 20o8 Australia,id-5126,33884794151194884,f
rec-53274-dup-0,Ardinkl6 Stjdivo,Studio,,id-3848,,f
rec-50485-dup-0,∠Rスタジオ,Studio,,id-107,,f
rec-29029-dup-0,Clastsic Sont L5d,Studio,,id-1178,,f
rec-34876-dup-0,Upside Dovun S5udio,Studio,851 2 Santra Monica Blfd Loz Angeles CA,rec-7703-dup-0,,f
rec-50605-dup-0,Universith Of Helsingi Electfonich Music Studio,Studio,,id-7713,,f
rec-16930-dup-1,ExEx Ayfl'lo,Studio,,id-9655,,f
rec-49213-dup-1,Ukoecs S7dio,Studio,,,,f
rec-51216-dup-0,Crossro aco5 Garage,Venue,,id-23707,,f
rec-7186-dup-0,Joonior udj0s,Studio,,id-9655,,f
rec-52957-dup-0,Lunaah Cz1>ared,Venue,,rec-5099-dup-0,,f
rec-23950-dup-1,Spide F0rmad8on,Studio,,rec-5099-dup-0,,f
rec-23848-dup-0,Reanlmtoah,Studio,Appelztraat 19 2140 B0rgerbout Belgium,rec-116160-dup-0,512132534440806,f
rec-50560-dup-1,Alv8k Studioz,Studio,Wimledcon,id-67482,,f
rec-53647-dup-0,SyuStuSe5udio,Studio,,rec-7703-dup-0,,f
rec-1688-dup-1,Prolifi Studios,Studio,Umits E9E11 KG Business Centre Northampt0n NN5 7QS United Kingdom,id-7960,52252609179,f
rec-45745-dup-0,Congr0egaxional bHall,Venue,Cajdle Gate Congre9atiomal Centre 6 Castle Gate Nottingham NG1 7AS UK,id-3967,529517221149425,f
rec-14009-dup-0,Union Sgtbreet Stuhdio5,Studio,,id-5236,,f
rec-6652-dup-1,Piazza Nspoleone,Other,Poazza Napoleone 27 45100 Lucca LU Italy,id-14228,4384139710502667,f
rec-38691-dup-0,Leggo yudloj,Studio,,id-1468,,f
rec-53770-dup-0,Red Bjrn,,,id-40602,,f
rec-26345-dup-0,Theb Boaqdwallc,Venue,,rec-60189-dup-0,,f
rec-30450-dup-0,Palakee Mustkc,Studio,,id-5114,,f
rec-18477-dup-0,Acyc1ico Ststem5,Studio,,,,f
rec-46257-dup-1,Modtoe Soynz Studio,Studio,,,,f
rec-27282-dup-1,Auditorium Mateo dAcpqvatsparta,Venue,,id-8169,426933125456,f
rec-42354-dup-0,SdudkA,Studio,,id-62241,,f
rec-38935-dup-0,Bjrg Aubmberg,Other,Burgstraße 16 q11v83 Abeenberg Germany,id-68705,4924329210962848,f
rec-47228-dup-0,Hiih HoodStudio,Studio,,id-434,,f
rec-28559-dup-1,BernHaul Studj0s,Studio,,,,f
rec-35811-dup-1,Kunstbarlle Wjeri,Other,Museumsplatz 1 19y0 Wien Austra,rec-112783-dup-0,4820294816357993,f
rec-15152-dup-0,Boheman Gr9v,,666f4 Grp ye St,id-10861,,f
rec-2077-dup-0,SAP nArema,Indoor arena,An der Arena 1 68163 Mdnheim Germsny,id-7716,4946361185175,f
rec-25611-dup-1,Auls Shararis,Venue,,id-97160,47044194397,f
rec-33015-dup-1,DQ Studcuk0s,Studio,,rec-71662-dup-0,,f
rec-8390-dup-0,Ungdomsuset,Other,Dortheavej 6 2400 Køenhavn NV,id-7712,5570873612523502,f
rec-9096-dup-0,The Funjmozpherem Lah,Studio,,rec-7703-dup-0,,f
rec-3230-dup-0,Cubeaurio Stue:oz,Studio,Obere St4auße 25 37124 Rosd0rf,id-71954,515026679895693,f
rec-31475-dup-0,La Madé,Venue,,id-7281,,t
rec-49668-dup-0,Sutrealis oSods,Studio,,id-326,,f
rec-50905-dup-0,Lodatlph B,,,,,f
rec-15159-dup-0,WU2,Studio,,rec-66426-dup-0,407886742556,f
rec-1050-dup-0,Kliner onzeftsaal,Venue,Rosenheimer Straßd 5 8166 Münkhyen,rec-7710-dup-0,481313211590463,f
rec-18377-dup-1,横n浜産貿ifホール,Venue,〒23100ts2 神奈川県横浜市中区山下町2,rec-11811-dup-0,35446944139646112,f
rec-30450-dup-1,PwlaceMuaic,Studio,,id-5114,,f
rec-9574-dup-1,Music Hall Center for tbr Performin9 Arys,Venue,350 Madijon Street De3troit MI 48qs26 United States,id-5179,4233722283046111,f
rec-28661-dup-0,Santuaeio ti Sam Beahnardino,Religious building,,id-13310,45492796407,f
rec-33015-dup-0,DQ Stvtiz,Studio,,rec-71662-dup-0,,f
rec-8048-dup-0,The B0arflng Hou5e,Venue,960 Buzh St San Francssco CA 9109,id-7022,37789968122414784,t
rec-49896-dup-0,Kle9ne Beethopenha1le,Venue,,id-7023,50672671583,f
rec-54408-dup-0,Boxvvod Styufios,Studio,,,,f
rec-4962-dup-1,LovekyReordj,Studio,,rec-8852-dup-0,,f
rec-17376-dup-0,Oceam endr,Other,101 N Atlantid Ave Dayt0na Beach FL 2118r203,id-22844,292287810106,f
rec-18477-dup-1,Acyckic S6nstem5,Studio,,,,f
rec-25859-dup-0,Studjo t1g,Studio,,id-117401,,f
rec-28559-dup-0,BernHsux Sudio5,Studio,,,,f
rec-23950-dup-0,Spider Fofrriadion,Studio,,rec-5099-dup-0,,f
rec-7186-dup-1,Jooior Studios,Studio,,id-9655,,f
rec-10444-dup-1,Pomeranian Philxbarmomic Hqall,Venue,,id-5279,,f
rec-25611-dup-0,Aula Sarirans,Venue,,id-97160,47044194397,f
rec-1058-dup-1,TwilitHsll St8dios,Studio,GrevratbOedt Geurmany,id-72200,,f
rec-46257-dup-0,Motow Sounklts Studio,Studio,,,,f
rec-22043-dup-1,Egle Oakj Golf  Countiry Ciub,Other,20 Shore Oaks Dr Fatmingdale NJ 0uu27m United States,id-115443,,f
rec-46135-dup-1,ICIS wDupjikatimg,Other,,id-29508,,f
rec-31697-dup-0,Herhert Place Sucluos,Studio,,id-9622,,f
rec-27326-dup-0,Théâtre d8 Vav1deville,Venue,,id-4434,48871252333611,t
rec-17549-dup-0,SOMA Sdud:z,Studio,,id-1178,,f
rec-2077-dup-1,SAP A4qeyma,Indoor arena,An der Aren5a 01 6u8163 Mannheim Germany,id-7716,4946361185175,f
rec-9736-dup-0,Ardnwatet,Venue,Ehrenfetkürtel 127 50825 Kpölm,id-7954,509531486918527,f
rec-4490-dup-0,r0on2,Studio,Clubgroige Ruecords,,,f
rec-19244-dup-1,Houze of Cucltvre Vltavsá,Venue,,id-1805,,f
rec-27326-dup-1,Théâdre du Vasrdeville,Venue,,id-4434,48871252333611,t
rec-41428-dup-0,Sala Canfgjler,Venue,Calle Alcalde Lpe2 Casero Madrid Spain,id-9413,,t
rec-29474-dup-0,Grand Théâyre cle Qvépec,Venue,269 boulevard Remé‐Léyesque Est,rec-7715-dup-0,,f
rec-8390-dup-1,Ungdomwhuset,Other,Dortheavej 61 2400 Køl>enhwvn NV,id-7712,5570873612523502,f
rec-46926-dup-0,Place d kau Gate,Other,Place de ja Garw 59o00 Lijle,id-12084,506366133069651,f
rec-48369-dup-1,Spotf X|,Studio,,id-7295,,f
rec-26137-dup-0,Clamig0ej Ranch,Venue,327 Latigo Camho n Rr,id-7800,,f
rec-37207-dup-0,Post L0fik Studips,Studio,,id-39882,,f
rec-42678-dup-1,Gyllenheang5alen,,,id-7713,601791249222,f
rec-46482-dup-0,Analo9 Sewten,Studio,,id-60639,,f
