label,name,label_type,area,ended
id-28866,Urban Camper Entertainment,Original Production,,t
id-198857,Murray Brothers Records,,,f
id-174003,Soulmade Productions,Production,,f
id-36153,Tocayos Music,Publisher,,f
id-246163,Honshu,,,f
id-198582,TopartMusic,Production,,f
id-103627,Stoney Burke,,,f
id-177452,Madamelune,Production,id-73,f
id-208912,House of Gaga Publishing LCC,Publisher,id-222,f
id-247578,BlackFoxMusic,Original Production,id-326,f
id-207238,Artist Publishing Global,Publisher,,f
id-178708,TBA Music,Production,id-57,f
id-77566,Evil Ink,,id-222,f
id-143200,Classic Brit Awards,Imprint,id-221,f
id-178704,TBA Records,Production,id-57,f
id-173125,MIKE Push Studio,,,f
id-114425,SPHERE RECORDS,,id-2230,f
id-67431,Generation of the Pop punk,,,f
id-99796,Phunky Data,,,f
id-19812,Devil in the Woods,Original Production,id-22373,t
id-74451,150 Music,,,f
id-199661,Earlybird Records,Production,,f
id-207643,Hertz Recordings,,,f
id-243386,Rufus Recordings,,,f
id-146254,FIRE ON MUSIC CO LTD,Holding,id-205,f
id-167336,Lanzoni Records,,,f
id-9556,Happy Pencil,Original Production,id-221,f
id-120402,Frux,Original Production,id-29528,f
id-202677,Bob Abbott Music Inc,Publisher,,f
id-150144,Universal MGB Autores Asociados,Publisher,id-194,f
id-95156,Ekraz Music,Publisher,,f
id-87663,Tam Records,,,f
id-17950,Peace 95,Production,,f
id-69257,Black  Blue Records,,id-222,f
id-190452,TΔG MUSIC,,,f
id-182088,Mankind Disaster Records,,id-221,f
id-47566,Forum Novelties,,,f
id-165875,Dissident Street Records,Original Production,id-23264,f
id-120574,Gritty City Records,Imprint,,f
id-152564,Kulturní agentura Angel,Production,,f
id-90022,Fredag Records,,id-221,f
id-96912,Rytmimystiikka,Original Production,id-72,f
id-116352,Vincion Records,Original Production,,t
id-250799,Edition Cézame,Publisher,,f
id-26533,Stumble Records,Original Production,id-221,f
id-24027,Bleep,Distributor,id-221,f
id-226906,NRL Records,Distributor,,t
id-50592,Pelew Music,Publisher,,f
id-179283,Propane Music,Original Production,id-115659,f
id-194247,Alternative Radio,Original Production,id-222,f
id-230591,Chaos Wrecords,Production,id-221,f
id-134137,Hollywood Boulevard Music,Publisher,,f
id-217403,Tender Collection,,id-5121,f
id-135956,ElRow Music,,,f
id-7866,Furious Records,Original Production,id-221,f
id-70912,Teenager In A Box,,,f
id-7644,RTFM Records,Original Production,id-222,f
id-18332,Woodpecker Records,Production,id-222,f
id-215482,Sentai Holdings LLC,Holding,id-222,f
id-214175,Collector Edition Soundtracks,Original Production,,f
id-180820,Rekord,,id-81,f
id-7080,Image Music,Original Production,id-105,f
id-92200,Sicario Music,Production,id-1503,f
id-112453,Dawg Records,,,f
id-234131,Tkb Records,,,f
id-112926,Soop Records,,id-7703,f
id-248528,Old Wheat Records,,id-5210,f
id-8867,Argon Hörbuch,Original Production,id-81,f
id-129773,Jacred,,,f
id-82526,POP SHOP,Imprint,id-107,f
id-148977,Shattered Music,Production,id-222,f
id-23650,Century Records,Reissue Production,id-107,f
id-215711,Tape Stack,,,f
id-241246,Narcotic Bureau,,,f
id-72186,Fascinoma Records,,,f
id-109894,NoBreaks,,id-326,t
id-237369,SirLofi,Bootleg Production,,f
id-192755,MoneyHouse LLC,Publisher,id-295,f
id-54268,Metalgate,Original Production,id-56,f
id-115109,Wontstop Records,Production,id-1468,f
id-79486,Access X Denied,,,f
id-207229,Maskati Brothers Inc,Publisher,,f
id-54633,Epervier,Original Production,,f
id-252983,Mercury Classics Soundtrack  Score,Imprint,,f
id-237856,Als Street Music,Publisher,,f
id-66594,Soul Gorilla Monopoly,,,f
id-181451,WolfyOffice,,,f
id-199334,Warfear Collective,,id-116443,t
id-54047,Haunt,Production,id-81,f
id-251902,CrosSing,,id-107,f
id-21248,Chakra,Production,id-81,f
id-172241,Little Sandwich Music,,,f
id-195033,Kujaku Club,,,f
id-238286,Toy Soldier Records,Original Production,id-30897,f
id-166860,Strange Place Records,,,f
id-121106,G Tracks,,,f
id-187601,Yesterdays Gone Records,,,f
id-163148,KDirect AG,Production,id-98031,f
id-56511,Shinen Multimedia,,id-241,f
id-151427,NSR,Distributor,,f
id-213395,Sharak Interactive Records,,,f
id-186460,GKFAM,,,f
id-222837,Esupendo,Original Production,,f
id-14824,Doirlinn Records,Original Production,id-222,f
id-167915,Blank Code,,id-5179,f
id-15791,Artex,,id-54,f
id-2823,Hot Tracks,Original Production,id-73,t
id-231656,Struts  Frets,,,f
id-156655,Production Pathétik,Imprint,id-8391,f
id-164253,Yolo Music,,,f
id-18232,Cymbidium Records,Original Production,id-72,f
id-56776,Redd Klay  GhetOVision,,id-222,f
id-159049,Sentana Filmproduktion GmbH,Production,id-7710,f
id-219819,Perfect Pitch Music Marketing,Distributor,,f
id-147058,Otosagashi Records,,,f
id-160493,Fonovideo Produzioni Discografiche,,,f
id-179705,Fat Cat Music,,,f
id-245887,Foursome Music LLC,Publisher,,f
id-201839,Caroline International Japan,Distributor,id-107,t
id-215036,Ape Gang Ent,,,f
id-241500,Funky Child Records,,,f
id-184649,Ghosts and Demons,,,f
id-66325,Jazzhaus,Production,id-81,f
id-133874,Lampshade Media,Production,,f
id-210601,Funnybone Records,,id-38,f
id-244594,Paper Platoon,,,f
id-154474,High Wind Production,Original Production,id-107,f
id-81774,AxIxAxC,,id-129,f
id-81777,TakeFour Collective,Original Production,id-7310,f
id-144432,Latin Dreams Music,Production,id-47,f
id-22198,Universal Dance,Production,id-13,f
id-78761,Agressor Records,,,f
id-58282,3BP,,,f
id-88818,Oh Music,,,f
id-94445,Stereofreeze,Distributor,,t
id-118352,Metro Sound,,,f
id-200652,OneFitMusic Record Label,Original Production,id-809,f
id-132694,FreshTunes,Distributor,id-5084,f
id-146499,Noirdisc,,,f
id-91129,Devouter Records,,id-3834,f
id-140436,ACT Music  Vision GmbH  Co KG,,id-81,f
id-224995,Les Productions La Table Ronde,Original Production,id-322,f
id-233995,Chocolate Remix,,,f
id-136225,Gymnote Mission,,,f
id-81363,Early Learning Centre,Distributor,id-89433,f
id-157074,Laputamusic,,,f
id-139087,La Industria Inc,Production,,f
id-64985,Kindred Recordings,,id-73,f
id-184820,Colectivo Casa Amarela,,id-5062,f
id-2348,Bando Records,,id-113,f
id-36813,Bullshit Recordz,Original Production,id-202,f
id-41341,The Master Recording Company,Original Production,id-221,f
id-78831,Loupgarous Productions,,,f
id-246287,Raton Songs,,,f
id-72447,Doxology Records,,,f
id-35914,Megaplomb,Original Production,id-105,f
id-243653,CWPT,,,f
id-153704,Extralineare Musik,,,f
id-194004,Numarec Music,,,f
id-93652,B Lucky Music,,,f
id-207592,Speak  Spell Records,,id-7307,f
id-153015,Electric MVM,Production,id-3813,f
id-205998,Russian pirate label,,id-176,f
id-106456,Orange Moldova,Holding,id-140,f
id-194647,shoeup,,,f
id-153232,Eccofilm,,,f
id-206576,Gaijin Entertainment,Production,id-241,f
id-173939,He Shall Be Peace,,,f
id-113501,Chukka Promo Records,Publisher,id-81,f
id-137979,日本アメリカーナ音楽出版,Publisher,id-107,f
id-20909,Tradition Records,Original Production,id-222,t
id-124211,Sette Ottavi,,,f
id-229596,29 Global Public,,,f
id-190929,Eonity,,,f
id-8400,Ill Boogie Records,,id-222,f
id-159432,Selection Records,,id-378,f
id-93436,Pyknotic Records,Original Production,id-5194,f
id-3696,3 Acre Floor,Original Production,id-222,f
id-168010,Sound  Vision,Distributor,id-84,f
id-168019,Dollar Music Gang,Production,id-29637,f
id-162532,Atlantic Rhythms,,,f
id-215,Leaf Recordings,Original Production,id-38,f
id-51391,Bassex Records,Original Production,id-222,f
id-36361,David Media AB,Publisher,id-202,f
id-218440,CMSD,Original Production,id-73,f
id-43467,ziki records,,,f
id-52445,Full Light Records,,id-222,f
id-168162,Inside Orion Minimal Muzik,,,f
id-230921,Spirit Vision Records,,,f
id-108781,World of WIls,,,f
id-3236,Long Distance,,id-73,f
id-91848,Sandevil Music,Publisher,,f
id-142585,Atmos Games,,,f
id-57635,Picture Show Records,Original Production,id-13,f
id-32907,Catalyst Records,Original Production,id-222,f
id-143694,Clan Alba Productions,Original Production,id-3822,f
id-132993,Agrofin Praha sro,,,f
id-239276,Fezihaus,,,f
id-217951,Memorex,Manufacturer,id-222,f
id-140331,Digital Entertainment,,,f
id-200481,Young 2K,,,f
id-137345,Henson Universal Music,,,f
id-112709,Vulkania,,id-30,f
id-168587,OXProject,Original Production,,f
id-53717,GenXtasy Records,,id-222,f
id-219825,Sackville Recordings,,,f
id-146642,Circle WANTAN,,,f
id-138459,Gak Attack Records,,id-240,f
id-206372,AB Records,Original Production,id-160,f
id-199956,Classicaloca Genius Recrods,,,f
id-74912,Pretty Boy Floyd Records,,,f
id-145599,Chicken Skin Records,Original Production,id-107,f
id-67620,Culture Shock Music,,,f
id-137589,Origen Music,Production,id-5197,f
id-188043,Mercury Records,Holding,id-222,f
id-59471,Keevay Music,,,f
id-130593,Carl Fischer Inc,Publisher,id-7020,f
id-118725,Massive Sox,Publisher,id-29483,f
id-115943,MGraveyard,Original Production,id-107,f
id-237159,DefinitionMusic,Original Production,id-7704,f
id-132732,Babbeo Records,Original Production,,f
id-105304,Take Off Your Shoes Records,,id-72,f
id-41590,Enormous Tunes,,id-203,f
id-145776,Gerhard Kaiser GmbH,Production,id-7714,f
id-236954,World Sound,,,f
id-246074,Sonic One Powermastering,,,f
id-150590,Ste‐4 Musique,Imprint,id-7279,f
id-39701,Kaiho Music,Original Production,id-72,f
id-173641,Nómada Records,,,f
id-185164,SageQuinnJude Music,Publisher,id-222,f
id-38145,Original Selection Records,Reissue Production,id-221,f
id-74043,Quantum,Original Production,,f
id-186841,Howlinghorse Music,Publisher,,f
id-17929,hihat Records,,id-81,f
id-189311,Last Resort Records,,id-57,f
id-189312,Love OnLine Records,,,f
id-16459,Fire Museum,,id-222,f
id-200805,Jenyer Production,,id-113,f
id-125826,Sarah McQuaid,,,f
id-154290,Jahazi Media,Publisher,,f
id-39382,Unichappell Music Inc,Publisher,id-222,f
id-81393,Lateral Mgmt London Stockholm AB,Publisher,,f
id-116638,Dio Drone,Original Production,id-15123,f
id-250505,Cavalier,,id-7022,f
id-83438,Skeletor Tapes,,id-72,f
id-102531,Only One Records,,,t
id-201221,Half Pint Records,,,f
id-141587,Trance Gold Records,,,f
id-238401,ebirecords,,id-107,f
id-10454,Hank the Herald Angel Recordings,Original Production,id-222,f
id-112244,Attenshun Records,Distributor,id-30589,f
id-3681,Kalinkaland Records,Production,id-81,f
id-106029,Avenue Beatz Music,Publisher,,f
id-70765,Think For Yourself Records,,,f
id-31101,Red Frame,Original Production,id-221,f
id-216966,Cuban Vintage Tour,,,f
id-63621,Soliti,,id-72,f
id-239668,Akashic Records,,id-222,f
id-180870,Bellamy Brothers Records,Original Production,id-222,f
id-51876,Recoup Records,,,f
id-8092,Classic Records,Reissue Production,id-222,f
id-220768,ニンニクレコード,,id-107,f
id-147216,saZon Records,Original Production,id-222,f
id-185883,ts136,,,f
id-170100,ABT Budapest,,id-721,f
id-167803,Unholy Conspiracy Deathwork,Original Production,id-5130,f
id-251561,Rosesmauet Plater,,id-160,f
id-176912,Limited Run Games,Distributor,id-222,f
id-224938,Young Jordan,,,f
id-224848,Soul Circle Music,,,f
id-181657,CLOU,,id-11955,f
id-78780,Caput Medusae,,id-81,f
id-132187,Queens Litho,,,f
id-52125,Fosfor Creation,,id-202,f
id-203783,Words  Music Inc,Publisher,id-222,f
id-57844,Maximum Sound,Original Production,id-106,f
id-203071,Battle Creek Recordings,,,f
id-208798,Dr Awkward Publishing,Publisher,,f
id-144296,Amadeo Österreichische Schallplatten Aktiengesellschaft,Holding,id-653,t
id-114175,Casbah Kidd,Publisher,id-222,f
id-118242,K2 SOUND,Original Production,,f
id-173413,Pemaco Rd Records,,,f
id-79707,Trend,Production,id-651,f
id-162189,Mirror Music,Publisher,,f
id-144369,Amg MusicCâmara Municipal de AlmadaBLITZ,,id-171,f
id-171741,Templo,,,f
id-68950,Musica Celestia,Original Production,id-30,f
id-172270,Three Boys Music Inc,Publisher,id-222,f
id-93292,There Was an Old Woman Records,,,f
id-74891,Rock Snob Records,,,f
id-224792,KJ,Original Production,id-203,f
id-203528,Chocolate Records,Original Production,id-434,f
id-249987,UK Bubblers,Original Production,id-221,f
id-25538,Fénix Discos,Original Production,,t
id-236817,Tribal Kitchen,,,f
id-73570,Sound on Sound,,,f
id-155469,Hittite Requiem Music,Publisher,id-292,f
id-1075,Out of Orbit Recordings,Original Production,id-57,f
id-74097,Generations Global,,,f
id-75789,テンスアベニュー・パブリッシャーズ,Publisher,id-107,f
id-120536,Jeremy Bradford Music,Imprint,id-221,f
id-90068,Badlands Recordings,,,f
id-180914,Capal Records,,,f
id-237858,Reezmo Music,Publisher,,f
id-221201,KANECITY RECORDS,,,f
id-125633,Environment Records,Publisher,,f
id-25827,Apart Records,,id-202,f
id-4362,EIR,Original Production,id-13,f
id-228953,Omerta Music Group,,,f
id-17712,Poison Arrow Records,Original Production,id-72,f
id-6388,Nice Records,Original Production,id-222,f
id-218865,Kapvt Mvndi,,id-1178,f
id-220234,Metal Limb Music,Publisher,id-222,f
id-206957,Panther,,id-106,f
id-85730,Downtown Music Publishing International Inc,Publisher,id-222,f
id-134915,Spider Invasion,,,f
id-104635,IOSYS,Original Production,id-107,f
id-167964,Arvida Music,Publisher,id-7971,f
id-100464,SOLFINSTERRE,Imprint,id-107,f
id-112659,Gralin Music,,,f
id-164460,Refugees Of Rap,,,f
id-71226,Premiere Music Distributors,,,f
id-235364,Bum Rap Music Inc,Publisher,id-222,f
id-214001,Shoshanah Homan,Manufacturer,,f
id-62707,bummms records,,,f
id-122266,Importe12 Records,Original Production,id-7020,f
id-122267,Hot,,,f
id-43530,Death Becomes Me,Original Production,id-221,f
id-215289,milk voice records,Production,,f
id-82800,Trackstar The DJ,,,f
id-163645,First Celtic Masters,,,f
id-18111,Guided Missile,Original Production,id-221,f
id-236030,Longtail Music,,,f
id-147407,Washington Records,,id-222,t
id-51466,Tender Loving Empire,Production,id-5147,f
id-146667,Statens Kunstfond,Imprint,id-57,f
id-199978,Start,Original Production,id-21,t
id-247870,Isolation Tapes,Original Production,id-221,f
id-45273,Golf Channel Recordings,,id-7020,f
id-32707,Scandium Records,,id-73,f
id-182813,Dark Side MGMT,,,f
id-115561,engine records,Publisher,id-7323,f
rec-167336-dup-0,Lanzoni R3xord5,,,f
rec-169399-dup-0,SP Recircls,Publisher,id-156,f
rec-118974-dup-1,Eleltrs Recors,Holding,id-222,f
rec-239333-dup-0,IAFDSFBD S0n9s,Production,id-5213,f
rec-43467-dup-0,zicki rek0rds,,,f
rec-206121-dup-1,Rocks ecoqhds,,,f
rec-18146-dup-0,Befma Sötern,Original Production,id-202,t
rec-146709-dup-0,Il<arost Recorss,,id-84,f
rec-200546-dup-0,8o0 Wild,,,f
rec-5432-dup-1,Walys Groove W0rlcl,Original Production,id-21,f
rec-228953-dup-0,OmertanMusic Geovp,,,f
rec-217951-dup-1,Memorelc5,Manufacturer,id-222,f
rec-162532-dup-0,Atlantjc Rjytbms,,,f
rec-198168-dup-1,Mon M0dhma Recordingj,,,f
rec-144922-dup-0,Fallwatre Myzic,Publisher,,f
rec-58343-dup-0,Etreje Electrinics,,,f
rec-4393-dup-0,WofdS0ind,Original Production,id-222,f
rec-228953-dup-1,Omerda Mvjic Group,,,f
rec-48697-dup-0,Diskues Apkr,Original Production,id-73,f
rec-43158-dup-0,101 S0ud Records,,,f
rec-36813-dup-0,Bulls1>it hRecordz,Original Production,id-202,f
rec-76407-dup-0,Waahner Olife Mu5ic LLC,Publisher,id-222,f
rec-82650-dup-0,Beyond Reoyrds,,id-295,f
rec-217403-dup-0,Tender Collecyi0n,,id-5121,f
rec-102531-dup-1,Only Ome Rekorcls,,,t
rec-118352-dup-0,Medro Soyrid,,,f
rec-17964-dup-1,BugInMyEaahMusid Peoductions,,,f
rec-5432-dup-0,Wallys Geolue World,Original Production,id-21,f
rec-187712-dup-1,The Tesl<ey Bfothers pty itd,Holding,,f
rec-149573-dup-1,Emme Recorci abel,,id-105,f
rec-126578-dup-0,Feet 2 fDa Concrete Ente5yainment,,,f
rec-241500-dup-0,Funky Chiod Reocrrs,,,f
rec-243629-dup-0,QFL,Publisher,id-97166,f
rec-245471-dup-0,Ruelas Pu1>lisriing,,,f
rec-179283-dup-1,Propane Musik,Original Production,id-115659,f
rec-164460-dup-0,Refumees Of aRp,,,f
rec-171755-dup-0,Secret LaenmMusic,,rec-98224-dup-0,f
rec-206869-dup-1,Spellink Venturez Mvsic,Publisher,id-222,f
rec-122266-dup-0,Imporge|2 Records,Original Production,id-7020,f
rec-173125-dup-1,MIKE Pysu Stuclio,,,f
rec-209151-dup-0,Plavahjt Paradise Entertainment LLC,,,f
rec-248245-dup-0,MAW Words Pvnlising,Publisher,id-222,f
rec-4928-dup-0,Veeas Trackw,Original Production,id-73,f
rec-200481-dup-1,Yo7rik 2K,,,f
rec-120536-dup-0,Jeremy Brsdv0rd Music,Imprint,rec-221-dup-0,f
rec-125633-dup-0,Environneng Recordcs,Publisher,,f
rec-33837-dup-0,4ikzu,Original Production,id-14,f
rec-176912-dup-1,Limided Ru nGame5,Distributor,id-222,f
rec-187091-dup-0,Mad Kin9a Produktion,,,f
rec-2823-dup-0,Ht Trckst,Original Production,id-73,t
rec-202000-dup-0,That Waj EZ,Publisher,,f
rec-21248-dup-1,Cakea,Production,id-81,f
rec-21829-dup-1,Bellwod9 Revords,Imprint,id-107,f
rec-246326-dup-1,Mudat100000,Publisher,id-1178,f
rec-33837-dup-1,4hij2f,Original Production,id-14,f
rec-113681-dup-1,Grameopohe music,Original Production,id-95884,f
rec-51466-dup-1,Temder Lovjn gEmpire,Production,rec-5147-dup-0,f
rec-31715-dup-0,Dirdv Water Recorcls,,,f
rec-137589-dup-0,Or0geri Music,Production,rec-5197-dup-0,f
rec-172311-dup-0,May Sun Punlisink,Publisher,,f
rec-113501-dup-1,Chukka Prom0 ecirds,Publisher,id-81,f
rec-131495-dup-0,Iamgin0ss,,,f
rec-31080-dup-1,A1<l Othr,Production,id-73,f
rec-218216-dup-1,Skhama Producdioj,,,f
rec-122407-dup-0,Beardog Publishirig Company,,,f
rec-44921-dup-1,Sleepink G'lant Mu5ic,,id-38,f
rec-17712-dup-1,Pois0n ArrowReco4ds,Original Production,id-72,f
rec-181277-dup-1,Delereocrds,Original Production,rec-103-dup-0,f
rec-132694-dup-0,FrexTvne5,Distributor,id-5084,f
rec-69546-dup-0,Solitarv Rec0wrds,,,f
rec-134915-dup-0,Spider Inyz5ion,,,f
rec-224848-dup-0,Soul Ciwhcle Mustic,,,f
rec-59804-dup-0,Tutyi Intekrsong Éditions musicalws,Publisher,id-73,f
rec-234254-dup-1,Endeiii0l Framce,,id-73,f
rec-210601-dup-0,Funnycb0ne Recordst,,id-38,f
rec-21829-dup-0,Belwoot Rec0rds,Imprint,id-107,f
rec-214473-dup-0,Becauze L0nfon Records,,,f
rec-98718-dup-0,Power Hovje Recordj,,id-222,f
rec-223017-dup-0,Kame Houz Rec0rds,Publisher,id-81,f
rec-237869-dup-0,Eva nMagical Mus9c Suonds,Distributor,,f
rec-17712-dup-0,Pooson krrow Rekords,Original Production,id-72,f
rec-104988-dup-0,Blakk Gokd Recordz,,rec-7703-dup-0,f
rec-32658-dup-0,Jellyvish Facyorh Records,,id-73,f
rec-241554-dup-1,x3,,,f
rec-179705-dup-0,Fat Cav Mustic,,,f
rec-207270-dup-0,Direct Holdingj Hojlanyd BV,,,f
rec-80894-dup-0,Aurqo Deligt,Bootleg Production,,f
rec-138459-dup-0,Gak Attaclc Ref0rds,,id-240,f
rec-51309-dup-1,Mus6ci Shop,Original Production,id-73,f
rec-103350-dup-0,Self Serve Rkoeds,,,f
rec-150144-dup-0,Univerjsl MGB Autores As0ciados,Publisher,id-194,f
rec-227110-dup-0,Nwvv Runs,,,f
rec-203528-dup-0,Chocolstw Records,Original Production,id-434,f
rec-102531-dup-0,Only One Reforvs,,,t
rec-144432-dup-0,Lat:n Dream5 Musjc,Production,id-47,f
rec-106063-dup-0,Dance F|afor,,,f
rec-79707-dup-0,Trdnb,Production,rec-651-dup-0,f
rec-17652-dup-1,Cr2 Recorclzt,Production,rec-221-dup-0,f
rec-161882-dup-1,The Argo Company,,id-88326,t
rec-204774-dup-0,Mark A Mzncina Music,Publisher,,f
rec-192636-dup-0,Adam  Li2a Mu2ic,,,f
rec-116352-dup-0,Vinciin Rekord5,Original Production,,t
rec-89366-dup-0,Mad Mzgszin,Publisher,,f
rec-114974-dup-0,Di9italD ialekt,,,f
rec-203528-dup-1,Chocoiate Recoahdst,Original Production,id-434,f
rec-57844-dup-1,Maximin Souncl,Original Production,id-106,f
rec-31419-dup-0,KTM,Original Production,id-81,f
rec-167336-dup-1,Lanjohj Records,,,f
rec-7866-dup-0,Funo7s Recofds,Original Production,rec-221-dup-0,f
rec-84746-dup-0,SanCtuS Recortin9z,,,f
rec-209481-dup-1,Charlote Lawremce Music Publishng,Publisher,id-222,f
rec-176912-dup-0,Limited Rul Gajes,Distributor,id-222,f
rec-31080-dup-0,All Otger,Production,id-73,f
rec-236817-dup-0,Tripal K tcen,,,f
rec-144369-dup-0,Amg MsicCâmara Municipai te AlmadaBLITZ,,id-171,f
rec-191929-dup-0,Kobalt Label Srevicez Anerica Inc,Holding,id-222,f
rec-178704-dup-0,TBA Rgc0rfs,Production,id-57,f
rec-202598-dup-0,BlueZ Recw0rcls,Original Production,id-222,f
rec-239969-dup-0,Ostsniab USA,,,f
rec-235216-dup-1,Umfle Joshs Song Emponum,Publisher,id-222,f
rec-179283-dup-0,Propane Muik,Original Production,id-115659,f
rec-125633-dup-1,Environment Rec0rtst,Publisher,,f
rec-90548-dup-0,Dolnośląskiw S5owarzyszenie Artystyczne,,,f
rec-52125-dup-1,Fosfor C4eadiln,,id-202,f
rec-238286-dup-1,Toy Soldier Reqkords,Original Production,id-30897,f
rec-113681-dup-0,Gramoeph0ne muzic,Original Production,id-95884,f
rec-32907-dup-0,Catalypt Rec9rds,Original Production,id-222,f
rec-104635-dup-0,IOSY,Original Production,id-107,f
rec-126578-dup-1,Feed 2 Da Conkretr Entertainment,,,f
rec-238286-dup-0,T0y Skdier Records,Original Production,id-30897,f
rec-88878-dup-0,Spaghrtri cecords,Original Production,id-105,f
rec-74097-dup-0,Generadion5 Gl0bal,,,f
rec-14417-dup-0,Mobzrcj,Distributor,rec-221-dup-0,f
rec-106962-dup-0,Warfuck Rexo4ds,Production,id-47,f
rec-96926-dup-0,Culyer tMu5ic,,id-38,f
rec-93822-dup-0,HTowm Recorys,,,f
rec-160493-dup-0,Fonofideo Produzioni Distcog4afiche,,,f
rec-242484-dup-0,Fanoul,,,f
rec-726-dup-0,Zomba mLabeo Grop,Original Production,rec-221-dup-0,t
rec-202000-dup-1,That Wavvt EZ,Publisher,,f
rec-18358-dup-0,Thez Red Flwg Recordong Co,Original Production,rec-221-dup-0,f
rec-25538-dup-0,Fénix Di5cotz,Original Production,,t
rec-173125-dup-0,MIKEP uzb Studio,,,f
rec-250394-dup-0,Nats7meAtari Inc,,id-107,f
rec-171501-dup-1,Hzg Rc0rds,,,f
rec-199956-dup-1,Clazsicaloca Gen'lu5 Recrods,,,f
rec-42870-dup-0,DkgitalmC3llars,Original Production,id-222,f
rec-78761-dup-1,Abressor Records,,,f
rec-73999-dup-1,Babo0n Rec0rts,,,f
rec-14475-dup-0,Bepe Jwts,Original Production,id-73,f
rec-126094-dup-1,Padil Muskc,Original Production,id-222,f
rec-74912-dup-0,Pretty Bo Floyd Records,,,f
rec-36813-dup-1,Bullhsit Revprdz,Original Production,id-202,f
rec-79599-dup-0,Motly Mywic Limited,,rec-221-dup-0,f
rec-223748-dup-1,Tranj Cont8nental Rekords,Imprint,id-222,f
rec-31715-dup-1,Dirty Water Rclcordsv,,,f
rec-74808-dup-1,Full Ciacle Entrtainment,,,f
rec-72027-dup-0,Tete San Ko Puhlixin Inc,Publisher,id-222,f
rec-195630-dup-1,PachirsRec0rds,,,f
rec-67431-dup-0,Generatiom ov the P0p punk,,,f
rec-159049-dup-1,Sentana Filiiiproduktion GtnbH,Production,rec-7710-dup-0,f
rec-213321-dup-0,Locsl Genius and Wziatd,,,f
rec-243386-dup-0,Rufudt Recordinks,,,f
rec-246427-dup-0,ELASTecsICA,,,f
rec-151427-dup-0,NRS,Distributor,,f
rec-113501-dup-0,Chuckka Promo Rec0rd5,Publisher,id-81,f
rec-186625-dup-1,Greasty V'lriyl,,,f
rec-170203-dup-0,Stereo Enkgainet,,rec-23035-dup-0,f
rec-145776-dup-1,Gerhard Kauzer GmbH,Production,id-7714,f
rec-245021-dup-0,DJS Rdcoeds,,id-150,f
rec-131495-dup-1,Imqg'lnozis,,,f
rec-209151-dup-1,Playahs Paqadise Entertaonment LLC,,,f
rec-118725-dup-0,Mastsife S0x,Publisher,id-29483,f
rec-75338-dup-0,NRG K0iiirads,,,f
rec-251780-dup-0,Heron Pond Produciyons,,,f
rec-236050-dup-1,Spnriuup,,,f
rec-195033-dup-0,Kujakfv Ciub,,,f
rec-174752-dup-0,Nomy Prodvuktioj,,,f
rec-171165-dup-0,Heas Steret Songs,Publisher,id-5230,f
rec-181391-dup-0,Night Dab,,rec-221-dup-0,f
rec-140331-dup-0,Digita1 Ebtertwinment,,,f
rec-149573-dup-0,Emme Rec0rt Labek,,id-105,f
rec-242484-dup-1,Fam0z,,,f
rec-246651-dup-0,Nuclear W5te Recodrs,,,f
rec-184820-dup-0,Colectivo Caza Amarela,,id-5062,f
rec-106456-dup-0,Oranzy oldova,Holding,id-140,f
rec-52618-dup-1,Dynamik Revlecrion,,id-150,f
rec-130189-dup-0,Bekarx Mudic,Publisher,rec-221-dup-0,f
rec-208912-dup-0,House of Gaga Publush:ng LCC,Publisher,id-222,f
rec-161151-dup-0,Opem Circvid,Original Production,id-150,f
rec-181451-dup-0,WolfvOyfice,,,f
rec-89101-dup-0,Analokic Ubealeben,Bootleg Production,,f
rec-231656-dup-0,Strurl  Frets,,,f
rec-246326-dup-0,Mutant10o0080,Publisher,id-1178,f
rec-25291-dup-0,Kra2d Kat,Original Production,rec-221-dup-0,f
rec-231656-dup-1,Strutt  Freta,,,f
rec-211356-dup-0,Audremen ttit,,id-73,f
rec-24027-dup-1,Ble9,Distributor,rec-221-dup-0,f
rec-85789-dup-0,Levar'lde Be9ravd Records,,,f
rec-23679-dup-1,Tumk Miskc,,id-15556,f
rec-186431-dup-0,Impu5l,,,f
rec-23186-dup-0,Yacla,Production,id-107,f
rec-89366-dup-1,Mad aM9a2ine,Publisher,,f
rec-5614-dup-0,Karaoke Ksi1<,Original Production,id-81,f
rec-182913-dup-0,음악,Production,id-113,f
rec-167964-dup-1,Arbuida Muskc,Publisher,id-7971,f
rec-154290-dup-0,Jaha2j Meeia,Publisher,,f
rec-199334-dup-1,Warfear Collecf'lve,,id-116443,t
rec-207809-dup-1,櫻坂46,Imprint,id-107,f
rec-106029-dup-0,Afenus Beatz Musik,Publisher,,f
rec-239276-dup-0,Feihavs,,,f
rec-9089-dup-1,Sabrej of Parkdise,Original Production,rec-221-dup-0,f
rec-252427-dup-0,Koze Sgngs,Publisher,,f
rec-138459-dup-1,Gal< Attacl< Rekords,,id-240,f
rec-219819-dup-0,Perfect Pitch Music Mzfleting,Distributor,,f
rec-77566-dup-0,Evii Ihj,,id-222,f
rec-206957-dup-0,Pamdheah,,id-106,f
rec-171165-dup-1,Hezs Street Son9s,Publisher,id-5230,f
rec-189534-dup-1,N: Enterta'lnnent,Imprint,id-229,f
rec-87663-dup-0,Taiui Recrds,,,f
