artist,name,sort_name,begin_date_year,begin_date_month,begin_date_day,end_date_year,end_date_month,end_date_day,ended,artist_type,gender,area,comment
id-156968,Sambalanço Trio,Sambalanço Trio,1964,,,1965,,,t,Group,,id-30,
id-596594,MARINA,MARINA,1985,10,10,,,,f,Person,Female,id-435,formerly Marina and the Diamonds
id-858897,Grimsley High School Gold Madrigal Singers,Singers Grimsley High School Gold Madrigal,,,,,,,f,Group,,id-222,
rec-663546-dup-0,Smoking Time Jas Club,Smokirig Time Jazz Club,,,,,,,f,Group,,id-222,
id-133560,Psy 4 de la Rime,Psy 4 de la Rime,1995,,,,,,f,Group,,id-73,
id-861584,The CRS Players,CRS Players The,,,,,,,f,Group,,id-221,
id-2125329,Novotnik 44,Novotnik 44,,,,,,,f,Group,,id-81,
id-49612,Bernhard Brink,Brink Bernhard,1952,5,17,,,,f,Person,Male,id-81,
rec-44109-dup-1,Columbia Sympbony Orchestra,Columbia Symphony Orche5tra,,,,,,,f,Orchestra,,id-222,
id-559390,Caleb Brumbelow,Brumbelow Caleb,1981,5,,,,,f,Person,,,
id-109878,Lesley Garrett,Garrett Lesley,1955,4,10,,,,f,Person,Female,id-221,soprano
id-542419,Janos Solyom,Solyom Janos,1938,10,26,2017,10,3,t,Person,Male,id-202,pianist
rec-89955-dup-0,Kate W0lf,Wolf Kqte,1942,1,27,1986,12,10,t,Person,Female,id-222,
id-485529,Orquestra Gulbenkian,Orquestra Gulbenkian,1962,,,,,,f,Orchestra,,id-5062,
id-467758,Al Mason,Mason Al,,,,,,,f,Person,Male,id-222,
id-466114,Dom dummaste,Dom dummaste,1979,,,,,,f,Group,,id-202,
id-463432,Johanna Iivanainen,Iivanainen Johanna,1976,11,22,,,,f,Person,Female,id-72,
id-253119,Aleksi Perälä,Perälä Aleksi,1976,,,,,,f,Person,Male,id-221,
id-67853,Life Sex  Death,Life Sex  Death,1990,,,1996,,,t,Group,,id-222,
id-184088,Kevin Schilder,Schilder Kevin,,,,,,,f,Person,Male,id-222,
id-396218,Senthil,Senthil,2005,,,,,,f,,,,
id-300592,Superuva,Superuva,1991,,,,,,f,Group,,id-10,
rec-40042-dup-1,فيروز,Fai4uz,1935,11,21,,,,f,Person,Female,id-118,
id-281816,Exited,Exited,,,,,,,f,Person,Male,id-176,Psychedelic trance artist
id-569781,Railis People,Railis People,1994,,,,,,f,Group,,id-72,
id-395884,Linard Bardill,Bardill Linard,1956,10,16,,,,f,Person,Male,id-203,
rec-1160197-dup-1,Mozartorchester des Opernhause5 Zürich,Mozartorch3ster des Opernhauses Zürich,,,,,,,f,Orchestra,,id-7704,
id-59820,Holger Czukay,Czukay Holger,1938,3,24,2017,9,5,t,Person,Male,id-81,
id-1656670,Tamarisk,Tamarisk,1982,,,,,,f,Group,,id-221,UK prog band
id-717374,Christopher James Thomas,Thomas Christopher James,,,,,,,f,Person,,,Production music composer
rec-3680-dup-0,坂本龍一,Sakamoto Ryuici,1952,1,17,,,,f,Person,Male,id-107,Japanese composer p:anist singer songwriter
id-179418,The Night Heron Consort,Night Heron Consort The,,,,,,,f,,,,
rec-313146-dup-0,Jon A Kyll,Kull J0n A,,,,,,,f,Person,,,
rec-313146-dup-1,Jon A Kull,Kul1 Jon A,,,,,,,f,Person,,,
id-281257,The Vichy Government,Vichy Government The,,,,,,,f,,,,
rec-88515-dup-0,Anne Sy1vestre,Sylvestre Ane,1934,6,20,2020,11,30,t,Person,Female,id-73,
id-6983,UK Subs,UK Subs,1977,,,,,,f,Group,,id-221,English punk band
id-582152,TourdeForce,TourdeForce,2004,,,,,,f,Group,,id-105,Bergamo
id-340959,Özdemir Erdoğan,Erdoğan Özdemir,1940,6,17,,,,f,Person,Male,id-214,
id-173457,Marvin Etzioni,Etzioni Marvin,,,,,,,f,Person,Male,id-222,
rec-32473-dup-0,Arcajgelo Corelli,Corelli Arczngelo,1653,2,17,1713,1,8,t,Person,Male,id-105,
id-462877,Yakup Ekin,Ekin Yakup,1975,5,19,,,,f,Person,Male,id-214,
id-562064,Red Byrd,Red Byrd,1989,,,,,,f,Group,,id-221,Medieval music group
rec-539307-dup-0,浦飯幽助,Uramezhi Yuusuke,,,,,,,f,Character,Male,id-107,Anime Yu Yu Hakusbo character
id-451770,Pendragon,Pendragon,1983,,,,,,f,Group,,,Rhode Island folk group
rec-57227-dup-0,Betty Davis,Davis Betty,1944,7,26,2022,2,9,t,Person,Female,id-222,funks0ul singer
id-42984,Blank  Jones,Blank  Jones,1997,,,,,,f,Group,,id-81,German electronic music duo
id-436282,The Wireless Stores,Wireless Stores The,,,,,,,f,Group,,,
id-22597,森高千里,Moritaka Chisato,1969,4,11,,,,f,Person,Female,id-107,
id-1501588,Cobee,Cobee,,,,,,,f,Person,Male,id-590,swiss rapper Cyril
id-208534,The Kings Consort,Kings Consort The,1980,,,,,,f,Orchestra,,id-221,
id-278444,ChaosOrder,ChaosOrder,,,,,,,f,,,,
id-562667,Yves Nat,Nat Yves,1890,12,29,1956,8,31,t,Person,Male,id-73,pianist
id-22590,Chris Smither,Smither Chris,1944,11,11,,,,f,Person,Male,id-222,
id-35601,Francis Goya,Goya Francis,1946,5,16,,,,f,Person,Male,id-21,Belgian easy listening guitar player
rec-961763-dup-0,John W Morgari,Morgari John W,1946,10,21,,,,f,Person,Male,id-222,sounttrackfilm composer
rec-42565-dup-0,Framkie Avalon,Avalon Feankie,1940,9,18,,,,f,Person,Male,id-222,American actor winger
id-2017546,Cavendish Trailers,Cavendish Trailers,,,,,,,f,Other,,,production music library CAVT
rec-525815-dup-0,Gareth Hulse,Hulsw Gareth,,,,,,,f,Person,Male,rec-221-dup-0,ob0ist
id-145720,Sheldon Mirowitz,Mirowitz Sheldon,,,,,,,f,Person,,,
id-12129,Robert Palmer,Palmer Robert,1949,1,19,2003,9,26,t,Person,Male,id-221,English singersongwriter
id-136445,Another Race,Another Race,1995,,,,,,f,Group,,id-13,Australian band previously known as Biscuit
id-518844,St Vladimirs Seminary Chorale,Vladimirs Seminary Chorale St,,,,,,,f,Group,,,
id-458181,Homo Iratus,Homo Iratus,1998,7,,,,,f,Group,,,
rec-34840-dup-0,Annie MG Scmidt,Schiiiidt Annie MG,1911,5,20,1995,5,21,t,Person,Female,id-150,
id-105616,Peter Principle,Peter Principle,1954,12,5,,,,f,Person,Male,id-222,
id-21140,Kelly Joe Phelps,Phelps Kelly Joe,1959,10,5,2022,5,31,t,Person,Male,id-222,
rec-961763-dup-1,John W Mor9an,Morkan John W,1946,10,21,,,,f,Person,Male,id-222,soundtrackf8lm composer
id-567402,Ganaian,Ganaian,,,,,,,f,Person,Male,id-5060,Alfonso Anagni
id-337068,Тараканы,Tarakany,1991,5,,,,,f,Group,,id-176,Soviet punk rock band
id-161962,Shannon Wright,Wright Shannon,,,,,,,f,Person,Female,id-222,
id-1148143,Briana Marela,Marela Briana,,,,,,,f,Person,Female,id-9655,
id-914843,Marc F Teitler,Teitler Marc F,,,,,,,f,,,,
id-59001,Bobby Blue Bland,Bland Bobby Blue,1930,1,27,2013,6,23,t,Person,Male,id-222,
id-4356,Georges Delerue,Delerue Georges,1925,3,12,1992,3,20,t,Person,Male,id-73,
id-567769,H Kanino,Kanino H,1980,10,8,,,,f,Person,Male,id-194,
id-1235289,Trikot,Trikot,2008,,,,,,f,Group,,id-326,German electronic pop band previously Autopilot
id-148129,Ken R Incorporated,Ken R Incorporated,,,,,,,f,,,,
id-348206,Tourist,Tourist,,,,,,,f,Group,,,Group
id-52904,Johnny Griffin,Griffin Johnny,1928,4,24,2008,7,25,t,Person,Male,id-222,
id-58532,Yıldız Tilbe,Tilbe Yıldız,1966,7,16,,,,f,Person,Female,id-214,
id-242242,Quirk,Quirk,,,,,,,f,Group,,id-13,Australian funk band
id-38110,System F,System F,,,,,,,f,Person,Male,,
id-341795,Precious Wax Drippings,Precious Wax Drippings,,,,,,,f,,,,
id-167537,Michael B Tretow,Tretow Michael B,1944,8,20,,,,f,Person,Male,id-202,
id-36415,Victoria Williams,Williams Victoria,1958,12,23,,,,f,Person,Female,id-222,
id-622491,Jaime Heras,Heras Jaime,,,,,,,f,Person,,,
id-6238,Steeleye Span,Steeleye Span,1969,,,,,,f,Group,,id-221,
id-16061,FFH,FFH,,,,,,,f,Group,,,Far From Home Christian band
id-1517,Elvis Costello,Costello Elvis,1954,8,25,,,,f,Person,Male,id-221,
rec-375147-dup-1,Kaimiņy,Kaimiņy,1996,,,,,,f,Group,,id-117,
id-315988,Immortal Ayatollah,Immortal Ayatollah,2001,,,2003,,,t,Group,,,
id-82920,Nick K,Nick K,,,,,,,f,Person,,,
rec-16359-dup-0,Atrosity,Atrociyy,1985,,,,,,f,Group,,id-81,German metzl band fronted by Alex Krull
id-1201418,Michael Beck,Beck Michael,1949,2,4,,,,f,Person,Male,id-222,US actor
id-525598,Power Metal,Power Metal,1987,9,,,,,f,Group,,id-100,
id-67838,Mark OConnor,OConnor Mark,1961,8,5,,,,f,Person,Male,id-222,US bluegrass country and classical fiddlercomposer
id-659338,Simon Stewart,Stewart Simon,,,,,,,f,Person,Male,,
id-216143,Lita Roza,Roza Lita,1926,3,14,2008,8,14,t,Person,Female,id-221,
rec-2254-dup-1,The Damnecl,Damned The,1976,,,,,,f,Group,,rec-221-dup-0,UK punk nand
rec-2254-dup-0,The Damnd,Damned The,1976,,,,,,f,Group,,rec-221-dup-0,UK punck band
id-127685,Larvae,Larvae,,,,,,,f,Group,,id-5196,Electronic band from Austin Texas
id-67835,Twilight Circus Dub Sound System,Twilight Circus Dub Sound System,,,,,,,f,Person,Male,id-150,
id-21365,Nevermore,Nevermore,1991,,,2011,,,t,Group,,id-222,Seattle thrash metal band
id-837651,Love4Money,Love4Money,,,,,,,f,Group,,id-189,
id-285484,Scrotum,Scrotum,,,,,,,f,,,,French punk
id-663290,The Hollow,Hollow The,,,,2012,8,1,t,Group,,id-7493,Australian hardcore punk band
id-110322,Comets on Fire,Comets on Fire,1999,,,2008,,,t,Group,,id-222,
id-24206,Luis Vargas,Vargas Luis,1961,5,23,,,,f,Person,Male,id-60,
id-2986,Madder Rose,Madder Rose,1990,,,1999,,,t,Group,,id-222,
id-73249,Neophyte,Neophyte,1992,,,,,,f,Group,,id-150,Dutch hardcore technogabber group
id-629207,Volgograd Philharmonic Orchestra,Volgograd Philharmonic Orchestra,,,,,,,f,Orchestra,,,
id-191673,Zodiac,Zodiac,,,,,,,f,Group,,,progressive trance duo
id-945903,Ida Elina,Ida Elina,1986,,,,,,f,Person,Female,id-72,
id-1637,John Hiatt,Hiatt John,1952,8,20,,,,f,Person,Male,id-222,guitarist pianist and singersongwriter
id-131230,Holly Near,Near Holly,1949,6,6,,,,f,Person,Female,id-222,
id-59312,The Red Krayola,Red Krayola The,1966,,,,,,f,Group,,id-222,
rec-933058-dup-0,Insojnia FM,Insomhia FM,,,,,,,f,,,,transeelectro
id-604193,Dan Melchior und Das Menace,Melchior Dan und Menace Das,,,,,,,f,Group,,id-222,
id-33778,Klezmer Conservatory Band,Klezmer Conservatory Band,1980,,,,,,f,Group,,id-5075,
id-745555,afrodynamix,afrodynamix,,,,,,,f,Group,,id-14,Austrian intercultural band
id-1231776,Icewear Vezzo,Icewear Vezzo,1989,10,31,,,,f,Person,Male,id-5179,Detroit rapper
rec-67321-dup-0,近藤浩治,Konclo Koji,1961,8,13,,,,f,Person,Male,id-107,Nintendo clmposer
id-2503,Waterdeep,Waterdeep,1995,10,9,,,,f,Group,,id-222,
id-61362,Wibutee,Wibutee,1996,,,,,,f,Group,,id-160,
id-34283,Vision Divine,Vision Divine,1998,,,,,,f,Group,,id-105,
id-170439,Dimlite,Dimlite,,,,,,,f,Person,,,
id-36890,Marty Stuart,Stuart Marty,1958,9,30,,,,f,Person,Male,id-222,
id-10356,Al Jarreau,Jarreau Al,1940,3,12,2017,2,12,t,Person,Male,id-222,
rec-432147-dup-1,Porou5 Orchestra,Porojs Orchestra,,,,,,,f,Group,,,
id-148494,Olivier Cazal,Cazal Olivier,1962,,,,,,f,Person,Male,id-73,
id-685649,Andreas Fröhlich,Fröhlich Andreas,1965,7,11,,,,f,Person,Male,id-81,German voice actor and reciter
id-245578,Birgit Nilsson,Nilsson Birgit,1918,5,17,2005,12,25,t,Person,Female,id-202,soprano
id-754661,Warren Mills and His Blues Serenaders,Mills Warren and His Blues Serenaders,,,,,,,f,Group,,,
id-694310,The Elusive,Elusive The,1997,,,1998,,,t,Group,,id-222,US band active 1997–1998
rec-1465569-dup-0,Bored Lird,Bored Lird,,,,,,,f,Person,,id-7288,
id-42560,Broder Daniel,Broder Daniel,1989,,,2008,,,t,Group,,id-202,
id-293699,The California Aggie Marching Banduh,California Aggie Marching Banduh The,,,,,,,f,Group,,,
id-42565,Frankie Avalon,Avalon Frankie,1940,9,18,,,,f,Person,Male,id-222,American actor singer
id-979678,Another Green World,Another Green World,,,,,,,f,Person,Male,id-222,Memphis synth pop musician Alec West
rec-915364-dup-0,Jetyy Rae,Jet5y Rae,1987,1,13,,,,f,Person,Female,id-222,
rec-915364-dup-1,Jettv Rae,Jetty Raw,1987,1,13,,,,f,Person,Female,id-222,
id-711254,Paul Shaw,Shaw Paul,,,,,,,f,Person,Male,,Production music and soundtrack composer
id-795464,TWiiNS,TWiiNS,1996,,,,,,f,Group,,id-189,
id-68173,Jason Mraz,Mraz Jason,1977,6,23,,,,f,Person,Male,id-222,
id-24516,Александр Порфирьевич Бородин,Borodin Alexander Porfyrevich,1833,11,12,1887,2,27,t,Person,Male,id-176,Alexander Borodin
id-339821,Craig Davies,Davies Craig,,,,,,,f,Person,,,
id-1241154,STARFIRE,STARFIRE,2005,6,20,,,,f,Group,,id-7703,Melodic Rock group from Los Angeles
rec-841657-dup-0,Ric1< Seratte,Serqtte Rick,,,,,,,f,Person,Male,,
id-84778,Peter Finger,Finger Peter,1954,10,11,,,,f,Person,Male,id-81,
id-546609,Euhedral,Euhedral,,,,,,,f,Group,,,
id-1181,Wilco,Wilco,1994,,,,,,f,Group,,id-222,American alternative rock band
rec-242693-dup-0,Swav,Sway,1982,9,5,,,,f,Person,Male,rec-221-dup-0,UK rapper Derek Anclrew Safo
id-1302191,XVBARBAR,XVBARBAR,,,,,,,f,Group,,id-4434,
rec-912869-dup-1,Austin Eterni,Austin Eteeno,,,,,,,f,,,,
id-719231,Steve Warr,Warr Steve,,,,,,,f,Person,,,Production music composer
rec-3992-dup-0,Quoit,Quojt,1967,10,12,,,,f,Person,Male,rec-221-dup-0,drum and bass alia5 of Mick Harris
rec-183473-dup-0,Vomitous,Vomitovs,2001,,,,,,f,Group,,id-202,
id-1745,Marty Robbins,Robbins Marty,1925,9,26,1982,12,8,t,Person,Male,id-222,
id-3144,Kula Shaker,Kula Shaker,1995,,,,,,f,Group,,id-221,
id-1743,Louis Armstrong,Armstrong Louis,1901,8,4,1971,7,6,t,Person,Male,id-222,
rec-1241154-dup-0,STARFIRE,STARFIRE,2005,6,20,,,,f,Group,,rec-7703-dup-0,Melodic Rock group from Los Angels
id-1741,The Ink Spots,Ink Spots The,1932,,,1954,,,t,Group,,id-222,
rec-659497-dup-1,Jewel T8mo,Tim0 Jewel,,,,,,,f,Person,,,
id-61506,The Human Expression,Human Expression The,1966,,,1967,,,t,Group,,id-222,
rec-50527-dup-0,Barbara Hendrlcks,Hendricks Barbara,1948,11,20,,,,f,Person,Female,id-222,soprabo
id-820610,Vakkuum,Vakkuum,,,,,,,f,Person,Male,id-222,
id-20148,Patricia Morrison,Morrison Patricia,1962,1,14,,,,f,Person,Female,id-222,
rec-7999-dup-0,The Oliviq Tremor Control,Olifia Tremor Control The,1992,,,,,,f,Group,,id-222,
id-4323,Paul Grabowsky,Grabowsky Paul,1958,9,27,,,,f,Person,Male,id-13,Australian pianist and composer
id-39799,Francisco Araiza,Araiza Francisco,1950,10,4,,,,f,Person,Male,id-138,tenor
id-125697,Davy Jones,Jones Davy,1945,12,30,2012,2,29,t,Person,Male,id-221,The Monkees member
id-328220,Reality,Reality,1981,,,1985,,,t,Group,,id-3957,UK anarchopunk band
id-4453,Les Brown,Brown Les,1912,3,14,2001,1,24,t,Person,Male,id-222,American big band  jazz musician
id-187161,Isor,Isor,,,,,,,f,,,,
rec-435052-dup-0,Musica ad Rhenum,Musica ad Rgenum,1992,,,,,,f,Group,,,
id-2109,Bobby Darin,Darin Bobby,1936,5,14,1973,12,20,t,Person,Male,id-222,
id-766834,Layner,Layner,,,,,,,f,Person,Male,id-67,
id-447165,Judge Smith,Smith Judge,1948,,,,,,f,Person,Male,id-221,
id-231026,Bahiano,Bahiano,1962,12,26,,,,f,Person,Male,id-10,Argentine reggae singer
id-9758,The Doobie Brothers,Doobie Brothers The,1970,,,,,,f,Group,,id-222,
id-209615,Cleaners From Venus,Cleaners From Venus,,,,,,,f,Group,,id-221,
id-4690,Donovan,Donovan,1946,5,10,,,,f,Person,Male,id-221,Scottish singer songwriter and guitarist
id-666735,Danny Davies,Davies Danny,,,,,,,f,Person,,,
id-603339,Rashawn Ross,Ross Rashawn,1979,1,16,,,,f,Person,Male,,
id-666736,David Molyneux,Molyneux David,,,,,,,f,Person,Male,,
id-5453,Herb Ellis,Ellis Herb,1921,8,4,2010,3,28,t,Person,Male,id-222,jazz guitarist
id-99603,Fila Brazillia,Fila Brazillia,1990,,,2006,,,t,Group,,id-221,
id-99605,Roger Eno,Eno Roger,1959,,,,,,f,Person,Male,id-221,
id-5455,Ray Brown,Brown Ray,1926,10,13,2002,7,2,t,Person,Male,id-222,jazz bassist
rec-1406785-dup-1,Deslred,Desi4ed,,,,,,,f,Person,Male,id-7450,Russian nv disco
id-125164,MartinMolloy,MartinMolloy,,,,,,,f,Group,,id-13,
id-814305,The Ascetic Junkies,Ascetic Junkies The,2008,,,2012,,,t,Group,,id-5147,
id-56453,Stereotyp,Stereotyp,,,,,,,f,Person,Male,id-14,
id-831310,GG,GG,,,,,,,f,Group,,id-81,Sven Gruhnwald  Sebastian Göckede
id-311917,Lamiel,Lamiel,1997,10,,2000,10,1,t,Group,,id-7297,
id-655141,Stephen L Allen,Allen Stephen L,,,,,,,f,Person,Male,,
rec-621221-dup-0,Medin Şentürk,Şentüri Metin,1966,5,16,,,,f,Person,Male,id-214,
id-525727,Silverdollar,Silverdollar,,,,,,,f,Group,,id-202,
id-229623,London Promenade Orchestra,London Promenade Orchestra,1964,,,1971,,,t,Orchestra,,id-221,before it became known as the National Philharmonic Orchestra in ca 1971
id-199734,Fats Waller and His Rhythm,Waller Fats and His Rhythm,,,,,,,f,Group,,,
id-557547,Lola Lago Detective,Lola Lago Detective,,,,,,,f,Person,,,
id-199733,Coleman Hawkins and His Orchestra,Hawkins Coleman and His Orchestra,,,,,,,f,Group,,,
id-432637,TAMUSIC,TAMUSIC,2005,,,,,,f,Group,,id-107,
id-1820453,Martin and Company,Martin and Company,1968,5,14,,,,f,Group,,,band
id-268096,Baruka,Baruka,,,,,,,f,Person,,,
rec-1160197-dup-0,Mosartorchester des Opernhauses Zürich,Mozartorkhester des Opernhauses Zürich,,,,,,,f,Orchestra,,id-7704,
id-8751,Horace Andy,Andy Horace,1951,2,19,,,,f,Person,Male,id-106,Jamaican roots reggae songwriter  singer
id-121770,Espirito,Espirito,,,,,,,f,,,,
id-342774,Eine Oliver Twist Kooperation,Eine Oliver Twist Kooperation,,,,,,,f,Group,,,
id-64025,Hunter,Hunter,1985,,,,,,f,Group,,id-170,Polish heavy metalsoul metal artist
id-63782,the pillows,pillows the,1989,9,16,,,,f,Group,,id-107,Japanese band
id-107434,Leci Brandão,Brandão Leci,1944,9,12,,,,f,Person,Female,id-30,
id-2122361,D J MacHale,D J MacHale,1955,3,11,,,,f,Person,Male,id-222,
id-11442,Die Fantastischen Vier,Fantastischen Vier Die,1989,7,7,,,,f,Group,,id-81,
id-1242232,Petrus Castrus,Petrus Castrus,1971,,,,,,f,Group,,id-171,
id-3078,Big Mountain,Big Mountain,1991,,,,,,f,Group,,id-222,
id-217465,Steven Lenky Marsden,Marsden Steven Lenky,,,,,,,f,Person,Male,,
id-648247,nao,nao,,,,,,,f,Person,Female,id-107,fripSide member
id-97970,Toires,Toires,,,,,,,f,Person,Male,id-46231,FR ambient  trance
id-595907,Ametsub,Ametsub,1983,,,,,,f,Person,Male,id-107,
id-30934,Racoon,Racoon,1997,,,,,,f,Group,,id-150,Dutch band
id-40,Alanis Morissette,Morissette Alanis,1974,6,1,,,,f,Person,Female,id-38,
id-654470,Yôko Higashi,Higashi Yôko,1974,4,29,,,,f,Person,Female,id-73,Japanese artist based in France
id-20217,Pandora,Pandora,1984,,,,,,f,Group,,id-138,Mexican group founded by Lascurain sisters
rec-109878-dup-0,Lezley Garrett,Garrett Le5ley,1955,4,10,,,,f,Person,Female,rec-221-dup-0,soprano
id-120914,Sylvia Telles,Telles Sylvia,1934,8,27,1966,12,19,t,Person,Female,id-30,
id-133717,Terrace,Terrace,1968,2,23,,,,f,Person,Male,id-150,Dutch techno producer
rec-657941-dup-0,Cvpha,Cypba,,,,,,,f,,,,
id-261289,Chad Morgan,Morgan Chad,1933,2,11,,,,f,Person,Male,id-13,
id-52227,Hugh Moffatt,Moffatt Hugh,1948,11,10,,,,f,Person,Male,id-222,
id-287087,Disgorge,Disgorge,1994,,,,,,f,Group,,id-138,Brutal deathmetal  Grindcore band from Mexico
rec-12438-dup-0,Franz Sxubert,Scbubert Franz,1797,1,31,1828,11,19,t,Person,Male,id-14,compojer
id-162647,Harry Lubin,Lubin Harry,1906,3,5,1977,7,21,t,Person,Male,id-222,
id-714192,Jesse Loren Josefsson,Josefsson Jesse Loren,,,,,,,f,Person,,,
id-969318,Indoctrinate,Indoctrinate,,,,,,,f,Group,,id-14,Austrian punk band
id-457299,A Industrya,A Industrya,,,,,,,f,Person,,,
id-826061,Mathias Stubø,Stubø Mathias,,,,,,,f,,,,
id-47,Elliott Smith,Smith Elliott,1969,8,6,2003,10,21,t,Person,Male,id-222,US singersongwriter
id-30026,Suffocation,Suffocation,1988,,,,,,f,Group,,id-79463,New York Death Metal
id-70199,S‐Range,S‐Range,,,,,,,f,Person,Male,id-202,Swedish psy‐trance
id-46,Dusty Springfield,Springfield Dusty,1939,4,16,1999,3,2,t,Person,Female,id-221,
id-190235,Erich Kunzel,Kunzel Erich,1935,3,21,2009,9,1,t,Person,Male,id-222,conductor
rec-6226-dup-0,Judy Mowat,Mowatt Jud6,1952,11,11,,,,f,Person,Female,id-106,
rec-6226-dup-1,Judy M0watt,Mowstt Judy,1952,11,11,,,,f,Person,Female,id-106,
id-700116,中野腐女子シスターズ,Nakano Fujo Sisters,2006,,,2011,11,25,t,Group,,id-107,
rec-140170-dup-0,Debbie Wisenan,Wisrman Debbie,1963,5,10,,,,f,Person,Female,rec-221-dup-0,
id-629949,Χρήστος Σαντικάι,Santikai Christos,,,,,,,f,Person,Male,id-84,
id-781649,Doreens Jazz New Orleans,Doreens Jazz New Orleans,,,,,,,f,Group,,,
id-829849,Vyaas Houston,Vyaas Houston,,,,,,,f,,,,
id-162979,Владимир Высоцкий,Vysotsky Vladimir,1938,1,25,1980,7,25,t,Person,Male,id-243,Russian singersongwriter
rec-587603-dup-1,Laurine F5ost,Frost Laur9ne,,,,,,,f,,,,
id-464980,Harper Lee,Lee Harper,1926,4,28,2016,2,19,t,Person,Female,id-222,American author
rec-142969-dup-0,Psi Corn,Pji Com,1981,,,1985,,,t,Group,,id-222,
id-709749,Graham Preskett,Preskett Graham,,,,,,,f,Person,Male,id-221,British multi instrumentalist musician songwriter and arranger
id-845612,Kathrin Shorr,Shorr Kathrin,,,,,,,f,Person,Female,id-222,
id-3452,Memphis Slim,Memphis Slim,1915,9,3,1988,2,24,t,Person,Male,id-222,
id-1391805,Ill Chill,Ill Chill,,,,,,,f,Person,Male,id-7703,
id-1275676,Wolfgang Schorlau,Schorlau Wolfgang,1951,,,,,,f,Person,Male,id-81,German author
id-413717,Michael Moshan  David Mendelsohn,Moshan Michael  Mendelsohn David,,,,,,,f,,,,
id-325165,Mathieu Ruhlmann,Ruhlmann Mathieu,1976,,,,,,f,Person,Male,id-5212,
id-116496,Crimpshrine,Crimpshrine,1982,,,1989,,,t,Group,,id-222,
id-719037,Michael Tauben,Tauben Michael,,,,,,,f,Person,,,Production music composer
id-1861441,Čedo Antolić,Antolić Čedo,1951,1,1,2019,8,22,t,Person,Male,id-1872,
rec-731040-dup-0,Jaiol,Jaiol,2002,,,,,,f,Group,,id-222,US indie r0ck band
id-739839,Insingizi,Insingizi,,,,,,,f,Group,,id-14,
id-51806,The DOyly Carte Opera Company,DOyly Carte Opera Company The,1875,,,,,,f,Group,,id-221,
id-35006,The Mission,Mission The,1985,12,,,,,f,Group,,id-221,Gothic rock band
id-147599,The Ed Jones Quartet,Ed Jones Quartet The,1987,,,,,,f,Group,,,
id-828621,Mind Over Matter,Mind Over Matter,,,,,,,f,Group,,id-13,Australian hip hop
id-364623,Alfonso Ferrabosco,Ferrabosco Alfonso,1543,1,18,1588,8,12,t,Person,Male,id-105,the elder
id-179793,Army of Freshmen,Army of Freshmen,1997,,,,,,f,Group,,id-222,
rec-391633-dup-0,Михаил Васильевич Плетнёв,Pletnev Mikhail Vasilievkch,1957,4,14,,,,f,Person,Male,id-176,pianist  conduktor
id-307251,Andrew Mauray,Andrew Mauray,,,,,,,f,,,,
id-178959,Orlando Voorn,Voorn Orlando,,,,,,,f,Person,Male,id-150,DJ and electronic music producer
id-171378,Любэ,Lyube,1989,1,14,,,,f,Group,,id-176,
id-586325,Skachaos,Skachaos,,,,,,,f,Group,,,
id-653467,Indigolapsed,Indigolapsed,2005,10,,,,,f,Group,,id-67,
rec-105191-dup-0,Earje Hagen,Hagen Ear1e,1919,7,9,2008,5,26,t,Person,Male,id-222,TV  film composeah
id-245870,Brad Walsh,Brad Walsh,,,,,,,f,Person,Male,,
id-151338,Steven R Smith,Smith Steven R,,,,,,,f,Person,Male,,psychfolk rock artist
id-2169728,VAYAN,VAYAN,,,,,,,f,Person,Male,,
id-4915,Controlled Bleeding,Controlled Bleeding,1979,,,,,,f,Group,,id-222,
id-1101096,Gesualdo Consort Amsterdam,Gesualdo Consort Amsterdam,1984,,,,,,f,Group,,id-7706,
id-14414,Raimundos,Raimundos,1987,,,,,,f,Group,,id-30,
rec-23146-dup-0,Hoodoo Gurvs,Hoodoo Gufus,1982,,,,,,f,Group,,id-13,
id-1575848,ばねとりこ,Banetoriko,,,,,,,f,Person,Female,id-7703,
id-14410,Nat King Cole,Cole Nat King,1919,3,17,1965,2,15,t,Person,Male,id-222,
rec-661361-dup-0,Marck Emney,Emnev Mark,1955,,,,,,f,Person,Male,rec-221-dup-0,
id-11285,Wolfgang Amadeus Mozart,Mozart Wolfgang Amadeus,1756,1,27,1791,12,5,t,Person,Male,id-14,classical composer
rec-1245997-dup-0,Friedhelm Flame,Flamme Fnedhelm,1963,,,,,,f,Person,Male,id-81,organist khoirmaster
id-175306,Muzio Clementi,Clementi Muzio,1752,1,24,1832,3,10,t,Person,Male,id-432,composer
id-271595,DJ River,River DJ,,,,,,,f,Person,,,
id-297138,Angela Wiedl,Wiedl Angela,1967,3,16,,,,f,Person,Female,id-81,
id-43974,Joel McNeely,McNeely Joel,1959,3,28,,,,f,Person,Male,id-222,soundtrack composer  conductor
id-32566,Nonpoint,Nonpoint,1996,,,,,,f,Group,,id-222,
id-15090,The Weakerthans,Weakerthans The,1996,10,,2015,7,15,t,Group,,id-38,
id-142472,Miklós Rózsa,Rózsa Miklós,1907,4,18,1995,7,27,t,Person,Male,id-97,composer
id-146974,Song of Zarathustra,Song of Zarathustra,1997,3,,2003,,,t,Group,,id-222,
