label,name,label_type,area,ended
id-96045,101 Noites  Criação de Produtos Culturais Lda,Publisher,id-171,f
id-17774,Roton,Production,id-175,f
id-54658,Off the Shelf,Original Production,,f
rec-118352-dup-0,Metr0 Sound,,,f
id-56232,Wambo Productions,Production,id-52490,f
id-14666,Dominant Fiction,Original Production,id-222,f
id-234354,Itspop Music Ltd,Holding,id-113,f
rec-111977-dup-0,Pagan Mvsic Ltd,,rec-221-dup-0,f
rec-181954-dup-0,Ruff N Tuff Reclrdings,,,f
rec-36153-dup-1,Tocayow Music,Publisher,,f
id-145776,Gerhard Kaiser GmbH,Production,id-7714,f
rec-19812-dup-0,Deyil in the Woods,Original Production,id-22373,t
id-145500,Iron Maiden Ltd,Holding,id-221,f
id-63700,Materie Records,,id-81,f
id-86562,Vistasboy Music bmi,,,f
id-3492,Blue Moon Records,Bootleg Production,,f
rec-106564-dup-0,Tonotisc SA,,id-10,f
id-176715,Freeformaniacs,,,f
id-236954,World Sound,,,f
id-205998,Russian pirate label,,id-176,f
id-5059,Tyrannosaurus,,id-221,f
id-237594,Tchaikovsky  Bad Wolf Entertainment LLC,Publisher,,f
id-246074,Sonic One Powermastering,,,f
id-150590,Ste‐4 Musique,Imprint,id-7279,f
id-177697,Misguided Records,,,f
rec-222540-dup-1,SIMP Recordz,Original Production,id-116010,f
id-127484,BBC Audiobooks Ltd,,,f
rec-124371-dup-0,Palto Flatj,,id-222,f
rec-51309-dup-0,Muzic Shop,Original Production,rec-73-dup-0,f
id-222982,Вадим Володин,,,f
id-249036,Preachja,Production,id-100,f
id-185000,Loaf Records,,,f
id-39701,Kaiho Music,Original Production,id-72,f
id-173641,Nómada Records,,,f
id-223916,Devel 16 Coterie ENT,Production,id-222,f
id-73999,Baboon Records,,,f
id-231135,Roundabout 7 Music International,Publisher,id-222,f
id-239970,Ramon Valdovinos,Distributor,,f
id-185008,Double Dose,,,f
id-185164,SageQuinnJude Music,Publisher,id-222,f
id-177452,Madamelune,Production,id-73,f
id-216651,UDC Recordings,Original Production,id-221,f
id-122266,Importe12 Records,Original Production,id-7020,f
id-83058,Liquid Records,Production,,f
rec-182385-dup-0,Kai Mattiesen Music,,,f
id-78605,Weed,Original Production,id-222,f
rec-206547-dup-0,Irving Cawsar Inc,Publisher,,f
rec-239482-dup-1,Eccentnc Recordings,,,f
id-103349,Diplomat Records,,id-292,f
id-208912,House of Gaga Publishing LCC,Publisher,id-222,f
rec-153015-dup-0,Eledtric MVM,Production,id-3813,f
id-150052,Universal Music SA Greece,Holding,id-84,f
id-95939,South American House,Production,,f
id-71834,Luxel,,,f
id-5432,Wallys Groove World,Original Production,id-21,f
id-123637,All We Know Records,,,f
rec-56041-dup-0,New Tide Records,,,f
rec-59994-dup-0,Lighden Up,,,f
id-186361,Jerk Records,,,f
rec-246326-dup-1,Mutant1000900,Publisher,id-1178,f
id-213321,Local Genius and Wizard,,,f
id-74043,Quantum,Original Production,,f
rec-203528-dup-1,Chokolate Records,Original Production,rec-434-dup-0,f
id-1956,Basic Channel,Original Production,id-81,t
id-186841,Howlinghorse Music,Publisher,,f
id-241554,che,,,f
id-143599,真宗大谷派宗務所出版部,Publisher,id-107,f
id-17929,hihat Records,,id-81,f
id-109460,Saints and Sinners,,,f
id-248245,MAW Words Publishing,Publisher,id-222,f
id-202039,Amidah,Original Production,id-221,f
id-191929,Kobalt Label Services America Inc,Holding,id-222,f
id-189312,Love OnLine Records,,,f
id-16459,Fire Museum,,id-222,f
id-192977,artbyFORM,Distributor,id-222,f
id-203655,Araize Record,,,f
id-198712,CR2 Compilations,,,f
id-200805,Jenyer Production,,id-113,f
id-161088,滾石國際音樂股份有限公司,Holding,id-205,f
id-170100,ABT Budapest,,id-721,f
id-159049,Sentana Filmproduktion GmbH,Production,id-7710,f
id-104988,Black Gold Records,,id-7703,f
id-172270,Three Boys Music Inc,Publisher,id-222,f
id-125826,Sarah McQuaid,,,f
id-5614,Karaoke Kalk,Original Production,id-81,f
id-105010,DTCM Ave,Publisher,,f
id-175995,Juke Trax Online,Original Production,,f
id-154290,Jahazi Media,Publisher,,f
id-183372,WAVERIDGE,,id-411,f
id-100622,Monogram,,id-222,f
id-236050,Spinnup,,,f
id-178473,Magdalena Melodies,Publisher,id-150,f
rec-224848-dup-0,Soul Circle Mustic,,,f
id-154352,Shedio Records,Production,,f
id-178571,SynGate Wave,,,f
id-30132,Bandleader,,id-221,f
rec-168019-dup-0,Dollar Musoc Gang,Production,id-29637,f
id-130189,Beggars Music,Publisher,id-221,f
id-221628,Novica Music,Publisher,,f
id-77566,Evil Ink,,id-222,f
id-17354,8ball Music,Original Production,id-150,f
id-163435,Angelina Recordz,,id-107,f
id-91817,Oscillation Music,,id-81,f
id-81393,Lateral Mgmt London Stockholm AB,Publisher,,f
id-52500,Sons Galiza,Publisher,id-194,f
id-82650,Beyond Records,,id-295,f
id-190100,Mangini Muzica,,,f
rec-53717-dup-0,GenXtasy Recorts,,id-222,f
rec-18232-dup-0,Cymbidium Recoahds,Original Production,id-72,f
id-206333,Old Familiar,,,f
id-117914,Domuz Records,Original Production,id-214,f
id-116638,Dio Drone,Original Production,id-15123,f
id-51441,Guardians of Metal,Original Production,id-171,f
rec-41590-dup-1,Enormpus Tunes,,id-203,f
rec-153015-dup-1,Electrjc MVM,Production,id-3813,f
id-243850,ตราหนูขาว,,,f
rec-158250-dup-1,Crab Key Rec9rds,,,f
id-153419,Del Mar Estudio,,,f
id-201839,Caroline International Japan,Distributor,id-107,t
id-28866,Urban Camper Entertainment,Original Production,,t
id-198857,Murray Brothers Records,,,f
rec-150590-dup-0,Ste‐4 Musikue,Imprint,id-7279,f
id-250505,Cavalier,,id-7022,f
id-83438,Skeletor Tapes,,id-72,f
id-102531,Only One Records,,,t
id-127305,Made In England,,,f
id-178889,寺内音楽出版,Publisher,id-107,f
id-201221,Half Pint Records,,,f
id-174003,Soulmade Productions,Production,,f
rec-21829-dup-0,Bellwoot Records,Imprint,id-107,f
id-36153,Tocayos Music,Publisher,,f
id-229602,Blueprint Australia,,,f
id-252894,Bullhead,,id-262,f
id-79599,Motley Music Limited,,id-221,f
rec-165116-dup-1,Co9lNote,,,f
id-126094,Patio Music,Original Production,id-222,f
id-71226,Premiere Music Distributors,,,f
id-91362,World Records,,,f
id-84994,HMC  Helsinki Music Company Oy,,id-72,t
id-141587,Trance Gold Records,,,f
rec-118974-dup-0,Elektra Recorcls,Holding,id-222,f
id-91971,Mundo Records,,id-10,f
id-111080,Compact Disc Center,,,f
id-104358,Perso Records,,,f
id-164159,MVI Music,,,f
rec-120574-dup-1,Grittv City Records,Imprint,,f
id-238401,ebirecords,,id-107,f
id-135915,Megaлайнер Рекордз,,,f
rec-162579-dup-0,Westernmost Recorcls,Original Production,id-30644,f
id-10454,Hank the Herald Angel Recordings,Original Production,id-222,f
id-198582,TopartMusic,Production,,f
rec-69257-dup-0,Black  Bl8e Records,,id-222,f
id-222203,supporter records,,id-69835,f
id-20232,G  E Music,Original Production,id-222,f
id-243112,MUZA Records,,,f
id-38033,Green Door Record Company,,,f
id-112244,Attenshun Records,Distributor,id-30589,f
id-3681,Kalinkaland Records,Production,id-81,f
rec-58343-dup-0,Extreme Electeonics,,,f
rec-58343-dup-1,Extreiiie Electronics,,,f
id-88240,Greeninch Sound,,id-67890,f
id-106029,Avenue Beatz Music,Publisher,,f
id-103627,Stoney Burke,,,f
id-216863,Briss Dont Miss,,,f
id-142072,Jungle Voodoo Recordings,,id-7703,f
id-90453,Vetnasj Records,,,f
rec-189312-dup-0,Love OnLjne Records,,,f
id-70765,Think For Yourself Records,,,f
id-31101,Red Frame,Original Production,id-221,f
rec-125441-dup-0,Get Danking Records,Distributor,,f
id-207238,Artist Publishing Global,Publisher,,f
id-189815,Lost on Vacation Music,Publisher,id-222,f
id-136477,Other Int Universal,,,f
id-178708,TBA Music,Production,id-57,f
id-67620,Culture Shock Music,,,f
id-25654,Black Pumpkin Records,Publisher,id-222,f
id-210697,Daedo Records,,id-2531,f
id-143200,Classic Brit Awards,Imprint,id-221,f
id-63138,Pet Cemetery Records Inc,,id-221,f
id-216966,Cuban Vintage Tour,,,f
id-178704,TBA Records,Production,id-57,f
id-239668,Akashic Records,,id-222,f
rec-153419-dup-0,Del Mar Estvdio,,,f
rec-74661-dup-0,Boom Servic,Publisher,id-222,f
id-237650,ZR Network,,,f
rec-125443-dup-0,Management Three Musjc,Publisher,id-222,f
rec-126552-dup-1,Punk Uprisimgs Records,,id-22328,f
rec-126552-dup-0,Punk Uprisungs Records,,id-22328,f
id-31080,All Other,Production,id-73,f
id-180870,Bellamy Brothers Records,Original Production,id-222,f
id-93822,HTown Records,,,f
id-51876,Recoup Records,,,f
id-173125,MIKE Push Studio,,,f
id-184649,Ghosts and Demons,,,f
id-114425,SPHERE RECORDS,,id-2230,f
id-38459,Popjinx,Original Production,id-221,f
id-143664,Addison Ababa,,,f
id-178337,GM Recordings,Original Production,id-221,f
id-8092,Classic Records,Reissue Production,id-222,f
id-141740,CBSSony Songs,Publisher,,f
id-249769,ReallyRichEmpire,,,f
id-252427,Koze Songs,Publisher,,f
id-252425,Saturn Strip,Original Production,,f
id-220768,ニンニクレコード,,id-107,f
id-33388,Creole Records,Original Production,id-221,f
id-27373,EPI,,id-222,f
rec-124371-dup-1,Palto Flsts,,id-222,f
id-66325,Jazzhaus,Production,id-81,f
rec-14731-dup-0,Class Kasetçilick,,id-214,f
id-81227,Angel Records,Original Production,id-5060,t
rec-14666-dup-0,Dominant Fiktion,Original Production,id-222,f
rec-202371-dup-0,SYLCO,Publisher,id-222,f
id-198289,Hidle Music,Publisher,,f
rec-229596-dup-0,29 Gbbal Public,,,f
id-195653,Marquee,,id-107,f
id-18985,Forged in Fire,Reissue Production,id-222,f
id-213366,Silver Kamel Audio,,,f
id-72654,Antena Portuguesa,,,f
id-21825,Party People,,id-221,f
id-202598,BlueZ Records,Original Production,id-222,f
id-185883,ts136,,,f
id-137979,日本アメリカーナ音楽出版,Publisher,id-107,f
id-227110,New Ruins,,,f
rec-7080-dup-0,Image Misic,Original Production,rec-105-dup-0,f
id-21829,Bellwood Records,Imprint,id-107,f
id-67431,Generation of the Pop punk,,,f
id-99796,Phunky Data,,,f
rec-239306-dup-0,Table Basse Rwcords,,rec-23037-dup-0,f
id-19812,Devil in the Woods,Original Production,id-22373,t
id-131156,Volksbank,Publisher,id-14,f
rec-9180-dup-1,God Moumtain,Original Production,id-107,f
id-74451,150 Music,,,f
id-167803,Unholy Conspiracy Deathwork,Original Production,id-5130,f
rec-186918-dup-0,Checlcmate Records,,,f
id-96998,Endeavour Classics,,,f
id-80658,Adn Nocif,,,f
rec-177130-dup-0,No Lofe Entertainment,Imprint,,f
id-14475,Bee Jazz,Original Production,id-73,f
id-199661,Earlybird Records,Production,,f
id-67023,Super Uphon Sound,,,f
id-252393,WinStar Home Entertainment,Imprint,id-222,t
rec-1075-dup-0,Out of Orbit Recordingz,Original Production,id-57,f
id-158250,Crab Key Records,,,f
id-243386,Rufus Recordings,,,f
id-166378,Ladytron Music,,,f
id-214001,Shoshanah Homan,Manufacturer,,f
id-168881,KRLF,,id-105,f
id-146254,FIRE ON MUSIC CO LTD,Holding,id-205,f
rec-125443-dup-1,Management Three Music,Publisher,id-222,f
id-59471,Keevay Music,,,f
rec-143664-dup-0,Addlson Ababa,,,f
id-234131,Tkb Records,,,f
id-108495,Chaos Social,Original Production,,f
id-167336,Lanzoni Records,,,f
id-251561,Rosesmauet Plater,,id-160,f
id-9556,Happy Pencil,Original Production,id-221,f
id-156930,Cronemeyer Edition,Publisher,id-23698,f
id-120402,Frux,Original Production,id-29528,f
id-137071,Psycho V Records,,,f
id-202677,Bob Abbott Music Inc,Publisher,,f
id-252578,Insidious,Imprint,id-240,f
id-168587,OXProject,Original Production,,f
id-176912,Limited Run Games,Distributor,id-222,f
id-252983,Mercury Classics Soundtrack  Score,Imprint,,f
id-113414,BFJ Clothing CO,,,f
id-150144,Universal MGB Autores Asociados,Publisher,id-194,f
id-89703,Syndicate Songs II,,,f
rec-239482-dup-0,Eccentric Recordingj,,,f
id-224938,Young Jordan,,,f
id-236817,Tribal Kitchen,,,f
rec-219825-dup-1,Sackyille Recordings,,,f
rec-242714-dup-0,Power Entertainment Ink,,,f
id-69546,Solitary Records,,,f
id-202000,That Was EZ,Publisher,,f
rec-64985-dup-1,Kindred Recordimgs,,rec-73-dup-0,f
rec-64985-dup-0,Kindred Recordingz,,rec-73-dup-0,f
rec-207229-dup-0,Maskati Bfothers Inc,Publisher,,f
id-123154,Estate of Richard Sohl Music,Publisher,,f
id-95156,Ekraz Music,Publisher,,f
rec-91817-dup-0,Osciilation Music,,id-81,f
id-87663,Tam Records,,,f
id-17950,Peace 95,Production,,f
id-84746,SanCtuS Recordings,,,f
id-181657,CLOU,,id-11955,f
id-98718,Power House Records,,id-222,f
id-126578,Feet 2 Da Concrete Entertainment,,,f
rec-100253-dup-0,PHU Viiletta,,,f
id-78780,Caput Medusae,,id-81,f
rec-103728-dup-0,Sleeping Vilage,,id-222,t
id-109894,NoBreaks,,id-326,t
id-124791,VZ recording company,,,f
id-190452,TΔG MUSIC,,,f
id-182088,Mankind Disaster Records,,id-221,f
id-115131,Basspistol,Publisher,id-202,f
id-20975,Aspirion Records,,id-222,f
id-47566,Forum Novelties,,,f
id-186431,Impulse,,,f
rec-52445-dup-1,Full Light Recorts,,id-222,f
id-165875,Dissident Street Records,Original Production,id-23264,f
id-120574,Gritty City Records,Imprint,,f
id-169399,SP Records,Publisher,id-156,f
id-152564,Kulturní agentura Angel,Production,,f
id-61576,Woo Me,,,f
id-90022,Fredag Records,,id-221,f
id-96912,Rytmimystiikka,Original Production,id-72,f
id-52125,Fosfor Creation,,id-202,f
id-40344,Pastels,Imprint,id-81,f
id-204980,Magyar Televízió,,id-97,f
rec-145599-dup-0,Chicken Skin Rekords,Original Production,id-107,f
id-21581,GSI Musique,Original Production,id-7279,f
id-203783,Words  Music Inc,Publisher,id-222,f
id-122650,Face Maker Entertainment,Publisher,,f
rec-91971-dup-0,Mvndo Records,,id-10,f
id-10611,Upper Left Side Music,Original Production,id-38,f
id-57844,Maximum Sound,Original Production,id-106,f
id-198862,Worlds Within Worlds,,id-5126,f
id-60283,Big Kick Music,,,f
rec-74132-dup-0,LXR Recordst,,,f
rec-19028-dup-0,Zee Musjc Company,,id-99,f
id-163012,Matapalo Music Group,Imprint,,f
id-201002,Mr Manatti Music,Publisher,id-7020,f
id-24027,Bleep,Distributor,id-221,f
id-192636,Adam  Liza Music,,,f
rec-166378-dup-0,Ladydron Music,,,f
id-203071,Battle Creek Recordings,,,f
id-43172,Emmtee Music,,id-222,f
id-218835,RK4L Music Group,,,f
id-208798,Dr Awkward Publishing,Publisher,,f
id-108945,Lick the Star Music,Publisher,id-222,f
rec-168895-dup-0,HRB Muzic Company,,,f
id-47661,Eugene Records,Original Production,id-222,f
id-62349,DAutres Cordes Records,Original Production,id-73,f
rec-178708-dup-0,TBA Misic,Production,id-57,f
id-156441,Scorpios,,id-228,t
id-124371,Palto Flats,,id-222,f
id-50592,Pelew Music,Publisher,,f
rec-230921-dup-1,Spirit Visiin Records,,,f
rec-230921-dup-0,Spiahit Vision Records,,,f
id-48697,Disques Apache,Original Production,id-73,f
rec-200652-dup-0,OneFitMusid Record Label,Original Production,id-809,f
id-217650,Stardust Records,,,f
id-152130,Little Hi Records,,,f
id-114175,Casbah Kidd,Publisher,id-222,f
id-54194,Germ Recordings,Original Production,id-222,f
id-70634,Concession Records,,,f
id-247365,Facemelt Records,Publisher,,f
id-118242,K2 SOUND,Original Production,,f
id-222540,SIMP Records,Original Production,id-116010,f
rec-4266-dup-1,Mellow Rec0rds,Original Production,rec-105-dup-0,f
rec-158250-dup-0,Crab Kev Records,,,f
id-38417,Krijs Records,,id-150,f
id-173413,Pemaco Rd Records,,,f
rec-211062-dup-1,Spectra Manajyment Inc,,,f
id-87506,It Books,Publisher,,f
id-179283,Propane Music,Original Production,id-115659,f
id-166860,Strange Place Records,,,f
rec-100622-dup-0,Monogram,,id-222,f
rec-113501-dup-0,Chukka Prorno Records,Publisher,id-81,f
rec-168881-dup-0,KRLF,,rec-105-dup-0,f
id-162189,Mirror Music,Publisher,,f
rec-64209-dup-1,Rampare Org,,,f
id-31038,Streamline Records,,,f
rec-251780-dup-0,Heron Pojd Productions,,,f
id-239482,Eccentric Recordings,,,f
rec-180820-dup-0,Rek0rd,,id-81,f
rec-139087-dup-0,La Industrua Inc,Production,,f
id-126472,Songs of Universal,Publisher,id-222,f
rec-75329-dup-0,エヌ・イー・ティー音楽出版,Publisher,id-107,t
id-230591,Chaos Wrecords,Production,id-221,f
id-235847,Upward Spiral Music,Publisher,,f
id-187688,Indecibels,,,f
rec-21248-dup-0,Cakra,Production,id-81,f
rec-66594-dup-0,Sol Gorilla Monopoly,,,f
id-144369,Amg MusicCâmara Municipal de AlmadaBLITZ,,id-171,f
id-245021,DJS Records,,id-150,f
id-171741,Templo,,,f
id-63718,Metal Throne Productions,Production,id-84,f
id-68950,Musica Celestia,Original Production,id-30,f
id-176740,Pelex,,,f
id-135956,ElRow Music,,,f
id-96041,Base Trip Records,,id-5075,f
id-124572,Grandpa Stan Ltd,,,f
id-16700,Blue Rose Records,,id-81,f
id-7866,Furious Records,Original Production,id-221,f
id-70912,Teenager In A Box,,,f
id-7644,RTFM Records,Original Production,id-222,f
id-18332,Woodpecker Records,Production,id-222,f
rec-2371-dup-0,Jarra Records,Original Production,rec-13-dup-0,f
id-215482,Sentai Holdings LLC,Holding,id-222,f
id-211055,Alexis Korner Music,Publisher,,f
rec-131156-dup-0,Volkstbank,Publisher,id-14,f
id-214175,Collector Edition Soundtracks,Original Production,,f
id-180820,Rekord,,id-81,f
id-4928,Vegas Tracks,Original Production,id-73,f
id-7080,Image Music,Original Production,id-105,f
rec-43158-dup-0,101 South Rekords,,,f
id-239969,Ossian USA,,,f
id-14731,Class Kasetçilik,,id-214,f
id-43565,BamaJam Records,Original Production,id-222,f
id-92200,Sicario Music,Production,id-1503,f
id-93292,There Was an Old Woman Records,,,f
id-178367,Plus 8 Music Europe,Publisher,id-241,f
id-201101,LV Music,Imprint,id-5213,f
id-74891,Rock Snob Records,,,f
id-27346,Syncro Music,,id-194,f
id-236593,Lemon Song,Bootleg Production,id-107,f
id-132694,FreshTunes,Distributor,id-5084,f
id-43814,Blues Forever,Reissue Production,id-105,f
id-224792,KJ,Original Production,id-203,f
id-112453,Dawg Records,,,f
id-63621,Soliti,,id-72,f
id-203528,Chocolate Records,Original Production,id-434,f
id-249987,UK Bubblers,Original Production,id-221,f
id-142533,MP3 Music Collection,,,f
id-25538,Fénix Discos,Original Production,,t
id-56041,New Tide Records,,,f
rec-141740-dup-0,CBSSony Songw,Publisher,,f
id-112926,Soop Records,,id-7703,f
rec-227093-dup-0,Beat Dealer Recorcls,,,f
id-19334,Ganaarecordings,Original Production,id-222,f
id-248528,Old Wheat Records,,id-5210,f
id-146499,Noirdisc,,,f
id-73570,Sound on Sound,,,f
id-155469,Hittite Requiem Music,Publisher,id-292,f
id-18146,Befria Södern,Original Production,id-202,t
rec-91971-dup-1,Mubdo Records,,id-10,f
id-5603,Kayax,Original Production,id-170,f
id-96926,Culvert Music,,id-38,f
id-123742,Underground Sun,,id-115565,f
id-2434,The Releasing Eskimo,Original Production,id-202,f
id-124335,YasQueenProductions,,,f
id-250158,La Vache Folle,,,f
id-8867,Argon Hörbuch,Original Production,id-81,f
id-93537,Misprint Records,,id-5213,f
rec-36153-dup-0,Tocayod Music,Publisher,,f
id-1075,Out of Orbit Recordings,Original Production,id-57,f
id-137394,Mind Bending Music,,,f
id-129773,Jacred,,,f
id-74097,Generations Global,,,f
id-225018,Holloway Tapes,,,f
id-216696,Narvik Records,,id-13,f
id-149573,Emme Record Label,,id-105,f
id-75789,テンスアベニュー・パブリッシャーズ,Publisher,id-107,f
id-82526,POP SHOP,Imprint,id-107,f
id-148977,Shattered Music,Production,id-222,f
id-120536,Jeremy Bradford Music,Imprint,id-221,f
rec-52445-dup-0,Full Light Recordz,,id-222,f
id-88878,Spaghetti Records,Original Production,id-105,f
id-181277,Delerecords,Original Production,id-103,f
rec-90453-dup-0,Veynasj Records,,,f
id-23650,Century Records,Reissue Production,id-107,f
id-74808,Full Circle Entertainment,,,f
id-215711,Tape Stack,,,f
rec-222837-dup-1,Esupend9,Original Production,,f
id-157781,Tiny Room Records,Original Production,id-150,f
id-233995,Chocolate Remix,,,f
id-241246,Narcotic Bureau,,,f
rec-207809-dup-0,櫻坂r6,Imprint,id-107,f
id-90068,Badlands Recordings,,,f
id-180914,Capal Records,,,f
id-227939,deja vu productions,,id-66419,f
id-72186,Fascinoma Records,,,f
id-1403,Sub Soldiers,Original Production,id-221,f
rec-69835-dup-0,Flafa of the Month,Original Production,,f
id-200431,Relative Music Group,Publisher,id-222,f
id-32371,Premium Records,Original Production,id-107,f
id-207643,Hertz Recordings,,,f
id-237858,Reezmo Music,Publisher,,f
id-61530,Secretsundaze,,id-1178,f
id-51309,Music Shop,Original Production,id-73,f
rec-48697-dup-1,Disques Apach,Original Production,rec-73-dup-0,f
id-58192,Brick Red Records,,,f
id-192755,MoneyHouse LLC,Publisher,id-295,f
id-246163,Honshu,,,f
id-4393,WordSound,Original Production,id-222,f
id-234254,Endemol France,,id-73,f
id-210755,FuzzTown Records,Original Production,,f
rec-227939-dup-0,deja vu pr9ductions,,id-66419,f
id-245665,Simsara,,,f
id-165378,Sheer Africa,,id-193,f
rec-38417-dup-0,Krijs Rec0rds,,id-150,f
id-125633,Environment Records,Publisher,,f
id-88213,Därängdängdäng Records,,,f
id-87791,Toy Plane Music,Publisher,id-222,f
id-126552,Punk Uprisings Records,,id-22328,f
id-247889,Miracle Records,Original Production,id-7703,f
id-25827,Apart Records,,id-202,f
id-54268,Metalgate,Original Production,id-56,f
id-49502,Vacilando 68 Recordings,Original Production,id-221,f
id-86622,小学館集英社プロダクション,Publisher,id-107,f
rec-30071-dup-0,Country Jub'llee,Original Production,id-222,f
rec-96041-dup-0,Base Trio Records,,id-5075,f
id-4362,EIR,Original Production,id-13,f
id-115109,Wontstop Records,Production,id-1468,f
rec-222837-dup-0,Esuperido,Original Production,,f
id-2770,Basement Boys Records,Original Production,id-222,f
id-126089,Kind Songs GmbH  CoKG,Publisher,,f
id-188635,Twelve Notes,,,f
rec-9249-dup-0,Doxa Recorfs,Original Production,id-81,f
id-228953,Omerta Music Group,,,f
rec-144369-dup-1,Amg MusikCâmara Municipal de AlmadaBLITZ,,id-171,f
rec-144369-dup-0,Amg MusicCâmara Municipaj de AlmadaBLITZ,,id-171,f
id-17712,Poison Arrow Records,Original Production,id-72,f
id-242484,Famous,,,f
id-246037,Columbia Records Pressing Plant Bridgeport,,id-12766,t
id-197145,Lost in Ohio,,id-7953,f
id-218957,Soul From The Vaults,Production,,f
id-6388,Nice Records,Original Production,id-222,f
id-137972,Unknown House,Distributor,id-81,f
id-58343,Extreme Electronics,,,f
id-90440,LIGHT SHOXX,,,f
id-81108,Hitmix Music,,,f
id-82632,Black Saddle Entertainment,,,f
id-217403,Tender Collection,,id-5121,f
rec-178571-dup-0,SynGate Wafe,,,f
id-146709,Ikaros Records,,id-84,f
rec-141740-dup-1,CBSSony S0ngs,Publisher,,f
rec-98718-dup-0,Power Hovse Records,,id-222,f
id-24700,Cybertech,Original Production,id-81,f
rec-230591-dup-0,Chao5 Wrecords,Production,rec-221-dup-0,f
id-243629,QFLM,Publisher,id-97166,f
id-79486,Access X Denied,,,f
id-68320,Potomac Records,Production,id-222,f
id-131495,Imaginosis,,,f
id-245064,Ferbaby Music,,,f
id-30071,Country Jubilee,Original Production,id-222,f
rec-132187-dup-0,Queens Litjo,,,f
id-29808,Bold Soul Records,Original Production,id-222,f
id-220234,Metal Limb Music,Publisher,id-222,f
id-207229,Maskati Brothers Inc,Publisher,,f
id-206957,Panther,,id-106,f
id-207814,subskillz records,,id-113,f
id-55126,Abstract Dance,Original Production,id-221,f
id-246427,ELASTICA,,,f
id-87991,In the City,Production,id-1178,f
id-79489,Posh Isolation,Original Production,id-7712,f
id-43169,La Paloma,,,f
id-182913,음악부,Production,id-113,f
id-104635,IOSYS,Original Production,id-107,f
id-32170,Dogma Records,Original Production,id-107,t
id-183301,Gray Castle Studios,Original Production,id-5099,f
id-237856,Als Street Music,Publisher,,f
id-167964,Arvida Music,Publisher,id-7971,f
id-90961,PPTStembogen,Original Production,id-73,f
rec-4266-dup-0,Mellow Recorts,Original Production,rec-105-dup-0,f
rec-89101-dup-0,Analogic Uber1eben,Bootleg Production,,f
id-44921,Sleeping Giant Music,,id-38,f
id-66594,Soul Gorilla Monopoly,,,f
id-165116,CoolNote,,,f
id-100464,SOLFINSTERRE,Imprint,id-107,f
rec-108495-dup-0,Chao5 Social,Original Production,,f
id-158642,Kunstkopf,Original Production,id-7709,f
rec-89101-dup-1,Analogic Uberjeben,Bootleg Production,,f
id-56511,Shinen Multimedia,,id-241,f
id-247333,Dave Hamelin Publishing,Publisher,,f
id-213951,Alex Spencer Music,Distributor,,f
id-173030,African Echoes,,,f
id-123686,NEWTRAXX,,id-107,f
id-28358,Last Affair Records,Original Production,id-222,f
id-49875,Sethnefer Music,,,f
rec-228493-dup-0,TFC Mu5ic Group LLC,,,f
rec-228493-dup-1,TFC Mus8c Group LLC,,,f
rec-27670-dup-0,F|agg Records,Original Production,id-222,f
id-112659,Gralin Music,,,f
id-195288,MGill Hill,,id-7713,f
id-181451,WolfyOffice,,,f
rec-54658-dup-0,Off the Sh3lf,Original Production,,f
id-57635,Picture Show Records,Original Production,id-13,f
id-209151,Playahs Paradise Entertainment LLC,,,f
id-227719,Kitty Records,,,f
id-207459,Curci Germany GmbH,Publisher,id-81,f
id-181596,Weather Factory,Distributor,id-221,f
id-199334,Warfear Collective,,id-116443,t
id-66291,Mighty Perverts,,,f
id-158234,Music In The Deep Cosmos,,,f
id-145612,Festayre Activity,Original Production,id-60638,f
id-55849,Purple Trap,Original Production,id-107,f
id-122084,Saltwater Music,,,f
id-54047,Haunt,Production,id-81,f
rec-247578-dup-0,BlackFoxMusjc,Original Production,rec-326-dup-0,f
rec-177643-dup-0,Vesderinen Yhtiöineen Oy,Publisher,,f
id-242714,Power Entertainment Inc,,,f
id-31419,KTM,Original Production,id-81,f
id-210979,Big Dumb Music,,id-23652,f
id-62707,bummms records,,,f
id-248420,Universum Film GmbH,Distributor,id-81,t
id-251902,CrosSing,,id-107,f
id-21248,Chakra,Production,id-81,f
id-97994,ALLOFUS Recordings,,,f
rec-2159-dup-0,206z,Original Production,id-222,f
id-35790,New Spirit,Original Production,id-72,f
rec-118352-dup-1,Metro Sond,,,f
rec-173413-dup-0,Pemaco Rd Rec0rds,,,f
id-71414,Red Snow Records,,id-221,f
id-172241,Little Sandwich Music,,,f
rec-182385-dup-1,Kai Matiesen Music,,,f
id-246056,Quatermass Music Ltd,Publisher,,f
id-122267,Hot,,,f
id-3557,267 lattajjaa,Production,id-72,f
id-204717,Leaf Songs Ltd,Publisher,id-221,t
id-76195,Association Valentin Haüy,,,f
id-158267,Soundtable,,id-107,t
id-43530,Death Becomes Me,Original Production,id-221,f
id-106731,Sam Wha,,,f
id-43430,Tamarradio,Original Production,id-105,t
rec-246163-dup-0,Honshv,,,f
rec-126459-dup-1,Woodstlff,Publisher,,f
id-101202,Alpha Brussels,Original Production,id-1793,f
rec-166860-dup-0,Strangr Place Records,,,f
id-215289,milk voice records,Production,,f
rec-148977-dup-0,Shattered Musid,Production,id-222,f
id-90548,Dolnośląskie Stowarzyszenie Artystyczne,,,f
id-78385,New Media,,,f
