label,name,label_type,area,ended
id-217494,Working Girl Records,,,f
id-174783,Rob-A-Bank Records,,,f
id-121211,Bread Back Productions,,,f
id-211369,Segue,,,f
id-160253,Tremor Panda Records,,,f
rec-159539-dup-0,ID Mediost,,,f
id-159539,ID Medios,,,f
id-152110,MCA Duchess Music Corporation,Publisher,,f
id-249196,Hold My Own Publishing LLC,Publisher,,f
id-172030,Boot Recordings,,,f
id-72923,Cielo Music Group,,,f
id-91702,Humidor,Publisher,,f
id-221451,Malca Records,,,f
id-194548,Afficials,,,f
id-144820,Selma Music Corp.,Publisher,,f
id-68342,Twiins Enterprises,,,f
id-245000,Salsoul Record Corp.,Holding,,t
id-217699,Libellule,,,f
rec-146263-dup-0,Frank1y Scarlett Music,Publisher,,f
id-227608,FORMAX Ltd ООО ФМ,Holding,,f
id-63735,LABLADOR RECORDS,,,f
rec-118374-dup-0,DGMFS Medis,,,f
rec-85528-dup-0,Lorish Music,,,f
rec-193134-dup-0,Go Finjyr,,,f
rec-238390-dup-0,Lijplay Records,,,f
id-93979,hi Res,,,f
id-214096,Amber Recordings,,,f
id-58539,Red Tracks,,,f
id-215788,Get Nice,,,f
id-215785,Truestory ENT,,,f
id-156549,Si-Wan Records Ltd.,Distributor,,f
id-193282,Discos Estelaris,Publisher,,f
id-198527,EverLe Records,Production,,f
id-151242,IWASFUCKINGYOURDAUGHTERSOLONGANDHARDIFORGOTTOSORTOUTANYPUBLISHING,,,f
id-129537,ZYX Kids,,,f
id-245266,Black Night,,,f
id-235260,Six Strings Publ.,Publisher,,f
id-108605,Multi Level Records LLC,,,f
id-244993,Two Pop S Music,Publisher,,f
rec-135269-dup-0,Bro Safari Mu5ic,Distributor,,f
id-228873,Third Wave,Production,,f
id-128121,Luna Rossa Records,,,f
rec-137706-dup-0,Outrageous Recorcls Inc.,,,f
id-239208,Unbeknown To Us,,,f
rec-199925-dup-0,Larchivisde Records,,,f
id-244514,LampSun,,,f
rec-195197-dup-0,Electriv Pow Wow,,,f
id-98620,Screen Door Records,Original Production,,f
rec-157328-dup-0,Jullisn,Distributor,,f
rec-196326-dup-0,Evaneskence,,,f
id-103546,Scion Three Music LLC,Publisher,,f
id-174063,Boneyard Records,,,f
id-249488,The Happy Fits Records,,,f
rec-144595-dup-0,Madd Recorcls,,,f
id-200239,Radio buonumore,,,f
id-176689,Get Tranced,,,f
rec-70695-dup-0,Echotone Recotds,,,f
rec-121819-dup-0,Lovv-Sal Music Co.,,,f
id-240769,Sollors Systems,,,f
rec-130265-dup-0,SK edltions,,,f
id-244203,Lewis Music Publishing,Publisher,,f
id-214526,Hot-Q,Original Production,,f
id-92925,Noisey,Distributor,,f
rec-230728-dup-0,Sumo Prosuction,,,f
rec-113144-dup-0,4-Elemebts-Records,,,f
rec-129965-dup-0,Virtval Vinyl Records,,,f
rec-93661-dup-0,Gorgona Recorcls,,,f
id-204082,Amiable Hundred,,,f
id-103923,DIMSA,,,f
id-214137,FFF Music,,,f
id-87844,BBZ Productions,,,f
id-93037,Recaredo Records,,,f
id-181760,Prom Disko,,,f
id-178439,Belgian Waffles Records,,,f
id-59801,Death Do Us Part,,,f
rec-222740-dup-0,LR Rexords,Original Production,,f
id-216780,Iron Tusk,,,f
id-132560,Hysteria Music,,,f
id-192821,My Name Is Trance,,,f
id-192827,Decibel Recordings,,,f
rec-244295-dup-0,Nobile Musikve5lag,Publisher,,f
id-169333,Beehive Records,,,f
rec-80815-dup-0,Sadavatana,Production,,f
id-38041,Premier Artists Records,Original Production,,f
id-199387,Isgud Records,,,f
id-101381,TTJ,,,f
rec-178699-dup-0,PAMPIG,,,f
id-219230,Getsch Yall Songs,Publisher,,f
id-236271,Stone Music Family LLC,,,f
rec-149173-dup-0,Edel Recoeds Austria GmbH,,,f
rec-47291-dup-0,Groovy Recorts,,,f
id-161293,Make It Rock Productions Inc.,,,f
id-173234,Lewcid Joosebox,,,f
id-145458,Pagan Lounge Music,,,f
id-5549,In-Akustik GmbH,Distributor,id-74786,f
id-72429,Grave Romance Records,,,f
id-78856,ガラクタレコーズ,,,f
id-151878,Jinsoo Lim Music,Publisher,,f
id-90390,Abdur-Rahman Music Corp.,,,f
id-118483,GIVA Productions,Publisher,,t
rec-47855-dup-0,Dynasty Recorts,,,f
rec-144612-dup-0,Ljve on Vinyl,Bootleg Production,,f
id-145189,Adasong,Distributor,,f
id-128611,Phrenetikal Records,,,f
rec-217851-dup-0,Keepin The Texas Tradition Mvsic LLC,Production,,f
id-202819,Black Heart Gang,,,f
rec-181226-dup-0,Bridish Main Records,,,f
id-142885,ThreeHearts Ltd,Holding,,f
id-82783,Fauvel and Tale,,,f
id-21016,Audiophile Classics,,,f
id-21015,Progman Records,,,f
rec-170268-dup-0,JRC Rec9rds,,,f
id-77522,2econd Street,,,f
id-188340,The Leftovers,Publisher,,f
rec-77240-dup-0,Exitable Recordworcks,Bootleg Production,,f
rec-18877-dup-0,Siahius Records,Bootleg Production,,f
id-173169,TVL Records,,,f
id-47855,Dynasty Records,,,f
id-239973,Seven Waves Music,Publisher,,f
id-176476,Murdered Music,,,f
rec-112539-dup-0,Rasetsu Rec0rds,Original Production,,f
id-149299,Coda Ediciones Musicales,Publisher,,f
rec-183638-dup-0,Pinehiol,,,f
rec-59697-dup-0,Nside Eritertainment,,,f
id-99578,Nekronomikon Records,,,f
rec-106475-dup-0,Silvernoise Rdcords,,,f
rec-68342-dup-0,Twiin5 Enterprises,,,f
id-175792,CP Series,,,f
id-209929,Heartbreak Kids LLC.,Publisher,,f
id-157328,Jullian,Distributor,,f
id-239811,Magic Objects,,,f
id-229288,Gibbs Inc.,,,f
id-21743,Studio Oliv,,,f
id-190525,Max Embers Music,,,f
id-221027,Media-Aides Ltd.,Holding,,f
id-190520,SoMo LLC,,,f
rec-191713-dup-0,CYB3RPVNK Publishimg B.V.,Publisher,,f
rec-234859-dup-0,Hanging Hili Records,,,f
id-217165,Chicago Tip Records,,,f
id-212057,Club De Musique Records,,,f
id-153341,Super Music,,,f
id-209632,Declaration Records,Original Production,,f
rec-221224-dup-0,Bitz Recoeds,,,f
id-240989,Man Records,,,f
id-234224,Purple Cloud,,,f
rec-171549-dup-0,Coastlone Music,,,f
id-206645,Subsun,,,f
id-198662,Satiated Records,,,f
id-238784,Jae Faive Music Publishing,Publisher,,f
id-114988,Cold School,,,f
id-104657,Ty Epps Music,Publisher,,f
id-196846,Amadeus Sound Project,,,f
rec-82096-dup-0,Impaja,,,f
id-214797,Remulak,,,f
id-190896,Diaphragm Records,Publisher,,f
id-197377,AKM,,,f
id-251665,Little Lark,,,f
id-217445,The 740 Project LLC,,,f
id-155801,Lance Moore,,,t
id-170926,Sun Burst,,,f
id-56788,Lazy Eye Records,Original Production,,f
id-180999,Sub FM,,,f
id-138059,World Artists Recordings,Bootleg Production,,f
id-138052,See Thru Records,,,f
id-176679,Aurora Melodies,,,f
rec-61776-dup-0,MidSouth Muz8k LLC,,,f
id-250592,The Boys With The Perpetual Nervousness,,,f
id-142075,Hip Hop Mobil,,,f
id-250595,Soner Müzik,,,f
rec-109694-dup-0,Distsonant,Original Production,,f
id-679,Blunt Force Records,,,f
id-228397,Stray Notes Music,Publisher,,f
id-122995,Before Grönland,Original Production,,f
rec-244993-dup-0,Two Pop S Musik,Publisher,,f
id-214081,Trippyland Records,,,f
id-193270,Qlinic Records,,,f
id-76608,Slowboy Records,,,f
id-3433,Jet Records,Original Production,,f
id-151272,KYUN CREATE,,,f
id-74188,A Band On ,,,f
id-245295,MMRecords,,,f
id-112566,Cedar,,,f
id-245298,Clearcut Recordings,Imprint,id-103701,f
id-194970,Gibson Music,Publisher,,f
rec-210623-dup-0,Mastaryks,Production,,f
id-56877,JA Music Jamaican Authentic Clas.,,,f
id-228806,Fake Inc.,Original Production,,f
rec-147849-dup-0,Dilapidatecl Music,Publisher,,f
id-108019,Spacehouse Productions,,,f
rec-188650-dup-0,Lim Lum Musjc Productions,,,f
id-193014,Merts Nation,Original Production,,f
id-17123,Click Opera,,,f
id-136853,Judith Holofernes,,,f
id-169582,Folklore Records,,,f
id-32691,Edition High Deez,,,f
id-103378,Optical Substance Productions,Original Production,,f
id-91477,RURIIRO GINGA × Lick Dom Records,,,f
id-138980,Global Head Records,Production,,f
rec-227408-dup-0,ZMF,,,f
id-236654,VTV,,,t
id-169610,Mad Society Music Records,,,f
id-215835,beat battalion music,Publisher,id-22961,f
id-248568,Palmetto St. Recording Co.,,,f
id-83003,Vintage Music Group,,,f
id-247740,NSW,,,f
rec-60246-dup-0,Sharp Attacck Records,,,f
rec-237459-dup-0,Lockjtep Records,,,f
id-58147,Sin City Recordings,,,f
id-217861,Sealight,,,f
id-223131,Ogiva,Imprint,,f
id-155012,Music Factory Records Limited,,,f
id-110806,Transmission Galactic,Original Production,,f
rec-155122-dup-0,Martian Bass Recorcls,,,f
id-196444,Kubolor Tinz,,,f
id-126503,Sky  Fire Records,,,f
id-178119,Scranta,,,f
rec-68361-dup-0,Perreo D9gital,,,f
rec-250980-dup-0,Takit Records,,,f
id-200553,Chica Discos,Original Production,,f
id-220629,Stone Sound Records,Bootleg Production,,f
id-172994,The Bathyscaph,,,t
rec-229117-dup-0,Vibrzto Musique,,,f
id-247632,oz sparx,,,f
id-247297,CDNZA Records,,,f
id-138726,Get Some Records,,,f
id-188717,Mode Records,,,f
id-105385,Indie Rebels,Publisher,,f
id-202950,Red Novel,,,f
id-82668,Existence Establishment,,,f
id-66376,Killing Floor,,,f
id-66375,EC In Person,,,f
id-65844,Damn You Carl Records,,,f
id-25617,Invisible China,,,f
id-73723,Victim Records,,,f
id-140354,Floppy Kick,,,f
id-185651,Vetr Naetr,Distributor,,f
rec-236839-dup-0,Ostting Records,Production,,f
id-144447,Midnight Entertainment,Production,,f
rec-217025-dup-0,Black Fin Rec0rds,Distributor,,f
id-149978,Elëfant,,,f
id-78840,Nothing Songs,,,f
id-147571,Under Cover Records,Bootleg Production,,f
id-59567,Humanitys Plague Productions,,,f
id-184473,Heathfield Road,Publisher,,f
id-54008,Atra Records,,,f
id-61756,Rubber Dubber Records,,,f
id-91170,Fentone,Original Production,,t
id-84336,Permwhale,,,f
rec-17436-dup-0,Jurassic Parck,,,f
rec-88837-dup-0,Nevv Rounder,Imprint,,f
id-176269,Happy Dick Records,,,f
id-66575,Ste Records,,,f
rec-136738-dup-0,Speaker Hou5e,,,f
id-94092,Mystic  Quantum Records,,,f
id-127673,EMI Classics USA,,,f
id-208848,Internal Revenue,Publisher,,f
id-189773,Finesse Gang LLC.,,,f
id-96742,Kid and Fun,,,f
id-158079,Legitimatebros,,,f
id-77554,ChipSound Records,,,f
id-103040,Killer Haze,,,f
rec-21743-dup-0,Studi0 Oliv,,,f
id-117411,ZeD Classics,Distributor,,f
id-185380,Double Vinyl Music,Publisher,,f
id-69480,alive productions studio,,,f
id-206027,Dog Ruff Records,Publisher,,f
id-232413,Blender Records,,,f
id-237136,Jmation,,,f
id-103965,Vision,,,f
id-127872,Crimson Crow,,,f
rec-127872-dup-0,Crimsob Crow,,,f
id-191934,Rock Art Records,,,f
id-207240,Kayat Music,Publisher,,f
id-143581,Organic Intelligence,Original Production,,f
id-253032,Tiny Harp Productions,,,f
id-182126,Shift Music Publishing,Publisher,,f
id-158509,Guarnera Publishing,Publisher,,f
id-175524,Domain Record Company,,,f
id-207671,Caterina Valente,Production,,f
id-232570,Etherwerks,,,f
id-124280,V12Studios,,,f
id-154182,Housebugs Records,Imprint,,f
id-140696,Avenue Recordings,,,f
id-73276,Broken Man,,,f
id-141154,Get Hype Records,,,f
id-151482,JSEM Music,,,f
rec-63735-dup-0,LABLADOR RECORDS,,,f
id-227933,Idyllic Noise,,,f
id-117326,Demetori,Original Production,,f
id-229387,Tatimusic Producciones S.C.,Publisher,,f
id-251360,Pelgar,,,f
rec-1312-dup-0,Obscure Plasna Records,Original Production,rec-19805-dup-0,t
id-125730,Particles,Original Production,,f
rec-188104-dup-0,MUKKE,,,f
id-152598,45th  3rd Music LLC,,,f
id-238156,Mauritius,,,f
rec-124516-dup-0,Raytone Rec9rdings,Original Production,,f
id-85528,Lofish Music,,,f
rec-111696-dup-0,Flomar Mustic,Publisher,,f
rec-101114-dup-0,Kradclylab,,,f
id-231300,EDMPN,Distributor,,f
id-231306,The Bowerbird Collective,Publisher,,f
id-82063,Dutton Epoch,Original Production,,f
id-133747,Un-Deux-Trois,Original Production,,t
id-138065,Minimal Techno Records,,,f
id-171609,Great Record Co.,,,f
id-221478,Thrillars Music,,,f
id-75048,A Terre,,,f
rec-243885-dup-0,Dokumentary Arts,,,f
id-229494,Uriah Heep Copyrights Ltd,,,f
id-210099,Lateral Fragments,,,f
id-187317,Enhanced Music Publishing,Publisher,,f
id-214654,ANS,,,f
id-104738,Del Funk Boy Music,Publisher,,f
id-37803,White Power Records,,,f
id-65305,Een Lantaarnpaal Is Ook Van IJzer Records,,,f
id-64301,Criminal Records,,,f
id-64303,Kooyp,,,f
rec-66231-dup-0,Big Embarrassment Recorcls,,,f
id-113796,Rhyme Dawah,,,f
id-190288,CNM LDN,,,f
id-210329,Winds Quiet Sound,Publisher,,f
id-144904,Christopher Mellor Ltd.,,,f
id-215434,Ripp City Ent.,,,f
rec-87646-dup-0,Essentia Mvndi,,,f
id-215924,Moon Pie Music,Original Production,,f
id-241103,Vizions Records,,,f
id-241102,LA Memorial,,,f
id-207929,Death Erection Records,,,f
rec-162689-dup-0,Pyroclaztic Records,,,f
id-51236,Chris Soundtrack Corner,Original Production,,f
id-64013,flask,,,f
id-86168,Bantaba World  Dance Music,,,f
id-140101,Counter Rhythm Works,Production,,f
rec-152269-dup-0,Wite Rabbit,,,f
id-218821,DOM Music LA,,,f
id-240749,www.itracks.biz,,,f
id-137667,Bigga Sounds,Production,,f
id-142449,Music Machine Records,Production,,f
id-148839,41065 Musikverlag,Publisher,id-69322,f
id-108483,Júnior Record,,,f
id-193398,VapourTrail Records,,,f
id-248517,Chefhain Weltrekords,,,f
id-108712,Carnaby Street Records,,,f
id-138086,Hothouse,,,f
id-219631,ücke,,,f
id-170170,HIC,,,f
rec-223200-dup-0,Amazori Content Services LLC,Holding,,f
id-179854,Versus Productions,,,f
id-248223,Herrick KDK Music,Publisher,,f
id-90743,Sin Cabeza Publishing NYC,,,f
id-107115,Mechanical,,,f
id-6651,Throne Records,Original Production,id-111604,f
id-193134,Go Finger,,,f
id-76419,SongCast,,,f
id-81645,MoonRat Productions,,,f
id-78656,Fancy Animal Records,,,f
id-90987,GM Studio,,,f
id-222524,BriMel Records,,,f
id-138880,Prospective Music Magazine,,,f
id-178699,PAMPIG,,,f
id-46710,Aphilliates,,,f
id-221728,Supercool Management inc,,,f
id-71728,Goat Skull Records,,,f
id-48995,JahMen Music Group,,,f
id-221721,Play it louder,,,f
id-148908,Kingdom of Dirt,Production,,f
id-188160,Ten Good Songs,,,f
rec-226813-dup-0,Little Sharpstdr Music,Publisher,,f
id-169316,Etern Records,,,f
id-192358,Lela S.r.l.,,,f
id-15331,Otá Records,,,f
rec-126655-dup-0,Galo,,,f
id-6477,On-Entertainment,,,f
id-165249,Max Music,Publisher,,f
id-123252,bizCROWN,Publisher,,f
rec-231654-dup-0,Oskorei Recorcls,Distributor,,f
rec-91514-dup-0,8 Foot Sativs 2006 Ltd,,,f
id-17436,Jurassic Park,,,f
id-76563,With Love Music Spinnin,,,f
rec-175289-dup-0,Halluciriatti22 Music,Publisher,,f
id-246717,CND Recordings,,,f
id-39427,Slammin Muzik,,,f
id-149748,Johnny Griffin,,,f
id-58575,Typhoid Mary,,,f
id-97134,Chariscourt Ltd.,Publisher,,f
id-232317,Maggnata Productions,,,f
id-211688,Shakti Dance Productions,Production,,t
id-139597,Rokoko Records,,,f
id-145654,Papertown Songs,Publisher,,f
id-235704,Industrial Propaganda Recordings,Original Production,,f
id-208975,FONA Verlag,Publisher,id-96050,f
id-207253,Lyrd,,,f
id-193656,Tempting Fate,,,f
id-98516,Tribesman Records,,,f
rec-149587-dup-0,Amra Record5,Publisher,,f
id-126266,setif,,,f
rec-165249-dup-0,Max Mu5ic,Publisher,,f
id-158995,Red Tent Records,Publisher,,f
id-185022,Mastik,,,f
id-203232,Deranged Music,,,f
id-203234,Towa Records,,,f
id-148768,Rose Records,,,f
id-2549,Indies Scope Records,Production,id-4289,f
id-59194,Club Shmed Studios,,,f
id-195172,Kalakuta,,,f
id-202729,Lowery Music,Publisher,,f
id-234677,DM Records Inc.,,,f
rec-174783-dup-0,Rob-A-Bank Recorcls,,,f
id-130479,W.H.M. Records,,,f
id-82699,Koumbeat Music,,,f
rec-86864-dup-0,MGSP Recoahds,,,f
rec-75718-dup-0,Brethren of War Rec0rds,,,f
id-42520,Doumtak,Original Production,,f
id-117530,Four Tee Gee,,,f
id-164690,Monobuster Records,,id-97338,f
id-221420,IFEEL,Original Production,,f
id-21727,Cantoris,Production,,f
rec-145961-dup-0,Arl>ors Records Inc.,,,f
id-141570,Aparataje Music Group,Production,,f
id-84133,Sleepless Records,,,f
id-102776,Shallow Nation,,,f
id-206727,Live Wire Entertainment,Production,,f
rec-66696-dup-0,Ob5cur Noise,,,f
rec-218821-dup-0,DOM Musik LA,,,f
id-130651,TOHO JAZZ MESSENGERS,Original Production,,f
id-205398,BKRSCLB,,,f
rec-232047-dup-0,Ruma,,,f
rec-70031-dup-0,Katipo A8dio Music Group,Holding,,f
id-250688,P82,,,f
id-79382,daWorks Entertainment,,,f
id-116757,TRAPE,,,f
id-204864,Corduroy Recordings,,,f
id-113144,4-Elements-Records,,,f
rec-108414-dup-0,Two Thunbs,Original Production,,f
id-213168,N8aktiv Records,,,f
id-162599,Universal Collections,,,f
rec-93979-dup-0,hi Rrs,,,f
id-164927,Magic Key International Ltd.,Publisher,,f
id-225144,Evil Records,,,f
id-175623,Musikberieb,Production,,f
id-233591,TILT Records Ltd.,,,f
id-172995,Red Brick Chimney,,,f
id-234486,Tuli Records,,,f
id-220787,Lebemann Unterhaltung,,,f
rec-71663-dup-0,Musikpiraden e.V.,,id-25431,f
id-62652,Music  Entertainment Network,,,f
id-230316,Love People Records,,,f
id-134973,Dopic Sounds,,,f
id-150857,Guilty Ghost Records,Publisher,,f
id-236417,Nightworks,Production,,f
id-55697,AMP Music,,,f
id-55696,Sister Morphine,Bootleg Production,,f
id-121171,AGI USA,,,f
id-229809,NethyrNet,,,f
id-197486,HOOD FIGGA MUSIC GROUP LLC,,,f
id-162689,Pyroclastic Records,,,f
id-163774,Sharlene Music,,,f
id-157536,Uspenterprises,,,f
rec-233679-dup-0,Parma Producti0ns,,,f
id-75059,Reel Time,,,f
id-142056,Mar-Lee Records,Original Production,id-117842,f
id-138270,Diggin Disco Deep,Original Production,,f
id-142054,Turner Entertainment,Holding,,f
id-198119,Eurofonic,,,f
id-233462,Juice Groove,,,f
rec-48973-dup-0,Badco Muzic Inc.,Publisher,,f
id-69301,SONGO Records,,,f
id-175756,Halogen Music Group,Publisher,,f
rec-220908-dup-0,Vansinnes Kassedter,,,f
id-247114,JTO Records,,,f
id-125657,Music Dot Com,,,f
rec-186822-dup-0,StritMule,,,f
id-125658,Limblifter Records,,,f
id-64797,Yeah Dish Records,,,f
id-208893,WMAS Records,Publisher,,f
rec-169839-dup-0,Mu5ic Candy,Original Production,,f
id-170268,JRC Records,,,f
id-190100,Mangini Muzica,,,f
id-169839,Music Candy,Original Production,,f
id-107078,Shiro,Imprint,,f
id-194914,Smiley Fingers,,,f
id-112547,Bomec Music,Publisher,,f
id-171050,Redux 138,,,f
id-209365,Rompe Discoteka Music Publishing,Publisher,,f
id-105500,Lysergic Emanations,,,f
id-101869,Mr. Kanani,Imprint,,f
id-239935,Sports Records,,,f
id-196512,Orange House Records,,,f
id-249019,Codalunga,,,f
id-218403,Cinderblock Records,,,f
id-197023,Warped Science,,,f
id-178268,Diamond Productions,Production,,f
id-218405,Nervous Records,,,f
id-187271,Deutsche Phono Philharmonie,,,f
rec-126208-dup-0,Lago Fikm GmbH,,,f
id-100481,Breabach Records,Original Production,,f
rec-116097-dup-0,Mr. McQveen Records,Publisher,,f
id-104819,Squirrel Record,,,f
id-125277,Réseau DOmbres,,,f
id-241429,South Pacific Pictures,,,f
id-168540,Fortwin-Records,,,f
id-58161,Panbas Records,,,f
rec-86968-dup-0,Maniyax Reclrds,,,f
id-244146,Prospero Classical,Original Production,,f
id-108105,Urban Latin Records,,,f
id-68656,The Last Label,,,f
id-210527,ALLES WIRD HOOD,,,f
id-108768,Mother Goat,,,f
id-103830,Sonic Incision Records,,,f
rec-86389-dup-0,Cuffing Hell Records,,,f
id-148913,El pan de mis niñas S.L.,,,f
id-90994,Cumbancha Discovery,Original Production,,f
id-76393,WOMMUSIC,,,f
id-156868,Jah Wobble Records,,,f
id-49393,Nordic Music Productions Ltd.,,,f
rec-145458-dup-0,Pagan Liunge Music,,,f
id-89355,Earthmaker Records,,,f
id-199862,Pennywill Music,Publisher,,f
id-244709,Rio Zen Music,Publisher,,f
id-251254,iETWORKS,,,f
id-246966,Various Parties,,,f
id-218624,NegroClash,,,f
id-98342,FINCA,,,f
id-137307,Otherside,Production,,f
id-132489,MTM productions,Production,,f
id-201977,Rapper Media Central,Production,,f
id-185659,Platinum Hands Productions,,,f
id-58582,ElektroTekknoKlash Records,,,f
id-188713,Technothing,,,f
id-58589,Unjustified Records,,,t
id-224702,Emy Production,Original Production,id-95814,t
id-91111,erbp,,,f
id-75669,Divyd,,,f
id-59697,Nside Entertainment,,,f
id-149173,Edel Records Austria GmbH,,,f
id-232325,Moon Town,,,f
id-184257,Shark Records,,,f
id-173779,Blue Asteroid Records,,,f
id-86968,Maniyax Records,,,f
id-185389,Ligero Records,,,f
id-41465,Aquarian Nation,,,f
id-99838,Vječni Rat,,,f
id-225499,SRBR Music,,,f
rec-232777-dup-0,Ingognito,,,f
id-126259,Wlastelin Records,,,f
id-136015,Popsicle Recordings,,,f
rec-144190-dup-0,Mudra Muslc,,,f
id-172351,Disques Mignon Pour La Jeunesse,,,f
id-189022,Roadrunner Records Australia,,,f
rec-92079-dup-0,Gort Souncl  Music,,,f
id-77024,Blackwinds Productions,,,f
rec-2549-dup-0,Indies Scope Rec0rds,Production,id-4289,f
rec-61948-dup-0,Shankri‐La Entertainment LLC,,,f
id-80204,Музыкальная индустрия,,,f
rec-245304-dup-0,Midnight Boy Sonks,Publisher,,f
id-148777,B4-N-Afta,,,f
id-146531,Dertyworks,Publisher,,f
id-88007,Junglelivity,Original Production,,f
id-234660,Pequeña Criatura,Production,,f
id-153998,Hot Tape Studio,,,f
rec-138726-dup-0,Get Some Rec0rds,,,f
id-148571,BBC Records and Tapes,,,f
id-213508,Winslow Dynasty Records LLC,Production,,f
id-165484,IDE International Design  Entertainment GmbH,,,f
id-66426,Mouth of the Serpent,,,f
id-149971,Silver Blue Haze,,,f
id-44524,Dancing Horse,Bootleg Production,,f
rec-224110-dup-0,Written Entertainnent LLC,Holding,,f
id-95453,Storm Music,Publisher,,f
id-172510,Magyar Könyvklub,,,f
id-210856,Jukebox Jazz,,,f
rec-238210-dup-0,Vocem Interiorem Manife5tations,,,f
id-251923,天悦华音,,,f
rec-90390-dup-0,Abdur-Raman Music Corp.,,,f
rec-173630-dup-0,Levtoverz,,,f
id-207657,88owls,,,f
id-141565,Trade Mark,,,f
id-119822,Login Records,,,f
id-182385,Kai Matthiesen Music,,,f
id-50811,Amnesia Records,,,f
id-91330,Euro Traxx,,,f
id-188959,Nachtmensch Records,,,f
id-243603,Perfect Branch,,,f
id-191089,Blue Angel Films,,,f
rec-134959-dup-0,Amélie Aime le Cinéma,Distributor,,f
id-155439,TH Tar Hallow,,,f
id-33499,Sugo Recording,,,f
id-191713,CYB3RPVNK Publishing B.V.,Publisher,,f
id-153758,6K7 Music,Original Production,,f
id-33492,JMP Productions,,,f
id-93661,Gorgona Records,,,f
id-220287,Happy Owl Records,Production,,f
id-209883,The Secret Life of Trees,,,f
id-175611,Human Season Records,,,f
id-172644,Weaponry,Original Production,,f
id-125861,CCA,,,t
id-234474,Principe Actif Productions,,,f
id-190444,Light Loss,,,f
id-124621,Modern Alchemy,,,f
id-224451,廣州文化音像出版社,Holding,,f
rec-142279-dup-0,Fliwering Night,,,f
id-242395,Ashley Mark Publishing,,,f
id-209954,Festivals Circuit,,,f
rec-82783-dup-0,Fauvel arid Tale,,,f
id-230363,Terrified Swan Records,Imprint,,f
id-63661,Home Roots Music,,,f
id-82041,Decision Products,,,f
id-82044,Dirty World Records,,,f
rec-207240-dup-0,Kayat Mustic,Publisher,,f
id-135787,EMK Records,,,f
id-140393,General Recording Corporation,,,f
rec-129537-dup-0,ZYX Kits,,,f
id-185825,Glitch Records,,,f
id-173900,ARCD,,,f
id-70650,Kash Point Records,,,f
id-205278,Endless Process,Imprint,,f
id-83478,MJ SUD,,,f
id-233679,Parma Productions,,,f
id-225937,Födweg,Distributor,,f
id-217728,Morpho Music,,,f
id-106668,Acid Rain Records,,,f
rec-96187-dup-0,Sodapop Refords,,,f
id-86364,New Music Productions,,,f
id-125043,Cam  China,,,f
id-63409,Empowerment Produções Musicais,,,f
id-201160,Grove Town Tunes,,,f
id-204459,Chill Lounge Music Factory,,,f
id-106061,Ariston Verlag in der Verlagsgruppe Random House,Publisher,,f
id-204452,ULTRATECHNIQUE,,,f
id-190961,ZFK Records,,,f
id-183700,WaterWineGang,,,f
id-123948,Filmoteka Narodowa,,,f
id-84679,Free Records,,,f
rec-21957-dup-0,Holophonic Records,,,f
id-128362,king dread record company,Publisher,,t
id-244398,Loop Discos,,,f
id-63249,Eesti Kultuurkapital,,,f
rec-95872-dup-0,Quid Ergo,Original Production,,f
id-104938,Apex Next Music,Publisher,,f
id-90691,Benjammin Music,,,f
id-72250,Deep Rush Records,,,f
rec-160220-dup-0,Red Island Rec0rdings,Distributor,,f
id-187207,West In Dust,,,f
id-74979,Nnekwame Music,Publisher,,f
id-175199,Thank You For The Horse,,,f
id-102198,Lula Records,,,f
id-76068,KongG Music,,,f
id-194837,The Experimental Music Yearbook,,,f
id-248531,Annika Wells Publishing,Publisher,,f
id-248534,Juledd,,,f
id-104806,Time Blues,,,f
id-83292,U.cntrl,Original Production,,f
rec-247740-dup-0,NSW,,,f
id-109463,O1O Sound,,,f
id-217851,Keepin The Texas Tradition Music LLC,Production,,f
id-88587,Zone de Confusion,,,f
id-108117,My Jamaican Music,,,f
id-248241,Alto Records,,,f
rec-77037-dup-0,Crossworlf Vintage,,,f
id-219053,Nur Original,,,f
id-171459,Continental Maple-Leaf Records,,,f
id-245959,Libra Phone Music Verlag GmbH,Publisher,,f
rec-214137-dup-0,FFF Musik,,,f
id-227560,Division Street Sounds,Reissue Production,,f
id-211079,Young Tycoons,,,f
id-156874,SBK Catalog,Manufacturer,,f
id-186711,Hellbig Music,,,f
id-168312,Methanol Production,,,f
id-247971,GoldRhyme Music Company,Publisher,,f
id-23669,Well Worn Records,,,f
id-247975,Negative Outlook,,,f
id-175289,Hallucinatti22 Music,Publisher,,f
id-169790,MANDARA RECORDS,,,f
rec-120023-dup-0,ChaChq Records,,,f
id-241704,Producciones Fonograficas Felito,,,f
id-226289,Rock A Shacka,,,f
id-119557,Have We Got Music for You LLC,Publisher,,f
rec-101117-dup-0,AGR Television Recorfs,,,f
id-233870,T.A.U,,,f
id-57975,Paul Kalkbrenner Musik,,,f
id-168454,Darkcore France,,,f
id-248669,Edition Kray,Publisher,,f
id-235984,Tech Avenue Records,,,f
id-133813,Yazgol Music,Publisher,,f
rec-135787-dup-0,EMK Recoahds,,,f
id-210623,Masaryks,Production,,f
id-73841,PussPuss Records,,,f
id-113654,Ediciones Cubicas,Publisher,,t
id-137310,Kunstkopf-Stereophonie,,,f
