release_group,name,artist_credit,type
id-1121320,Eje excéntrico del ritmo español o el nacimiento de la música sincro,id-907110,1
id-550074,The Sound of Bread Their 20 Finest Songs,id-12679,1
id-1298616,Suomirockin kultainen 80luku,id-1,1
id-1534267,Eels,id-1339561,1
id-130264,VA,id-97868,1
id-704609,Sound Design,id-1,1
id-844165,Visitors Meet the 2 Dollar Egg,id-1465469,3
id-953988,Do Not Tailgate,id-54762,1
id-2744762,▲WI╪CHBØØK▲ Presents COVENFVCK,id-1,1
id-157311,Windows Of Home,id-37144,
id-217326,The Bossa Nova Exciting Jazz Samba Rhythms Volume 3,id-1,1
id-999311,Promo Only Mainstream Radio October 2010,id-1,1
id-1027965,Dolçaines en festa,id-774371,1
id-92224,The Life and Times of Mike Fanning,id-1261448,1
id-451837,Language of the Soul,id-276570,
id-663759,Earthen,id-470993,1
id-1030741,Dawny Darko,id-70573,1
id-619095,Terunggul,id-359679,1
id-622688,Immolation  Ameliorations 19952005,id-174368,1
rec-647928-dup-0,The Essentiak Modern Soul Selection,id-1,1
id-850852,Not Fade Away,id-1528,1
id-1968377,Pillars of Eternity II Deadfire Original Soundtrack,id-2213780,1
id-2122159,Midnight Candy,id-1201585,1
id-1078953,Great Composers  Disc B,id-9414,1
id-2895854,Phoenix EP,id-526113,3
id-1176040,Modeselektion Volume 02,id-85261,1
id-1139486,Dörrterror Glöm Dä,id-950455,3
id-737424,Set It Off,id-3690,1
id-994198,Charlie St Cloud,id-92267,1
id-187750,Ocker 18,id-139439,1
id-426412,Revientan los parlantes,id-300592,1
id-879382,To Kill a Mockingbird,id-1816516,11
id-1114982,The Complete Good Time Jazz Recordings,id-892911,1
id-509154,5 Minutes More A Tribute,id-839547,1
id-1811265,Die letzte Flucht,id-2007922,11
id-810899,Get the Picture,id-101940,1
rec-78462-dup-0,Pedigrer Chump,id-23924,1
id-2684834,Liberation Blues,id-1137915,1
id-137877,The Complete John Waite Volume One Falling Backwards,id-1,1
id-1125048,222,id-922354,1
id-2336830,THE ANXIETY,id-3128934,1
id-1070327,Spring is here,id-627408,1
rec-330085-dup-0,Tranfe Sexual,id-1,1
id-2612292,The Complete Capitol Live Recordings Of George Shearing,id-3461,1
id-804019,The Best of the BBC Recordings 19992006,id-16196,1
id-8210,Hollywood Palladium 195455 8,id-4453,1
id-893587,Strictly Jingles Volume 1,id-1,11
id-2683540,Gunderssongs,id-3005240,1
id-160706,Rhythm  Blues Goes Rock n Roll Volume 1,id-1,1
id-1533855,De lor entre les mains,id-193055,2
id-574006,Club V Volume 2,id-1,1
id-521601,ie,id-351826,1
id-1234127,Down and Out,id-1116989,3
id-1115905,This Silence Kills,id-894565,1
id-497145,Humpty Dumptinshite Fencezine Volume 2  1,id-374331,1
id-266118,The Golden Wedding,id-4542,1
id-306284,Bossa Nova Concert,id-38905,1
rec-1072749-dup-1,Odeon l014,id-81137,1
id-1903479,Narin Yarim,id-175905,1
id-942800,Industry  Leisure  Pop,id-1,11
id-1164409,Seriously Trippin,id-52512,3
id-1901310,Live in Germany 1985,id-10302,1
id-611477,Dance to the Radio Something I Learned Today,id-1,1
id-212555,Lulu,id-22644,1
id-1378476,Forties Guys  Dolls,id-1,1
id-238317,En la brevedad de los días,id-981430,1
id-2613769,Die Gabel die Hexe und der Wurm  Geschichten aus Alagaësia Band 1 Eragon,id-1538365,11
id-735904,Blanco y Negro Bebo y Cigala en vivo,id-1104471,1
id-112977,Sings Neapolitan Songs Volume 1,id-77021,1
id-767758,Purcell Dido and Aeneas  Galliard Pan and Syrinx,id-2180785,1
id-473195,Brainville,id-1114,2
id-2122575,String Quartets op 9 op 10 op posth,id-2380781,1
id-2122573,Complete String Quartets Volume 6,id-2380758,1
id-123581,Logical Progression,id-2331,1
id-831677,Beautiful Melodies of Our Time,id-175299,1
id-1296707,Kind of Reinhardt,id-3332,1
id-1256812,Crescent,id-187268,1
id-372863,Fire The Story of Arthur Brown,id-71557,1
id-428319,Hydroplane,id-735675,1
id-583123,Evolution The New Breed of Electronic Pop,id-1,1
id-1176462,Last to Speak,id-934614,1
id-256870,Rolling Stone Rare Trax Volume 23 Funk Off Black Grooves From the 70s,id-1,1
id-666019,Murder at Five Finger Light,id-484485,11
id-123903,This Is Acid Jazz Original Raw Soul,id-1,1
id-764959,mK Hoordosis 3,id-1,1
id-1305459,Or Is He,id-1222230,3
id-2893489,Mine  A Minecraft Parody,id-1399941,2
id-1901001,Mystic Wayz,id-1178437,1
id-228010,Tous les rêves,id-148632,1
id-1156671,Bien acompañado,id-223042,1
id-1774498,Logan Original Motion Picture Soundtrack,id-82973,1
id-889559,Under the Sun,id-578737,1
id-232963,Blues du jour,id-168175,1
id-239570,Plunge Into Oblivion,id-8431,1
id-12722,Jérusalem,id-1207775,1
id-739649,Bird Nest on the Ground,id-265209,1
rec-1176636-dup-0,Cello Concerto in B minor  Rond0  Silent Woods,id-1015560,1
id-825992,Mano Mano,id-160765,1
id-734124,Il grande silenzio,id-34311,1
id-552724,19980510 Metropolis Montreal QC Canada,id-9239,1
id-3073198,ブレイブ フロンティア オリジナルサウンドトラック,id-3395537,1
id-995641,At the End of This Road,id-746216,1
id-1267576,El folklore de Chile según Violeta Parra,id-132698,1
id-448384,Chau,id-14917,1
id-918344,Gutterth Compilation One,id-1,1
id-514993,Sua vain hän kaipaa,id-623136,1
rec-740057-dup-0,The Soul of Blues Harminica,id-71770,1
id-430668,Jest  Earnest,id-165686,1
id-197016,Passenger,id-67631,1
id-877168,WHAT IS THE LOVE  POP,id-335114,1
id-2491023,Classicos Eternos  O Globo,id-1,11
id-1084210,The Platinum Collection,id-272229,1
id-2495033,No Moor Bad Days,id-2550641,1
id-450359,Dreaming Guitars,id-1,1
id-2979646,Towards Isolation,id-3111503,2
id-82260,Stomp 442,id-9125,1
id-115357,World Circus,id-79388,1
rec-1527594-dup-0,High n Hewvy,id-1479400,1
id-681172,Do We Really Want to Hurt You,id-97073,1
id-317681,Dixieland Party,id-222040,1
id-276244,The Promise,id-38607,1
id-463854,Empty My Mind,id-323514,1
id-1898501,Satans Poop,id-2715371,3
id-862553,DMC Complete DJ Collection,id-1,1
id-1899050,Relaxing Bossa Lounge 16,id-1,1
id-903311,High Atmosphere,id-1,1
id-610100,Crápula,id-336433,1
id-974286,El cartel,id-119241,1
id-381246,Ligo Akoma,id-290579,1
id-1035720,Stravinsky Conducts  The Firebird Suite  Petrushka Ballet Suite,id-23395,1
id-706607,Masters of Brutality Volume 2,id-1,1
id-195446,Brave New World,id-1214580,1
id-404479,Ark,id-284787,1
id-2101442,Das magische Baumhaus Folge 51 Der König der Mayas,id-2225335,11
id-888288,Aşk İnsanı Değiştirir,id-58532,1
id-552342,Volume 84 Dominant Seventh Workout,id-38915,1
id-869096,Aasman,id-51269,1
id-1166121,Alive  Rockin,id-1436,1
id-430716,Sanctuary,id-282821,1
id-218548,Lord Garbage,id-250495,1
id-319482,Festa Para Um Rei Negro,id-120909,1
id-477180,Ghana Popular Music 19311957,id-1,1
rec-1900974-dup-1,Coeeine Demonz vol 2,id-1178437,1
id-231704,The Servant,id-129143,1
id-896848,Comedy Classics,id-871679,11
id-1528465,Silver,id-35006,1
id-1206120,Rêves doux rêves fous,id-1072166,
id-702858,Four Temperaments,id-1684445,1
id-886333,Pärlor och svin,id-653020,1
id-652965,Gradus ad Parnassum,id-175306,1
id-1092840,Rien ne sert de courir,id-854819,1
id-1296266,My Little Vocaloid,id-1211294,1
id-2896219,Petrichor,id-3222846,1
id-443243,Turn the Tide PK2001,id-23845,
id-2491512,Planet X,id-2117648,1
id-525459,At Her Very Best Dusty Springfield,id-46,1
id-1175897,Orquestra Mediterrânea,id-1013218,1
id-1251543,XX,id-2104,1
id-687293,Things Just Aint the Same,id-384127,2
id-1287077,Лучшее,id-639921,1
id-1269674,ProphetDeny,id-942062,1
id-1532845,Business Affairs,id-1488651,1
id-150390,3 Feet High and Rising,id-164,1
id-880181,A Wishful Way,id-648484,1
id-1161041,Beautiful Day Remixes,id-866765,1
id-1007847,Love Is Everywhere,id-48009,2
id-191287,Club Classics Volume 2,id-1,1
id-277750,Best of Satie,id-21238,1
id-452412,Eşik,id-316998,1
id-632107,Millennium,id-181824,1
id-1965057,Best 90s Metal,id-1,1
id-257838,Ballet of the Brute,id-152615,1
id-967765,Ancona Open Ballroom Volume 3,id-1,1
id-625140,Vendaval,id-349638,1
id-111548,Demolition Pumpkin Squeeze Musik A Preskool Breakmix,id-34686,1
id-618268,Makin a Munson,id-441914,1
id-1007429,Die Meistersinger von Nürnberg,id-1872705,1
id-85203,Live on St Patricks Day,id-504,1
id-334841,Promises,id-253,2
id-397829,The Edge Edition,id-2630132,11
id-874783,In the Mood for Life,id-242684,1
id-901361,Design and Technology,id-1,11
id-495368,Acı Gerçekler,id-101262,1
id-678578,The Honey Wind Blows,id-31074,1
rec-869691-dup-0,FinnUnPlugfed,id-1,1
id-207271,IT 80 Italians Do It Better,id-1,1
id-274654,Black Clouds Determinate,id-51178,1
id-746950,Chansons indociles,id-219444,1
id-492868,Al despertar,id-23320,1
rec-801761-dup-1,Home 20032p06,id-592428,1
rec-801761-dup-0,Home 200w2006,id-592428,1
id-806067,Lower Bounds,id-595688,1
id-1007723,Raven God Amongst Us,id-599427,1
id-1900685,Dead Presidents 2,id-1822618,1
id-1122225,見て,id-22597,1
id-1334894,The Best Kids Favourite Theme Tunes,id-937285,1
id-901406,News Business and Technology,id-1,11
id-402626,Gewoon Jannes,id-120266,1
rec-1178072-dup-0,Kontor Top of the Cjubs Volume 55,id-1,1
id-1266726,Erasmus Van Rotterdam Éloge de la Folie  Praise of Folly  Elogio de la Locura,id-1162932,1
id-1000644,Acoustic Breeze Volume 3,id-1,11
rec-1305459-dup-0,Or I5 He,id-1222230,3
id-460537,Start Again,id-10157,2
id-83789,Live  Loud,id-188,1
id-2215841,Barn Dance,id-2484968,1
rec-1473025-dup-1,Eekennst du mich,id-185898,
rec-1473025-dup-0,Erkejnst du mich,id-185898,
id-1133089,Face It,id-643572,2
id-751387,The Wisdom EP,id-186838,3
id-308097,A Christmas Celtic Sojourn,id-1,1
id-1219471,Airport Lounge Destination Chillout Cafe Music from Miami to ibiza,id-1,12
id-500341,20021210 Broadway Reykjavík Iceland,id-2202,1
rec-783302-dup-0,Meus M0mentos,id-81239,1
id-970744,All You Pretty Girls,id-1192,2
id-143134,Facedown Family,id-1,1
id-1377577,A Haunting Sun,id-1280431,1
rec-958313-dup-1,Connectionz Volume 1,id-1,11
rec-958313-dup-0,Connectuons Volume 1,id-1,11
id-1534090,Mestre,id-1490341,1
id-971908,Замок Теней,id-685848,1
id-611572,The Voice I Love,id-120914,1
id-1534183,Radif  intégrale de la musique savante persane volume IV,id-1490472,1
id-999365,Everythings Berri,id-346436,1
id-733712,Diversify,id-538831,1
id-870156,Nightstarter,id-641792,1
id-556870,Ocean of Sound,id-1,1
id-2976461,How Fecund the Void,id-3303233,
id-252243,This Is My Battlefield,id-173656,1
id-850843,חתונה לבנה,id-432495,1
id-941485,Honey Bee〜,id-700116,2
id-453665,Follow the Blind,id-2601,1
id-3072265,Spelljams,id-1,1
id-2613486,Pendragon Book 9 Raven Rise,id-2931223,11
id-5476,Jars of Clay,id-1615,1
id-2119539,RotznRoll Radio  Partypiepel,id-1343220,1
id-1018163,Margins,id-269353,1
id-500691,Poppele,id-131713,1
id-855493,Blue Radio,id-630404,1
id-2119534,Prophecy,id-2377683,1
id-258696,Live at the Greek,id-1093019,1
id-1167239,Above Your Existence,id-996908,1
id-794334,Naked,id-107702,1
id-800185,Das Beste Die original Hits 19621978 Folge 2,id-160980,1
id-332218,A Celebration of North East Music  Culture,id-1,1
rec-990992-dup-0,Chem8stry,id-44954,1
id-644033,Il giorno dopo,id-72104,1
id-1216507,Milankolia,id-498012,1
id-1967772,Baroque Ensemble No 1–No 5,id-2213079,1
id-1967776,HELL drawing,id-1,1
rec-88654-dup-0,Mudmsn,id-53908,1
id-296685,Secret Sleeping Birds,id-103924,1
id-242453,Fire Prayer,id-61854,1
rec-1084210-dup-0,The Platinum Coilection,id-272229,1
id-419648,Taking a Chance on Love,id-24635,1
id-187594,Think on Your Feet,id-64588,1
id-2336802,Klassikot,id-148462,
id-626227,Southern Winds,id-8718,1
id-302574,Strutn Get Up Funky Fat Slices of Groove Cut from Blue Note,id-1,1
id-1211538,Childrens Favourites From Acoustics,id-773770,1
id-248986,Optimistic Fool,id-99709,1
id-438010,16 Hits,id-100291,1
id-1285633,真・女神転生 LAW DISCCHAOS DISC,id-1174415,1
id-939882,Hopeful Weeds Volume 001,id-15636,2
id-659493,Still,id-12153,1
id-1532599,Best of the Blues 50 Favorites,id-1,1
rec-10716-dup-1,Effortless Rsgurgitation The Torture Sessions,id-5680,1
id-442999,On the Edge,id-32583,1
id-8559,Cup Of Tea,id-4636,
id-1471860,Lättnadens sista suck,id-1403526,3
rec-1073267-dup-0,Theoret8cs,id-827752,1
id-1335854,That Old Feeling,id-1150253,2
id-819234,Universo Remixes,id-63902,2
id-101513,5 Alive,id-190,1
id-955452,Black Beazz and Heavy Guitars,id-711515,1
id-437910,Breakaway,id-74202,1
id-855071,Là où je pars,id-227020,1
id-666371,Tangos Pa Bailar,id-466224,1
id-518522,Barroco Chiquitano Volume I,id-361994,1
id-946241,News Volume 4 Elections  Patriotic,id-1,11
id-628359,Il Volo a colazione,id-1,1
id-1526550,GIGN,id-191481,2
id-946567,Jingles Volume 10,id-1,11
id-2980174,Anthems of Pain,id-3306794,1
id-942743,Spicy Guitar Roots,id-659497,11
id-700352,Computer Incarnations for World Peace II Topical Disco  New Age Boogie,id-1,1
id-961095,Who Does the Freedom and Equality Exist For,id-717105,3
id-1104545,We Are What We Pretend To Be,id-873152,1
id-989092,The Braun MTV Eurochart 08 Volume 12,id-1,1
id-1190435,Swing  Sweet,id-86876,1
id-893711,The Hollywood Series Hearts  Lives Part 1,id-1,11
id-746736,Eros versus Thanatos  UG,id-1144122,1
id-262315,Dont Look Now,id-30869,1
id-1302402,Zooppera,id-1218359,1
id-1135847,Gens qui rient gens qui pleurent,id-765043,1
id-959357,Spectrum,id-1,11
id-959220,Life Science,id-1,11
id-414139,Straight Life,id-20688,1
id-112961,80er Kult,id-1,1
id-735910,Anthology 199798,id-46935,1
id-63476,Vibes From the Tribe,id-40154,1
rec-2898624-dup-1,Never Betrer,id-1564697,1
id-287516,The Best Of,id-96958,1
id-1264080,Prijateljica,id-1158536,1
id-1101514,내 마음에 주단을 깔고어느날 피었네나 어떡해,id-785257,1
id-2029811,Chura,id-3214141,1
id-363699,The Chronological Bing Crosby Volume 7 192930,id-99,1
id-816645,Sexualsong,id-598139,1
id-711569,Machine Parts 4,id-5633,3
id-602006,Norwegian Classical Favorites,id-1029169,1
id-1808626,Rien à perdre,id-2003779,1
id-1283960,Everloving Spark,id-713233,1
id-27175,Bis zum bitteren Ende,id-1874,1
id-950367,Turntablist Break Beat  Big Beat,id-422130,11
id-742406,Modroblues,id-440851,1
id-1274655,マリオネットは眠らない,id-683349,2
id-926470,Bach 2000 The Complete Bach Edition,id-2327,1
id-814101,if,id-5907,1
id-196718,Mes vacances à Rio,id-15855,2
id-1099400,Hark How the Wild Musicians Sing The Symphony Songs of Henry Purcell,id-1376895,1
rec-833505-dup-0,Oh Tall Tres in the Ear,id-273294,1
rec-833505-dup-1,Oh Tall Tree in the Ear,id-273294,1
id-684083,Dancefloor 2008,id-1,1
id-193017,The All Electric House,id-123387,1
id-249100,Irish Dances,id-177459,
id-156444,April Moon,id-49648,1
id-171313,Giving Something Back,id-1515970,1
id-1076761,Catherine Sauvage chante les poètes,id-187887,1
id-647782,Wanted,id-467585,1
id-967014,Tranquillity Wild Waters,id-1,1
id-83001,Consonant,id-50617,1
id-108708,Suburban Light,id-73379,1
id-642104,Giderim Buralardan,id-462877,1
id-1962529,Stockholm Rockers,id-495705,1
id-681109,The Colors Of My Life,id-57933,1
id-1379289,Spirit Alive,id-1,1
id-927011,Small Lights in the Dark,id-41381,1
id-1142521,Otyscaine os Uistinter Cheeser kat os pochanies toro Saathante,id-954643,1
id-224832,Romantica,id-162777,
id-968227,Koomurri Dreaming,id-725688,1
id-463448,Alma y Locura y sus éxitos,id-293706,1
id-610113,Totus tuus,id-323846,1
id-1149824,Schenk mir Blumen jeden Tag,id-297138,1
id-1150056,三代目三遊亭金馬 名演集 10 弥次郎・二十四孝・茶の湯,id-871555,1
rec-789018-dup-0,Metameiiioria,id-582429,1
id-1900674,On vous emmene,id-2129691,
id-1049233,Percussive Power,id-1,11
id-1039253,Muzak EP,id-557427,3
id-413814,The Best of The Tremeloes,id-16178,1
id-1013106,Caña antigua,id-760361,1
id-2491296,Selected Works 2000 2006,id-2817844,1
id-786039,Fusion,id-367119,1
id-210547,My Saviors Love,id-152494,1
id-1162496,Polygram Classics  Jazz,id-986109,3
id-200558,Penetration,id-4915,1
id-680185,Equal Goes It Loose Heinrich Lübke redet für Deutschland,id-497820,11
id-1259866,ジルデコ4 ugly beauty,id-2302503,1
id-403583,Bill  Teds Excellent Musical,id-299405,1
id-32213,Reflect on This,id-20148,1
id-1042070,Featuring Carlo Brunner  Gäste,id-785736,1
id-660388,Old World Beat,id-33778,1
id-866719,SSD,id-194305,2
id-2616870,Seine grossen Erfolge,id-49612,1
id-962995,Festivalbar 89,id-1,1
rec-757471-dup-0,In the Hou5e,id-118918,2
id-818052,The Rock n Roll Era 1962,id-1,1
id-458801,開眼,id-311917,1
id-311064,The Inspirational Sounds of,id-9460,1
id-361058,Inferno,id-92566,1
id-1042250,Brighton Rock  Original Soundtrack Recording,id-335941,1
id-2978038,Complete Piano Works • 1,id-3300608,1
rec-505194-dup-0,Mystiv Places,id-348910,1
id-233849,The Terminal Original Motion Picture Soundtrack,id-94,1
id-1175736,Classic Lounge Deluxe,id-1,1
id-1116213,Send Me Some Snow,id-895042,1
id-318786,Dreamtower,id-72092,1
id-963480,The First Men in the Moon,id-721700,11
id-746897,Sehnsucht Die Balladen 19841999,id-69475,1
id-81885,Tales From the Lotus Pod,id-49799,1
id-11644,This Is Trance1 AM,id-1,1
id-108947,Where Angels Fear to Tread,id-22649,1
rec-292495-dup-0,Facet5,id-149628,
id-910379,Industrial Complex,id-1357,1
id-802118,Visionary Milieux,id-1,1
id-68925,Singles,id-42560,1
id-2613851,Cello Stories  Une histoire du violoncelle aux XVIIe  XVIIIe siècles,id-1311067,1
id-1135132,The Baroque Guitar,id-51507,1
id-1067704,Anna Bolena,id-2037506,1
id-1167555,Kaltenberg Anno MMX,id-41158,1
id-649718,Onimusha 2 Samurais Destiny Original Soundtrack,id-1,1
id-1531653,Bloodshot Records Spring Cleaning Sampler,id-1,1
id-983109,Remixed,id-262429,1
id-293499,Munter,id-206196,1
rec-641442-dup-0,Bootleg V9nyl Archive Volume 1,rec-1695-dup-1,1
id-1118982,La grande V,id-536374,3
id-220536,Invented Scenes,id-131647,1
id-572140,Ambiguous,id-56502,1
id-246764,Electronic Evocations A Tribute to the Silver Apples,id-1,1
id-2937218,Great Black Gospel Music,id-1,1
id-1148208,Picture Perfect,id-961885,1
id-299239,Brand New World,id-91659,1
id-1148753,The First Last EP,id-962755,3
id-1250314,Meeeaux,id-70341,1
id-439600,Bird Flies High,id-1590,
rec-893587-dup-0,Strictiy Jingles Volume 1,id-1,11
id-562745,Komolyzene  Serious Music,id-401220,1
id-467919,白線～スタートライン,id-326052,2
rec-648715-dup-1,Wrong Mseting II,id-31136,1
id-1018764,Something,id-754648,2
rec-1196456-dup-1,Spektskulär,id-250445,1
rec-1196456-dup-0,Spektakvlär,id-250445,1
id-646959,Wigstock The Movie,id-1,1
id-347009,Citizen Kane,id-24288,1
id-1807095,Go From My Window Music for the Virginal,id-2814928,1
id-382070,Car Alarms and Crickets,id-268765,1
id-657283,Talkin Guitar,id-187428,1
id-492069,Tausend Kleine Tänze,id-342774,1
id-888806,Alternative Times Volume 35,id-1,1
id-492813,The Very Best of Rosanne Cash,id-43631,1
id-543977,Carácter Latino 2004,id-1,1
id-382258,Unreleased 92,id-35749,1
id-1189239,Quiéreme mucho,id-23678,1
id-966624,Elkion and Friends Summer Sampler 2003,id-1,1
id-1011186,Dionne Warwick Super Best Hits,id-16172,1
id-964848,Autarcie,id-459435,1
id-899737,First Activity,id-97546,1
id-778293,Lieder,id-1311327,1
id-223928,The Mason Williams Phonograph Record,id-12069,1
rec-1246846-dup-0,In L0ve,id-1049972,1
rec-1246846-dup-1,In Loce,id-1049972,1
rec-325592-dup-1,The Stones of Widdom,id-8551,1
id-263902,Mine damer og herrer,id-58431,1
id-1207867,Songs For Alan Turing,id-278820,
id-883204,Do What You Want Be What You Are,id-37921,1
id-566539,Volumen 3,id-404057,1
id-150511,Lisa Stansfield,id-12598,1
id-1108751,The Signs Entanglement,id-154643,1
id-979175,The Best of the Anti Nowhere League  Live Animals,id-4863,1
id-2339347,Stargazing and healing,id-2246404,1
id-934763,Sometimes Sounds Collapse,id-694310,3
id-1043036,20090921 Black Session 303 Studio 105 Paris France,id-56408,1
id-618251,Music Library,id-391902,1
id-885693,Culture Shock,id-33153,1
id-428413,21 Godnathistorier,id-160408,1
id-950628,Drones Textures Musical FX,id-1,11
id-1149987,Lost Soul Oldies Vol1,id-1,1
id-486065,Matrika An Animated Alphabet,id-338710,
id-2165605,Regime Decay  Polar Vortex,id-1988644,1
id-313789,Raus mit der Sprache,id-187683,1
id-194091,Synthesizer SuperHits Volume 1,id-143287,1
id-1039220,Volatile Molotov,id-40385,1
id-637507,Pforten des Tempels,id-233747,1
id-1058979,Source Code,id-787882,1
id-341186,Low Down Blues,id-1136111,1
id-158697,Drink Me,id-50353,1
id-396733,In the Mood,id-279069,1
id-2394689,Traditional Songs of Scotland,id-300971,1
id-581954,Coma Club,id-415859,1
id-824659,Goodnight Bull Creek,id-164913,1
id-1472198,A mi manera Volumen II,id-1404018,1
rec-623035-dup-0,Doctor Who at the BBC Radiophonic Workshop Volvme 4 Meglos and Full Circle,id-118887,1
id-938136,Overexposure,id-696994,1
id-594067,Obligations to the Odd,id-106599,1
id-688973,Si Partie I,id-430470,1
id-1000725,Broadcast Collection Promo Rock,id-1,11
rec-387156-dup-1,Salsa Dance Class The Reai Deal,id-1,1
id-2336324,Gold Dash,id-1335525,1
id-1905004,Catch the Wind  Live,id-4690,1
id-2613499,Wicked Business,id-486532,11
id-798893,DeFalla,id-527350,1
id-576117,The Art of Virgil Fox,id-38345,1
id-500179,Aggro Ansage Nr 5,id-1,1
id-1217615,Young Money Empire Part 3,id-1089057,1
id-1260988,Nederlandse hits 50er jaren,id-1,
id-688647,Tempo di uccidere,id-2997,1
id-1472172,Guantanamo Bassline,id-1403956,2
id-554338,The Politics of Ecstasy,id-21365,1
id-1023406,Bass Communion Reprocessed by 36,id-648170,1
id-95104,Robyn Is Here,id-2417,1
id-755701,The Ultimate Jazz Archive,id-1,1
id-1184613,Experiments,id-1,11
id-446515,19981008 Minneapolis MN USA,id-9681,1
id-897571,Music for the Starlight Hours,id-1108248,1
id-536508,Somebody Wrote Love,id-175626,1
id-1473025,Erkennst du mich,id-185898,
id-892544,NRJ Extravadance 1,id-1,1
id-636964,Turbopótamos EP Reedición,id-373689,3
id-978734,Alice Nine Complete Collection 20062009,id-257825,1
id-415760,Bilder einer Ausstellung Pictures at an Exhibition,id-34560,
id-1068504,Overall,id-220530,1
id-209932,Back to the Blues,id-15667,1
id-1307739,Lapislatsulia,id-194645,1
id-570701,20051005 Boston MA USA,id-992,1
id-1302700,Symphonies 4  5,id-1218599,1
id-808341,Human Clouds,id-597175,1
id-985863,Monument to Thieves,id-739618,1
id-527976,Tuuli vie  En rakastakaan,id-275537,2
id-634552,Midwest Music Summit 2004 Sampler CD,id-1,1
id-209715,King Puck,id-23121,1
id-1259624,Un agujero en el cielo,id-78907,1
id-798947,Bossa a La Mode Reborn,id-1,1
id-121093,Historias de Amor,id-86139,1
rec-666094-dup-0,None Night of Fiexipop Volume 6,id-1,1
id-998428,The Chronological Classics Benny Goodman and His Orchestra 1946,id-247354,1
id-922122,Музыка Народов Птиц,id-412311,1
id-661464,Time After Time,id-12285,1
id-14263,The Means,id-7546,1
id-822316,Concrete Jungle,id-87222,1
id-3071812,The Best of Shenanigans Dance Music 1980–1990 Volume 2 Bush Dances of New Holland,id-1532644,1
id-317841,Wake Up,id-3078,1
id-923297,Dots And Lines,id-685180,1
rec-193582-dup-0,Psi Coiii,id-142969,1
id-440724,BEATING SURVIVER Another 4th incoming of beating terror,id-2998247,1
id-731113,The Bare Bones and Bad Ideas EP,id-536888,3
id-258264,Complete Keyboard Works,id-1330881,1
id-372887,Flamenco España,id-261708,1
id-915069,Xolotl,id-678280,1
id-666961,My Christmas Favorites,id-485505,1
id-681571,Im OK,id-186433,1
rec-193017-dup-0,The All Electric House,id-123387,1
id-2617704,Feeling Normal,id-71451,1
id-1073871,Le Futur Est Caniche,id-828721,1
id-1234026,Live at Namba Bears,id-1116858,1
id-1901062,鏡面の波,id-1951411,2
id-1528370,Original Album Classics,id-11442,1
id-2495180,Funkenmord,id-2822231,11
id-192026,Only Human,id-42333,1
id-616841,Как лахматка,id-393568,1
rec-540365-dup-1,Magic Viices,id-131633,1
id-1294483,Dawn of Devastation,id-1208784,3
id-279693,Momerath,id-196668,1
id-180810,Last Kiss,id-190,2
id-1581211,RamDam 2,id-1,1
id-692266,Vu dici,id-176277,1
id-1233219,Ultimate Creedence Clearwater Revival Greatest Hits  All‐Time Classics,id-1918,1
id-143131,Operation Punk Rock Freedom,id-1,1
id-791327,The Unbecoming,id-584020,3
rec-939783-dup-0,Last Corruptive Snile,id-698519,1
rec-1035032-dup-1,Japari,id-1,11
rec-6807-dup-1,The History of John Fres and the Playboys,id-3751,1
rec-558175-dup-0,Siiiile  Shine,id-397426,3
id-951215,699,id-707520,1
id-244224,2nd Vactor,id-1129732,1
id-460257,Bootleg Symphony,id-83758,1
rec-2900041-dup-0,Jef Lew Johnson Primer,rec-3591-dup-0,1
id-1298470,Kiitos ja kunnia 30v juhlakokoelma,id-63131,1
id-1025674,Wickie und die starken Männer,id-772712,1
rec-502616-dup-0,Greatest Hits Volime 1,id-84353,1
rec-502616-dup-1,Greatest Hits Volume q,id-84353,1
id-670769,Rebelgrind,id-154323,1
id-241435,Black Mahogani,id-53976,1
id-902572,Basic Original Hits,id-311,1
id-1527594,High n Heavy,id-1479400,1
id-367944,The Spectrum Deadly,id-241892,1
id-1055535,Fake Memories,id-795415,1
id-42090,Dizzy Heights,id-823419,1
rec-339867-dup-1,Hammerschmidt i5t raus,id-1122397,1
id-867129,Брось,id-186645,1
rec-2900041-dup-1,Jef Lee Johnson Pnmer,rec-3591-dup-0,1
id-827618,Wagons aux étoiles,id-611285,1
id-164321,Wings Of Spring,id-125786,
id-109538,Nitocris,id-74156,1
id-718964,Emergency,id-357268,1
id-1091572,Tour Celestial 2007 Hecho en España,id-243355,1
id-867653,Live at Birkagården,id-168859,1
rec-2612898-dup-0,ポポロクロイス～月の掟の冒険～ オリジナル・サウンドトラック,id-491611,1
id-266355,Put to Sleep,id-111548,3
id-894501,The Sure Thing,id-817102,11
id-161246,De Lyckliga Kompisarna,id-66411,1
id-1085235,True Myth,id-845002,1
id-518959,Slow Days,id-362264,1
id-963701,Interpretations The British Rock Songbook,id-49169,1
id-1090396,De allergrootste successen van Heintje,id-73841,1
id-1211140,Shades Of Yellow,id-1078512,
id-882901,Emanuelle Perché violenza alle donne,id-162937,1
id-834974,20 Best Of Ireland,id-124471,1
id-1643679,Eat People IIIIII,id-376705,1
id-210889,The Omen,id-1338,1
id-1155186,Greed of Man,id-972994,1
id-210880,Verbazing,id-70010,1
id-983318,Tancuj tancuj,id-737792,1
