label,name,label_type,area,ended
id-251995,上海韶愔音乐娱乐有限公司,,,f
rec-212773-dup-0,Dying to Self Record5,,,f
id-155551,www.takt.com.pl,,,f
rec-190961-dup-0,ZFK Recorcls,,,f
id-127065,Registor Records,,,f
id-44720,Where the Bands Are,,,f
id-250555,Geza Records,,,f
rec-219053-dup-0,Nur Oribinal,,,f
rec-123948-dup-0,Filmoteka Narodowa,,,f
id-100973,Understand,,,f
id-227877,Franchise,,,f
id-74361,Royal Records,,,f
id-209471,mpc head,,,f
id-78180,AGP,,,f
rec-193221-dup-0,Modern Tripz,,,f
id-176269,Happy Dick Records,,,f
id-95396,Rhyme Network,,,f
id-241966,Onaly Music Division,,,f
id-138443,Common Records,,,f
id-232777,Inkognito,,,f
id-176262,We Are Not A Label Recordings,,,f
rec-76355-dup-0,Chunklet Mahazine,,,f
id-171969,High Trash Media,Original Production,,f
id-232570,Etherwerks,,,f
id-97003,Zulu Records,,,f
id-153419,Del Mar Estudio,,,f
id-75342,Black Divine,,,f
rec-109202-dup-0,Winter Palace Rec0rds,,,f
id-190720,Black Records,,,f
id-47291,Groovy Records,,,f
id-219718,Warfare Recordings,,,f
id-191632,Sonic Elixir,,,f
id-75165,Local Talk,,,f
id-75168,Aniar Records,,,f
id-113107,B.M Music,,,f
id-218821,DOM Music LA,,,f
id-164763,Masters International Inc. USA,,,f
id-245304,Midnight Boy Songs,Publisher,,f
id-70537,Berlinische Galerie,,,f
id-129606,Bombay Entertainment,,,f
id-209589,The Muse Entertainment,,,f
rec-150286-dup-0,Bad Monk Publi5hing,Publisher,,f
id-242125,TBG / President,,,f
id-166818,Trendsetter4Life,Distributor,,f
id-214285,Global Mogul LLC,,,f
id-199739,Logic Records Inc.,,,f
id-107345,Celestial Electric Music,Publisher,,f
rec-62914-dup-0,Donkey Show Recordz,,,f
id-97827,BebopVox Productions,Production,,f
rec-137969-dup-0,Walking Fahog Records,Publisher,id-27941,f
id-194554,Double O Records,,,f
id-71268,OneFive,,,f
id-244879,JEC Publishing,Publisher,,f
id-221420,IFEEL,Original Production,,f
id-120917,Anatole,Publisher,,f
id-111857,Made Rite Music,Publisher,,f
id-241027,INE Records,,,f
id-151781,Montag,,,f
id-187982,Cabum - Beat DDJ,,,f
id-251812,Veeze Fans,,,f
id-70193,Fisherboy Entertainment,,,f
id-70625,clickity-clack,,,f
id-229441,MAV Records,,,f
id-238305,XL ENTERTAINMENT,Original Production,,f
id-87193,Blue Obsession Music,Publisher,,f
id-212548,Infinity,,,f
id-147285,Rockpalast,Imprint,,f
id-249019,Codalunga,,,f
id-218590,The Martyrwell Music Co.,,,f
id-112989,Exitos de Provincia,,,f
id-147282,Mat Films,,,f
rec-156868-dup-0,Jah Wobblr Records,,,f
id-64334,Jah Works,,,f
id-108768,Mother Goat,,,f
id-76668,Resonant Noise,,,f
id-155958,ista,,,f
rec-61883-dup-0,Posiver5um Records,,,f
id-86335,Antitheist Disseminations,,,f
id-86489,999 Recordings,,,f
id-197779,H.M.R.Records,Production,,f
id-251517,Popos Bistro,,,f
id-86481,Die It Yourself,,,f
id-147571,Under Cover Records,Bootleg Production,,f
id-92176,Future Furniture Music,Publisher,,f
id-103087,Jimmy Jay Records,,,f
id-204405,NecroCave Recordings,,,f
id-151511,Blue Suit,,,f
id-108961,Groovy Garden,,,f
id-71663,Musikpiraten e.V.,,id-25431,f
id-123912,Mr. Pauls Music,Publisher,,f
id-244302,Just Great Music Inc.,,,f
id-213307,Superspin,,,f
id-71668,True Score Theory,,,f
rec-146454-dup-0,Taos Recotds,,,f
id-58050,Fastlane Productions,,,f
id-62670,Lumin,,,f
rec-112750-dup-0,Sooid Waste Music,Publisher,,f
id-35508,Acid Strings Records,,,f
rec-83429-dup-0,Dén:al,,,f
id-179796,SixthWorldMusic,,,f
id-208455,Red Ted Entertainment,Original Production,,f
id-218177,Poor Boy Records,,,f
id-236078,Sevro Records,,,f
rec-203375-dup-0,Stamps Bax6er Music  Printing Co.,Publisher,,f
rec-244876-dup-0,New Dayglow Muzic,Publisher,,f
id-196006,Keyrozen,,,f
id-236073,Twaino Records,,,f
id-249166,Red Pajamas Music,Publisher,,f
id-249165,DC Ult Music Publishing,Publisher,,f
id-236074,Colde,,,f
id-230850,Sub Religion,,,f
id-59567,Humanitys Plague Productions,,,f
id-101869,Mr. Kanani,Imprint,,f
id-109961,Coroner Records Inc,,,f
id-115697,Attack-Attack-Music,Publisher,,f
id-142473,Dryden Street Ltd.,,,f
id-101489,RPM USA,,,f
id-132110,Издательский Дом Техно Мир,,,f
rec-208534-dup-0,Grern Light Records,,,f
id-184525,PM Entertainment,,,f
id-168503,Сайгон Records,,,f
id-62071,Edition Sunwater Music,Publisher,,f
rec-204282-dup-0,Star Village Music LLC,,,f
id-222626,EON5,,,f
id-128017,Giddy Swells,Publisher,,f
id-132283,Honua Records,,,f
rec-231083-dup-0,LEnvant Pneu,,,f
id-145841,W Town Records,,,f
id-143292,Parental Guidance,,,f
rec-234909-dup-0,WOOLY ARTS,,,f
id-200084,sad grbage,,,f
id-250234,Checumbia Producciones,,,f
id-178426,NESS Records,,,f
id-225531,Viñedo Music,Production,,f
id-179958,Happiest Place Records,,,f
rec-109164-dup-0,Eat to te Beat,Bootleg Production,,f
id-162861,Barbed Wire Gardens Music,,,f
id-133882,Ed. Brause-Beat,Publisher,,f
id-244050,Useless Youth,,,f
rec-192904-dup-0,Still Woosy Productions Inc.,,,f
id-77533,Electro-Lyte Records,,,f
id-109630,Clay,Original Production,,f
id-132022,魂音泉,Original Production,,f
id-146716,Classical Collection,,,f
id-76842,Majestic Studio,,,f
id-219228,PornoStar Comps,,,f
id-152533,IITIGHT LLC,,,f
rec-173027-dup-0,N Record2,,,f
id-226236,Pure Pain Records,,,f
rec-128121-dup-0,Luna R0ssa Records,,,f
rec-179388-dup-0,Phonogram Recordz Pty. Limited,Distributor,,f
id-97702,Lava Church Records,,,f
id-222219,Veylers Music,Publisher,,f
id-66604,Heartstrings Music,,,f
id-82482,Arte De Occulta,,,f
id-54028,Leaders of the New School,,,f
rec-132283-dup-0,Honua Revords,,,f
id-227042,Double Virgo Music,Publisher,,f
id-80418,Philomel,,,f
id-205439,A Blues Band,,,f
id-196512,Orange House Records,,,f
id-188248,Tap Records,Bootleg Production,,f
id-200405,Satin Records,,,f
id-202485,cherrygrove.records,Original Production,,f
id-145268,Edition Macht  Rebell,Publisher,,f
id-246749,Intermusic,Bootleg Production,,f
rec-198828-dup-0,At Large Recorts,,,f
id-59014,Hoodlum Records,,,f
id-59540,Public Bookings,,,f
id-158301,Blackjaw Records,,,f
id-158302,Botanic Minds,,,f
id-59544,Yak Records,,,f
id-173027,N Recordz,,,f
id-148386,Ismeron,,,f
id-61776,MidSouth Muzik LLC,,,f
rec-60409-dup-0,Amigoj Music,,,f
id-116818,Rad Nauseam,,,f
id-105253,Merregnon Studios,,,f
id-207440,Le Bask Records,,,f
id-218403,Cinderblock Records,,,f
id-213192,Thee Marquee LLC,,,f
rec-109463-dup-0,O1O Soumd,,,f
id-145664,Sexy Units,,,f
id-189752,Aeolian,,,f
id-59943,TRIPLE VISION entertainment,,,f
id-49465,Eerie Productions,,,f
id-108414,Two Thumbs,Original Production,,f
rec-58830-dup-0,Detuned Radio Recprds,,,f
id-130533,Disaster Records,,,f
id-178268,Diamond Productions,Production,,f
id-75572,Roundabout Records,,,f
rec-107174-dup-0,Lonely Planet Producti0ns Inc.,Publisher,,f
id-95702,Revolution 9,,,f
rec-172091-dup-0,OZO Recordz,,,f
rec-249196-dup-0,Hold My On Publishing LLC,Publisher,,f
id-50451,Giant Pussy Records,,,f
id-223908,Doğan Müzik Yapım,Production,,f
rec-154246-dup-0,Texoma-Muslc Corp.,Publisher,,f
rec-107078-dup-0,Shiro,Imprint,,f
id-87728,Purple Blues Music Inc.,,,f
rec-158995-dup-0,Red Tejt Records,Publisher,,f
id-85364,Western Medical Records,,,f
id-61171,5¢ Music,,,f
id-216036,Verano Records,,,f
id-187271,Deutsche Phono Philharmonie,,,f
id-243087,Ryan Music Ltd.,Publisher,,f
id-243084,Planetary-Nom,Publisher,,f
id-203375,Stamps Baxter Music  Printing Co.,Publisher,,f
id-110006,Kamtin Mohager Music,Publisher,,f
rec-181521-dup-0,Tallest Ttee Music,Publisher,,f
rec-236417-dup-0,Nightw0rks,Production,,f
id-174652,POCS,,,f
rec-168347-dup-0,Luce S'la,,,f
id-75718,Brethren of War Records,,,f
rec-238156-dup-0,Mauritivs,,,f
id-234521,JC Restituyo,,,f
id-84763,Forlaget Arena,,,f
id-224367,FM Recordz,,,f
id-130265,SK editions,,,f
id-130267,Blues de Nuit,,,f
id-141835,Get Hip Records,,,f
id-221049,Don Ceno Publishing,Publisher,,f
id-120294,Street Kingz Ent,,,f
id-120297,studiola records,,,f
id-241978,SHARP PRACTICE PRODUCTIONS LLC,,,f
id-120298,Fnord,,,f
id-217324,Rich Music Inc,,,f
id-243885,Documentary Arts,,,f
id-141838,Gramavision Records Inc.,,,f
id-142270,Honey Records,Original Production,,t
id-153407,CMC Country,,,f
id-75805,Tastie Music,,,f
id-150689,Metronome Music,,,f
rec-110840-dup-0,We the Kinks,,,f
rec-139597-dup-0,Rokoko Recorcs,,,f
id-70169,Little Cat Records,,,f
rec-118502-dup-0,Nofecs Music,Publisher,,f
id-116097,Mr. McQueen Records,Publisher,,f
id-87455,Mastertraxx,Publisher,,f
id-20023,Pismo Records,,,f
id-210161,Track Records Ltd.,Holding,,f
rec-169345-dup-0,Stax Entertainmrnt Ltd.,,,f
id-194723,Kerser n Nebs Records,,,f
id-194094,Ineffable Records,,,f
rec-162068-dup-0,antid0t,,,f
id-27746,Terrascape,,,f
id-70298,Light River Records,,,f
id-206479,Sony/ATV Smash Hits Publishing,Publisher,,f
id-173833,Mix-Down Production,Original Production,,f
id-226887,BASC,Distributor,,f
id-174783,Rob-A-Bank Records,,,f
id-164770,Curb  Word,Imprint,,f
id-201083,Goodnight Vienna Productions,,,f
id-252359,Megan Moroney,Publisher,,f
id-242936,Powfu Productions Inc.,,,f
rec-180997-dup-0,Foahce77,Publisher,,f
id-121211,Bread Back Productions,,,f
id-211369,Segue,,,f
id-160253,Tremor Panda Records,,,f
id-159531,Sailor Writers Music,Publisher,,f
id-159539,ID Medios,,,f
id-152110,MCA Duchess Music Corporation,Publisher,,f
id-249196,Hold My Own Publishing LLC,Publisher,,f
id-127591,Lackshamps Records,,,f
id-72923,Cielo Music Group,,,f
id-91702,Humidor,Publisher,,f
id-221451,Malca Records,,,f
id-194548,Afficials,,,f
id-206878,Dreamstart Music,Publisher,,f
id-68342,Twiins Enterprises,,,f
id-144824,Business Pastel,,,f
id-96012,J.n.d. Re-Records,,,f
rec-82934-dup-0,K'lng Penda,,,f
id-245000,Salsoul Record Corp.,Holding,,t
rec-64334-dup-0,Jah W0rks,,,f
id-227608,FORMAX Ltd ООО ФМ,Holding,,f
id-63735,LABLADOR RECORDS,,,f
id-199415,Studioline Studio,,,f
rec-238390-dup-0,Li2play Records,,,f
id-181902,Synthcere Records,,,f
id-140669,Undercover Artists,Publisher,,t
id-107241,Black Rebel Motorcycle Club Records Inc.,,,f
rec-240749-dup-0,www.itfacks.biz,,,f
id-214096,Amber Recordings,,,f
id-198524,Hard Tactical Records,,,f
id-215788,Get Nice,,,f
id-215785,Truestory ENT,,,f
id-156549,Si-Wan Records Ltd.,Distributor,,f
id-251502,Hana Records,Original Production,,f
rec-173189-dup-0,Gritoj De Revolta Distro,,,f
id-198527,EverLe Records,Production,,f
id-151242,IWASFUCKINGYOURDAUGHTERSOLONGANDHARDIFORGOTTOSORTOUTANYPUBLISHING,,,f
id-151243,Needlesoup,,,f
id-129537,ZYX Kids,,,f
id-245266,Black Night,,,f
id-235260,Six Strings Publ.,Publisher,,f
id-108605,Multi Level Records LLC,,,f
id-228015,H360 Music Management,,,f
id-244993,Two Pop S Music,Publisher,,f
rec-69896-dup-0,RDX,,,f
id-228873,Third Wave,Production,,f
id-239573,HIGHTKK,,,f
id-128121,Luna Rossa Records,,,f
id-133188,Pure,,,f
id-244514,LampSun,,,f
rec-195197-dup-0,Electric Pow Wovv,,,f
rec-188713-dup-0,Technoghing,,,f
id-160943,Why So Series,,,f
rec-84679-dup-0,Free Reco4ds,,,f
id-67037,Yao Music,,,f
rec-196326-dup-0,Evane5cence,,,f
id-196548,Back The Way Publishing,Publisher,,f
id-41465,Aquarian Nation,,,f
id-103546,Scion Three Music LLC,Publisher,,f
id-50250,Gallery Music Publ.,Publisher,,f
id-247114,JTO Records,,,f
id-137648,Hippocampus,,,f
id-249488,The Happy Fits Records,,,f
id-76058,New Era Recordings,,,f
id-200239,Radio buonumore,,,f
id-176689,Get Tranced,,,f
rec-119368-dup-0,Drews Faiiious Party Music,Production,,f
id-240769,Sollors Systems,,,f
id-244203,Lewis Music Publishing,Publisher,,f
id-214526,Hot-Q,Original Production,,f
id-65438,Darkman Records,,,f
id-192047,Modified Suede Recordings,,,f
rec-113144-dup-0,4-Elements-Rekords,,,f
rec-207657-dup-0,88owlz,,,f
id-63751,NordSud,,,f
id-204082,Amiable Hundred,,,f
rec-140354-dup-0,Floppy Kick,,,f
id-81065,Strengholt Licensing,,,f
rec-116625-dup-0,Iroj Will,,,f
id-244429,Big Ears Music,Publisher,,f
id-87844,BBZ Productions,,,f
id-93037,Recaredo Records,,,f
id-190958,Great Unknown,Original Production,,f
id-166486,T1,,,f
id-178439,Belgian Waffles Records,,,f
id-68624,Agualoca Records,,,f
id-59801,Death Do Us Part,,,f
id-145523,Serenity,Production,,f
id-216780,Iron Tusk,,,f
id-205736,FTC,,,f
id-251665,Little Lark,,,f
rec-125043-dup-0,Cam  Chiria,,,f
id-132560,Hysteria Music,,,f
id-164347,Tentex Music LLC,Publisher,,f
id-192821,My Name Is Trance,,,f
id-161729,sednoid,,,f
id-192827,Decibel Recordings,,,f
id-240233,Shaomei Productions,,,f
rec-229288-dup-0,Gibbz Inc.,,,f
id-169333,Beehive Records,,,f
rec-80815-dup-0,Sadavatana,Production,,f
id-38041,Premier Artists Records,Original Production,,f
id-199387,Isgud Records,,,f
id-101381,TTJ,,,f
id-128904,Palladio,,,f
id-219230,Getsch Yall Songs,Publisher,,f
id-236271,Stone Music Family LLC,,,f
rec-236078-dup-0,Sevri Records,,,f
rec-47291-dup-0,Groovy Rec0rds,,,f
id-132489,MTM productions,Production,,f
id-73882,Le Cirque Absent,,,f
id-161293,Make It Rock Productions Inc.,,,f
rec-164347-dup-0,Tentec Music LLC,Publisher,,f
rec-181226-dup-0,British Maim Records,,,f
id-173234,Lewcid Joosebox,,,f
id-145458,Pagan Lounge Music,,,f
id-180999,Sub FM,,,f
id-72429,Grave Romance Records,,,f
id-78856,ガラクタレコーズ,,,f
rec-149748-dup-0,Johnny Gnffin,,,f
id-184995,Haremeyn Recordingz,,,f
id-109709,Deadgyver Prod,,,f
id-109047,Magic Beans Music,Publisher,,f
id-90390,Abdur-Rahman Music Corp.,,,f
rec-120275-dup-0,Ergo Rekords,,,f
id-118483,GIVA Productions,Publisher,,t
rec-47855-dup-0,Dynasty Recorda,,,f
id-145189,Adasong,Distributor,,f
id-236302,USI KUVO Records,,,f
id-128611,Phrenetikal Records,,,f
id-202819,Black Heart Gang,,,f
rec-73302-dup-0,Red Stjck,,,f
id-142885,ThreeHearts Ltd,Holding,,f
id-82783,Fauvel and Tale,,,f
id-21016,Audiophile Classics,,,f
id-21015,Progman Records,,,f
id-77522,2econd Street,,,f
id-188340,The Leftovers,Publisher,,f
id-110300,Fresh Muzik,,,f
rec-121211-dup-0,Bread Back Productionz,,,f
rec-128611-dup-0,Phrenet9kal Records,,,f
rec-77240-dup-0,Exitable Recordorks,Bootleg Production,,f
id-85378,Melting Pot Records,,,f
id-143842,Zigota Records,,,f
id-173169,TVL Records,,,f
id-47855,Dynasty Records,,,f
id-239973,Seven Waves Music,Publisher,,f
id-176476,Murdered Music,,,f
id-37053,Divisional Media,,,f
rec-170793-dup-0,Irraxional Tentent,,,f
id-149299,Coda Ediciones Musicales,Publisher,,f
id-99578,Nekronomikon Records,,,f
id-23673,Lamborghini Records,,,f
rec-231306-dup-0,The Bowerbird Collecdive,Publisher,,f
rec-76058-dup-0,New Era R4cordings,,,f
id-175792,CP Series,,,f
rec-107115-dup-0,Mechanikal,,,f
id-209929,Heartbreak Kids LLC.,Publisher,,f
id-157328,Jullian,Distributor,,f
rec-142056-dup-0,Mar-Lee Recorcs,Original Production,id-117842,f
id-239811,Magic Objects,,,f
rec-184243-dup-0,Red Ratt|er,Original Production,,f
rec-130579-dup-0,Lmgr Muzic,,,f
id-229288,Gibbs Inc.,,,f
id-21743,Studio Oliv,,,f
id-190525,Max Embers Music,,,f
id-119855,Capital 20,,,f
id-171002,Turntable Records,,,f
id-190520,SoMo LLC,,,f
id-238030,N3XT Future Records,Production,,f
rec-209106-dup-0,Ark Production5 Inc.,Production,,f
id-230208,The Aerial,,,f
rec-234859-dup-0,Hanging Hill Recorss,,,f
id-217165,Chicago Tip Records,,,f
rec-173900-dup-0,ARCD,,,f
id-212057,Club De Musique Records,,,f
id-153341,Super Music,,,f
id-209632,Declaration Records,Original Production,,f
id-122995,Before Grönland,Original Production,,f
id-240989,Man Records,,,f
id-234224,Purple Cloud,,,f
rec-171549-dup-0,Coastline Mus9c,,,f
id-206645,Subsun,,,f
id-64621,Charkansas Records,,,f
id-198662,Satiated Records,,,f
id-238784,Jae Faive Music Publishing,Publisher,,f
id-114988,Cold School,,,f
id-104657,Ty Epps Music,Publisher,,f
id-196846,Amadeus Sound Project,,,f
id-186294,4 J Records,,,t
rec-138086-dup-0,Hothouje,,,f
id-161829,xray Entertainment GmbH,,,f
id-107001,Andrew Bassie Records,,,f
rec-185389-dup-0,Lig4ro Records,,,f
id-214797,Remulak,,,f
id-190896,Diaphragm Records,Publisher,,f
id-197377,AKM,,,f
id-160246,Boobie Loo Music,Publisher,,f
id-150876,Splitrec,,,f
id-217445,The 740 Project LLC,,,f
id-155801,Lance Moore,,,t
id-170926,Sun Burst,,,f
id-56788,Lazy Eye Records,Original Production,,f
id-57650,Moustache Techno,,,f
id-138059,World Artists Recordings,Bootleg Production,,f
id-180997,Force77,Publisher,,f
id-138052,See Thru Records,,,f
id-176679,Aurora Melodies,,,f
rec-168384-dup-0,Creature Music L5d.,Publisher,,f
rec-61776-dup-0,MidSouth Musik LLC,,,f
id-250592,The Boys With The Perpetual Nervousness,,,f
id-142075,Hip Hop Mobil,,,f
id-250595,Soner Müzik,,,f
id-221284,Ausfahrt Rec.,,,f
rec-59540-dup-0,Puvlic Bookings,,,f
id-173958,Mama Dance Records,,,f
id-679,Blunt Force Records,,,f
id-228397,Stray Notes Music,Publisher,,f
id-190705,6 Music Ltd,Imprint,,f
id-60120,Ildeo Oy,,,f
id-239782,Beograund,,,f
id-196155,Zipper Gang Records,Production,,f
id-248060,IO Management,Publisher,,f
id-214081,Trippyland Records,,,f
id-193270,Qlinic Records,,,f
rec-220944-dup-0,Cosmic Records Store,,,f
id-76608,Slowboy Records,,,f
id-3433,Jet Records,Original Production,,f
id-151272,KYUN CREATE,,,f
id-74188,A Band On ,,,f
id-235271,Soleado Recordings,,,f
id-245295,MMRecords,,,f
id-112568,020,,,f
id-112566,Cedar,,,f
id-245298,Clearcut Recordings,Imprint,id-103701,f
id-179555,Spin Recordings,Original Production,,f
id-194970,Gibson Music,Publisher,,f
rec-210623-dup-0,Masaruks,Production,,f
id-56877,JA Music Jamaican Authentic Clas.,,,f
id-211116,Track Star Entertainment Inc.,,,f
id-60906,MisnomerS,,,f
id-228806,Fake Inc.,Original Production,,f
id-63050,Thrust,,,f
id-214336,Raised Eyebrow Records,,,f
id-108019,Spacehouse Productions,,,f
id-192017,Krapiva,,,f
id-112096,Red Ocean Records,Distributor,,f
rec-75168-dup-0,Aniar Recordst,,,f
id-194740,Johnny Blue,,,f
id-136853,Judith Holofernes,,,f
id-169582,Folklore Records,,,f
id-32691,Edition High Deez,,,f
rec-68511-dup-0,UCM Mu5ic Publishing,Publisher,,f
id-103378,Optical Substance Productions,Original Production,,f
rec-212602-dup-0,Top Dawg Productions Inc.,Production,,f
id-138980,Global Head Records,Production,,f
rec-227408-dup-0,ZMF,,,f
id-241357,Psycho Audible Warp Phenomenon,,,f
id-197397,Lowless,,,f
id-169610,Mad Society Music Records,,,f
id-248568,Palmetto St. Recording Co.,,,f
id-83003,Vintage Music Group,,,f
id-244217,T n T Explosive Publishing,Publisher,,f
rec-174081-dup-0,Right  Exact Recorts,,,f
id-247740,NSW,,,f
rec-60246-dup-0,Sharp Attac1< Records,,,f
id-58147,Sin City Recordings,,,f
id-217861,Sealight,,,f
id-223131,Ogiva,Imprint,,f
id-155012,Music Factory Records Limited,,,f
id-110806,Transmission Galactic,Original Production,,f
id-126299,Thamadik,Publisher,,f
rec-193282-dup-0,Diskos Estelaris,Publisher,,f
id-196444,Kubolor Tinz,,,f
id-126503,Sky  Fire Records,,,f
rec-248958-dup-0,Epidemic Elektronic,Imprint,,f
id-178119,Scranta,,,f
id-200553,Chica Discos,Original Production,,f
id-208975,FONA Verlag,Publisher,id-96050,f
rec-80665-dup-0,Aud'lolab,,,f
rec-206645-dup-0,Subjun,,,f
id-220629,Stone Sound Records,Bootleg Production,,f
id-172994,The Bathyscaph,,,t
id-247632,oz sparx,,,f
id-247297,CDNZA Records,,,f
id-138726,Get Some Records,,,f
id-185659,Platinum Hands Productions,,,f
id-208893,WMAS Records,Publisher,,f
rec-123107-dup-0,Lipafras Records,Distributor,,f
id-202950,Red Novel,,,f
rec-119855-dup-0,Capita1 20,,,f
id-204380,Nicklewhistle Music,Publisher,,f
id-82668,Existence Establishment,,,f
id-204387,EMI Songs Musikverlag GmbH  Co.KG,,,f
id-66376,Killing Floor,,,f
id-66375,EC In Person,,,f
id-65844,Damn You Carl Records,,,f
rec-246966-dup-0,Variojs Parties,,,f
id-25617,Invisible China,,,f
id-2148,Heart Attack Records,,,f
id-140354,Floppy Kick,,,f
id-58589,Unjustified Records,,,t
id-93195,BBB,,,f
id-144447,Midnight Entertainment,Production,,f
id-149978,Elëfant,,,f
id-78840,Nothing Songs,,,f
id-246766,The Luciferian University Of Atlantis,,,f
id-203157,Abricot Records,,,f
id-149971,Silver Blue Haze,,,f
id-54008,Atra Records,,,f
id-83804,Carousel,,,f
rec-206878-dup-0,Dreamztart Music,Publisher,,f
id-61756,Rubber Dubber Records,,,f
rec-135198-dup-0,Chocolatada,,,f
id-91170,Fentone,Original Production,,t
id-84336,Permwhale,,,f
id-246215,Keep On Moving Music Inc.,Publisher,,f
id-104522,House of Sea Gayle Music,Publisher,,f
id-245454,Sunscreem Music,,,f
id-199604,Egiptian Cotton,,,f
id-66575,Ste Records,,,f
rec-251665-dup-0,Litt1e Lark,,,f
id-94092,Mystic  Quantum Records,,,f
id-127673,EMI Classics USA,,,f
id-207328,Bodach,,,f
id-189773,Finesse Gang LLC.,,,f
id-96742,Kid and Fun,,,f
id-158079,Legitimatebros,,,f
id-72250,Deep Rush Records,,,f
id-74979,Nnekwame Music,Publisher,,f
id-129952,Sirius Rising Music,Publisher,,f
rec-224534-dup-0,Giants of Jaza Records,,,f
id-182050,Slink Productions,Publisher,,f
id-117411,ZeD Classics,Distributor,,f
id-185380,Double Vinyl Music,Publisher,,f
rec-73841-dup-0,PussPuss Recordw,,,f
rec-246673-dup-0,Elim:nator,,,f
id-196956,Bats and Crows,Publisher,,f
id-99292,ODD Dream Republic LLC,,,f
rec-86389-dup-0,Chiffing Hell Records,,,f
id-206027,Dog Ruff Records,Publisher,,f
id-232413,Blender Records,,,f
id-128739,Chillmore Music,,,f
id-180387,Berlin Community Radio,,,f
id-139052,KaK Media,,,f
id-153641,Elettronica Radicale Edizioni,,,f
rec-168943-dup-0,AZBI,,,f
id-81869,Timstone Records,Original Production,,f
id-103965,Vision,,,f
id-218155,Anaphylactic Shock Recordings,,,f
id-127872,Crimson Crow,,,f
rec-83764-dup-0,Exit Prodiction,,,f
id-191934,Rock Art Records,,,f
id-207240,Kayat Music,Publisher,,f
id-202046,Loyalty Over Money,,,f
rec-179351-dup-0,Nuclear Valdea Music,Publisher,,f
rec-178089-dup-0,BCW Mustic,Publisher,,f
id-143581,Organic Intelligence,Original Production,,f
id-253032,Tiny Harp Productions,,,f
id-182126,Shift Music Publishing,Publisher,,f
id-59219,Yellowhouse Recordings,,,f
id-158509,Guarnera Publishing,Publisher,,f
id-175524,Domain Record Company,,,f
rec-91702-dup-0,Humjdor,Publisher,,f
id-207671,Caterina Valente,Production,,f
id-183849,two four six Records,,,f
id-124280,V12Studios,,,f
rec-51236-dup-0,Chris Souncltrack Corner,Original Production,,f
id-193014,Merts Nation,Original Production,,f
rec-249941-dup-0,Obfuscate Perimwter Records,,,f
id-17613,DFF Records,,,f
id-154182,Housebugs Records,Imprint,,f
id-140696,Avenue Recordings,,,f
id-73276,Broken Man,,,f
id-99838,Vječni Rat,,,f
id-60246,Sharp Attack Records,,,f
rec-63735-dup-0,LABLADOR RECORDS,,,f
id-227933,Idyllic Noise,,,f
id-93600,Jim McDonough Productions,Production,,f
id-181808,House of Iona,Imprint,,f
id-117326,Demetori,Original Production,,f
id-229387,Tatimusic Producciones S.C.,Publisher,,f
id-113175,Edition Wunschkind,Publisher,,f
id-157420,KG Records,,,f
rec-107001-dup-0,Andrew Bassiw Records,,,f
rec-119639-dup-0,Dakar Sojnd,,,f
id-104644,Lotuspool Records,,,f
id-68420,Letidiscos,,,f
id-125730,Particles,Original Production,,f
id-152598,45th  3rd Music LLC,,,f
id-238156,Mauritius,,,f
id-141989,ET Studio Productions,,,f
id-85528,Lofish Music,,,f
rec-214797-dup-0,Remuoak,,,f
id-231300,EDMPN,Distributor,,f
rec-105200-dup-0,Built 2 Ball Puglishing,,,f
id-231306,The Bowerbird Collective,Publisher,,f
id-82063,Dutton Epoch,Original Production,,f
id-133747,Un-Deux-Trois,Original Production,,t
id-138065,Minimal Techno Records,,,f
id-59605,SUPER BIRD,,,f
id-221478,Thrillars Music,,,f
id-75048,A Terre,,,f
id-229494,Uriah Heep Copyrights Ltd,,,f
id-156525,Reggae Connection,,,f
id-210099,Lateral Fragments,,,f
id-97219,Hardebaran Records,,,t
id-214654,ANS,,,f
id-135369,Sounds of Om,Publisher,,f
id-104738,Del Funk Boy Music,Publisher,,f
id-212773,Dying to Self Records,,,f
id-65305,Een Lantaarnpaal Is Ook Van IJzer Records,,,f
id-64301,Criminal Records,,,f
id-64303,Kooyp,,,f
id-236654,VTV,,,t
id-165846,aLIVE ENTERPRISE,,,f
id-113796,Rhyme Dawah,,,f
id-189537,Man Jumping Recordings,,,f
id-190288,CNM LDN,,,f
id-210329,Winds Quiet Sound,Publisher,,f
id-144904,Christopher Mellor Ltd.,,,f
id-215434,Ripp City Ent.,,,f
rec-181760-dup-0,Prom Disk0,,,f
rec-87646-dup-0,Essenxia Mundi,,,f
id-215924,Moon Pie Music,Original Production,,f
id-87494,Etic System,,,f
rec-25617-dup-0,Invisivle China,,,f
id-241103,Vizions Records,,,f
id-241102,LA Memorial,,,f
id-207929,Death Erection Records,,,f
rec-162689-dup-0,Pyroclastic Recirds,,,f
id-249377,Willaire Publ.,Publisher,,f
id-5986,Morpheus Records,,,f
id-238572,Gambas Records,Production,,f
id-86168,Bantaba World  Dance Music,,,f
id-140101,Counter Rhythm Works,Production,,f
rec-160246-dup-0,Boobie Loo Mu5ic,Publisher,,f
rec-181616-dup-0,Owl Biues,,,f
id-234207,K4L Records,,,f
id-240749,www.itracks.biz,,,f
id-137667,Bigga Sounds,Production,,f
id-142449,Music Machine Records,Production,,f
rec-206847-dup-0,Porno Sound Sgudio,,,f
