artist_credit,name,artist_count,ref_count,created,gid
id-328551,Fred Falke,1,126,20110516 16321196392900,c803fc8723d2350282dafa829dd74468
id-3311,DHI death and horror inc,1,155,20110516 16321196392900,b2c928c8035a3a62a95429055c25e553
id-60728,Le Orme,1,1466,20110516 16321196392900,edb27dccffac3a518a845216b9824dfc
id-246591,Scattered Order,1,281,20110516 16321196392900,c1b05bcd775236199b04b16b4caeea35
id-2801737,Heart Attack feat Lyane Leigh,2,2,20200915 20001075859100,cfc07cd0009633fbad83ab389d85428a
id-490434,Jay Tholen,1,691,20110516 16321196392900,a7474298db7135ee84ba4e0f875092c1
id-1969,The Lemonheads,1,2207,20110516 16321196392900,1868938417023a3182df8fee779004cb
id-462256,Grabowski,1,61,20110516 16321196392900,8bb7c307526437ba9084d52415fdaae6
id-289290,Rhymin Simon,1,313,20110516 16321196392900,5229b71b7cbc392da420d690f15fb3ed
id-21946,The Bates,1,818,20110516 16321196392900,19f78de442fc3454987800c2e3398655
id-440517,Basic Soul,1,10,20110516 16321196392900,ed678d12908438ca82206e5c032279e7
id-322272,福山芳樹,1,177,20110516 16321196392900,c0c9903f123a39baacb50857821763fb
id-35602,Tony Carey,1,1221,20110516 16321196392900,f52c1856a60335dda324e6320625766f
id-834166,Tsuneo Imahori,1,164,20110626 12023843315700,68b5a99ac2cc3f1fb4a4ddb3a51869c9
id-1084153,Letieres Leite  Orkestra Rumpilezz,2,38,20121122 17124135948900,22c3994919423b148667f93849257424
id-23159,Neil Larsen,1,154,20110516 16321196392900,d7107383b8203d5486aaa24e364678d5
id-132330,Terry Evans,1,200,20110516 16321196392900,7e04a417a6f13b9d9a36ca4b521a5c8b
id-552458,Noisear,1,321,20110516 16321196392900,0a8c6dc9a99f3130a70aa48b9546c1a7
id-89419,Green Lizard,1,149,20110516 16321196392900,305a613b564635faba071a220cc64b83
id-1524576,さユり,1,487,20150822 0227015093700,5912dbb9fde838c1ba64e57cd6062ae9
id-470549,Ass,1,74,20110516 16321196392900,528cdfa4a4553bef9f19ebb52d523fce
id-314334,Greasy Beans,1,56,20110516 16321196392900,607328580bf635b3970fb31ca2dd8f35
id-585000,Δημήτρης Πουλικάκος,1,208,20110516 16321196392900,9a199494b2bc383882463bfb501568d2
id-52303,The Buckinghams,1,705,20110516 16321196392900,35ad94e336c3305fac6bec9b71e611a3
id-14293,Slade,1,4256,20110516 16321196392900,02a38d65499e3d4f9171a4bcb1658932
id-135491,Horst Schroth,1,528,20110516 16321196392900,40106b87a55a35e7acf16b4e6a3ea2ab
id-421114,石原裕次郎,1,424,20110516 16321196392900,fe5752f8f4ec3dd7a7769349a19a3c65
id-286382,Psychoterror,1,702,20110516 16321196392900,af299965e6a23218bf098f2a9bc9891b
id-819061,The Mormon Tabernacle Choir  The Canadian Brass,2,20,20110516 16321196392900,cc0459b7a1383d12b7fdd5c29993a936
id-2311499,MoTorres,1,352,20181115 19135939248100,b15b6065d9cd3622be88d4e92f652c32
id-290640,Kommando Sonnenmilch,1,257,20110516 16321196392900,dad9a7b47f9e3b36af1aeb9eddaba13e
id-593127,Ken Sheldon,1,84,20110516 16321196392900,9096de8212d235d5820530746d595b98
id-2007305,SciFi SKANE,1,54,20170526 09060983642300,35dd81ccf1e2353bb9571cc75c33d526
id-2376899,Jac The Disco,1,2,20190301 06263729733600,261dd6a9542231b39072ef5d710b99da
id-123107,Joe Harnell,1,435,20110516 16321196392900,f0eb9331cb4f30a78ef7c980738d1191
id-197702,高橋哲也,1,271,20110516 16321196392900,c33172a8b383398baa0ec94aefeb1f7a
id-1196681,Mad Heads,1,217,20130725 12242571084200,c2b13cd9c9ea35dc91bbd809a6352106
id-2062,Nightwish,1,8262,20110516 16321196392900,f015ed1467243e74bd981696da61a6b3
id-6768,Billy Cobham,1,2084,20110516 16321196392900,b7a8a2eb91b537dd9b180dcca9d665d5
id-487689,Hazel and Vine,1,18,20110516 16321196392900,a2e2de36b28637e4b5eb5944324dd328
id-770333,David Hammond,1,184,20110516 16321196392900,b95fa11511f832d2b4fcc0a20f626ed5
id-195329,EliZe,1,235,20110516 16321196392900,8a2a5dea17683505b6a8491b7fc28961
id-66434,Silver Sun,1,385,20110516 16321196392900,4d7d8fd0a0e036f69abf8e9bae4ba273
id-169163,MYMP,1,604,20110516 16321196392900,9bf65beaf6d1325aa0634c5cb996d233
id-148335,Owe Thörnqvist,1,612,20110516 16321196392900,37624579bbba3291b86fad59c5a301d6
id-113498,The Gain,1,178,20110516 16321196392900,b258560aa70a3bf893b377bb90bf7222
id-548897,Subterranean Kids,1,130,20110516 16321196392900,d71cbba4d0f53b4dabf85dae63f2c3df
id-562472,Inger Marie Gundersen,1,402,20110516 16321196392900,3fa8e032fe94386b87986c7992410e1c
id-1314564,DISH,1,88,20140516 0500105257400,c570088cf42e3584b00a890439cbe235
id-646162,DJ Yano,1,184,20110516 16321196392900,14a09297271831129d36a537f892acff
id-131633,The Singers Unlimited,1,731,20110516 16321196392900,d90d96d5149a3dd5a819d3b2642d2fc3
id-704329,Tomáš Pergl,1,292,20110516 16321196392900,ce341f2e0eec3fdabb5355e00d6b15e1
id-433619,Dan Deacon,1,869,20110516 16321196392900,a8cf86e3a06039c49cb912040db571d1
id-504239,Нэнси,1,709,20110516 16321196392900,4a166da0402b3478a1309f306f339265
id-527430,Steve Merlin,1,32,20110516 16321196392900,501864f6af943418a9949fb7c409e991
id-537093,Team Dokus,1,50,20110516 16321196392900,44e847c397c6309991069989d7dd48cd
id-601557,Madeleine Chartrand,1,6,20110516 16321196392900,9b26da334e873459aa3c92ccb61a1f06
id-1076139,Meaning of Life,1,52,20121105 06523387371600,39f2064ec6783499b5c1c0b8960ecd7a
id-50503,Steve Coleman and Five Elements,1,684,20110516 16321196392900,4aaecb11d3b933d094aac5238296050a
id-631574,小山剛志,1,22,20110516 16321196392900,3f003b0897d737ae8ca95b41bface4c9
id-861705,Claires Birthday,1,198,20110925 15240023862700,977bbe9e26c334e1821153670e13d637
id-331,Acker Bilk,1,2736,20110516 16321196392900,9c65d13593e83e4bac08e5ab5b7c7eb3
id-146127,DJ EMaxx,1,55,20110516 16321196392900,f9619850b655352a9ce9aea53c5cf32a
id-1134340,Luxury Drive,1,146,20130302 11024328040100,43d9a12bccf23a6581b364b7c5958293
id-2375442,Ernest Wakefield,1,128,20190227 01390282418300,6fd5fab72fe43b64a9330a7e11ea652e
id-1159152,William Beckett,1,105,20130430 12381749293900,cc8473368e133e11abe46b3ae73b9734
id-30270,Brigitte Fontaine,1,1108,20110516 16321196392900,519458fab8f43201a32bf2632bbac92d
id-200087,Eddy Wata,1,327,20110516 16321196392900,e9b456fa485435798cc0e170af9f2187
id-505414,Hästpojken,1,86,20110516 16321196392900,2b4030ec2ffb345f8029d51fd7f65c2c
id-45424,The Bluetones,1,983,20110516 16321196392900,67e31b6d50fd326ca9a9eaa07fabf82e
id-76248,Arrow,1,541,20110516 16321196392900,1d198e40eed0332d86ba83b19a96d155
id-433769,Will Donato,1,106,20110516 16321196392900,06c97bc90ee23910b7db46d03016d615
id-684022,Hypotez,1,28,20110516 16321196392900,a8817991bc6034e291d3cfbbbe46e902
id-2818229,Frank Borsch gelesen von Hanno Dinger,2,154,20201003 1848370173400,448b801d46e93c7a827fe21c39114b66
id-1479400,High n Heavy,1,96,20150522 07024111895500,fbf171cf81143bdb8cc23b5102c67fae
id-10794,Three Dog Night,1,1801,20110516 16321196392900,626f4ab91cb3364ca898c9258b37cdd8
id-2214576,Florian Pellissier Quintet feat Leron Thomas,2,3,20180510 14303008223100,cc33ddfbde703c2e830871e36d0950e2
id-423950,Steve Baker,1,1246,20110516 16321196392900,84604e7a99653e31b7ccc290b6f58b4b
id-2815708,Roby Huffman,1,26,20201001 00532614900500,384bf96874f330ab8aace0b2f7d233c9
id-24165,Cornelius,1,1588,20110516 16321196392900,93ad796256233b04b01ba108f9f575d9
id-313355,Taciturne,1,127,20110516 16321196392900,fdd56ebcdce939cba7db5352c0572449
id-157174,Saturnus,1,234,20110516 16321196392900,e56059d9f11f3f89982037b28fc71440
id-454801,VITRIOL,1,36,20110516 16321196392900,d50ca08eeae83cd0b230c9c9491cd290
id-799730,Clams Casino,1,345,20110516 16321196392900,d038a09714f53d698c3ac095a050419d
id-3008220,Emdi VAYAN  Barren Gates feat Joseph Feinstein,4,4,20210522 1141595124400,bf1187c137133340b66bbeea90d2799e
id-938607,Anders Bergcrantz,1,76,20120201 13271378446600,45b6c96030ba32fdad8b29534c8d01d2
id-260465,The Tamperer featuring Maya,1,651,20110516 16321196392900,ae11c70ba730355f82c06bb393458620
id-98202,Γλυκερία,1,1445,20110516 16321196392900,d1c7a0c79cf039c5b76298b378b45a54
id-223168,Anya Marina,1,347,20110516 16321196392900,9770d53bab083e86b1e908661e93fce4
id-201973,Die Raketen,1,102,20110516 16321196392900,4c786daa72333fb492e8aed4f5f9aed5
id-1357,Nitzer Ebb,1,2336,20110516 16321196392900,52bcaba87af83e9c93679651b1c7499c
id-30610,Insolence,1,285,20110516 16321196392900,3770c6f3ed10334c8705c372c8c5408d
id-274949,Kari Peitsamon Skootteri,1,610,20110516 16321196392900,4ca3b6d0815f38469f6b6fd7143ed850
id-224961,Halász Judit,1,899,20110516 16321196392900,fe8e0731c94835188e14543287d98519
id-1201936,Espokartel,1,34,20130805 12220368431800,ca6eb7400b4a30138970f45c9307c887
id-34187,Randy Crawford,1,2063,20110516 16321196392900,dc03ef34ce1833c8a22486bc398c7ebf
id-1026249,Austin Eterno,1,52,20120730 03063869307300,dfdd7d576a843b1fbfd308c35bb7acc3
id-125471,Max Steiner,1,3243,20110516 16321196392900,b9f9f8883f13338f8ac3a5283aff3bef
id-20770,Jimmy Eat World,1,3018,20110516 16321196392900,77885ba8340035a29b650a4f70681fe2
id-305346,Carptree,1,164,20110516 16321196392900,d932ef5f2ad13444a524082fe768ba2b
id-41118,The Corries,1,1124,20110516 16321196392900,4783998399a73be885d0c4e691924b26
id-2135163,JeanJacques BeauvarletCharpentier,1,103,20171228 07204896882800,57d4c17394c533828ee507a0960f1aee
id-2130036,Exterminas,1,96,20171218 08313645697400,6be27f0f42373fb88578ca098b4250c3
id-412311,Табула Раса,1,78,20110516 16321196392900,d93a83c0e4c930fa86352663215f74f8
id-7166,The Black,1,105,20110516 16321196392900,3d1caac207083564bd36aa431654120c
id-387263,Gloom,1,34,20110516 16321196392900,751cc94280b03f2c9ca4ea05cae005cd
id-219051,Технология,1,373,20110516 16321196392900,16507812e4a232b681d3cf11cdcf75ae
id-3156,Rick Braun,1,641,20110516 16321196392900,a17060e8c32c30c4b51ee34f3405908b
id-630496,Luna Groove,1,2,20110516 16321196392900,9630d75e964f3b78a08d0f54785d9bf4
id-1208784,Natrach,1,42,20130823 04504418096800,4fca1544cf6b3b45a723211824676b01
id-47957,Afterhours,1,1399,20110516 16321196392900,44ac4590b703334fb671185296e96e25
id-255325,Erskine Tates Vendome Orchestra,1,58,20110516 16321196392900,00a12f87f433390da0562871a310cf1f
id-137073,Supernichts,1,381,20110516 16321196392900,e1ac8fb6c04a36fd92727c0e7cfd435a
id-11633,Gabriel Yared,1,3266,20110516 16321196392900,ba826ef4a1df3e28b85053a85066f321
id-48979,Backyard Babies,1,1467,20110516 16321196392900,cd3e501669973ce1bf47e5f22a008485
id-1759533,Cappa,1,52,20161124 17570242395900,8dc4ce29bcbe3a39bcd3abeebc9e3896
id-278137,FortyTwenty,1,28,20110516 16321196392900,aa801cb3404531e9986ee8e4dd8f5522
id-206514,Secret Silence,1,26,20110516 16321196392900,a43224f9136b3ede82e9f6fcd554d410
id-190329,Die Allergie,1,104,20110516 16321196392900,7183a4e3acdb3424918c3db9bb62f2f7
id-2104,Great Big Sea,1,1253,20110516 16321196392900,e7438313e56e326b87d3e71801bcc26c
id-89565,Sticky Productions,1,2,20110516 16321196392900,64bb402851e33abe841dac1c84e32c22
id-32020,Sick of It All,1,1411,20110516 16321196392900,90e7949aa56333b7a2b55173e4ec30c0
id-171039,Petri Nygård,1,293,20110516 16321196392900,0f271f965f2431f4a9c80f7ad294371e
id-1066959,Meindert Talma  De Rode Kaarten,1,22,20121017 22315873995700,71503c52453e3ff7a3fde5327cf42d0e
id-185957,Krzesimir Dębski,1,181,20110516 16321196392900,2d124d882af732e8bac7e3ff0b82d92c
id-783047,Flipside,1,86,20110516 16321196392900,20fb30d03cde3cceaa42b08337351cce
id-849544,Steve Lacy Daniel Humair  Anthony Cox,3,24,20110817 20005913382900,715d7fba9ab837b580f5cf5b84076ef6
id-965,The Black Crowes,1,4872,20110516 16321196392900,ac30a17580e33ada98f2cd0817503080
id-315670,Ad Frank,1,54,20110516 16321196392900,74dc2a6e4f5236a79fec1f09b5229b8d
id-819625,Christopher James Thomas  Jesse Rhodes,2,18,20110516 16321196392900,bb2bcfd5dd953abba2923f4809c742f7
id-2380356,Uzi,1,40,20190305 19070004299100,d9707fc6aef1314da72740fea9ebd026
id-64025,Hunter,1,516,20110516 16321196392900,988353c1f96b30528eee6526420c93d4
id-165420,Heinrich Isaac,1,655,20110516 16321196392900,fe3df7bbd8083e8bb6adcffaadb7c896
id-489801,Karelia,1,172,20110516 16321196392900,c85e23162ffb348e957f812a43a6ef74
id-880243,Martyn WyndhamRead Danny Spooner Gordon MacIntyre  Peter Dickie,4,18,20111108 07363144513700,86b681cc812a3d9faad1b6033ea1ef3a
id-390693,Derroll Adams,1,199,20110516 16321196392900,53f1dc35701d317cb3df0a3b2f67a4f7
id-1318663,Lionel Marchetti  Olivier Capparos,2,4,20140525 20592940108400,5dd8835cf5c530048834955776379678
id-374290,The Its,1,18,20110516 16321196392900,a2967784b4f93d1ca33056060f4ff220
id-2372082,The Smusics,1,10,20190222 09003387010500,eda35900fc3c3345bf410526116d2f67
id-62361,Dudley Perkins,1,300,20110516 16321196392900,9aa4023897f03055a71e2ee1f9358a07
id-643666,Trash Jazz Stompers,1,2,20110516 16321196392900,67269e1c95ed31cc8755f101b963a1e9
id-203525,Liane Carroll,1,198,20110516 16321196392900,ec84d5b9022b32c88f6d33fa53f001fd
id-659272,Ron Aspery,1,742,20110516 16321196392900,167d9efc5d183e26a0606dcdb1327c33
id-253056,Veer Chasm,1,91,20110516 16321196392900,57b244ed8bba321eb199ca8d77a83d4a
id-51817,California Guitar Trio,1,723,20110516 16321196392900,1534d1e87e7c39b895205091df6243c3
id-299034,Autumn,1,355,20110516 16321196392900,04ab95cc03c8323fb10a3cbf4b2929b8
id-61652,Ellen Allien,1,985,20110516 16321196392900,2b6863af4eb03650a55f6105191d31ca
id-466114,Dom dummaste,1,252,20110516 16321196392900,96e804effe15374fbc2669f643b869cc
id-7968,Tanzmuzik,1,84,20110516 16321196392900,4cff68362c573a158da8e32a43300090
id-2920,Etnica,1,706,20110516 16321196392900,794b20817cc33f82959fd1b3d67aac4a
id-2648746,Francesca Michielin feat Charlie Charles,2,9,20200312 17020101943600,3e6f2717c16931dc86c9c5df3cf96854
id-361,Blur,1,8578,20110516 16321196392900,2ea4328a040739378f910eb81c9bddf1
id-41473,Mario Più,1,683,20110516 16321196392900,72da07892886314c99c81ed028cd2bcb
id-1030651,Coki  The Killer Burritos,1,48,20120807 0648489402800,290a8ead9cc73b9987cc6326984eee26
id-52572,Annie Herring,1,121,20110516 16321196392900,7af6442fdeb635e8a3217ed92e8e336a
id-835638,Fingernails,1,592,20110701 13181629771500,4ad5a15976ec3097981db75d69d91ae0
id-154744,The Like,1,161,20110516 16321196392900,4f576d30c54435ab98d438ec241de1da
id-689050,Battle Royale,1,14,20110516 16321196392900,74d8bca4142937fabd156376bcd6aab1
id-1559840,Dejan Milicevic,1,30,20151104 0333126988200,8d9da1b7c4d83420a931c5a8871317d2
id-839355,Warm Guns,1,20,20110714 23361470046200,f06733c2aa973522833b8d6b03ef9762
id-536572,Stroke of Genius,1,28,20110516 16321196392900,3cec02dd59e136a0b699c14026193e83
id-224913,Avey Tare,1,247,20110516 16321196392900,681adc8a7c843e19b87a2ec0fe7e3f72
id-2486574,Crying Demon,1,496,20190826 10420742725600,0baeb645bec3348a8c9664a239605d75
id-152446,NoNeck Blues Band,1,132,20110516 16321196392900,bb09f0ec57603b45855ae8110dfd10aa
id-3222540,Dom La Nena ft Julieta Venegas,2,2,20220209 07065037100100,36de10f92ae330a9bdadb96a8cd665e2
id-775537,Jon Dee Graham  The Fighting Cocks,1,48,20110516 16321196392900,dd1d7c70f78f3b69805939d7a86bb40e
id-156513,Larry Hall,1,732,20110516 16321196392900,156569f539733ddc9dffebf202f01232
id-181480,Two Five Nine,1,146,20110516 16321196392900,85eefa86d4e23ed7a5108edcd08181e9
id-22319,Show of Hands,1,885,20110516 16321196392900,dddbc409f83336b68bcc731daec6fe81
id-1259572,Richard Masters,1,2,20140110 05541993244100,51362c023a45320baf6d6471e9279456
id-319790,Kronos,1,174,20110516 16321196392900,5e2b00ece80f3afd992167d4e94f10ea
id-77798,Letum,1,112,20110516 16321196392900,5f38717a09c53785a0c566c25547cc3c
id-1179442,Putrevore,1,108,20130616 11191555818300,2d60f6d3dc71353a92822346dd2c89a9
id-1045385,Нокаут,1,72,20120904 15001726509400,64cbeae816b83963829a6f58d36ece8a
id-566481,Sackrai,1,19,20110516 16321196392900,cfc940d4c60c3f08b48d05ba55683425
id-799085,maria gadget,1,2,20110516 16321196392900,11077a1fddd93db7a2210ba6ec9fd777
id-440173,Norway,1,66,20110516 16321196392900,fe767bf5b0c63b1caee620319ca9ccf5
id-420266,Gert Vlok Nel,1,42,20110516 16321196392900,38bdf698ec683b779eceb6eaba86d408
id-129463,Jeff Victor,1,636,20110516 16321196392900,8a6165200d323eee8302f4c409a439bf
id-2212044,Peter Bolte Marcio Doctor,2,36,20180506 16210652204800,7a6f2e52a6ba32cdb1c0c940cfbc108e
id-9316,The Association,1,1560,20110516 16321196392900,e81bb759a57b34d0bb42b92263c7fc08
id-122005,Matt Maher,1,502,20110516 16321196392900,518ea5fd22823e3e8d5cbc213c7ab701
id-74665,The Flirts,1,788,20110516 16321196392900,bfeff20b956635bfbca61b85ff79f093
id-68367,Jo Stafford,1,3374,20110516 16321196392900,fefd5e46ca6039408bd2911c30c34760
id-185687,The Adicts,1,1608,20110516 16321196392900,b43cff021e813af0be9ed63cbe953130
id-91552,Man Parrish,1,352,20110516 16321196392900,dcfd6400a3c631d3836806cc462a2a3b
id-806664,Daniel Brühl  Anna Maria Mühe,2,2,20110516 16321196392900,0db1e0ae89ab3085b6586af7516a5f4c
id-1182102,Mormon Tabernacle Choir Orchestra at Temple Square,2,162,20130624 12545352942400,5616bfa7349336888a5a33c9362656c5
id-203189,Wolfgang Voigt,1,314,20110516 16321196392900,4930f810c4993d58946c686b8fff806a
id-739839,Insingizi,1,137,20110516 16321196392900,7518e463fd6b338b96f3e0225673ddeb
id-1011447,Mr Vegas feat Elephant Man,2,7,20120705 14001073171400,a2019fafaa1838e4bf08d093922a1a25
id-1493153,Dean McPhee,1,94,20150617 11091805493400,6fe90f2bee4932358ae384b5a0bdf8ac
id-644521,Dave Specter  The Bluebirds,1,53,20110516 16321196392900,ffd5c923f36635b19c41e726cd679b70
id-45874,Ohio Express,1,664,20110516 16321196392900,e2cabf24a55e369997f66d801be62d22
id-1121393,Gigantor,1,23,20130201 1031417335500,52ece7f887873c54bc26feadab92d37a
id-951632,Inferius Torment,1,66,20120301 22241426696200,37106d81fb4f3d22974efeee348ea1e3
id-2378372,Neo Neos,1,238,20190303 10002128132200,95df0c5fdd7a3553a0f2aeeebc83a1a3
id-437313,Łąki Łan,1,174,20110516 16321196392900,9fc2b628e57336308528ff787701b185
id-687670,Access Zero,1,29,20110516 16321196392900,cd79aa55fcc53ae5bacf281038be430b
id-186640,Reparata  The Delrons,1,212,20110516 16321196392900,126d5563d5583bc699fafb46cfbed326
id-856168,Jackie Daly  Séamus Creagh,2,44,20110906 18033095915300,152ae7fdbf1439ec9c13c7963d6f5e2c
id-230239,Animals Within Animals,1,393,20110516 16321196392900,2055aee1747f3bbcb25387a2b7acbed0
id-67075,Mourning Beloveth,1,232,20110516 16321196392900,e816c68d73fc374785e1e3367ba86f6a
id-288886,Las Estrallas Cobo,1,92,20110516 16321196392900,982cd74944733f7dba21d96a3cd7e617
id-199537,Larry Tee,1,115,20110516 16321196392900,77549a6a4e6c3b259c612df601f35adc
id-161310,Gaviões do Forró  ao Vivo,1,38,20110516 16321196392900,4cfcc9bba5de3ffe9b6bd5cdd1de463b
id-971208,The Young Friends,1,30,20120416 16571972098700,573c9989b83d31ebaa2942e32e4e3707
id-66398,Son Kite,1,311,20110516 16321196392900,378f1c3df11735cf81a7e4dc3abd0255
id-456337,DJ Pagan,1,59,20110516 16321196392900,528b06f118b83f03834637e0ebde949a
id-557427,Savage,1,13,20110516 16321196392900,339017373b5f36329e5bd7580be3d9ee
id-231417,ESG,1,388,20110516 16321196392900,4e25502596b93bd8bb7683954baee405
id-23315,JUDY AND MARY,1,927,20110516 16321196392900,74da870f06ee3c20b1beba65fa2e78e6
id-742903,Booze Monkey,1,34,20110516 16321196392900,db7ede4df77931789ae6b432c935fa13
id-126922,The Clumsy Lovers,1,312,20110516 16321196392900,ef152741775633a5ba60432317fa0b7c
id-282563,Ayşegül Aldinç,1,177,20110516 16321196392900,d38fa8feb650312abcd0a66f75158e5b
id-122423,Tub Ring,1,599,20110516 16321196392900,ef9cb668f4083b6692db40c1df6c931a
id-127318,Black Train Jack,1,149,20110516 16321196392900,86cdac16416834ef9e48388eeffa0984
id-764607,Christopher Drake,1,541,20110516 16321196392900,4c88f563d400314594121a91c96441af
id-9696,Rick Springfield,1,3252,20110516 16321196392900,695dfdb2faa03afe81e3949f1e3cfe3c
id-557547,Lola Lago Detective,1,48,20110516 16321196392900,ca3025d10e76394b97962b45bbc45d05
id-21927,Michel Delpech,1,2484,20110516 16321196392900,c9fd014caea438ffb685655d2a27a844
id-944335,Ben Calvert  The Swifts,1,30,20120213 15151268257400,34b934c080e5378e883a2eb8ce8779c7
id-2939294,Hillsong en Français,1,38,20210226 19150366298700,d2ed189b02a93003853f536d24c1cfa4
id-20428,Bad Boys Blue,1,3092,20110516 16321196392900,f04d08db8916305dadb689aca3fa2cf2
id-2034539,Twilight Creeps,1,78,20170715 23075314791200,ff36fd8a62193990802dc7bce4da37ff
id-51432,Candan Erçetin,1,552,20110516 16321196392900,4d7c6baabc613cb8997db028872446d1
id-811003,Matt Lucas  David Walliams,2,494,20110516 16321196392900,f178c253222931bebc607868e566d8c9
id-20688,Art Pepper,1,4567,20110516 16321196392900,621db70989a239ad91a8412cccbaed5f
id-2130782,Esko Linnavallin orkesteri,1,24,20171219 16272159636200,729f60a42ac5376b9344268a0fdffcd6
id-376906,Marzi Nyman,1,58,20110516 16321196392900,82ff75fc88303712b91e7d76c91e28b6
id-216253,Stars on Mars,1,28,20110516 16321196392900,c8fa63177564374ead4fa5e3839367d0
id-299942,Rainald Grebe,1,527,20110516 16321196392900,efcbe51d95843c6db470708929b4ca67
id-99403,Columbia University Kingsmen,1,2,20110516 16321196392900,41faf8b5c035308bb1399ca410051bc8
id-79388,Toxik,1,344,20110516 16321196392900,0de61604b13931189801c18e3ff48f37
id-108000,OT Quartet,1,283,20110516 16321196392900,eceea9f2df7f3fb18f2bdcfc0d36d7e4
id-509547,Pink Skull,1,115,20110516 16321196392900,35e3dff59e1a358fabc011ee5d47bb54
id-432198,Jeffrey Koepper,1,214,20110516 16321196392900,81c0ec0961ba398b90b2c34852de3018
id-30866,Jerry Garcia,1,1167,20110516 16321196392900,78657ed53c39362ebe6be93352ecc9a4
id-439715,Снорри Стурлусон,1,10,20110516 16321196392900,8ca6381a65bc33a5a756e56665ed5614
id-124401,Back Door,1,185,20110516 16321196392900,97d5d39e9f1f3f0c915e527365236c8b
id-34923,中島みゆき,1,2341,20110516 16321196392900,fca773603c8e38a6a2ef75ee109fffca
id-745864,Annoying Ringtone,1,238,20110516 16321196392900,baf019856ff434e6aba7c509bb19eebd
id-50510,Martin Nievera,1,1261,20110516 16321196392900,09a9b216122d3729970d621a2ee513c1
id-1239549,猫 シ Corp,1,1563,20131118 21014719924400,83866ec208cb37d0bbf4b136ce1c84c4
id-521846,Minuit Guibolles,1,44,20110516 16321196392900,3aadc73fabad3c20bf455276f137919e
id-698519,Sick of the Law,1,34,20110516 16321196392900,24005a6aebb53bfaabe4eb506aea5663
id-224664,Elaine Silver,1,68,20110516 16321196392900,96372903d3833ca1a52e9950d9ebb964
id-814646,Derek Watkins  Colin Sheen  Jamie Talbot,3,220,20110516 16321196392900,3fd460c42e8a30228462efcd91b2e77e
id-1643,Luna,1,1291,20110516 16321196392900,51100b7e26a234dfb731a797ad9a37f6
id-613554,Mickey Junkies,1,33,20110516 16321196392900,99c7d14c8dee3685ab91ae86d6ae8e7e
id-8596,Stanton Moore,1,212,20110516 16321196392900,db9f4847f8663958b808ff5fc391af33
id-41301,Robert A Heinlein,1,297,20110516 16321196392900,902e5da3ce6238bbae496d92442bdbb8
id-63480,Rolf Wikström,1,412,20110516 16321196392900,28f861ac27f13faf83014407b2025120
id-321352,Ghédalia Tazartès,1,750,20110516 16321196392900,c126e45ad27c347f8659ed79db9b5539
id-3461,George Shearing,1,2930,20110516 16321196392900,a0310ef3730e3c46b8868342a58b0cfd
id-669778,Coldreavers,1,56,20110516 16321196392900,0904b423efc233f29b3ae7b26c3f3c21
id-178463,Ñu,1,802,20110516 16321196392900,d95e8f11852e3a07ac3cabb5e0920f0e
id-164994,State of Being,1,160,20110516 16321196392900,603f9539a5423a0fa15a85dff742dd21
id-176632,Skolvan,1,177,20110516 16321196392900,736f03ea22fd3b1f89755db33a2c3773
id-15356,And One,1,2282,20110516 16321196392900,6bc8084e55923b4491f955ce33c0efed
id-778341,Chris Blackwell,1,2193,20110516 16321196392900,03ce0cf48e6a34da90e4539c35b525dc
id-146382,Sanjay Mishra,1,28,20110516 16321196392900,68e089ff4e3c360a87e15a1a4832a9d7
id-540648,Teresa Cristina e Grupo Semente,1,38,20110516 16321196392900,c3929bed152d30b39bdd05dfcbe560ac
id-1074366,Diogo Nogueira feat Xande de Pilares,2,3,20121031 02053262349600,9a1e9829e22235d2b829f2d167b2015d
id-115588,The House Jacks,1,267,20110516 16321196392900,bc72bfb856233a6b8228b8abcb767527
id-373689,Turbopótamos,1,96,20110516 16321196392900,0b52d723d78f37a1ba7ad3b6e0332a23
id-705600,Micky Wolf,1,862,20110516 16321196392900,82e5690e85bf37b6aa7323361098ec26
id-495829,The Mamaku Project,1,46,20110516 16321196392900,7b8e9a9797123b4885aacf392f71d164
id-816853,Luis Eduardo Aute  Joan Isaac,2,2,20110516 16321196392900,25e89ee549753f2b8677b4e95610dc09
id-767573,Art Lewy,1,243,20110516 16321196392900,49a3219400c43b08b33dd2e3831fed27
id-262333,Kingdom Come,1,920,20110516 16321196392900,e32029cb214a347caeab3f374352dead
id-877582,Anthony Wilson,1,156,20111102 03374818236900,2e8d2c32a15737d394d2aa80dc14f0f4
id-1863,Bleach,1,245,20110516 16321196392900,3d35cf59e097302d926b87abbad3c489
id-2820098,Koala Kamaji,1,17,20201005 23341726497900,e48e095ab06931bc9f603f62c78c3581
id-272230,Divlje jagode,1,516,20110516 16321196392900,bedc084e2d8f33b5bd8b75e70c9f9d52
id-4831,Vader,1,6363,20110516 16321196392900,8f390e5383db319eadae8b100cd4880b
id-801354,Frek Sho,1,62,20110516 16321196392900,14b52640a87138fb9c96e3c92051eb9e
id-826157,Grabowsky,1,246,20110604 10341109780700,03e601140b5338a282d9874945d7aabe
id-3013,Steve Forbert,1,1223,20110516 16321196392900,17cac5ac9c8838c2ae09ad8d185f7686
id-250604,Alma Melodiosa,1,52,20110516 16321196392900,4b8f63311f353962b4bf715c27930cad
